No, waktu, accx, accY, accZ
1,  09:17:52,-6913,579,-3826
2,  09:17:52,-7018,531,-3587
3,  09:17:52,-6845,475,-3638
4,  09:17:52,-6970,394,-3697
5,  09:17:52,-7122,370,-3555
6,  09:17:52,-6959,438,-3611
7,  09:17:52,-6905,494,-3793
8,  09:17:52,-6783,459,-3881
9,  09:17:52,-7043,369,-3580
10,  09:17:53,-7059,590,-3570
11,  09:17:53,-6949,556,-3613
12,  09:17:53,-6911,452,-3819
13,  09:17:53,-6994,328,-3728
14,  09:17:53,-6954,308,-3709
15,  09:17:53,-6798,306,-3896
16,  09:17:53,-6802,381,-3876
17,  09:17:53,-6924,464,-3787
18,  09:17:53,-6906,520,-3781
19,  09:17:53,-6873,491,-3820
20,  09:17:53,-6907,473,-3708
21,  09:17:53,-6962,499,-3753
22,  09:17:53,-6896,490,-3668
23,  09:17:53,-6878,485,-3804
24,  09:17:53,-6975,495,-3671
25,  09:17:53,-6967,460,-3707
26,  09:17:53,-7006,448,-3741
27,  09:17:53,-7043,487,-3673
28,  09:17:53,-6829,621,-3542
29,  09:17:53,-6916,531,-3749
30,  09:17:53,-7041,151,-3841
31,  09:17:53,-6969,282,-3776
32,  09:17:53,-7079,760,-3514
33,  09:17:53,-6622,1110,-3759
34,  09:17:53,-6588,1051,-3880
35,  09:17:53,-6864,307,-3820
36,  09:17:53,-6888,-9,-3963
37,  09:17:53,-6644,529,-4272
38,  09:17:53,-6691,430,-4039
39,  09:17:53,-6824,672,-3867
40,  09:17:53,-6858,717,-3842
41,  09:17:53,-6919,483,-3690
42,  09:17:53,-6942,780,-3567
43,  09:17:54,-7068,492,-3574
44,  09:17:54,-6963,569,-3523
45,  09:17:54,-6827,594,-3717
46,  09:17:54,-6836,714,-3841
47,  09:17:54,-6853,766,-3974
48,  09:17:54,-6779,747,-3976
49,  09:17:54,-6877,-52,-3874
50,  09:17:54,-6980,101,-3917
51,  09:17:54,-6789,724,-3787
52,  09:17:54,-6693,1025,-3844
53,  09:17:54,-6772,703,-3860
54,  09:17:54,-6930,566,-3795
55,  09:17:54,-6832,623,-3867
56,  09:17:54,-6875,645,-3770
57,  09:17:54,-6842,407,-3756
58,  09:17:54,-6932,341,-3751
59,  09:17:54,-6889,503,-3832
60,  09:17:54,-6826,496,-3854
61,  09:17:54,-6843,389,-3907
62,  09:17:54,-7005,333,-3881
63,  09:17:54,-6868,411,-3733
64,  09:17:54,-6837,492,-3819
65,  09:17:54,-6901,611,-3784
66,  09:17:54,-6825,550,-3882
67,  09:17:54,-6770,571,-3986
68,  09:17:54,-6883,426,-3910
69,  09:17:54,-6890,425,-3781
70,  09:17:54,-6824,384,-3774
71,  09:17:54,-6826,417,-3848
72,  09:17:54,-6858,380,-3810
73,  09:17:54,-6944,348,-3844
74,  09:17:54,-6895,454,-3897
75,  09:17:54,-6914,514,-3852
76,  09:17:54,-6869,462,-3771
77,  09:17:55,-6889,665,-3849
78,  09:17:55,-6807,651,-3806
79,  09:17:55,-6866,630,-3900
80,  09:17:55,-6957,355,-3973
81,  09:17:55,-6867,245,-3719
82,  09:17:55,-6781,253,-3651
83,  09:17:55,-6846,148,-3524
84,  09:17:55,-6976,114,-3595
85,  09:17:55,-6987,132,-3758
86,  09:17:55,-6938,300,-3639
87,  09:17:55,-6597,656,-4087
88,  09:17:55,-6904,844,-4126
89,  09:17:55,-6970,801,-3964
90,  09:17:55,-6916,545,-3768
91,  09:17:55,-6928,532,-3627
92,  09:17:55,-6948,568,-3496
93,  09:17:55,-6919,653,-3419
94,  09:17:55,-6988,393,-3595
95,  09:17:55,-7083,242,-3707
96,  09:17:55,-7041,346,-3681
97,  09:17:55,-6820,534,-3726
98,  09:17:55,-6898,457,-3772
99,  09:17:55,-6995,470,-3610
100,  09:17:55,-6961,521,-3624
101,  09:17:55,-6933,529,-3661
102,  09:17:55,-6984,456,-3613
103,  09:17:55,-7030,484,-3647
104,  09:17:55,-7023,492,-3547
105,  09:17:55,-6968,413,-3622
106,  09:17:55,-7029,538,-3650
107,  09:17:55,-6919,624,-3642
108,  09:17:56,-6901,601,-3796
109,  09:17:56,-6965,517,-3690
110,  09:17:56,-6903,571,-3646
111,  09:17:56,-6937,522,-3696
112,  09:17:56,-6943,508,-3679
113,  09:17:56,-6923,497,-3641
114,  09:17:56,-6927,534,-3702
115,  09:17:56,-6892,516,-3764
116,  09:17:56,-6974,444,-3707
117,  09:17:56,-6943,417,-3729
118,  09:17:56,-6922,431,-3685
119,  09:17:56,-6969,464,-3620
120,  09:17:56,-6948,513,-3656
121,  09:17:56,-6900,591,-3709
122,  09:17:56,-6921,567,-3697
123,  09:17:56,-6948,473,-3716
124,  09:17:56,-6958,415,-3702
125,  09:17:56,-6964,436,-3714
126,  09:17:56,-6969,479,-3660
127,  09:17:56,-6878,422,-3745
128,  09:17:56,-6898,412,-3836
129,  09:17:56,-6981,446,-3740
130,  09:17:56,-6968,489,-3662
131,  09:17:56,-6916,502,-3637
132,  09:17:56,-6957,498,-3682
133,  09:17:56,-7010,458,-3669
134,  09:17:56,-7030,372,-3606
135,  09:17:56,-6936,463,-3669
136,  09:17:56,-6976,474,-3681
137,  09:17:56,-6995,433,-3728
138,  09:17:56,-6972,426,-3653
139,  09:17:56,-6946,468,-3629
140,  09:17:56,-6963,481,-3710
141,  09:17:57,-6954,452,-3619
142,  09:17:57,-6969,433,-3658
143,  09:17:57,-6946,463,-3687
144,  09:17:57,-6930,493,-3707
145,  09:17:57,-6973,515,-3688
146,  09:17:57,-6962,458,-3719
147,  09:17:57,-6975,480,-3640
148,  09:17:57,-6884,466,-3724
149,  09:17:57,-6953,494,-3758
150,  09:17:57,-6973,540,-3662
151,  09:17:57,-6876,467,-3657
152,  09:17:57,-6950,465,-3693
153,  09:17:57,-6962,428,-3688
154,  09:17:57,-6942,448,-3713
155,  09:17:57,-6949,468,-3716
156,  09:17:57,-6957,491,-3710
157,  09:17:57,-6944,475,-3751
158,  09:17:57,-6994,453,-3695
