No, waktu, accx, accY, accZ
1,  08:02:15,-7210,1704,-2576
2,  08:02:15,-7149,1666,-2516
3,  08:02:15,-7136,1677,-2575
4,  08:02:15,-7149,1715,-2595
5,  08:02:15,-7149,1665,-2523
6,  08:02:15,-7223,1693,-2583
7,  08:02:15,-7150,1709,-2565
8,  08:02:15,-7090,1690,-2495
9,  08:02:15,-7118,1697,-2486
10,  08:02:15,-7158,1722,-2502
11,  08:02:15,-7200,1712,-2555
12,  08:02:15,-7167,1713,-2546
13,  08:02:15,-7139,1692,-2534
14,  08:02:15,-7178,1725,-2527
15,  08:02:15,-7181,1704,-2513
16,  08:02:15,-7119,1680,-2520
17,  08:02:15,-7161,1720,-2515
18,  08:02:15,-7171,1703,-2525
19,  08:02:15,-7158,1719,-2490
20,  08:02:15,-7191,1736,-2502
21,  08:02:15,-7157,1722,-2528
22,  08:02:15,-7153,1706,-2475
23,  08:02:15,-7214,1731,-2535
24,  08:02:16,-7107,1712,-2488
25,  08:02:16,-7155,1687,-2509
26,  08:02:16,-7155,1737,-2483
27,  08:02:16,-7213,1673,-2498
28,  08:02:16,-7215,1739,-2521
29,  08:02:16,-7085,1688,-2429
30,  08:02:16,-7190,1693,-2447
31,  08:02:16,-7216,1718,-2447
32,  08:02:16,-7224,1736,-2487
33,  08:02:16,-7184,1750,-2447
34,  08:02:16,-7131,1730,-2433
35,  08:02:16,-7211,1693,-2467
36,  08:02:16,-7214,1709,-2505
37,  08:02:16,-7145,1706,-2488
38,  08:02:16,-7155,1694,-2522
39,  08:02:16,-7231,1703,-2478
40,  08:02:16,-7188,1704,-2505
41,  08:02:16,-7160,1691,-2520
42,  08:02:16,-7135,1707,-2456
43,  08:02:16,-7175,1702,-2483
44,  08:02:16,-7200,1683,-2527
45,  08:02:16,-7142,1678,-2491
46,  08:02:16,-7155,1706,-2548
47,  08:02:16,-7126,1686,-2480
48,  08:02:16,-7209,1684,-2538
49,  08:02:16,-7198,1696,-2618
50,  08:02:16,-7063,1673,-2460
51,  08:02:16,-7169,1673,-2512
52,  08:02:16,-7207,1709,-2503
53,  08:02:16,-7189,1685,-2536
54,  08:02:16,-7119,1686,-2508
55,  08:02:16,-7180,1672,-2555
56,  08:02:16,-7185,1699,-2559
57,  08:02:17,-7133,1701,-2569
58,  08:02:17,-7089,1654,-2601
59,  08:02:17,-7144,1698,-2544
60,  08:02:17,-7181,1713,-2589
61,  08:02:17,-7123,1689,-2568
62,  08:02:17,-7120,1679,-2604
63,  08:02:17,-7130,1687,-2510
64,  08:02:17,-7193,1711,-2565
65,  08:02:17,-7144,1686,-2553
66,  08:02:17,-7156,1687,-2531
67,  08:02:17,-7160,1686,-2584
68,  08:02:17,-7109,1699,-2510
69,  08:02:17,-7203,1688,-2601
70,  08:02:17,-7176,1693,-2559
71,  08:02:17,-7080,1679,-2498
72,  08:02:17,-7140,1708,-2555
73,  08:02:17,-7183,1699,-2538
74,  08:02:17,-7178,1708,-2571
75,  08:02:17,-7135,1708,-2561
76,  08:02:17,-7117,1697,-2540
77,  08:02:17,-7182,1659,-2563
78,  08:02:17,-7170,1707,-2545
79,  08:02:17,-7169,1666,-2454
80,  08:02:17,-7283,1681,-2432
81,  08:02:17,-7422,1658,-2536
82,  08:02:17,-7193,1769,-2943
83,  08:02:17,-7076,1804,-2931
84,  08:02:17,-6890,1633,-2444
85,  08:02:17,-6826,1577,-2289
86,  08:02:17,-7081,1621,-2735
87,  08:02:17,-7292,1661,-2691
88,  08:02:17,-7145,1567,-2587
89,  08:02:17,-7018,1576,-2823
90,  08:02:17,-6892,1584,-2691
91,  08:02:18,-7053,1557,-2759
92,  08:02:18,-7207,1484,-2843
93,  08:02:18,-7129,1479,-2761
94,  08:02:18,-7120,1508,-2645
95,  08:02:18,-7172,1524,-2585
96,  08:02:18,-7242,1562,-2553
97,  08:02:18,-7240,1561,-2556
98,  08:02:18,-7181,1561,-2510
99,  08:02:18,-7168,1568,-2408
100,  08:02:18,-7195,1596,-2474
101,  08:02:18,-7216,1584,-2469
102,  08:02:18,-7196,1591,-2520
103,  08:02:18,-7209,1570,-2512
104,  08:02:18,-7213,1565,-2567
105,  08:02:18,-7165,1565,-2504
106,  08:02:18,-7171,1561,-2488
107,  08:02:18,-7188,1570,-2455
108,  08:02:18,-1,-1,-1
109,  08:02:18,-7207,1529,-2439
110,  08:02:18,-7195,1511,-2441
111,  08:02:18,-7262,1540,-2475
112,  08:02:18,-7164,1510,-2429
113,  08:02:18,-7315,1535,-2444
114,  08:02:18,-7239,1501,-2415
115,  08:02:18,-7172,1521,-2352
116,  08:02:18,-7282,1536,-2369
117,  08:02:18,-7284,1534,-2394
118,  08:02:18,-7243,1524,-2393
119,  08:02:18,-7226,1530,-2414
120,  08:02:18,-7269,1510,-2434
121,  08:02:18,-7250,1503,-2443
122,  08:02:18,-7217,1485,-2415
123,  08:02:19,-7277,1495,-2395
124,  08:02:19,-7262,1539,-2436
