No, waktu, accx, accY, accZ
1,  08:02:50,-7505,1728,-1754
2,  08:02:50,-7446,1742,-1757
3,  08:02:50,-7371,1718,-1768
4,  08:02:50,-7411,1743,-1811
5,  08:02:50,-7397,1754,-1737
6,  08:02:50,-7462,1717,-1790
7,  08:02:50,-7454,1750,-1835
8,  08:02:50,-7335,1735,-1698
9,  08:02:50,-7415,1721,-1784
10,  08:02:50,-7452,1728,-1726
11,  08:02:50,-7434,1732,-1745
12,  08:02:50,-7406,1719,-1795
13,  08:02:50,-7390,1727,-1752
14,  08:02:50,-7418,1730,-1812
15,  08:02:50,-7435,1736,-1796
16,  08:02:50,-7395,1728,-1794
17,  08:02:50,-7391,1718,-1803
18,  08:02:50,-7414,1714,-1805
19,  08:02:50,-7443,1731,-1832
20,  08:02:50,-7444,1723,-1778
21,  08:02:50,-7379,1737,-1768
22,  08:02:50,-7412,1722,-1800
23,  08:02:50,-7477,1729,-1831
24,  08:02:50,-7445,1720,-1805
25,  08:02:50,-7357,1699,-1817
26,  08:02:50,-7405,1705,-1821
27,  08:02:50,-7404,1747,-1779
28,  08:02:50,-7425,1684,-1884
29,  08:02:50,-7402,1708,-1875
30,  08:02:50,-7367,1716,-1776
31,  08:02:51,-7446,1708,-1792
32,  08:02:51,-7416,1684,-1767
33,  08:02:51,-7434,1712,-1791
34,  08:02:51,-7423,1743,-1843
35,  08:02:51,-7385,1735,-1745
36,  08:02:51,-7450,1723,-1892
37,  08:02:51,-7403,1711,-1821
38,  08:02:51,-7397,1724,-1810
39,  08:02:51,-7389,1736,-1789
40,  08:02:51,-7411,1742,-1822
41,  08:02:51,-7443,1742,-1821
42,  08:02:51,-7521,1788,-1777
43,  08:02:51,-7440,1741,-1831
44,  08:02:51,-7314,1701,-1822
45,  08:02:51,-7288,1720,-1866
46,  08:02:51,-7433,1765,-1874
47,  08:02:51,-7443,1745,-1901
48,  08:02:51,-7372,1757,-1897
49,  08:02:51,-7356,1722,-1928
50,  08:02:51,-7340,1748,-1923
51,  08:02:51,-7344,1747,-1891
52,  08:02:51,-7402,1717,-1928
53,  08:02:51,-7403,1717,-1948
54,  08:02:51,-7303,1720,-1865
55,  08:02:51,-7318,1700,-1862
56,  08:02:51,-7415,1724,-1885
57,  08:02:51,-7459,1739,-1910
58,  08:02:51,-7348,1718,-1924
59,  08:02:51,-7337,1689,-1881
60,  08:02:51,-7395,1712,-1945
61,  08:02:51,-7417,1695,-1947
62,  08:02:51,-7396,1707,-1915
63,  08:02:51,-7345,1716,-1899
64,  08:02:51,-7354,1685,-1914
65,  08:02:51,-7372,1714,-1925
66,  08:02:51,-7374,1736,-1972
67,  08:02:51,-7383,1742,-1921
68,  08:02:51,-7387,1705,-1914
69,  08:02:51,-7363,1708,-1953
70,  08:02:51,-7383,1716,-1957
71,  08:02:52,-7445,1708,-1912
72,  08:02:52,-7352,1671,-1888
73,  08:02:52,-7408,1657,-1953
74,  08:02:52,-7381,1691,-1859
75,  08:02:52,-7379,1663,-1913
76,  08:02:52,-7446,1689,-1967
77,  08:02:52,-7374,1678,-1851
78,  08:02:52,-7331,1682,-1875
79,  08:02:52,-7338,1695,-1849
80,  08:02:52,-7396,1682,-1899
81,  08:02:52,-7416,1706,-1937
82,  08:02:52,-7345,1702,-1864
83,  08:02:52,-7350,1681,-1948
84,  08:02:52,-7404,1658,-1940
85,  08:02:52,-7380,1682,-1923
86,  08:02:52,-7340,1681,-1886
87,  08:02:52,-7395,1694,-1880
88,  08:02:52,-7408,1690,-1879
89,  08:02:52,-7387,1700,-1889
90,  08:02:52,-7383,1689,-1918
91,  08:02:52,-7368,1683,-1897
92,  08:02:52,-7402,1686,-1874
93,  08:02:52,-7439,1703,-1887
94,  08:02:52,-7376,1698,-1857
95,  08:02:52,-7383,1697,-1875
96,  08:02:52,-7415,1708,-1892
97,  08:02:52,-7383,1696,-1833
98,  08:02:52,-7413,1668,-1863
99,  08:02:52,-7414,1725,-1867
100,  08:02:52,-7401,1739,-1812
101,  08:02:52,-7418,1689,-1814
102,  08:02:53,-7389,1683,-1779
103,  08:02:53,-7457,1685,-1805
104,  08:02:53,-7414,1704,-1836
105,  08:02:53,-7414,1666,-1808
106,  08:02:53,-7432,1677,-1763
107,  08:02:53,-7418,1689,-1822
108,  08:02:53,-7426,1700,-1813
109,  08:02:53,-7414,1695,-1758
110,  08:02:53,-7432,1697,-1746
111,  08:02:53,-7430,1727,-1792
112,  08:02:53,-7423,1739,-1803
113,  08:02:53,-7368,1710,-1812
114,  08:02:53,-7379,1655,-1788
115,  08:02:53,-7463,1687,-1818
116,  08:02:53,-7441,1699,-1796
117,  08:02:53,-7392,1709,-1836
118,  08:02:53,-7426,1706,-1842
119,  08:02:53,-7397,1691,-1802
120,  08:02:53,-7406,1699,-1804
121,  08:02:53,-7434,1704,-1890
122,  08:02:53,-7430,1690,-1892
123,  08:02:53,-7357,1685,-1783
124,  08:02:53,-7379,1694,-1790
125,  08:02:53,-7426,1678,-1814
126,  08:02:53,-7395,1695,-1832
127,  08:02:53,-7411,1694,-1849
128,  08:02:53,-7386,1694,-1877
129,  08:02:53,-7351,1695,-1861
130,  08:02:53,-7433,1702,-1872
131,  08:02:53,-7411,1701,-1830
132,  08:02:53,-7377,1689,-1799
133,  08:02:53,-7427,1692,-1821
134,  08:02:53,-7404,1718,-1844
135,  08:02:53,-7415,1683,-1836
136,  08:02:53,-7426,1703,-1853
137,  08:02:53,-7379,1690,-1847
138,  08:02:54,-7404,1678,-1880
139,  08:02:54,-7446,1712,-1876
140,  08:02:54,-7371,1714,-1828
141,  08:02:54,-7368,1688,-1887
142,  08:02:54,-7427,1702,-1898
143,  08:02:54,-7367,1718,-1883
144,  08:02:54,-7429,1684,-1886
145,  08:02:54,-7415,1706,-1909
146,  08:02:54,-7380,1708,-1825
147,  08:02:54,-7363,1707,-1821
148,  08:02:54,-7391,1678,-1890
149,  08:02:54,-7394,1701,-1866
150,  08:02:54,-7418,1720,-1877
151,  08:02:54,-7415,1718,-1874
152,  08:02:54,-7388,1697,-1907
153,  08:02:54,-7353,1705,-1851
154,  08:02:54,-7425,1697,-1925
155,  08:02:54,-7387,1696,-1893
156,  08:02:54,-7350,1696,-1883
157,  08:02:54,-7386,1700,-1881
158,  08:02:54,-7408,1706,-1905
159,  08:02:54,-7378,1714,-1867
160,  08:02:54,-7341,1703,-1936
161,  08:02:54,-7391,1696,-1890
162,  08:02:54,-7387,1708,-1917
163,  08:02:54,-7372,1700,-1921
164,  08:02:54,-7391,1714,-1914
165,  08:02:54,-7354,1704,-1892
166,  08:02:54,-7429,1708,-1928
167,  08:02:54,-7354,1712,-1891
168,  08:02:54,-7403,1702,-1874
169,  08:02:54,-7381,1695,-1988
