No, waktu, accx, accY, accZ
86,  09:16:08,-7076,1282,-3209
87,  09:16:08,-6963,1243,-3489
88,  09:16:08,-7123,1344,-3292
89,  09:16:09,-7105,1357,-3185
90,  09:16:09,-7047,1343,-3173
91,  09:16:09,-7056,1327,-3152
92,  09:16:09,-7144,1339,-3204
93,  09:16:09,-7070,1335,-3238
94,  09:16:09,-7072,1320,-3280
95,  09:16:09,-7121,1299,-3287
96,  09:16:09,-7098,1276,-3270
97,  09:16:09,-7072,1288,-3233
98,  09:16:09,-7088,1305,-3209
99,  09:16:09,-7056,1331,-3232
100,  09:16:09,-7066,1312,-3219
101,  09:16:09,-7061,1328,-3211
102,  09:16:09,-7105,1302,-3247
103,  09:16:09,-7091,1290,-3265
104,  09:16:09,-7103,1305,-3191
105,  09:16:09,-7073,1299,-3206
106,  09:16:09,-7066,1291,-3211
107,  09:16:09,-7032,1284,-3235
108,  09:16:09,-7101,1329,-3243
109,  09:16:09,-7035,1311,-3157
110,  09:16:09,-6976,1246,-3184
111,  09:16:09,-7065,1223,-3365
112,  09:16:09,-7109,1225,-3346
113,  09:16:09,-7066,1292,-3282
114,  09:16:09,-7102,1435,-3313
115,  09:16:09,-7034,1468,-3193
116,  09:16:09,-7024,1430,-3210
117,  09:16:09,-7089,1396,-3160
118,  09:16:09,-7093,1327,-3188
119,  09:16:09,-7038,1266,-3233
120,  09:16:09,-7036,1243,-3255
121,  09:16:09,-7098,1257,-3261
122,  09:16:09,-7085,1292,-3280
123,  09:16:10,-7078,1348,-3259
124,  09:16:10,-7091,1333,-3231
125,  09:16:10,-7037,1319,-3279
126,  09:16:10,-7029,1318,-3219
127,  09:16:10,-7124,1365,-3291
128,  09:16:10,-7058,1339,-3168
129,  09:16:10,-7030,1319,-3187
130,  09:16:10,-7127,1298,-3188
131,  09:16:10,-7081,1287,-3275
132,  09:16:10,-6983,1311,-3270
133,  09:16:10,-7024,1367,-3301
134,  09:16:10,-7057,1360,-3343
135,  09:16:10,-7038,1376,-3335
136,  09:16:10,-7057,1367,-3274
137,  09:16:10,-7070,1350,-3240
138,  09:16:10,-7073,1357,-3275
139,  09:16:10,-7067,1364,-3269
140,  09:16:10,-7072,1366,-3272
141,  09:16:10,-7119,1337,-3256
142,  09:16:10,-6997,1388,-3290
143,  09:16:10,-7047,1335,-3284
144,  09:16:10,-7057,1247,-3306
145,  09:16:10,-7015,1182,-3281
146,  09:16:10,-7116,1261,-3323
147,  09:16:10,-7050,1327,-3235
148,  09:16:10,-7027,1326,-3190
149,  09:16:10,-7061,1311,-3210
150,  09:16:10,-7108,1305,-3236
151,  09:16:10,-7057,1315,-3305
152,  09:16:10,-7046,1352,-3248
153,  09:16:10,-7065,1327,-3336
154,  09:16:10,-7036,1313,-3308
155,  09:16:10,-7043,1330,-3302
156,  09:16:10,-7110,1329,-3304
157,  09:16:10,-7098,1366,-3183
158,  09:16:10,-7012,1379,-3145
159,  09:16:10,-7054,1360,-3236
