No, waktu, accx, accY, accZ
77,  08:02:43,-7408,1743,-1721
78,  08:02:43,-7453,1739,-1660
79,  08:02:43,-7456,1723,-1705
80,  08:02:43,-7458,1725,-1693
81,  08:02:43,-7479,1729,-1712
82,  08:02:43,-7429,1738,-1636
83,  08:02:43,-7406,1730,-1654
84,  08:02:43,-7479,1685,-1670
85,  08:02:43,-7504,1670,-1680
86,  08:02:43,-7428,1690,-1609
87,  08:02:43,-7441,1718,-1631
88,  08:02:43,-7460,1715,-1625
89,  08:02:44,-7498,1707,-1678
90,  08:02:44,-7448,1724,-1691
91,  08:02:44,-7418,1714,-1695
92,  08:02:44,-7446,1691,-1698
93,  08:02:44,-7462,1676,-1682
94,  08:02:44,-7453,1696,-1696
95,  08:02:44,-7452,1701,-1723
96,  08:02:44,-7467,1686,-1650
97,  08:02:44,-7441,1691,-1655
98,  08:02:44,-7439,1724,-1649
99,  08:02:44,-7433,1718,-1702
100,  08:02:44,-7465,1718,-1704
101,  08:02:44,-7429,1730,-1719
102,  08:02:44,-7493,1707,-1743
103,  08:02:44,-7405,1704,-1706
104,  08:02:44,-7438,1678,-1624
105,  08:02:44,-7509,1717,-1655
106,  08:02:44,-7455,1725,-1656
107,  08:02:44,-7452,1702,-1604
108,  08:02:44,-7462,1664,-1680
109,  08:02:44,-7499,1673,-1677
110,  08:02:44,-7437,1684,-1660
111,  08:02:44,-7398,1712,-1716
112,  08:02:44,-7467,1709,-1672
113,  08:02:44,-7481,1694,-1690
114,  08:02:44,-7432,1673,-1694
115,  08:02:44,-7429,1715,-1712
116,  08:02:44,-7446,1719,-1683
117,  08:02:44,-7478,1719,-1660
118,  08:02:44,-7438,1739,-1660
119,  08:02:44,-7430,1715,-1705
120,  08:02:44,-7473,1756,-1748
121,  08:02:44,-7440,1735,-1733
122,  08:02:44,-7457,1725,-1704
123,  08:02:44,-7421,1751,-1738
124,  08:02:44,-7372,1730,-1700
125,  08:02:45,-7445,1714,-1773
126,  08:02:45,-7456,1743,-1820
127,  08:02:45,-7413,1739,-1727
128,  08:02:45,-7404,1753,-1675
129,  08:02:45,-7410,1722,-1717
130,  08:02:45,-7416,1705,-1707
131,  08:02:45,-7493,1734,-1726
132,  08:02:45,-7410,1737,-1748
133,  08:02:45,-7418,1702,-1739
134,  08:02:45,-7449,1708,-1741
135,  08:02:45,-7433,1746,-1729
136,  08:02:45,-7407,1732,-1749
137,  08:02:45,-7401,1721,-1685
138,  08:02:45,-7399,1714,-1765
139,  08:02:45,-7411,1723,-1768
140,  08:02:45,-7445,1753,-1782
141,  08:02:45,-7433,1751,-1771
142,  08:02:45,-7420,1723,-1753
143,  08:02:45,-7458,1740,-1734
144,  08:02:45,-7431,1780,-1736
145,  08:02:45,-7415,1778,-1706
146,  08:02:45,-7461,1753,-1735
147,  08:02:45,-7457,1762,-1754
148,  08:02:45,-7382,1743,-1697
149,  08:02:45,-7387,1747,-1723
150,  08:02:45,-7471,1747,-1827
151,  08:02:45,-7481,1738,-1833
152,  08:02:45,-7389,1713,-1747
153,  08:02:45,-7379,1739,-1775
154,  08:02:45,-7409,1732,-1768
155,  08:02:45,-7445,1721,-1781
156,  08:02:45,-7392,1748,-1811
157,  08:02:45,-7376,1754,-1808
158,  08:02:45,-7405,1719,-1790
159,  08:02:45,-7419,1730,-1814
