No, waktu, accx, accY, accZ
1,  09:19:41,-7218,1026,-3239
2,  09:19:41,-7206,1158,-3373
3,  09:19:41,-7145,1124,-3044
4,  09:19:41,-7082,944,-3121
5,  09:19:41,-7118,818,-3129
6,  09:19:41,-7316,990,-3032
7,  09:19:41,-7263,1019,-3032
8,  09:19:41,-7208,626,-2922
9,  09:19:41,-7184,546,-2974
10,  09:19:42,-7211,863,-3084
11,  09:19:42,-7218,1257,-3011
12,  09:19:42,-7370,1385,-3171
13,  09:19:42,-7379,1377,-3161
14,  09:19:42,-7301,1277,-3164
15,  09:19:42,-7101,780,-3177
16,  09:19:42,-7092,619,-2744
17,  09:19:42,-7137,978,-2964
18,  09:19:42,-7381,1017,-2826
19,  09:19:42,-7149,963,-2200
20,  09:19:42,-7150,1025,-1861
21,  09:19:42,-7269,1129,-2644
22,  09:19:42,-7658,1188,-3544
23,  09:19:42,-7190,1133,-3784
24,  09:19:42,-7016,1137,-3346
25,  09:19:42,-7092,1047,-3026
26,  09:19:42,-7109,1011,-3002
27,  09:19:42,-7111,1132,-3175
28,  09:19:42,-7205,1115,-3100
29,  09:19:42,-7186,1048,-3070
30,  09:19:42,-7128,1000,-3104
31,  09:19:42,-7170,1001,-3193
32,  09:19:42,-7231,1031,-3053
33,  09:19:42,-7130,1055,-3115
34,  09:19:42,-7171,1028,-3120
35,  09:19:42,-7179,1052,-3099
36,  09:19:42,-7189,1061,-3170
37,  09:19:42,-7150,1115,-3216
38,  09:19:42,-7150,1108,-3221
39,  09:19:43,-7168,1066,-3075
40,  09:19:43,-7133,1010,-3018
41,  09:19:43,-7092,1019,-3128
42,  09:19:43,-7137,1018,-3334
43,  09:19:43,-7083,1047,-3417
44,  09:19:43,-7107,1017,-3301
45,  09:19:43,-7129,1002,-3212
46,  09:19:43,-7185,1025,-3073
47,  09:19:43,-7200,1041,-3025
48,  09:19:43,-7198,1045,-3032
49,  09:19:43,-7261,1097,-3090
50,  09:19:43,-7213,1069,-3229
51,  09:19:43,-7203,917,-3053
52,  09:19:43,-7075,935,-3073
53,  09:19:43,-7138,1037,-3128
54,  09:19:43,-7197,1078,-3167
55,  09:19:43,-7144,1072,-3129
56,  09:19:43,-7103,1102,-3135
57,  09:19:43,-7218,1131,-3188
58,  09:19:43,-7238,1112,-3136
59,  09:19:43,-7164,1100,-3031
60,  09:19:43,-7123,1056,-3075
61,  09:19:43,-7178,1068,-3165
62,  09:19:43,-7190,1072,-3122
63,  09:19:43,-7105,1034,-3235
64,  09:19:43,-7169,1171,-3301
65,  09:19:43,-7088,1104,-3020
66,  09:19:43,-6993,1050,-3345
67,  09:19:43,-7290,1035,-3394
68,  09:19:43,-7182,1079,-2796
69,  09:19:43,-7032,926,-3000
70,  09:19:44,-7117,1097,-3054
71,  09:19:44,-7186,1139,-3111
72,  09:19:44,-7134,1068,-3028
73,  09:19:44,-6948,1042,-3356
74,  09:19:44,-7157,1051,-3408
75,  09:19:44,-7176,1069,-3277
76,  09:19:44,-7053,1033,-3237
77,  09:19:44,-7137,1054,-3029
78,  09:19:44,-7266,1161,-3004
79,  09:19:44,-7219,1075,-2941
80,  09:19:44,-7233,1079,-3014
81,  09:19:44,-7267,1157,-3036
82,  09:19:44,-7152,1139,-3123
83,  09:19:44,-7107,1162,-3215
84,  09:19:44,-7155,1161,-3184
85,  09:19:44,-7168,1148,-3023
86,  09:19:44,-7121,1112,-3052
87,  09:19:44,-7176,1125,-3039
88,  09:19:44,-7187,1092,-3042
89,  09:19:44,-7105,1106,-3227
90,  09:19:44,-7093,1209,-3522
91,  09:19:44,-7003,964,-3410
92,  09:19:44,-7117,940,-3093
93,  09:19:44,-7149,1075,-2896
94,  09:19:44,-7351,1163,-3145
95,  09:19:44,-7321,1270,-3222
96,  09:19:44,-7159,1216,-2957
97,  09:19:44,-7292,1288,-2752
98,  09:19:44,-7327,1239,-2682
99,  09:19:45,-7141,869,-2628
100,  09:19:45,-7093,975,-2925
101,  09:19:45,-7216,1053,-3063
102,  09:19:45,-7277,1063,-3157
103,  09:19:45,-7311,1039,-3200
104,  09:19:45,-7132,1096,-3281
105,  09:19:45,-7259,1154,-3133
106,  09:19:45,-7274,1087,-2981
107,  09:19:45,-7051,975,-2993
108,  09:19:45,-7122,986,-2935
109,  09:19:45,-7209,897,-2937
110,  09:19:45,-7290,838,-2987
111,  09:19:45,-7301,934,-2858
112,  09:19:45,-7231,1144,-2919
113,  09:19:45,-7132,1187,-3021
114,  09:19:45,-7148,1127,-3069
115,  09:19:45,-7164,1094,-3135
116,  09:19:45,-7194,1119,-3172
117,  09:19:45,-7230,1141,-3030
118,  09:19:45,-7230,1113,-2955
119,  09:19:45,-7241,1014,-2978
120,  09:19:45,-7219,1000,-2965
121,  09:19:45,-7113,1031,-3053
122,  09:19:45,-7177,1037,-3169
123,  09:19:45,-7216,975,-3239
124,  09:19:45,-7276,910,-2990
125,  09:19:45,-7264,1082,-2943
126,  09:19:45,-7269,1138,-2931
127,  09:19:45,-7312,1094,-2891
128,  09:19:45,-7335,1148,-2880
