No, waktu, accx, accY, accZ
1,  09:17:26,-7793,960,-1678
2,  09:17:26,-7722,1092,-1624
3,  09:17:26,-7654,1189,-1610
4,  09:17:26,-7613,1359,-1516
5,  09:17:26,-7623,1266,-1421
6,  09:17:26,-7657,943,-1477
7,  09:17:26,-7686,877,-1647
8,  09:17:26,-7737,916,-1745
9,  09:17:26,-7847,996,-1706
10,  09:17:26,-7811,1156,-1518
11,  09:17:26,-7706,1216,-1336
12,  09:17:26,-7761,1135,-1259
13,  09:17:26,-7717,1138,-1265
14,  09:17:26,-7679,1128,-1389
15,  09:17:26,-7796,1084,-1504
16,  09:17:26,-7737,1060,-1508
17,  09:17:26,-7760,1125,-1526
18,  09:17:26,-7746,1044,-1548
19,  09:17:26,-7751,957,-1524
20,  09:17:26,-7701,966,-1478
21,  09:17:27,-7745,1038,-1385
22,  09:17:27,-7729,1103,-1456
23,  09:17:27,-7699,1098,-1508
24,  09:17:27,-7709,1100,-1549
25,  09:17:27,-7749,877,-1417
26,  09:17:27,-7813,1015,-1692
27,  09:17:27,-7802,1316,-1819
28,  09:17:27,-7514,987,-1521
29,  09:17:27,-7756,959,-1506
30,  09:17:27,-7868,1099,-1318
31,  09:17:27,-7686,1056,-1426
32,  09:17:27,-7788,778,-1632
33,  09:17:27,-7649,808,-1729
34,  09:17:27,-7697,664,-1731
35,  09:17:27,-7822,634,-1718
36,  09:17:27,-7660,674,-1710
37,  09:17:27,-7707,650,-1833
38,  09:17:27,-7779,912,-1835
39,  09:17:27,-7638,1257,-1692
40,  09:17:27,-7561,967,-1579
41,  09:17:27,-7756,1036,-1680
42,  09:17:27,-7690,968,-1683
43,  09:17:27,-7683,684,-1778
44,  09:17:27,-7757,515,-1784
45,  09:17:27,-7754,600,-1738
46,  09:17:27,-7716,710,-1671
47,  09:17:27,-7658,800,-1744
48,  09:17:27,-7694,853,-1736
49,  09:17:27,-7753,770,-1680
50,  09:17:27,-7718,823,-1624
51,  09:17:27,-7734,750,-1767
52,  09:17:28,-7790,831,-1784
53,  09:17:28,-7656,793,-1645
54,  09:17:28,-7776,959,-1784
55,  09:17:28,-7652,808,-1754
56,  09:17:28,-7623,842,-1824
57,  09:17:28,-7795,1157,-2112
58,  09:17:28,-7649,922,-1844
59,  09:17:28,-7648,766,-1836
60,  09:17:28,-7701,776,-1731
61,  09:17:28,-7766,702,-1526
62,  09:17:28,-7753,817,-1464
63,  09:17:28,-7727,793,-1527
64,  09:17:28,-7788,761,-1334
65,  09:17:28,-7797,908,-1437
66,  09:17:28,-7816,962,-1430
67,  09:17:28,-7838,742,-1255
68,  09:17:28,-7704,1015,-1480
69,  09:17:28,-7841,887,-1802
70,  09:17:28,-7661,1101,-1320
71,  09:17:28,-7702,1225,-1226
72,  09:17:28,-7875,1273,-1587
73,  09:17:28,-7910,865,-1407
74,  09:17:28,-7558,1040,-1616
75,  09:17:28,-7557,1086,-1836
76,  09:17:28,-7680,1165,-1833
77,  09:17:28,-7762,1107,-1649
78,  09:17:28,-7759,938,-1603
79,  09:17:28,-7691,1226,-1705
80,  09:17:28,-7727,1249,-1673
81,  09:17:28,-7508,408,-1937
82,  09:17:28,-7700,271,-1027
83,  09:17:28,-8093,1349,-2107
84,  09:17:28,-7650,2415,-1830
85,  09:17:28,-7363,1994,-1306
86,  09:17:28,-7429,1709,-988
87,  09:17:28,-7513,1982,-1545
88,  09:17:28,-7749,1645,-1798
89,  09:17:28,-7754,556,-1643
90,  09:17:28,-7693,552,-1514
91,  09:17:28,-7835,652,-1911
92,  09:17:28,-8192,-115,-2246
93,  09:17:28,-8192,-720,-2393
94,  09:17:29,-7658,-276,-2248
95,  09:17:29,-5836,2309,-1443
96,  09:17:29,-6832,3255,-2494
97,  09:17:29,-7579,2244,-2343
98,  09:17:29,-7589,1937,-2704
99,  09:17:29,-7224,1816,-2127
100,  09:17:29,-7475,2107,-1962
101,  09:17:29,-7901,2171,-1933
102,  09:17:29,-8181,1325,-1606
