No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
1,4,2, 2018-07-09 09:05:57,-7793,1874,1262,-301,-5396,-78,100.53,5.05
2,4,2, 2018-07-09 09:05:57,-7706,1905,1089,-154,-5268,-35,100.5,5.05
3,4,2, 2018-07-09 09:05:57,-7701,2030,1233,121,-5614,-89,100.49,5.08
4,4,2, 2018-07-09 09:05:57,-7784,1811,1304,-34,-5762,5,100.5,5.11
5,4,2, 2018-07-09 09:05:57,-7704,1712,1250,-318,-5624,-26,100.51,5.11
6,4,2, 2018-07-09 09:05:57,-7807,1876,1281,-423,-5696,-71,100.51,5.09
7,4,2, 2018-07-09 09:05:57,-7764,1854,1246,-321,-5345,-1,100.49,5.09
8,4,2, 2018-07-09 09:05:57,-7686,1792,1253,-453,-5629,-11,100.48,5.07
9,4,2, 2018-07-09 09:05:57,-7768,1960,1200,-440,-5539,-38,100.48,5.05
10,4,2, 2018-07-09 09:05:57,-7746,1751,1228,-584,-5588,-41,100.47,5.03
11,4,2, 2018-07-09 09:05:57,-7758,1763,1167,-656,-5603,-18,100.47,5
12,4,2, 2018-07-09 09:05:57,-7712,1857,1260,-663,-5608,-63,100.47,4.98
13,4,2, 2018-07-09 09:05:57,-7845,1915,1201,-663,-5712,-3,100.48,4.95
14,4,2, 2018-07-09 09:05:57,-7754,1754,1170,-603,-5465,-83,100.46,4.91
15,4,2, 2018-07-09 09:05:57,-7620,1858,1204,-611,-5607,-71,100.46,4.89
16,4,2, 2018-07-09 09:05:57,-7731,2011,1200,-446,-5757,-17,100.47,4.88
17,4,2, 2018-07-09 09:05:57,-7823,1763,1266,-404,-5800,-50,100.48,4.87
18,4,2, 2018-07-09 09:05:57,-7730,1791,1194,-422,-5531,-46,100.48,4.86
19,4,2, 2018-07-09 09:05:57,-7746,1952,1284,-445,-5621,-109,100.48,4.84
20,4,2, 2018-07-09 09:05:57,-7795,1873,1252,-480,-5518,-70,100.47,4.83
21,4,2, 2018-07-09 09:05:57,-7698,1801,1275,-494,-5726,-45,100.48,4.82
22,4,2, 2018-07-09 09:05:57,-7774,1917,1238,-517,-5680,-70,100.48,4.79
23,4,2, 2018-07-09 09:05:57,-7762,1981,1316,-392,-5601,-96,100.48,4.79
24,4,2, 2018-07-09 09:05:57,-7784,1915,1266,-333,-5555,-67,100.48,4.78
25,4,2, 2018-07-09 09:05:57,-7651,1799,1192,-391,-5395,-29,100.46,4.77
26,4,2, 2018-07-09 09:05:58,-7683,1901,1145,-351,-5641,-37,100.46,4.77
27,4,2, 2018-07-09 09:05:58,-7758,1869,1231,-275,-5833,-72,100.47,4.77
28,4,2, 2018-07-09 09:05:58,-7762,1782,1266,-190,-5784,-10,100.49,4.78
29,4,2, 2018-07-09 09:05:58,-7889,1702,1171,-378,-5663,-53,100.49,4.77
30,4,2, 2018-07-09 09:05:58,-7699,1742,1162,-340,-5594,-110,100.48,4.76
31,4,2, 2018-07-09 09:05:58,-7761,1898,1227,-155,-5870,-61,100.5,4.77
32,4,2, 2018-07-09 09:05:58,-7764,1900,1199,24,-5779,-55,100.51,4.79
33,4,2, 2018-07-09 09:05:58,-7796,1756,1144,-18,-5658,-14,100.51,4.81
34,4,2, 2018-07-09 09:05:58,-7760,1696,1215,-88,-5528,-83,100.51,4.82
