No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
1,93,2, 2018-07-09 07:52:23,-7797,1510,748,78,80,-54,-71.7,11.32
2,93,2, 2018-07-09 07:52:23,-7807,1470,775,64,60,-63,-71.71,11.32
3,93,2, 2018-07-09 07:52:23,-7795,1463,802,77,38,-72,-71.71,11.33
4,93,2, 2018-07-09 07:52:23,-7811,1484,765,6,9,-78,-71.71,11.33
5,93,2, 2018-07-09 07:52:23,-7788,1472,786,15,55,-74,-71.72,11.33
6,93,2, 2018-07-09 07:52:23,-7817,1440,751,-8,30,-68,-71.73,11.32
7,93,2, 2018-07-09 07:52:23,-7768,1515,800,-37,27,-90,-71.73,11.32
8,93,2, 2018-07-09 07:52:23,-7853,1510,707,32,18,-79,-71.74,11.32
9,93,2, 2018-07-09 07:52:23,-7803,1466,758,36,78,-77,-71.74,11.32
10,93,2, 2018-07-09 07:52:23,-7774,1490,809,-61,-43,-100,-71.74,11.31
11,93,2, 2018-07-09 07:52:23,-7832,1497,695,-36,2,-76,-71.74,11.31
12,93,2, 2018-07-09 07:52:23,-7811,1508,773,57,114,-51,-71.76,11.31
13,93,2, 2018-07-09 07:52:23,-7800,1508,701,38,-15,-67,-71.76,11.31
14,93,2, 2018-07-09 07:52:23,-7732,1537,763,-88,83,-91,-71.76,11.3
15,93,2, 2018-07-09 07:52:23,-7792,1488,792,28,-187,-100,-71.75,11.3
16,93,2, 2018-07-09 07:52:23,-7911,1475,738,111,4,-37,-71.75,11.31
17,93,2, 2018-07-09 07:52:23,-7805,1518,749,73,185,-52,-71.77,11.31
18,93,2, 2018-07-09 07:52:23,-7735,1509,797,49,38,-85,-71.78,11.31
19,93,2, 2018-07-09 07:52:23,-7777,1476,784,66,-75,-95,-71.77,11.32
20,93,2, 2018-07-09 07:52:23,-7842,1470,774,-13,-38,-83,-71.77,11.32
21,93,2, 2018-07-09 07:52:24,-7754,1525,810,44,88,-72,-71.78,11.32
22,93,2, 2018-07-09 07:52:24,-7793,1498,790,22,-24,-94,-71.78,11.32
23,93,2, 2018-07-09 07:52:24,-7808,1491,788,80,52,-92,-71.78,11.32
24,93,2, 2018-07-09 07:52:24,-7808,1504,822,87,22,-80,-71.79,11.33
25,93,2, 2018-07-09 07:52:24,-7798,1504,816,93,33,-99,-71.79,11.33
26,93,2, 2018-07-09 07:52:24,-7825,1511,786,106,64,-148,-71.8,11.34
27,93,2, 2018-07-09 07:52:24,-7844,1494,786,119,99,-117,-71.81,11.35
28,93,2, 2018-07-09 07:52:24,-7757,1464,810,59,158,-110,-71.83,11.35
29,93,2, 2018-07-09 07:52:24,-7761,1525,748,49,-57,-111,-71.82,11.35
30,93,2, 2018-07-09 07:52:24,-7796,1516,804,139,-40,-90,-71.82,11.36
31,93,2, 2018-07-09 07:52:24,-7806,1491,813,92,-64,-123,-71.82, 11.37;
32,93,2, 2018-07-09 07:52:24,-7850,1446,746,82,-38,-138,-71.82,11.37
33,93,2, 2018-07-09 07:52:24,-7788,1474,793,60,102,-109,-71.82,11.38
34,93,2, 2018-07-09 07:52:24,-7790,1468,785,53,-41,-91,-71.82,11.38
35,93,2, 2018-07-09 07:52:24,-7878,1478,742,121,29,-94,-71.83,11.38
36,93,2, 2018-07-09 07:52:24,-7811,1496,785,31,160,-114,-71.84,11.39
37,93,2, 2018-07-09 07:52:24,-7774,1449,795,-21,83,-104,-71.85,11.38
38,93,2, 2018-07-09 07:52:24,-7828,1496,765,73,2,-66,-71.85,11.39
39,93,2, 2018-07-09 07:52:24,-7810,1523,797,47,110,-49,-71.87,11.39
40,93,2, 2018-07-09 07:52:24,-7763,1527,815,13,119,-95,-71.88,11.39
41,93,2, 2018-07-09 07:52:24,-7795,1498,786,64,-9,-100,-71.88,11.39
42,93,2, 2018-07-09 07:52:24,-7830,1446,794,55,52,-63,-71.88,11.39
43,93,2, 2018-07-09 07:52:24,-7771,1496,815,71,39,-93,-71.89,11.4
44,93,2, 2018-07-09 07:52:24,-7836,1492,766,49,-8,-105,-71.89,11.4
45,93,2, 2018-07-09 07:52:24,-7803,1461,801,75,100,-107,-71.9,11.4
46,93,2, 2018-07-09 07:52:24,-7842,1471,733,75,41,-112,-71.91,11.4
47,93,2, 2018-07-09 07:52:24,-7843,1474,722,114,156,-108,-71.92,11.41
48,93,2, 2018-07-09 07:52:24,-7799,1518,781,174,96,-78,-71.93,11.42
49,93,2, 2018-07-09 07:52:24,-7854,1461,712,215,92,-62,-71.94,11.44
50,93,2, 2018-07-09 07:52:24,-7817,1504,732,203,227,-93,-71.96,11.45
51,93,2, 2018-07-09 07:52:24,-7811,1511,698,301,201,-65,-71.98,11.48
52,93,2, 2018-07-09 07:52:25,-7757,1461,776,326,192,-52,-72,11.5
53,93,2, 2018-07-09 07:52:25,-7845,1407,757,267,91,-70,-72.01,11.52
54,93,2, 2018-07-09 07:52:25,-7880,1442,753,278,243,-77,-72.04,11.54
55,93,2, 2018-07-09 07:52:25,-7785,1482,837,224,273,-96,-72.06,11.56
56,93,2, 2018-07-09 07:52:25,-7776,1474,725,226,173,-100,-72.08,11.58
57,93,2, 2018-07-09 07:52:25,-7752,1425,798,228,200,-126,-72.09,11.59
58,93,2, 2018-07-09 07:52:25,-7741,1386,820,106,-38,-188,-72.09,11.59
59,93,2, 2018-07-09 07:52:25,-7784,1444,777,28,-248,-176,-72.07,11.59
60,93,2, 2018-07-09 07:52:25,-7830,1495,821,135,-83,-53,-72.06,11.6
61,93,2, 2018-07-09 07:52:25,-7847,1463,817,160,-58,-69,-72.06,11.61
62,93,2, 2018-07-09 07:52:25,-7819,1461,751,89,17,-139,-72.06,11.62
63,93,2, 2018-07-09 07:52:25,-7866,1407,690,0,52,-138,-72.07,11.61
64,93,2, 2018-07-09 07:52:25,-7842,1408,725,9,244,-72,-72.09,11.61
65,93,2, 2018-07-09 07:52:25,-7734,1541,796,-10,-11,-94,-72.1,11.6
66,93,2, 2018-07-09 07:52:25,-7884,1482,669,-35,29,-120,-72.1,11.6
67,93,2, 2018-07-09 07:52:25,-7802,1435,770,-27,175,-93,-72.11,11.59
68,93,2, 2018-07-09 07:52:25,-7737,1519,698,41,61,-66,-72.12,11.59
69,93,2, 2018-07-09 07:52:25,-7823,1473,704,36,22,-101,-72.12,11.59
70,93,2, 2018-07-09 07:52:25,-7847,1445,731,19,58,-106,-72.13,11.59
71,93,2, 2018-07-09 07:52:25,-7780,1468,661,101,-10,-84,-72.13,11.59
72,93,2, 2018-07-09 07:52:25,-7734,1472,780,12,-33,-80,-72.13,11.59
73,93,2, 2018-07-09 07:52:25,-7910,1447,656,33,-169,-112,-72.12,11.59
74,93,2, 2018-07-09 07:52:25,-7889,1492,744,209,225,-60,-72.14,11.6
75,93,2, 2018-07-09 07:52:25,-7727,1477,739,128,191,-77,-72.16,11.61
76,93,2, 2018-07-09 07:52:25,-7809,1400,750,85,-36,-106,-72.16,11.61
77,93,2, 2018-07-09 07:52:25,-7869,1412,708,179,102,-75,-72.17,11.62
78,93,2, 2018-07-09 07:52:25,-7792,1460,797,139,55,-76,-72.18,11.63
79,93,2, 2018-07-09 07:52:25,-7805,1461,746,87,-93,-58,-72.17,11.64
80,93,2, 2018-07-09 07:52:25,-7839,1475,623,37,30,-84,-72.17,11.64
81,93,2, 2018-07-09 07:52:25,-7839,1457,722,10,41,-68,-72.18,11.64
82,93,2, 2018-07-09 07:52:25,-7815,1386,702,-115,112,-119,-72.19,11.62
83,93,2, 2018-07-09 07:52:25,-7789,1428,766,-88,33,-95,-72.19,11.61
84,93,2, 2018-07-09 07:52:25,-7832,1459,677,-129,25,-122,-72.19,11.6
85,93,2, 2018-07-09 07:52:26,-7830,1398,701,-152,224,-153,-72.21,11.58
86,93,2, 2018-07-09 07:52:26,-7793,1432,701,-176,134,-98,-72.22,11.56
87,93,2, 2018-07-09 07:52:26,-7835,1451,694,-161,83,-104,-72.23,11.54
88,93,2, 2018-07-09 07:52:26,-7811,1456,687,-136,221,-104,-72.25,11.53
89,93,2, 2018-07-09 07:52:26,-7790,1441,712,-116,167,-65,-72.26,11.52
90,93,2, 2018-07-09 07:52:26,-7795,1472,695,-50,42,-58,-72.27,11.51
91,93,2, 2018-07-09 07:52:26,-7802,1418,726,-190,49,-121,-72.27,11.49
92,93,2, 2018-07-09 07:52:26,-7755,1411,685,-183,15,-116,-72.27,11.48
93,93,2, 2018-07-09 07:52:26,-7829,1451,635,-37,-89,-90,-72.27,11.47
94,93,2, 2018-07-09 07:52:26,-7852,1456,671,-23,105,-94,-72.2,11.45
95,93,2, 2018-07-09 07:52:26,-7779,1489,713,-54,103,-127,-72.21,11.45
96,93,2, 2018-07-09 07:52:26,-7805,1446,698,62,29,-82,-72.22,11.44
97,93,2, 2018-07-09 07:52:26,-7828,1453,779,73,24,-68,-72.22,11.45
98,93,2, 2018-07-09 07:52:26,-7877,1469,651,149,126,-49,-72.23,11.45
99,93,2, 2018-07-09 07:52:26,-7830,1506,684,204,236,-3,-72.25,11.47
100,93,2, 2018-07-09 07:52:26,-7758,1428,633,277,232,-19,-72.28,11.49
101,93,2, 2018-07-09 07:52:26,-7797,1460,595,153,84,-56,-72.28,11.5
102,93,2, 2018-07-09 07:52:26,-7799,1509,759,285,24,-14,-72.29,11.52
103,93,2, 2018-07-09 07:52:26,-7766,1467,741,389,-10,-9,-72.29,11.55
104,93,2, 2018-07-09 07:52:26,-7783,1460,768,354,-137,-42,-72.28,11.57
105,93,2, 2018-07-09 07:52:26,-7897,1412,700,310,-62,-68,-72.27,11.6
106,93,2, 2018-07-09 07:52:26,-7859,1408,670,335,187,-21,-72.29,11.62
107,93,2, 2018-07-09 07:52:26,-7734,1456,781,341,-91,-26,-72.29,11.65
108,93,2, 2018-07-09 07:52:26,-7864,1472,728,263,-73,-50,-72.28,11.67
109,93,2, 2018-07-09 07:52:26,-7831,1425,677,245,88,-88,-72.29,11.69
110,93,2, 2018-07-09 07:52:26,-7803,1448,687,260,-9,-46,-72.29,11.71
111,93,2, 2018-07-09 07:52:26,-7820,1431,725,62,51,-61,-72.29,11.71
112,93,2, 2018-07-09 07:52:26,-7786,1357,655,80,-56,-82,-72.29,11.71
113,93,2, 2018-07-09 07:52:26,-7836,1501,696,131,-8,-26,-72.29,11.72
114,93,2, 2018-07-09 07:52:26,-7838,1501,706,74,187,-48,-72.3,11.72
115,93,2, 2018-07-09 07:52:26,-7750,1449,764,44,85,-66,-72.32,11.72
116,93,2, 2018-07-09 07:52:26,-7880,1439,616,6,-48,-95,-72.31,11.72
117,93,2, 2018-07-09 07:52:26,-7831,1473,717,1,213,-57,-72.33,11.72
118,93,2, 2018-07-09 07:52:27,-7758,1417,738,-84,1,-89,-72.34,11.71
119,93,2, 2018-07-09 07:52:27,-7800,1497,702,-33,-116,-108,-72.32,11.7
120,93,2, 2018-07-09 07:52:27,-7864,1478,708,-8,-12,-72,-72.32,11.69
121,93,2, 2018-07-09 07:52:27,-7797,1427,737,-73,80,-123,-72.33,11.68
122,93,2, 2018-07-09 07:52:27,-7828,1466,673,3,-3,-100,-72.33,11.68
123,93,2, 2018-07-09 07:52:27,-7822,1451,717,30,94,-74,-72.34,11.68
124,93,2, 2018-07-09 07:52:27,-7806,1443,776,0,-21,-124,-72.34,11.67
125,93,2, 2018-07-09 07:52:27,-7853,1476,624,25,40,-86,-72.34,11.67
126,93,2, 2018-07-09 07:52:27,-7768,1461,744,99,151,-73,-72.36,11.67
127,93,2, 2018-07-09 07:52:27,-7788,1446,715,53,-99,-107,-72.35,11.68
128,93,2, 2018-07-09 07:52:27,-7862,1465,657,58,-144,-88,-72.34,11.67
129,93,2, 2018-07-09 07:52:27,-7829,1454,723,56,124,-67,-72.35,11.68
130,93,2, 2018-07-09 07:52:27,-7786,1463,702,95,-34,-65,-72.35,11.68
131,93,2, 2018-07-09 07:52:27,-7799,1435,775,-197,72,-84,-72.36,11.67
132,93,2, 2018-07-09 07:52:27,-7769,1430,717,-135,-36,-110,-72.36,11.64
133,93,2, 2018-07-09 07:52:27,-7853,1449,727,91,-80,-43,-72.35,11.64
134,93,2, 2018-07-09 07:52:27,-7852,1496,651,69,64,-89,-72.35,11.65
135,93,2, 2018-07-09 07:52:27,-7734,1469,772,45,56,-55,-72.36,11.65
136,93,2, 2018-07-09 07:52:27,-7813,1424,746,141,-172,-88,-72.35,11.65
137,93,2, 2018-07-09 07:52:27,-7883,1461,721,90,-67,-77,-72.34,11.66
138,93,2, 2018-07-09 07:52:27,-7847,1426,662,101,160,-68,-72.35,11.66
139,93,2, 2018-07-09 07:52:27,-7771,1426,737,99,22,-53,-72.36,11.67
140,93,2, 2018-07-09 07:52:27,-7834,1490,673,144,6,-39,-72.36,11.68
141,93,2, 2018-07-09 07:52:27,-7814,1475,717,121,63,-64,-72.37,11.68
142,93,2, 2018-07-09 07:52:27,-7825,1395,696,80,-7,-72,-72.37,11.69
143,93,2, 2018-07-09 07:52:27,-7808,1386,755,50,14,-47,-72.37,11.69
144,93,2, 2018-07-09 07:52:27,-7817,1467,694,34,-28,-43,-72.37,11.69
145,93,2, 2018-07-09 07:52:27,-7814,1451,767,11,10,-92,-72.37,11.68
146,93,2, 2018-07-09 07:52:27,-7805,1453,703,35,7,-67,-72.37,11.68
147,93,2, 2018-07-09 07:52:27,-7847,1457,704,26,43,-53,-72.37,11.68
148,93,2, 2018-07-09 07:52:27,-7796,1453,777,66,73,-66,-72.38,11.68
149,93,2, 2018-07-09 07:52:27,-7832,1439,732,29,13,-32,-72.38,11.68
150,93,2, 2018-07-09 07:52:27,-7788,1503,676,63,23,-27,-72.38,11.68
151,93,2, 2018-07-09 07:52:27,-7773,1515,749,185,-41,-36,-72.38,11.69
