No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
1,16,2, 2018-07-09 09:11:27,-7052,1514,2000,-3790,-7206,166,103.21,6.5
2,16,2, 2018-07-09 09:11:27,-7661,1015,1680,-5015,-7549,204,103.33,6.2
3,16,2, 2018-07-09 09:11:27,-8192,2122,1521,-2679,-7854,1128,103.48,5.89
4,16,2, 2018-07-09 09:11:27,-8192,2021,1812,-1476,-5831,497,103.48,5.81
5,16,2, 2018-07-09 09:11:28,-7992,1960,1385,-1835,-4670,-475,103.4,5.72
6,16,2, 2018-07-09 09:11:28,-7676,1114,1573,-1894,-4823,-586,103.34,5.62
7,16,2, 2018-07-09 09:11:28,-7733,860,1665,-1859,-5649,-335,103.33,5.5
8,16,2, 2018-07-09 09:11:28,-7979,1335,1607,-1751,-6179,-275,103.34,5.4
9,16,2, 2018-07-09 09:11:28,-8099,1907,1111,-802,-5020,49,103.27,5.32
10,16,2, 2018-07-09 09:11:28,-7632,1497,1373,-784,-4720,288,103.18,5.28
11,16,2, 2018-07-09 09:11:28,-7798,1516,1368,-1071,-4352,601,103.07,5.2
12,16,2, 2018-07-09 09:11:28,-7765,1711,1502,-1283,-3725,1041,102.95,5.14
13,16,2, 2018-07-09 09:11:28,-7601,1726,1551,-1442,-3793,1822,102.84,5.07
14,16,2, 2018-07-09 09:11:28,-7697,1491,1548,-1368,-3037,1569,102.69,5
15,16,2, 2018-07-09 09:11:28,-7874,1953,1618,-1236,-3670,1607,102.55,4.94
16,16,2, 2018-07-09 09:11:28,-7761,2326,1812,-1220,-3629,1582,102.42,4.88
17,16,2, 2018-07-09 09:11:28,-7033,1823,1950,-1236,-3619,1996,102.31,4.83
18,16,2, 2018-07-09 09:11:28,-7104,1717,2040,-2056,-4841,1706,102.27,4.73
19,16,2, 2018-07-09 09:11:28,-7686,2632,1884,-1894,-5436,1613,102.26,4.62
20,16,2, 2018-07-09 09:11:28,-8192,2636,2318,-808,-5859,1252,102.22,4.6
