No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
1,17,2, 2018-07-09 09:11:42,-7842,1748,1540,-25,-5618,-28,102.01,4.75
2,17,2, 2018-07-09 09:11:42,-7790,1682,1628,96,-5420,-93,101.99,4.78
3,17,2, 2018-07-09 09:11:42,-7777,1677,1582,-119,-5418,-66,101.97,4.79
4,17,2, 2018-07-09 09:11:42,-7698,1771,1545,-109,-5455,-35,101.96,4.8
5,17,2, 2018-07-09 09:11:42,-7731,1949,1512,287,-5492,-53,101.95,4.84
6,17,2, 2018-07-09 09:11:42,-7703,1878,1584,634,-5483,-147,101.93,4.92
7,17,2, 2018-07-09 09:11:42,-7678,1828,1488,892,-5549,-111,101.93,5.01
8,17,2, 2018-07-09 09:11:42,-7669,1767,1532,1053,-5628,-39,101.92,5.13
9,17,2, 2018-07-09 09:11:42,-7666,1565,1512,712,-5816,-83,101.93,5.22
10,17,2, 2018-07-09 09:11:42,-7842,1641,1523,538,-5928,-72,101.96,5.3
11,17,2, 2018-07-09 09:11:42,-7864,1643,1570,441,-5623,-119,101.95,5.34
12,17,2, 2018-07-09 09:11:42,-7681,1623,1596,206,-5708,-29,101.96,5.38
13,17,2, 2018-07-09 09:11:42,-7759,1748,1510,127,-5634,-33,101.95,5.41
14,17,2, 2018-07-09 09:11:42,-7737,1725,1561,57,-5680,-67,101.95,5.44
15,17,2, 2018-07-09 09:11:42,-7702,1609,1515,-26,-5693,-113,101.95,5.46
16,17,2, 2018-07-09 09:11:43,-7688,1663,1536,92,-6181,-288,101.99,5.48
17,17,2, 2018-07-09 09:11:43,-7667,1924,1429,572,-6524,-506,102.07,5.55
18,17,2, 2018-07-09 09:11:43,-7655,1857,1450,292,-6625,-549,102.16,5.61
19,17,2, 2018-07-09 09:11:43,-7882,1775,1424,317,-6330,-455,102.2,5.64
20,17,2, 2018-07-09 09:11:43,-7845,1656,1578,469,-6049,-112,102.22,5.68
21,17,2, 2018-07-09 09:11:43,-7752,1707,1599,366,-5902,-64,102.24,5.73
22,17,2, 2018-07-09 09:11:43,-7797,1649,1646,138,-5664,-46,102.25,5.77
23,17,2, 2018-07-09 09:11:43,-7828,1685,1485,168,-5424,67,102.22,5.8
24,17,2, 2018-07-09 09:11:43,-7755,1692,1568,200,-5330,0,102.19,5.84
25,17,2, 2018-07-09 09:11:43,-7712,1643,1562,79,-5426,-8,102.17,5.86
26,17,2, 2018-07-09 09:11:43,-7774,1582,1475,-108,-5409,-28,102.15,5.86
27,17,2, 2018-07-09 09:11:43,-7710,1509,1544,-250,-5522,-47,102.14,5.86
28,17,2, 2018-07-09 09:11:43,-7779,1683,1524,-169,-5453,54,102.13,5.86
29,17,2, 2018-07-09 09:11:43,-7734,1706,1538,-189,-5587,-19,102.11,5.86
30,17,2, 2018-07-09 09:11:43,-7709,1658,1565,-238,-5645,-31,102.11,5.86
31,17,2, 2018-07-09 09:11:43,-7736,1667,1494,-292,-5531,4,102.1,5.85
32,17,2, 2018-07-09 09:11:43,-7709,1727,1496,-355,-5555,74,102.09,5.84
33,17,2, 2018-07-09 09:11:43,-7770,1648,1492,-288,-5690,-22,102.09,5.83
34,17,2, 2018-07-09 09:11:43,-7686,1800,1360,-7,-5773,-83,102.1,5.84
35,17,2, 2018-07-09 09:11:43,-7879,1833,1595,-231,-5621,-207,102.1,5.85
36,17,2, 2018-07-09 09:11:43,-7825,1693,1533,-383,-5331,-197,102.07,5.84
37,17,2, 2018-07-09 09:11:43,-7628,1641,1489,-278,-5555,29,102.06,5.83
38,17,2, 2018-07-09 09:11:43,-7739,1767,1531,-327,-5812,77,102.07,5.82
39,17,2, 2018-07-09 09:11:43,-7781,1729,1537,-409,-5662,96,102.07,5.81
40,17,2, 2018-07-09 09:11:43,-7811,1643,1466,-547,-5512,91,102.05,5.79
41,17,2, 2018-07-09 09:11:43,-7635,1668,1493,-614,-5676,81,102.05,5.75
42,17,2, 2018-07-09 09:11:43,-7814,1776,1476,-514,-5754,170,102.06,5.73
43,17,2, 2018-07-09 09:11:43,-7773,1683,1515,-435,-5639,79,102.05,5.71
44,17,2, 2018-07-09 09:11:43,-7762,1569,1417,-521,-5685,-70,102.05,5.68
45,17,2, 2018-07-09 09:11:44,-7702,1693,1498,-488,-5731,-46,102.05,5.66
46,17,2, 2018-07-09 09:11:44,-7786,1882,1438,-305,-5668,46,102.05,5.65
47,17,2, 2018-07-09 09:11:44,-7855,1729,1573,-218,-5521,-44,102.04,5.65
48,17,2, 2018-07-09 09:11:44,-7691,1666,1410,-146,-5252,-227,102,5.66
49,17,2, 2018-07-09 09:11:44,-7731,1717,1420,-158,-5258,-59,101.98,5.66
50,17,2, 2018-07-09 09:11:44,-7874,1515,1243,-627,-5425,23,101.94,5.64
51,17,2, 2018-07-09 09:11:44,-8033,1396,1022,-1003,-5540,46,101.93,5.59
52,17,2, 2018-07-09 09:11:44,-7543,1593,1438,-423,-5685,257,101.92,5.55
53,17,2, 2018-07-09 09:11:44,-7199,1725,1780,78,-7024,-42,102.03,5.56
54,17,2, 2018-07-09 09:11:44,-7598,2038,2074,615,-8314,-260,102.27,5.63
55,17,2, 2018-07-09 09:11:44,-7980,1960,1948,350,-7039,-344,102.44,5.71
56,17,2, 2018-07-09 09:11:44,-8192,1466,1817,-293,-5615,-380,102.41,5.71
57,17,2, 2018-07-09 09:11:44,-8029,1025,1245,-912,-5100,-154,102.31,5.64
58,17,2, 2018-07-09 09:11:44,-7373,1676,1386,-305,-6555,349,102.37,5.61
59,17,2, 2018-07-09 09:11:44,-7599,2212,1606,410,-6763,150,102.48,5.66
60,17,2, 2018-07-09 09:11:44,-7701,1859,1950,962,-6016,-170,102.53,5.76
61,17,2, 2018-07-09 09:11:44,-7986,1601,1545,237,-5426,-307,102.51,5.81
62,17,2, 2018-07-09 09:11:44,-7836,1226,1440,-672,-4791,108,102.42,5.8
63,17,2, 2018-07-09 09:11:44,-7834,1355,1413,-1290,-5618,512,102.39,5.69
64,17,2, 2018-07-09 09:11:44,-7502,1638,1492,-1112,-5710,510,102.4,5.63
65,17,2, 2018-07-09 09:11:44,-7249,1787,2212,-633,-6442,78,102.47,5.58
66,17,2, 2018-07-09 09:11:44,-7683,2233,2801,513,-6228,35,102.55,5.61
67,17,2, 2018-07-09 09:11:44,-7599,2162,3114,565,-5993,17,102.59,5.71
68,17,2, 2018-07-09 09:11:44,-8192,1399,2061,-77,-5006,-134,102.54,5.72
69,17,2, 2018-07-09 09:11:44,-8192,1229,1907,-127,-3806,-172,102.4,5.72
70,17,2, 2018-07-09 09:11:44,-7415,1308,1142,69,-2641,-426,102.22,5.73
71,17,2, 2018-07-09 09:11:44,-6708,1469,1487,-989,-4153,-495,102.13,5.7
72,17,2, 2018-07-09 09:11:44,-7588,1291,1050,-2242,-6203,-676,102.15,5.58
73,17,2, 2018-07-09 09:11:44,-8057,1538,1448,-1443,-7121,147,102.21,5.48
74,17,2, 2018-07-09 09:11:45,-7646,1943,1834,68,-7902,963,102.42,5.48
75,17,2, 2018-07-09 09:11:45,-7331,1980,1965,343,-7561,723,102.6,5.54
76,17,2, 2018-07-09 09:11:45,-7505,1570,2117,-91,-7719,542,102.74,5.55
77,17,2, 2018-07-09 09:11:45,-7664,1429,2253,-270,-7463,112,102.85,5.55
78,17,2, 2018-07-09 09:11:45,-7972,1685,1936,-384,-7083,-249,102.94,5.54
79,17,2, 2018-07-09 09:11:45,-8125,2024,1874,164,-6103,-88,102.96,5.57
80,17,2, 2018-07-09 09:11:45,-7860,1645,1742,-261,-5148,-173,102.92,5.58
81,17,2, 2018-07-09 09:11:45,-7504,1468,1689,-744,-5108,-171,102.89,5.55
82,17,2, 2018-07-09 09:11:45,-7527,1727,1631,-790,-5704,112,102.89,5.51
83,17,2, 2018-07-09 09:11:45,-7606,2081,1671,-206,-5904,258,102.91,5.5
84,17,2, 2018-07-09 09:11:45,-7594,1839,1891,127,-5656,211,102.93,5.53
85,17,2, 2018-07-09 09:11:45,-7731,1896,1589,59,-5242,292,102.9,5.55
86,17,2, 2018-07-09 09:11:45,-8008,2192,1583,606,-5443,478,102.86,5.63
87,17,2, 2018-07-09 09:11:45,-8014,1947,1489,521,-4982,184,102.8,5.67
88,17,2, 2018-07-09 09:11:45,-7587,1481,1839,-250,-5393,-163,102.75,5.69
89,17,2, 2018-07-09 09:11:45,-7596,1595,1755,-251,-5802,140,102.77,5.68
90,17,2, 2018-07-09 09:11:45,-7690,1682,1879,40,-5572,92,102.78,5.7
91,17,2, 2018-07-09 09:11:45,-7763,1758,1815,-154,-5489,-21,102.76,5.7
92,17,2, 2018-07-09 09:11:45,-7771,1755,1888,-248,-5539,-53,102.75,5.71
93,17,2, 2018-07-09 09:11:45,-7822,1634,1582,-531,-5600,9,102.74,5.68
94,17,2, 2018-07-09 09:11:45,-7969,1623,1415,-333,-5493,68,102.71,5.66
95,17,2, 2018-07-09 09:11:45,-7523,1643,1615,76,-5685,20,102.7,5.67
96,17,2, 2018-07-09 09:11:45,-7424,1884,2454,363,-6008,68,102.75,5.72
97,17,2, 2018-07-09 09:11:45,-8027,1732,2257,225,-5035,-17,102.71,5.77
98,17,2, 2018-07-09 09:11:45,-7597,1466,1965,-547,-4395,-6,102.59,5.76
99,17,2, 2018-07-09 09:11:45,-7686,1647,1526,-897,-5047,187,102.53,5.69
100,17,2, 2018-07-09 09:11:45,-7660,1713,1772,-751,-5311,286,102.49,5.64
101,17,2, 2018-07-09 09:11:45,-7389,1804,1896,-694,-5797,40,102.51,5.59
102,17,2, 2018-07-09 09:11:46,-7782,2202,1867,-36,-5960,27,102.54,5.59
103,17,2, 2018-07-09 09:11:46,-7804,2120,1648,516,-5640,-50,102.54,5.64
104,17,2, 2018-07-09 09:11:46,-7729,1923,1637,343,-5153,-140,102.51,5.68
105,17,2, 2018-07-09 09:11:46,-7796,1800,1767,351,-5163,14,102.46,5.72
106,17,2, 2018-07-09 09:11:46,-7649,1598,1862,393,-5176,95,102.4,5.79
107,17,2, 2018-07-09 09:11:46,-7481,1689,1717,-394,-5279,33,102.38,5.79
108,17,2, 2018-07-09 09:11:46,-7750,1829,1687,-88,-5550,40,102.37,5.79
109,17,2, 2018-07-09 09:11:46,-7821,1765,1683,-123,-5180,110,102.34,5.79
110,17,2, 2018-07-09 09:11:46,-7718,1661,1765,-555,-4947,247,102.28,5.78
