No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 08:20:04,277,-393,-7819,32,228,-63,-8.43,-0.56,7833.769144
2, 2018-07-09 08:20:04,315,-418,-7694,26,411,-99,-8.44,-0.57,7711.782219
3, 2018-07-09 08:20:04,401,-436,-7737,-46,180,-101,-8.43,-0.58,7759.64342
4, 2018-07-09 08:20:04,364,-425,-7787,-58,208,-89,-8.41,-0.59,7807.07948
5, 2018-07-09 08:20:04,306,-410,-7792,-17,223,-106,-8.4,-0.6,7808.777113
6, 2018-07-09 08:20:04,324,-420,-7786,18,189,-103,-8.39,-0.61,7804.048437
7, 2018-07-09 08:20:04,328,-398,-7763,-21,222,-93,-8.37,-0.61,7780.112917
8, 2018-07-09 08:20:04,329,-396,-7799,-69,186,-66,-8.36,-0.62,7815.974539
9, 2018-07-09 08:20:05,336,-400,-7802,-55,199,-59,-8.35,-0.64,7819.469291
10, 2018-07-09 08:20:05,351,-393,-7785,-1,219,-46,-8.33,-0.64,7802.811993
11, 2018-07-09 08:20:05,334,-389,-7806,-14,139,-42,-8.32,-0.65,7822.820016
12, 2018-07-09 08:20:05,360,-353,-7811,31,165,-72,-8.3,-0.66,7827.255585
13, 2018-07-09 08:20:05,337,-395,-7806,-7,171,-91,-8.28,-0.66,7823.249325
14, 2018-07-09 08:20:05,312,-418,-7753,-31,179,-85,-8.26,-0.67,7770.526173
15, 2018-07-09 08:20:05,277,-426,-7778,-2,199,-60,-8.25,-0.68,7794.580746
16, 2018-07-09 08:20:05,325,-366,-7744,13,220,-56,-8.24,-0.69,7759.453396
17, 2018-07-09 08:20:05,285,-360,-7749,-2,222,-62,-8.23,-0.69,7762.591449
18, 2018-07-09 08:20:05,278,-385,-7801,38,57,-78,-8.21,-0.7,7815.440487
19, 2018-07-09 08:20:05,331,-339,-7851,59,164,-73,-8.19,-0.7,7865.283402
20, 2018-07-09 08:20:05,322,-372,-7807,46,400,-70,-8.19,-0.7,7822.487903
21, 2018-07-09 08:20:05,333,-426,-7759,103,194,-59,-8.18,-0.7,7777.81756
22, 2018-07-09 08:20:05,229,-369,-7825,90,279,-73,-8.17,-0.69,7837.04198
23, 2018-07-09 08:20:05,320,-353,-7745,155,246,-94,-8.17,-0.69,7759.641358
24, 2018-07-09 08:20:05,407,-333,-7745,201,228,-104,-8.15,-0.67,7762.832151
25, 2018-07-09 08:20:05,344,-389,-7740,113,208,-126,-8.14,-0.67,7757.400144
26, 2018-07-09 08:20:05,299,-461,-7845,70,134,-107,-8.12,-0.67,7864.219415
27, 2018-07-09 08:20:05,301,-438,-7825,152,271,-61,-8.11,-0.66,7843.026839
