No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 09:35:40,-952,1746,-7595,-187,-741,11,-5.95,15.32,7851.041014
2, 2018-07-09 09:35:40,-1036,1932,-7727,41,-18,108,-5.92,15.3,8031.964206
3, 2018-07-09 09:35:40,-992,1819,-7507,144,370,176,-5.97,15.31,7787.674492
4, 2018-07-09 09:35:40,-1036,1762,-7777,-117,-546,304,-5.94,15.3,8041.123616
5, 2018-07-09 09:35:40,-1022,1846,-7932,6,34,436,-5.92,15.29,8207.851363
6, 2018-07-09 09:35:40,-985,1580,-7401,-267,801,300,-5.99,15.26,7631.607039
7, 2018-07-09 09:35:40,-893,1613,-7505,-219,-46,230,-6,15.24,7728.146155
8, 2018-07-09 09:35:40,-879,1830,-7738,-176,-11,172,-5.99,15.23,7999.886562
9, 2018-07-09 09:35:40,-742,1795,-7711,84,589,-99,-6.04,15.22,7951.862046
10, 2018-07-09 09:35:40,-726,1770,-7520,256,-139,-257,-6.04,15.23,7759.534522
11, 2018-07-09 09:35:40,-875,1804,-7524,248,-115,-301,-6.03,15.24,7786.566445
12, 2018-07-09 09:35:40,-920,1861,-7588,270,77,-336,-6.03,15.25,7866.858649
13, 2018-07-09 09:35:40,-931,1971,-7778,115,-325,-201,-6.02,15.25,8077.678256
14, 2018-07-09 09:35:40,-965,1883,-7633,127,485,-210,-6.04,15.25,7920.833479
15, 2018-07-09 09:35:40,-966,1671,-7501,195,-117,-177,-6.05,15.27,7745.346861
16, 2018-07-09 09:35:40,-889,1721,-7624,84,163,-228,-6.05,15.26,7866.227685
17, 2018-07-09 09:35:41,-883,1960,-7673,590,-242,-397,-6.05,15.3,7968.451418
18, 2018-07-09 09:35:41,-1079,1751,-7684,474,-88,-267,-6.02,15.34,7954.501744
19, 2018-07-09 09:35:41,-1020,1682,-7475,71,338,-214,-6.07,15.35,7729.498625
20, 2018-07-09 09:35:41,-951,1832,-7707,188,-187,-136,-6.05,15.35,7978.626072
21, 2018-07-09 09:35:41,-907,1745,-7582,345,524,-278,-6.09,15.37,7832.904825
22, 2018-07-09 09:35:41,-941,1671,-7587,38,-234,-279,-6.09,15.38,7825.617611
23, 2018-07-09 09:35:41,-992,1841,-7805,149,68,-230,-6.08,15.37,8080.307544
24, 2018-07-09 09:35:41,-862,1782,-7572,352,439,-286,-6.12,15.39,7826.477624
25, 2018-07-09 09:35:41,-956,1789,-7598,-25,-523,-278,-6.1,15.39,7864.099503
26, 2018-07-09 09:35:41,-1021,1796,-7720,-91,-344,-206,-6.08,15.38,7991.649204
27, 2018-07-09 09:35:41,-951,1724,-7818,-379,176,-106,-6.09,15.36,8062.115169
28, 2018-07-09 09:35:41,-843,1817,-8101,-1104,388,-180,-6.11,15.29,8344.958897
29, 2018-07-09 09:35:41,-1176,1761,-7872,347,431,-213,-6.15,15.25,8151.839118
30, 2018-07-09 09:35:41,-1216,1721,-7323,1394,1007,-323,-6.21,15.33,7620.159185
31, 2018-07-09 09:35:41,-708,1852,-7203,181,363,-391,-6.27,15.38,7470.902021
32, 2018-07-09 09:35:41,-897,1807,-7616,-583,-226,-304,-6.25,15.33,7878.661942
33, 2018-07-09 09:35:41,-930,1845,-7446,-354,39,-156,-6.25,15.28,7727.343722
34, 2018-07-09 09:35:41,-873,1874,-7603,76,-323,-128,-6.24,15.27,7879.061746
35, 2018-07-09 09:35:41,-882,1901,-7822,355,-617,-121,-6.2,15.29,8097.864472
36, 2018-07-09 09:35:41,-1035,1861,-7693,162,-439,-69,-6.16,15.31,7982.280063
37, 2018-07-09 09:35:41,-1044,1768,-7577,-122,-264,-16,-6.14,15.3,7850.266811
38, 2018-07-09 09:35:41,-1047,1681,-7693,-263,-147,-48,-6.13,15.26,7943.8164
39, 2018-07-09 09:35:41,-1051,1768,-7792,164,164,-151,-6.14,15.25,8058.888819
40, 2018-07-09 09:35:41,-1011,1781,-7700,367,287,-196,-6.16,15.27,7967.689879
41, 2018-07-09 09:35:41,-964,1791,-7508,233,114,-200,-6.17,15.28,7778.627193
42, 2018-07-09 09:35:41,-934,1823,-7545,-53,-235,-214,-6.16,15.28,7818.101432
43, 2018-07-09 09:35:41,-953,1905,-7742,-96,-80,-270,-6.15,15.27,8029.68231
44, 2018-07-09 09:35:41,-1058,1825,-7659,379,247,-261,-6.17,15.28,7944.197253
45, 2018-07-09 09:35:41,-939,1854,-7532,213,210,-237,-6.2,15.3,7813.453846
46, 2018-07-09 09:35:41,-1027,1798,-7658,-340,-225,-137,-6.19,15.28,7933.000504
47, 2018-07-09 09:35:41,-1151,1860,-7825,-242,212,-116,-6.2,15.25,8124.963138
48, 2018-07-09 09:35:41,-1034,1750,-7556,-184,353,-26,-6.24,15.22,7824.627275
49, 2018-07-09 09:35:41,-935,1771,-7665,502,209,-108,-6.26,15.24,7922.30339
50, 2018-07-09 09:35:41,-887,1950,-7446,169,202,-165,-6.29,15.26,7748.043947
51, 2018-07-09 09:35:41,-960,1940,-7616,-169,-325,-126,-6.27,15.25,7917.616813
52, 2018-07-09 09:35:41,-1049,1807,-7662,-176,115,-102,-6.27,15.23,7941.781538
53, 2018-07-09 09:35:41,-1032,1850,-7569,-37,109,-83,-6.29,15.21,7859.852734
54, 2018-07-09 09:35:41,-1009,1920,-7564,146,321,-110,-6.3,15.22,7868.83581
55, 2018-07-09 09:35:41,-996,1915,-7646,37,150,-119,-6.33,15.22,7944.844681
56, 2018-07-09 09:35:41,-1009,1819,-7701,26,-48,-14,-6.33,15.22,7976.982073
57, 2018-07-09 09:35:41,-1033,1709,-7594,25,177,-45,-6.34,15.21,7852.172056
58, 2018-07-09 09:35:42,-920,1920,-7676,144,373,-94,-6.37,15.21,7965.787846
59, 2018-07-09 09:35:42,-931,1960,-7686,-50,79,-92,-6.39,15.21,7986.423292
60, 2018-07-09 09:35:42,-1014,1848,-7708,-97,217,-37,-6.4,15.19,7991.030221
61, 2018-07-09 09:35:42,-914,1843,-7537,45,513,-77,-6.45,15.19,7812.708493
62, 2018-07-09 09:35:42,-884,1970,-7518,46,115,-143,-6.47,15.19,7821.935822
63, 2018-07-09 09:35:42,-952,1940,-7622,39,-6,-162,-6.47,15.19,7922.423114
