No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 08:20:33,220,-270,-7734,21,192,-82,-5.08,-1.43,7741.838025
2, 2018-07-09 08:20:33,224,-282,-7751,11,149,-80,-5.08,-1.42,7759.362152
3, 2018-07-09 08:20:33,213,-276,-7821,37,173,-74,-5.07,-1.42,7828.76657
4, 2018-07-09 08:20:33,208,-319,-7801,3,171,-84,-5.07,-1.42,7810.289751
5, 2018-07-09 08:20:33,203,-293,-7825,3,287,-78,-5.07,-1.43,7833.114515
6, 2018-07-09 08:20:33,234,-235,-7777,77,256,-95,-5.08,-1.42,7784.067703
7, 2018-07-09 08:20:33,215,-260,-7768,67,164,-93,-5.07,-1.42,7775.32308
8, 2018-07-09 08:20:33,200,-269,-7777,53,266,-87,-5.08,-1.41,7784.220578
9, 2018-07-09 08:20:33,207,-283,-7802,32,269,-85,-5.08,-1.41,7809.874647
10, 2018-07-09 08:20:33,207,-267,-7767,75,236,-68,-5.08,-1.41,7774.344152
11, 2018-07-09 08:20:33,187,-293,-7765,90,238,-81,-5.09,-1.4,7772.775759
12, 2018-07-09 08:20:33,228,-322,-7811,64,232,-82,-5.09,-1.4,7820.958317
13, 2018-07-09 08:20:33,203,-278,-7794,18,390,-76,-5.1,-1.4,7801.597849
14, 2018-07-09 08:20:33,269,-324,-7775,104,300,-71,-5.11,-1.39,7786.395957
15, 2018-07-09 08:20:33,214,-296,-7847,80,173,-63,-5.11,-1.39,7855.496229
16, 2018-07-09 08:20:33,140,-276,-7780,97,430,-67,-5.12,-1.38,7786.152837
17, 2018-07-09 08:20:33,243,-285,-7693,26,357,-88,-5.14,-1.38,7702.111594
18, 2018-07-09 08:20:33,280,-254,-7800,6,233,-93,-5.14,-1.38,7809.155908
19, 2018-07-09 08:20:34,227,-243,-7800,61,234,-91,-5.14,-1.37,7807.085115
20, 2018-07-09 08:20:34,216,-262,-7809,80,232,-86,-5.14,-1.37,7816.379021
21, 2018-07-09 08:20:34,212,-298,-7735,67,266,-88,-5.15,-1.36,7743.64081
22, 2018-07-09 08:20:34,226,-285,-7721,51,257,-88,-5.15,-1.36,7729.56286
23, 2018-07-09 08:20:34,221,-305,-7763,31,251,-82,-5.15,-1.36,7772.131947
24, 2018-07-09 08:20:34,247,-310,-7764,103,259,-77,-5.16,-1.35,7774.111203
25, 2018-07-09 08:20:34,227,-326,-7773,20,199,-83,-5.16,-1.35,7783.144223
26, 2018-07-09 08:20:34,264,-320,-7811,-20,264,-57,-5.16,-1.36,7822.008502
27, 2018-07-09 08:20:34,243,-291,-7754,-3,268,-48,-5.16,-1.36,7763.262587
28, 2018-07-09 08:20:34,210,-283,-7761,28,216,-66,-5.16,-1.36,7768.996718
29, 2018-07-09 08:20:34,246,-284,-7781,46,234,-88,-5.16,-1.36,7790.066303
30, 2018-07-09 08:20:34,216,-277,-7788,56,296,-75,-5.17,-1.35,7795.917457
31, 2018-07-09 08:20:34,231,-269,-7754,56,328,-90,-5.18,-1.35,7762.102679
32, 2018-07-09 08:20:34,238,-280,-7727,59,218,-90,-5.18,-1.35,7735.733514
33, 2018-07-09 08:20:34,236,-298,-7816,91,259,-80,-5.18,-1.34,7825.238399
34, 2018-07-09 08:20:34,233,-307,-7755,119,279,-79,-5.19,-1.33,7764.571012
35, 2018-07-09 08:20:34,246,-311,-7756,107,123,-86,-5.18,-1.32,7766.12986
36, 2018-07-09 08:20:34,154,-297,-7836,100,249,-84,-5.18,-1.32,7843.138466
37, 2018-07-09 08:20:34,229,-321,-7668,116,450,-90,-5.2,-1.31,7678.131674
38, 2018-07-09 08:20:34,319,-319,-7737,66,222,-101,-5.2,-1.31,7750.141354
39, 2018-07-09 08:20:34,261,-267,-7769,79,177,-110,-5.2,-1.3,7777.967022
40, 2018-07-09 08:20:34,251,-287,-7797,68,140,-100,-5.19,-1.3,7806.316609
41, 2018-07-09 08:20:34,241,-307,-7844,-7,195,-105,-5.19,-1.3,7853.703967
42, 2018-07-09 08:20:34,192,-318,-7769,62,281,-79,-5.19,-1.3,7777.87561
43, 2018-07-09 08:20:34,262,-304,-7735,40,251,-83,-5.2,-1.29,7745.404121
44, 2018-07-09 08:20:34,261,-333,-7795,66,211,-74,-5.19,-1.29,7806.473916
45, 2018-07-09 08:20:34,252,-335,-7815,45,140,-71,-5.19,-1.29,7826.234982
46, 2018-07-09 08:20:34,253,-318,-7767,-31,217,-74,-5.18,-1.3,7777.623159
47, 2018-07-09 08:20:35,247,-305,-7755,-12,218,-93,-5.19,-1.3,7764.924919
48, 2018-07-09 08:20:35,212,-292,-7769,6,222,-87,-5.18,-1.3,7777.375457
49, 2018-07-09 08:20:35,254,-328,-7775,12,230,-78,-5.19,-1.3,7786.059658
50, 2018-07-09 08:20:35,208,-292,-7783,1,180,-74,-5.18,-1.3,7791.252595
