No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 09:34:17,-63,1125,-7560,81,152,120,8.68,5.37,7643.506656
2, 2018-07-09 09:34:17,-200,1095,-8008,5,-288,-44,8.67,5.38,8084.991589
3, 2018-07-09 09:34:17,-271,1347,-8192,174,-972,-124,8.71,5.4,8306.426067
4, 2018-07-09 09:34:17,-91,1093,-8192,-847,40,-106,8.72,5.38,8265.094918
5, 2018-07-09 09:34:17,-413,1020,-7240,-781,1583,198,8.57,5.27,7323.152941
6, 2018-07-09 09:34:17,-275,1266,-7503,1460,2530,366,8.35,5.37,7614.025873
7, 2018-07-09 09:34:17,317,1512,-7474,314,1949,136,8.09,5.45,7631.992466
8, 2018-07-09 09:34:17,307,1151,-7490,494,-1138,-163,8.12,5.5,7584.138053
9, 2018-07-09 09:34:17,-165,1143,-7595,-134,-447,-82,8.16,5.51,7682.297768
10, 2018-07-09 09:34:17,-122,1225,-7896,-4,-24,99,8.13,5.51,7991.39068
11, 2018-07-09 09:34:17,186,1521,-8192,383,-1320,40,8.2,5.55,8334.080693
12, 2018-07-09 09:34:17,-141,947,-7254,-933,1173,67,8.15,5.51,7316.912327
13, 2018-07-09 09:34:17,-108,1044,-7495,1330,1172,289,7.99,5.57,7568.1322
14, 2018-07-09 09:34:17,323,1378,-8074,-381,-244,-203,7.95,5.6,8197.114675
15, 2018-07-09 09:34:17,49,1332,-8192,687,-1151,99,8.04,5.65,8299.728249
16, 2018-07-09 09:34:17,84,1123,-7292,-438,1208,262,7.94,5.62,7378.44489
17, 2018-07-09 09:34:17,110,1248,-7689,357,120,103,7.89,5.66,7790.39954
18, 2018-07-09 09:34:17,203,1458,-7648,-104,-206,-174,7.87,5.66,7788.380897
19, 2018-07-09 09:34:17,182,1110,-7706,169,-1405,-370,7.94,5.68,7787.660753
20, 2018-07-09 09:34:17,-57,1162,-7829,-542,-2037,-269,8.1,5.66,7914.968983
21, 2018-07-09 09:34:17,-160,1236,-8041,-454,-632,-163,8.16,5.61,8137.012781
22, 2018-07-09 09:34:17,75,1216,-8192,700,-1325,25,8.24,5.66,8282.097862
23, 2018-07-09 09:34:17,-113,1166,-7819,172,-1041,-176,8.32,5.71,7906.268779
24, 2018-07-09 09:34:17,-240,1077,-7811,-4,-581,-13,8.36,5.71,7888.551832
25, 2018-07-09 09:34:17,-184,1171,-7805,-45,243,138,8.33,5.72,7894.499477
26, 2018-07-09 09:34:17,-97,1095,-7847,173,81,232,8.28,5.73,7923.625622
27, 2018-07-09 09:34:17,-120,1216,-7964,258,-187,216,8.27,5.76,8057.192563
28, 2018-07-09 09:34:17,8,1192,-7963,134,-598,224,8.29,5.79,8051.726337
29, 2018-07-09 09:34:17,-42,1228,-7975,104,-515,189,8.31,5.8,8069.099888
30, 2018-07-09 09:34:17,-58,1196,-7722,-6,-552,207,8.33,5.82,7814.285892
31, 2018-07-09 09:34:17,-87,1119,-7827,-428,-661,189,8.37,5.8,7907.063867
32, 2018-07-09 09:34:17,-223,1196,-7867,-343,-369,181,8.38,5.77,7960.517194
33, 2018-07-09 09:34:17,-115,1272,-7784,-111,-88,165,8.36,5.76,7888.083734
34, 2018-07-09 09:34:18,-124,1181,-7829,92,-387,134,8.36,5.77,7918.546458
35, 2018-07-09 09:34:18,-166,1203,-7860,-12,-422,96,8.38,5.78,7953.261281
36, 2018-07-09 09:34:18,-211,1337,-7820,-44,-116,147,8.37,5.79,7936.276835
37, 2018-07-09 09:34:18,-70,1256,-7817,-104,-291,128,8.36,5.79,7917.57065
38, 2018-07-09 09:34:18,-185,1146,-7856,-276,-620,79,8.38,5.78,7941.301971
39, 2018-07-09 09:34:18,-170,1262,-7807,-182,-233,105,8.38,5.76,7910.170226
40, 2018-07-09 09:34:18,-130,1230,-7758,53,-118,103,8.37,5.77,7855.976324
41, 2018-07-09 09:34:18,-155,1271,-7790,262,-93,130,8.35,5.8,7894.527598
