No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 09:36:55,-683,1543,-7814,525,167,141,-0.45,0.43,7994.118713
2, 2018-07-09 09:36:55,-902,1386,-7529,577,-339,-89,-0.46,0.52,7708.465541
3, 2018-07-09 09:36:55,-908,1351,-7848,189,-442,0,-0.43,0.57,8015.033936
4, 2018-07-09 09:36:55,-936,1426,-7757,50,303,193,-0.45,0.61,7942.330955
5, 2018-07-09 09:36:55,-838,1425,-7506,-60,121,196,-0.5,0.63,7685.889994
6, 2018-07-09 09:36:55,-667,1383,-7717,248,-349,90,-0.48,0.67,7868.269632
7, 2018-07-09 09:36:55,-734,1451,-7759,206,-535,-59,-0.45,0.72,7927.56192
8, 2018-07-09 09:36:55,-868,1487,-7754,14,-345,-94,-0.43,0.76,7942.865289
9, 2018-07-09 09:36:55,-923,1474,-7830,-41,-174,-29,-0.43,0.78,8020.816978
10, 2018-07-09 09:36:55,-813,1479,-7807,-45,23,32,-0.44,0.81,7987.343676
11, 2018-07-09 09:36:55,-923,1534,-7728,68,-177,21,-0.45,0.84,7932.658382
12, 2018-07-09 09:36:55,-968,1512,-7703,243,86,-11,-0.47,0.89,7909.44859
13, 2018-07-09 09:36:55,-863,1406,-7670,162,80,102,-0.49,0.93,7845.412991
14, 2018-07-09 09:36:56,-836,1431,-7717,147,-122,61,-0.5,0.97,7892.955467
15, 2018-07-09 09:36:56,-840,1449,-7671,-34,-163,33,-0.51,1,7851.715863
16, 2018-07-09 09:36:56,-892,1402,-7719,-10,-166,50,-0.51,1.03,7895.836181
17, 2018-07-09 09:36:56,-892,1369,-7758,37,-143,48,-0.51,1.06,7928.202129
18, 2018-07-09 09:36:56,-940,1329,-7699,6,-188,55,-0.51,1.08,7869.208474
19, 2018-07-09 09:36:56,-968,1116,-7726,-301,-161,40,-0.52,1.09,7865.974574
20, 2018-07-09 09:36:56,-938,1305,-7780,-424,-174,7,-0.52,1.07,7944.260129
21, 2018-07-09 09:36:56,-1018,1548,-7839,-89,-159,88,-0.52,1.08,8054.970453
22, 2018-07-09 09:36:56,-848,1632,-7696,220,431,35,-0.56,1.13,7912.707754
23, 2018-07-09 09:36:56,-745,1588,-7551,148,-240,52,-0.58,1.17,7752.055856
24, 2018-07-09 09:36:56,-835,1603,-7708,-46,-548,-24,-0.55,1.2,7917.076354
25, 2018-07-09 09:36:56,-1000,1507,-7808,20,-264,-70,-0.54,1.23,8014.731
26, 2018-07-09 09:36:56,-1099,1472,-7759,46,8,2,-0.55,1.26,7973.497727
27, 2018-07-09 09:36:56,-977,1403,-7618,-95,235,124,-0.59,1.29,7807.48756
28, 2018-07-09 09:36:56,-874,1379,-7696,56,-46,60,-0.61,1.31,7867.26973
29, 2018-07-09 09:36:56,-953,1406,-7672,79,-366,11,-0.6,1.35,7857.775067
30, 2018-07-09 09:36:56,-1018,1392,-7743,4,-406,99,-0.58,1.37,7932.719395
31, 2018-07-09 09:36:56,-964,1371,-7804,94,62,79,-0.59,1.4,7981.939175
32, 2018-07-09 09:36:56,-895,1397,-7661,47,-293,19,-0.6,1.44,7838.593943
33, 2018-07-09 09:36:56,-1072,1516,-7748,-149,-696,58,-0.56,1.45,7967.367445
34, 2018-07-09 09:36:56,-1115,1471,-7791,8,122,26,-0.57,1.48,8006.668908
35, 2018-07-09 09:36:56,-989,1412,-7652,-35,86,92,-0.6,1.5,7843.785374
36, 2018-07-09 09:36:56,-1007,1496,-7664,24,-107,66,-0.61,1.53,7873.306866
37, 2018-07-09 09:36:56,-1038,1433,-7731,-4,-154,116,-0.62,1.55,7930.907514
38, 2018-07-09 09:36:56,-1001,1498,-7764,-35,-189,123,-0.62,1.58,7970.301186
39, 2018-07-09 09:36:56,-988,1429,-7672,13,-122,49,-0.63,1.6,7866.242369
40, 2018-07-09 09:36:56,-1039,1382,-7675,-3,-131,31,-0.64,1.63,7867.341991
41, 2018-07-09 09:36:56,-1051,1525,-7755,-10,-222,43,-0.64,1.65,7973.095447
42, 2018-07-09 09:36:56,-1020,1426,-7711,-4,-138,-31,-0.64,1.68,7907.80608
43, 2018-07-09 09:36:56,-1130,1392,-7685,-106,-306,116,-0.64,1.7,7891.374342
44, 2018-07-09 09:36:56,-1135,1501,-7763,12,68,179,-0.66,1.72,7987.827928
45, 2018-07-09 09:36:56,-1017,1460,-7681,170,155,107,-0.69,1.76,7884.392811
46, 2018-07-09 09:36:56,-1020,1388,-7623,41,-43,25,-0.71,1.79,7815.182212
47, 2018-07-09 09:36:57,-1130,1420,-7742,-59,-316,20,-0.71,1.81,7951.846578
48, 2018-07-09 09:36:57,-1155,1461,-7752,-7,1,62,-0.72,1.83,7972.581138
49, 2018-07-09 09:36:57,-1048,1441,-7620,88,367,81,-0.77,1.86,7825.546946
50, 2018-07-09 09:36:57,-974,1460,-7760,153,-162,49,-0.79,1.9,7955.996229
51, 2018-07-09 09:36:57,-1058,1507,-7798,-19,-341,24,-0.78,1.93,8012.441388
52, 2018-07-09 09:36:57,-1171,1400,-7649,-72,49,55,-0.79,1.95,7863.742239
53, 2018-07-09 09:36:57,-1057,1426,-7627,-26,80,98,-0.82,1.97,7830.827159
54, 2018-07-09 09:36:57,-1055,1484,-7671,19,-251,36,-0.83,2,7884.131024
55, 2018-07-09 09:36:57,-1182,1506,-7745,-29,-417,30,-0.81,2.02,7978.106605
56, 2018-07-09 09:36:57,-1167,1507,-7727,94,165,102,-0.83,2.05,7958.609615
57, 2018-07-09 09:36:57,-1051,1393,-7640,49,93,89,-0.87,2.08,7836.749964
58, 2018-07-09 09:36:57,-1107,1329,-7673,-97,-241,43,-0.88,2.1,7865.533612
59, 2018-07-09 09:36:57,-1178,1468,-7693,-106,-112,140,-0.88,2.11,7919.908901
60, 2018-07-09 09:36:57,-1096,1448,-7732,35,173,70,-0.91,2.14,7942.401652
61, 2018-07-09 09:36:57,-1058,1396,-7671,84,-75,40,-0.94,2.17,7868.444637
62, 2018-07-09 09:36:57,-1118,1483,-7713,23,-188,25,-0.94,2.19,7933.447044
