No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 09:34:45,-418,1291,-7733,-285,-939,107,4.27,10.2,7851.158768
2, 2018-07-09 09:34:45,-461,1308,-7692,282,-385,263,4.3,10.22,7816.025141
3, 2018-07-09 09:34:45,-341,1397,-7748,10,-213,238,4.3,10.23,7880.316872
4, 2018-07-09 09:34:45,-417,1495,-7849,-365,-522,-6,4.32,10.2,8000.982127
5, 2018-07-09 09:34:45,-419,1640,-7712,-201,-357,114,4.33,10.18,7895.575027
6, 2018-07-09 09:34:45,-483,1591,-7862,252,-503,105,4.35,10.19,8035.895345
7, 2018-07-09 09:34:45,-449,1507,-7702,235,-242,130,4.36,10.22,7860.881248
8, 2018-07-09 09:34:45,-346,1446,-7817,-79,-242,203,4.36,10.22,7957.142766
9, 2018-07-09 09:34:45,-368,1441,-7833,-215,-338,172,4.36,10.21,7972.941364
10, 2018-07-09 09:34:45,-428,1449,-7836,-57,-338,133,4.37,10.2,7980.330883
11, 2018-07-09 09:34:45,-421,1301,-7750,250,-398,186,4.38,10.22,7869.710414
12, 2018-07-09 09:34:45,-455,1291,-7815,168,-429,202,4.4,10.23,7933.973216
13, 2018-07-09 09:34:45,-493,1312,-7786,-23,-357,121,4.41,10.23,7911.143343
14, 2018-07-09 09:34:45,-478,1336,-7872,-118,-563,66,4.43,10.22,7998.860169
15, 2018-07-09 09:34:45,-562,1366,-7764,-282,-453,171,4.46,10.2,7903.258568
16, 2018-07-09 09:34:45,-524,1436,-7746,-212,-273,191,4.46,10.18,7895.390301
17, 2018-07-09 09:34:45,-438,1472,-7755,-30,-281,125,4.46,10.18,7905.608958
18, 2018-07-09 09:34:45,-462,1487,-7748,58,-460,106,4.47,10.18,7902.918258
19, 2018-07-09 09:34:45,-500,1506,-7764,-23,-375,162,4.49,10.18,7924.502003
20, 2018-07-09 09:34:45,-446,1519,-7813,-49,-232,124,4.49,10.18,7971.778095
21, 2018-07-09 09:34:45,-466,1475,-7781,-32,-326,65,4.49,10.18,7933.268053
22, 2018-07-09 09:34:45,-499,1395,-7794,-13,-255,94,4.5,10.18,7933.565529
23, 2018-07-09 09:34:45,-510,1407,-7776,65,-164,84,4.49,10.18,7918.707281
24, 2018-07-09 09:34:46,-519,1348,-7778,79,-236,46,4.48,10.18,7910.989129
25, 2018-07-09 09:34:46,-507,1333,-7767,41,-181,75,4.48,10.19,7896.849182
26, 2018-07-09 09:34:46,-498,1395,-7771,9,-141,78,4.47,10.19,7910.908292
27, 2018-07-09 09:34:46,-456,1418,-7760,95,-64,24,4.45,10.19,7901.661851
28, 2018-07-09 09:34:46,-548,1483,-7806,81,-242,31,4.44,10.2,7964.498038
29, 2018-07-09 09:34:46,-519,1482,-7738,-1,-101,55,4.44,10.2,7895.715864
30, 2018-07-09 09:34:46,-457,1462,-7696,184,10,65,4.41,10.21,7846.955397
31, 2018-07-09 09:34:46,-453,1460,-7800,202,-54,120,4.39,10.23,7948.38405
32, 2018-07-09 09:34:46,-471,1449,-7812,84,-43,78,4.38,10.24,7959.19506
33, 2018-07-09 09:34:46,-444,1389,-7807,92,-192,84,4.37,10.25,7942.021531
34, 2018-07-09 09:34:46,-487,1380,-7783,28,-134,94,4.36,10.25,7919.384951
35, 2018-07-09 09:34:46,-485,1389,-7738,31,-67,66,4.34,10.25,7876.623007
36, 2018-07-09 09:34:46,-490,1377,-7824,120,-179,59,4.33,10.26,7959.347021
37, 2018-07-09 09:34:46,-455,1355,-7767,74,-178,97,4.33,10.27,7897.4261
38, 2018-07-09 09:34:46,-474,1364,-7791,56,-154,52,4.32,10.27,7923.689355
39, 2018-07-09 09:34:46,-435,1406,-7775,51,38,35,4.3,10.27,7913.07058
40, 2018-07-09 09:34:46,-402,1439,-7768,179,-68,30,4.28,10.29,7910.382355
41, 2018-07-09 09:34:46,-476,1419,-7786,149,-100,67,4.27,10.3,7928.551759
42, 2018-07-09 09:34:46,-429,1453,-7769,15,-124,85,4.25,10.31,7915.340233
43, 2018-07-09 09:34:46,-462,1427,-7770,107,-111,27,4.24,10.31,7913.448869
44, 2018-07-09 09:34:46,-455,1408,-7790,199,5,53,4.22,10.33,7929.28679
45, 2018-07-09 09:34:46,-434,1384,-7728,102,-6,59,4.2,10.34,7862.938128
46, 2018-07-09 09:34:46,-446,1358,-7797,141,2,61,4.18,10.35,7926.934401
47, 2018-07-09 09:34:46,-400,1361,-7827,198,37,78,4.16,10.36,7954.511299
48, 2018-07-09 09:34:46,-353,1357,-7815,96,-58,8,4.14,10.37,7939.791118
49, 2018-07-09 09:34:46,-375,1339,-7838,155,-190,5,4.13,10.38,7960.38881
50, 2018-07-09 09:34:46,-475,1387,-7802,102,-112,33,4.12,10.39,7938.551379
51, 2018-07-09 09:34:46,-415,1378,-7692,146,153,21,4.1,10.39,7825.469507
52, 2018-07-09 09:34:46,-361,1394,-7761,289,156,33,4.06,10.41,7893.457924
53, 2018-07-09 09:34:46,-366,1389,-7816,206,-39,5,4.04,10.43,7946.894551
54, 2018-07-09 09:34:46,-344,1354,-7835,135,-94,-34,4.03,10.44,7958.572548
55, 2018-07-09 09:34:47,-366,1358,-7839,56,-244,-31,4.03,10.45,7964.172336
56, 2018-07-09 09:34:47,-350,1212,-7741,-45,14,-44,4.02,10.44,7843.119596
57, 2018-07-09 09:34:47,-377,1381,-7801,2,-50,42,4,10.43,7931.260366
58, 2018-07-09 09:34:47,-367,1311,-7843,152,-129,-95,3.99,10.44,7960.280083
59, 2018-07-09 09:34:47,-409,1447,-7719,178,-234,-64,3.99,10.45,7864.098868
60, 2018-07-09 09:34:47,-404,1351,-7808,75,-161,11,3.99,10.46,7934.310367
61, 2018-07-09 09:34:47,-366,1351,-7803,-29,-130,6,3.98,10.46,7927.544765
62, 2018-07-09 09:34:47,-329,1386,-7811,-7,-259,-38,3.98,10.45,7939.833625
63, 2018-07-09 09:34:47,-389,1372,-7793,12,-274,65,3.98,10.45,7922.408346
64, 2018-07-09 09:34:47,-410,1332,-7796,91,-126,121,3.98,10.44,7919.592161
65, 2018-07-09 09:34:47,-372,1334,-7805,90,-154,119,3.97,10.45,7926.913964
66, 2018-07-09 09:34:47,-372,1356,-7828,-18,-255,147,3.98,10.45,7953.282593
67, 2018-07-09 09:34:47,-366,1342,-7806,79,-229,118,3.98,10.46,7928.969416
68, 2018-07-09 09:34:47,-362,1300,-7818,474,-449,78,3.99,10.48,7933.610023
69, 2018-07-09 09:34:47,-372,1316,-7796,-26,-356,120,4,10.47,7915.039861
70, 2018-07-09 09:34:47,-368,1313,-7821,-28,-371,66,4.02,10.47,7938.981925
71, 2018-07-09 09:34:47,-347,1337,-7834,-28,-382,96,4.03,10.46,7954.84343
72, 2018-07-09 09:34:47,-455,1389,-7875,-114,-641,78,4.06,10.45,8009.492556
73, 2018-07-09 09:34:47,-451,1383,-7737,3,-361,66,4.08,10.44,7872.563687
74, 2018-07-09 09:34:47,-359,1337,-7794,77,-305,122,4.09,10.45,7915.989262
75, 2018-07-09 09:34:47,-347,1382,-7835,-115,-641,83,4.12,10.44,7963.514174
76, 2018-07-09 09:34:47,-423,1329,-7737,-186,-504,70,4.15,10.42,7861.70077
77, 2018-07-09 09:34:47,-481,1337,-7772,-72,-370,166,4.17,10.41,7900.817299
78, 2018-07-09 09:34:47,-436,1341,-7783,-73,-354,193,4.18,10.4,7909.707074
79, 2018-07-09 09:34:47,-467,1357,-7801,-45,-504,127,4.2,10.39,7931.906391
80, 2018-07-09 09:34:47,-515,1377,-7804,-136,-494,89,4.22,10.38,7941.27005
81, 2018-07-09 09:34:47,-479,1375,-7804,-159,-345,142,4.23,10.36,7938.67004
82, 2018-07-09 09:34:47,-430,1389,-7782,-141,-322,185,4.24,10.35,7916.675123
83, 2018-07-09 09:34:47,-410,1453,-7813,-47,-378,137,4.25,10.34,7957.529642
84, 2018-07-09 09:34:47,-441,1407,-7824,-71,-459,122,4.27,10.33,7961.727576
85, 2018-07-09 09:34:47,-472,1385,-7778,-148,-387,142,4.28,10.32,7914.435735
86, 2018-07-09 09:34:47,-501,1387,-7764,-95,-336,134,4.28,10.31,7902.813803
87, 2018-07-09 09:34:47,-499,1376,-7796,-112,-383,135,4.3,10.3,7932.212365
88, 2018-07-09 09:34:48,-512,1412,-7739,-122,-375,132,4.31,10.29,7883.400852
89, 2018-07-09 09:34:48,-528,1418,-7787,-132,-415,133,4.32,10.28,7932.64628
90, 2018-07-09 09:34:48,-492,1403,-7776,-84,-369,137,4.33,10.27,7916.858531
91, 2018-07-09 09:34:48,-477,1429,-7785,-94,-356,121,4.34,10.26,7929.425893
92, 2018-07-09 09:34:48,-479,1452,-7782,-50,-253,92,4.34,10.25,7930.779848
93, 2018-07-09 09:34:48,-572,1479,-7857,-29,-516,83,4.36,10.25,8015.42725
94, 2018-07-09 09:34:48,-635,1518,-7676,-124,-436,81,4.38,10.24,7850.383749
95, 2018-07-09 09:34:48,-481,1373,-7678,-17,-76,105,4.37,10.23,7814.61285
96, 2018-07-09 09:34:48,-482,1459,-7754,-7,-216,150,4.36,10.23,7904.778365
97, 2018-07-09 09:34:48,-514,1446,-7734,-17,-234,106,4.36,10.23,7884.787125
98, 2018-07-09 09:34:48,-507,1388,-7783,24,-246,116,4.36,10.23,7922.037743
99, 2018-07-09 09:34:48,-549,1428,-7757,-33,-197,104,4.35,10.23,7906.429915
100, 2018-07-09 09:34:48,-557,1428,-7732,56,-164,52,4.34,10.23,7882.46516
101, 2018-07-09 09:34:48,-589,1484,-7750,71,-111,67,4.33,10.24,7912.754072
102, 2018-07-09 09:34:48,-535,1482,-7716,165,-109,98,4.32,10.25,7875.227298
103, 2018-07-09 09:34:48,-491,1445,-7760,131,-67,144,4.3,10.26,7908.647546
104, 2018-07-09 09:34:48,-507,1454,-7813,141,-111,108,4.28,10.28,7963.299191
105, 2018-07-09 09:34:48,-481,1443,-7831,147,-47,75,4.27,10.29,7977.353634
106, 2018-07-09 09:34:48,-468,1457,-7828,248,-34,27,4.25,10.31,7976.180602
107, 2018-07-09 09:34:48,-499,1416,-7751,282,-31,39,4.23,10.33,7895.065421
108, 2018-07-09 09:34:48,-496,1385,-7739,221,18,24,4.2,10.35,7877.586052
109, 2018-07-09 09:34:48,-510,1385,-7752,194,48,74,4.18,10.37,7891.250154
110, 2018-07-09 09:34:48,-527,1397,-7827,202,-37,82,4.15,10.39,7968.140749
111, 2018-07-09 09:34:48,-465,1348,-7791,206,-221,68,4.15,10.4,7920.417287
112, 2018-07-09 09:34:48,-465,1357,-7757,102,-116,33,4.14,10.41,7888.518429
113, 2018-07-09 09:34:48,-468,1406,-7726,166,35,29,4.12,10.42,7866.825027
114, 2018-07-09 09:34:48,-472,1385,-7870,168,4,16,4.09,10.44,8004.867832
