No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 08:36:39,-7844,789,-837,7927.889126
2, 2018-07-09 08:36:39,-7685,843,-612,7755.283231
3, 2018-07-09 08:36:39,-7859,105,-1128,7940.232364
4, 2018-07-09 08:36:39,-7759,404,-682,7799.385937
5, 2018-07-09 08:36:39,-7940,1155,-389,8032.991099
6, 2018-07-09 08:36:39,-8192,-132,-1104,8267.109773
7, 2018-07-09 08:36:39,-8192,-313,-970,8255.16402
8, 2018-07-09 08:36:39,-8192,-524,-986,8267.746731
9, 2018-07-09 08:36:39,-8192,-994,-1447,8377.989556
10, 2018-07-09 08:36:39,-8192,-170,-1907,8412.752998
11, 2018-07-09 08:36:39,-8192,1173,-2220,8568.149917
12, 2018-07-09 08:36:39,-8192,1311,-1901,8511.250554
13, 2018-07-09 08:36:39,-8192,406,-188,8204.20892
14, 2018-07-09 08:36:39,-7240,2,1580,7410.39837
15, 2018-07-09 08:36:39,-6052,872,1987,6429.250112
16, 2018-07-09 08:36:39,-4969,1079,1526,5308.849028
17, 2018-07-09 08:36:39,-5311,-630,3059,6161.258151
18, 2018-07-09 08:36:39,-7138,-206,3591,7993.044539
19, 2018-07-09 08:36:39,-8192,2447,-2735,8976.463558
20, 2018-07-09 08:36:39,-8192,1263,140,8289.971833
21, 2018-07-09 08:36:39,-7428,-142,761,7468.230647
22, 2018-07-09 08:36:39,-6516,-86,415,6529.768526
23, 2018-07-09 08:36:39,-5833,867,17,5897.106663
24, 2018-07-09 08:36:39,-7420,82,-184,7422.733998
25, 2018-07-09 08:36:39,-7279,773,463,7334.55786
26, 2018-07-09 08:36:39,-7235,995,-718,7338.308661
27, 2018-07-09 08:36:39,-6931,1391,-564,7091.6668
28, 2018-07-09 08:36:39,-7073,1930,-869,7382.912027
29, 2018-07-09 08:36:39,-7035,1615,-707,7252.537418
30, 2018-07-09 08:36:39,-8192,2153,-1562,8613.020202
31, 2018-07-09 08:36:40,-8192,2046,-1292,8541.911027
32, 2018-07-09 08:36:40,-8192,1224,-1376,8396.452584
33, 2018-07-09 08:36:40,-8021,2211,-2279,8626.633353
34, 2018-07-09 08:36:40,-8192,3208,-2835,9243.232822
35, 2018-07-09 08:36:40,-8192,2039,-872,8486.858606
36, 2018-07-09 08:36:40,-8192,1141,-1290,8371.071915
37, 2018-07-09 08:36:40,-8192,2729,-333,8641.018111
38, 2018-07-09 08:36:40,-7132,1138,1506,7377.567621
39, 2018-07-09 08:36:40,-4823,-154,2018,5230.427229
40, 2018-07-09 08:36:40,-4578,-682,3168,5608.870831
41, 2018-07-09 08:36:40,-8192,1840,-2208,8681.574051
42, 2018-07-09 08:36:40,-8192,2100,786,8493.330324
43, 2018-07-09 08:36:40,-7968,2361,153,8311.8442
44, 2018-07-09 08:36:40,-6278,1556,1415,6620.924784
45, 2018-07-09 08:36:40,-5560,-285,653,5605.464655
46, 2018-07-09 08:36:40,-6183,-259,-491,6207.870086
47, 2018-07-09 08:36:40,-6880,931,-803,6988.989197
48, 2018-07-09 08:36:40,-7962,841,-1504,8146.332979
49, 2018-07-09 08:36:40,-7400,138,-92,7401.858415
50, 2018-07-09 08:36:40,-7122,8,-794,7166.127546
51, 2018-07-09 08:36:40,-8192,386,-1546,8345.536292
52, 2018-07-09 08:36:40,-8192,-89,-1083,8263.756652
53, 2018-07-09 08:36:40,-8192,619,-1211,8304.12825
54, 2018-07-09 08:36:40,-8192,547,-1032,8274.847249
55, 2018-07-09 08:36:40,-8192,1493,-2613,8727.295228
56, 2018-07-09 08:36:40,-8192,4070,-2799,9565.990017
