No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 06:17:43,-6729,1110,-199,6822.839731
2, 2018-07-09 06:17:43,-6117,242,-37,6121.896928
3, 2018-07-09 06:17:43,-5934,282,3,5940.697686
4, 2018-07-09 06:17:43,-6747,694,-278,6788.293526
5, 2018-07-09 06:17:43,-6983,904,-794,7085.897332
6, 2018-07-09 06:17:43,-6598,1219,-792,6756.243705
7, 2018-07-09 06:17:43,-6238,1242,-891,6422.545368
8, 2018-07-09 06:17:43,-7413,688,-754,7482.942536
9, 2018-07-09 06:17:43,-8192,615,-692,8244.14659
10, 2018-07-09 06:17:43,-8192,2581,123,8589.851803
11, 2018-07-09 06:17:43,-8192,5631,-3090,10409.85711
12, 2018-07-09 06:17:43,-8192,5563,-3822,10614.30718
13, 2018-07-09 06:17:43,-8192,4583,4531,10423.18157
14, 2018-07-09 06:17:43,-8192,3951,2694,9485.615478
15, 2018-07-09 06:17:43,-8192,548,1712,8386.901216
16, 2018-07-09 06:17:43,-7230,-1549,3906,8362.364319
17, 2018-07-09 06:17:43,-5480,-2303,5005,7770.729309
18, 2018-07-09 06:17:43,-6780,-903,3159,7534.12835
19, 2018-07-09 06:17:43,-8192,6452,-1044,10479.84275
20, 2018-07-09 06:17:43,-7250,3801,818,8226.738418
21, 2018-07-09 06:17:43,-5540,1790,1004,5907.936696
22, 2018-07-09 06:17:43,-5238,718,979,5376.858655
23, 2018-07-09 06:17:43,-5339,533,724,5414.16531
24, 2018-07-09 06:17:43,-5913,1033,325,6011.346189
25, 2018-07-09 06:17:43,-6585,1785,-44,6822.784329
26, 2018-07-09 06:17:43,-6851,2234,-481,7222.071586
27, 2018-07-09 06:17:43,-6401,1637,-588,6633.122492
28, 2018-07-09 06:17:43,-6057,1146,-971,6240.465207
29, 2018-07-09 06:17:43,-6487,627,-925,6582.546848
30, 2018-07-09 06:17:43,-8192,923,-229,8247.013641
31, 2018-07-09 06:17:43,-8192,1543,688,8364.392207
32, 2018-07-09 06:17:43,-8192,-487,-307,8212.203237
33, 2018-07-09 06:17:43,-8192,-836,-3465,8933.867304
34, 2018-07-09 06:17:43,-8192,-1217,-885,8329.056249
35, 2018-07-09 06:17:43,-8192,900,7635,11234.41538
36, 2018-07-09 06:17:44,-8192,1611,198,8351.250745
37, 2018-07-09 06:17:44,-8192,2184,1627,8632.835513
38, 2018-07-09 06:17:44,-4071,2664,3136,5788.301392
39, 2018-07-09 06:17:44,-2612,3564,4230,6116.987821
40, 2018-07-09 06:17:44,-5671,2437,4866,7859.845164
41, 2018-07-09 06:17:44,-8192,549,-767,8246.123574
42, 2018-07-09 06:17:44,-8192,-108,-474,8206.412371
43, 2018-07-09 06:17:44,-7465,-194,1079,7545.071371
44, 2018-07-09 06:17:44,-5657,1322,1265,5945.549428
45, 2018-07-09 06:17:44,-4998,1986,742,5429.066586
46, 2018-07-09 06:17:44,-5694,1406,473,5884.063307
47, 2018-07-09 06:17:44,-6776,204,309,6786.108826
48, 2018-07-09 06:17:44,-6379,276,732,6426.790879
49, 2018-07-09 06:17:44,-5997,1943,-244,6308.628536
50, 2018-07-09 06:17:44,-6628,2699,-1301,7273.760101
51, 2018-07-09 06:17:44,-7161,2467,-1004,7640.289654
52, 2018-07-09 06:17:44,-7332,1434,-16,7470.93274
53, 2018-07-09 06:17:44,-6484,1405,401,6646.584236
54, 2018-07-09 06:17:44,-6234,4402,-496,7647.63859
55, 2018-07-09 06:17:44,-8192,5562,-3639,10549.26675
56, 2018-07-09 06:17:44,-8192,3761,-3138,9544.685904
57, 2018-07-09 06:17:44,-8192,3591,3652,9661.327497
58, 2018-07-09 06:17:44,-8192,4198,383,9212.966786
59, 2018-07-09 06:17:44,-8192,1715,1633,8527.413324
60, 2018-07-09 06:17:44,-8192,-797,5184,9727.17477
61, 2018-07-09 06:17:44,-5153,-2198,4407,7127.851149
62, 2018-07-09 06:17:44,-4701,-3690,2426,6449.881937
63, 2018-07-09 06:17:44,-5089,-215,-1246,5243.725965
64, 2018-07-09 06:17:44,-8192,900,246,8244.960885
65, 2018-07-09 06:17:44,-7290,7266,1346,10380.2973
66, 2018-07-09 06:17:44,-6927,2986,754,7580.767837
