No, waktu, accx, accY, accZ,Akselerasi
4, 2018-07-09 06:13:28,-8192,2186,-699,8507.412121
5, 2018-07-09 06:13:28,-7732,4480,245,8939.476998
6, 2018-07-09 06:13:28,-5263,3958,2031,6891.291171
7, 2018-07-09 06:13:28,-4265,2698,3168,5958.662014
8, 2018-07-09 06:13:28,-5120,926,4073,6607.662597
9, 2018-07-09 06:13:28,-6889,-174,3179,7589.113123
10, 2018-07-09 06:13:28,-8192,-112,1082,8263.905372
11, 2018-07-09 06:13:28,-8192,509,1140,8286.588261
12, 2018-07-09 06:13:28,-8192,1437,1234,8408.126367
13, 2018-07-09 06:13:28,-7890,1603,356,8059.059809
14, 2018-07-09 06:13:28,-6933,566,649,6986.275546
15, 2018-07-09 06:13:28,-6675,672,487,6726.394131
16, 2018-07-09 06:13:28,-6603,1540,328,6788.136195
17, 2018-07-09 06:13:28,-6626,1968,465,6927.707052
18, 2018-07-09 06:13:28,-6822,1852,182,7071.259577
19, 2018-07-09 06:13:28,-6823,1446,-214,6977.824948
20, 2018-07-09 06:13:28,-6813,610,-711,6877.106223
21, 2018-07-09 06:13:28,-6905,435,-582,6943.124225
22, 2018-07-09 06:13:28,-6977,1233,-120,7086.128562
23, 2018-07-09 06:13:28,-7240,2017,861,7564.86682
24, 2018-07-09 06:13:28,-6897,3205,529,7623.678574
25, 2018-07-09 06:13:28,-7614,3114,-1060,8294.190256
26, 2018-07-09 06:13:28,-8192,1678,-2625,8764.426564
27, 2018-07-09 06:13:28,-8192,1768,1054,8446.632702
28, 2018-07-09 06:13:28,-8192,6280,4521,11268.83778
29, 2018-07-09 06:13:28,-8192,6881,3381,11219.99046
30, 2018-07-09 06:13:28,-8192,299,2553,8585.806543
31, 2018-07-09 06:13:28,-6242,-1485,3776,7444.861651
32, 2018-07-09 06:13:28,-3875,-1913,2859,5181.609306
33, 2018-07-09 06:13:28,-3236,-2164,1779,4280.120676
