No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 08:37:49,-7110,511,144,7129.793616
2, 2018-07-09 08:37:49,-7260,49,-558,7281.577096
3, 2018-07-09 08:37:49,-8106,-449,-920,8170.387812
4, 2018-07-09 08:37:49,-8072,-244,-1111,8151.750794
5, 2018-07-09 08:37:49,-7380,436,-527,7411.627689
6, 2018-07-09 08:37:49,-7298,977,-666,7393.165019
7, 2018-07-09 08:37:49,-7621,576,-675,7672.486038
8, 2018-07-09 08:37:49,-7924,240,-1308,8034.814248
9, 2018-07-09 08:37:49,-8000,971,-1500,8197.123947
10, 2018-07-09 08:37:49,-8192,1642,-1305,8456.243433
11, 2018-07-09 08:37:49,-8192,2515,-2517,8931.370444
12, 2018-07-09 08:37:49,-8192,2977,-3187,9280.53673
13, 2018-07-09 08:37:49,-8192,235,-180,8197.346461
14, 2018-07-09 08:37:49,-8192,-1121,2640,8679.579771
15, 2018-07-09 08:37:49,-8192,699,1398,8339.776316
16, 2018-07-09 08:37:49,-6446,292,3800,7488.403034
17, 2018-07-09 08:37:49,-4078,828,2092,4657.481294
18, 2018-07-09 08:37:49,-7693,602,1323,7829.111188
19, 2018-07-09 08:37:49,-8192,357,-3018,8737.541817
20, 2018-07-09 08:37:49,-8192,-565,1408,8331.299599
21, 2018-07-09 08:37:49,-6866,-440,1333,7008.027183
22, 2018-07-09 08:37:49,-4891,368,1664,5179.401606
23, 2018-07-09 08:37:49,-4835,523,1367,5051.677246
24, 2018-07-09 08:37:49,-7505,-237,-1175,7600.11967
25, 2018-07-09 08:37:50,-7294,305,788,7342.779106
26, 2018-07-09 08:37:50,-7478,1413,341,7617.961276
27, 2018-07-09 08:37:50,-7226,2165,-316,7549.977285
28, 2018-07-09 08:37:50,-7082,2356,-984,7528.194737
29, 2018-07-09 08:37:50,-7207,1375,-659,7366.529373
30, 2018-07-09 08:37:50,-7923,1364,-1486,8175.733667
31, 2018-07-09 08:37:50,-8192,1973,-1846,8626.083062
32, 2018-07-09 08:37:50,-8192,1947,-1889,8629.483994
33, 2018-07-09 08:37:50,-8192,2149,-1645,8627.461388
34, 2018-07-09 08:37:50,-7844,1674,-2510,8404.207994
35, 2018-07-09 08:37:50,-8192,709,-2000,8462.360486
36, 2018-07-09 08:37:50,-8192,1669,-1427,8481.200033
37, 2018-07-09 08:37:50,-8192,3581,2138,9192.576842
38, 2018-07-09 08:37:50,-7766,1940,3098,8583.237152
39, 2018-07-09 08:37:50,-6061,-1010,3304,6976.549075
40, 2018-07-09 08:37:50,-6154,-2547,1765,6890.148765
41, 2018-07-09 08:37:50,-7812,254,347,7823.827005
42, 2018-07-09 08:37:50,-8192,4035,-1408,9239.72689
43, 2018-07-09 08:37:50,-7869,2699,404,8328.804116
44, 2018-07-09 08:37:50,-6149,1223,977,6345.113001
45, 2018-07-09 08:37:50,-5527,259,1112,5643.700382
46, 2018-07-09 08:37:50,-5615,231,-445,5637.340774
47, 2018-07-09 08:37:50,-6616,328,-311,6631.422246
48, 2018-07-09 08:37:50,-6954,335,-492,6979.427269
49, 2018-07-09 08:37:50,-6889,810,-230,6940.268078
50, 2018-07-09 08:37:50,-7239,224,-1271,7353.144769
51, 2018-07-09 08:37:50,-8192,615,-698,8244.652388
52, 2018-07-09 08:37:50,-8192,486,-1446,8332.825211
53, 2018-07-09 08:37:50,-8192,733,-1676,8393.755357
54, 2018-07-09 08:37:50,-8192,1284,-1664,8457.329129
55, 2018-07-09 08:37:50,-8192,1148,-2612,8674.636131
56, 2018-07-09 08:37:50,-8192,2075,-2502,8813.313395
57, 2018-07-09 08:37:50,-8192,2521,-2134,8832.794631
58, 2018-07-09 08:37:51,-8192,12,852,8236.195238
59, 2018-07-09 08:37:51,-8192,-592,2363,8546.525434
60, 2018-07-09 08:37:51,-6759,-1458,3444,7724.699412
61, 2018-07-09 08:37:51,-3606,1064,3481,5123.738186
62, 2018-07-09 08:37:51,-6090,3729,1779,7359.237868
63, 2018-07-09 08:37:51,-8192,2570,-5246,10061.52474
64, 2018-07-09 08:37:51,-8192,-499,393,8216.587735
65, 2018-07-09 08:37:51,-7452,-417,951,7524.001196
66, 2018-07-09 08:37:51,-5024,249,790,5091.824526
67, 2018-07-09 08:37:51,-4369,728,1565,4697.591936
68, 2018-07-09 08:37:51,-6415,662,-619,6478.705889
69, 2018-07-09 08:37:51,-7435,1083,-24,7513.500516
70, 2018-07-09 08:37:51,-7621,1062,-721,7728.345619
71, 2018-07-09 08:37:51,-6587,1994,-471,6898.292977
72, 2018-07-09 08:37:51,-6472,2919,-1307,7219.113103
73, 2018-07-09 08:37:51,-8110,2753,-1554,8704.368156
74, 2018-07-09 08:37:51,-8192,1732,-1593,8523.282056
75, 2018-07-09 08:37:51,-8192,1330,-1711,8473.799915
76, 2018-07-09 08:37:51,-8192,1851,-1982,8629.217172
77, 2018-07-09 08:37:51,-8192,1768,-3012,8905.438338
78, 2018-07-09 08:37:51,-8192,755,-2184,8511.682854
79, 2018-07-09 08:37:51,-8192,860,1165,8318.995673
80, 2018-07-09 08:37:51,-8192,2537,-2418,8910.21644
81, 2018-07-09 08:37:51,-8192,3182,2231,9067.047425
82, 2018-07-09 08:37:51,-7825,995,2398,8244.455955
83, 2018-07-09 08:37:51,-5219,-1754,2097,5891.679387
84, 2018-07-09 08:37:51,-4308,-1345,1970,4924.305941
85, 2018-07-09 08:37:51,-8192,1021,1663,8421.215708
86, 2018-07-09 08:37:51,-8192,3473,-223,8900.579869
87, 2018-07-09 08:37:51,-8192,3161,-80,8781.069696
88, 2018-07-09 08:37:51,-6568,1636,851,6821.973395
89, 2018-07-09 08:37:51,-5118,-242,323,5133.889072
90, 2018-07-09 08:37:51,-6357,-464,-751,6418.001714
91, 2018-07-09 08:37:51,-6825,218,-916,6889.644766
92, 2018-07-09 08:37:51,-7557,615,-370,7591.006126
93, 2018-07-09 08:37:51,-7368,917,-922,7481.871223
94, 2018-07-09 08:37:51,-6694,75,-1265,6812.891163
95, 2018-07-09 08:37:51,-7022,112,-825,7071.184696
96, 2018-07-09 08:37:51,-8192,245,-1050,8262.650241
97, 2018-07-09 08:37:51,-8192,996,-1126,8328.790789
98, 2018-07-09 08:37:52,-8192,-388,-1936,8426.595042
99, 2018-07-09 08:37:52,-8192,-2331,-1449,8639.561679
100, 2018-07-09 08:37:52,-8192,-44,-1951,8421.235123
101, 2018-07-09 08:37:52,-8192,3529,-1904,9120.741253
102, 2018-07-09 08:37:52,-8192,3338,172,8847.637651
103, 2018-07-09 08:37:52,-8192,699,910,8271.974674
104, 2018-07-09 08:37:52,-6014,874,3161,6850.108977
105, 2018-07-09 08:37:52,-4185,627,4215,5972.736308
106, 2018-07-09 08:37:52,-5261,1063,2515,5927.336248
107, 2018-07-09 08:37:52,-8192,2258,-3227,9089.607087
108, 2018-07-09 08:37:52,-8192,928,-474,8258.009688
109, 2018-07-09 08:37:52,-7499,771,-8,7538.534738
110, 2018-07-09 08:37:52,-5417,783,767,5526.777271
111, 2018-07-09 08:37:52,-4861,294,1257,5029.493613
112, 2018-07-09 08:37:52,-6325,-14,879,6385.801594
113, 2018-07-09 08:37:52,-7387,735,418,7435.234899
114, 2018-07-09 08:37:52,-7859,1014,1,7924.145254
115, 2018-07-09 08:37:52,-7561,2131,-946,7912.319382
116, 2018-07-09 08:37:52,-6962,2799,-1355,7624.950492
117, 2018-07-09 08:37:52,-6312,2578,-1451,6970.855686
118, 2018-07-09 08:37:52,-6841,1299,-1819,7196.905099
119, 2018-07-09 08:37:52,-7390,792,-1061,7507.668413
120, 2018-07-09 08:37:52,-7574,1360,-1756,7892.946978
121, 2018-07-09 08:37:52,-8130,1682,-1609,8456.648568
122, 2018-07-09 08:37:52,-8192,1670,-1637,8519.244861
123, 2018-07-09 08:37:52,-8192,1861,-1697,8570.413876
124, 2018-07-09 08:37:52,-7999,482,-2235,8319.347931
125, 2018-07-09 08:37:52,-8192,391,-802,8240.445922
126, 2018-07-09 08:37:52,-8192,2342,-36,8520.277226
127, 2018-07-09 08:37:52,-8192,4259,1483,9351.32258
128, 2018-07-09 08:37:52,-6919,2389,4096,8387.913805
129, 2018-07-09 08:37:52,-6589,-1002,4685,8146.664962
130, 2018-07-09 08:37:52,-6304,-2071,769,6679.881586
131, 2018-07-09 08:37:52,-8192,989,-2277,8559.889836
132, 2018-07-09 08:37:52,-8184,4324,-848,9294.833834
133, 2018-07-09 08:37:52,-6468,2817,418,7067.194422
134, 2018-07-09 08:37:52,-5133,1089,1186,5379.610209
135, 2018-07-09 08:37:52,-5264,10,1236,5407.170425
136, 2018-07-09 08:37:52,-6765,-61,69,6765.626874
137, 2018-07-09 08:37:52,-7269,711,204,7306.538031
138, 2018-07-09 08:37:52,-7737,532,-124,7756.259988
139, 2018-07-09 08:37:53,-7557,-227,269,7565.192595
140, 2018-07-09 08:37:53,-7350,-852,96,7399.839187
141, 2018-07-09 08:37:53,-7367,-21,-1298,7480.503593
