No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 08:36:20,-6823,377,2572,7301.413699
2, 2018-07-09 08:36:20,-7376,-97,1577,7543.322478
3, 2018-07-09 08:36:20,-8192,800,-1521,8370.322873
4, 2018-07-09 08:36:20,-8192,1387,445,8320.496259
5, 2018-07-09 08:36:20,-6866,1381,403,7015.092729
6, 2018-07-09 08:36:20,-6824,793,323,6877.510742
7, 2018-07-09 08:36:20,-7176,680,-1239,7313.856507
8, 2018-07-09 08:36:20,-7607,1106,-254,7691.176828
9, 2018-07-09 08:36:20,-7044,700,216,7081.990681
10, 2018-07-09 08:36:20,-7313,142,-564,7336.090853
11, 2018-07-09 08:36:20,-7530,-147,-672,7561.355236
12, 2018-07-09 08:36:21,-7488,294,-485,7509.447716
13, 2018-07-09 08:36:21,-8020,185,-916,8074.2604
14, 2018-07-09 08:36:21,-8192,-28,-1060,8260.341882
15, 2018-07-09 08:36:21,-7825,502,-1292,7946.816532
16, 2018-07-09 08:36:21,-8192,340,-938,8252.533429
17, 2018-07-09 08:36:21,-8192,1582,-2650,8754.089787
18, 2018-07-09 08:36:21,-8192,3530,-2460,9253.181291
19, 2018-07-09 08:36:21,-8192,1578,-684,8370.591616
20, 2018-07-09 08:36:21,-8192,-1165,1674,8442.059287
21, 2018-07-09 08:36:21,-8192,-712,2255,8526.478347
22, 2018-07-09 08:36:21,-6310,1108,3798,7447.722336
23, 2018-07-09 08:36:21,-4853,2724,2397,6059.487932
24, 2018-07-09 08:36:21,-7197,1039,915,7328.953199
25, 2018-07-09 08:36:21,-8192,-1315,52,8297.035193
26, 2018-07-09 08:36:21,-8192,-1716,527,8386.372815
27, 2018-07-09 08:36:21,-5796,573,829,5882.95725
28, 2018-07-09 08:36:21,-5438,2189,670,5900.208895
29, 2018-07-09 08:36:21,-7904,888,-868,8000.948944
30, 2018-07-09 08:36:21,-7420,1117,-487,7519.39213
31, 2018-07-09 08:36:21,-7414,1203,-592,7534.259685
32, 2018-07-09 08:36:21,-6293,2044,-88,6617.214595
33, 2018-07-09 08:36:21,-6363,2221,-583,6764.650693
34, 2018-07-09 08:36:21,-7367,2063,-895,7702.576387
35, 2018-07-09 08:36:21,-8192,2027,-1573,8584.399921
36, 2018-07-09 08:36:21,-8192,1218,-2059,8534.158951
37, 2018-07-09 08:36:21,-8192,1476,-2252,8623.163225
38, 2018-07-09 08:36:21,-7869,1808,-2163,8358.743566
39, 2018-07-09 08:36:21,-8067,856,-2149,8392.10498
40, 2018-07-09 08:36:21,-8192,3057,575,8762.690112
41, 2018-07-09 08:36:21,-8192,2988,4,8719.921101
42, 2018-07-09 08:36:21,-8192,2255,2643,8898.277249
43, 2018-07-09 08:36:21,-6690,1123,3105,7460.445965
44, 2018-07-09 08:36:21,-3386,-468,2480,4223.081813
45, 2018-07-09 08:36:21,-3033,-1252,2768,4292.833214
46, 2018-07-09 08:36:21,-5677,467,2788,6341.873698
47, 2018-07-09 08:36:21,-8192,3947,-6596,11233.64985
48, 2018-07-09 08:36:21,-8192,2367,1404,8641.919289
49, 2018-07-09 08:36:21,-7588,1190,230,7684.187921
50, 2018-07-09 08:36:21,-6353,246,715,6397.839479
51, 2018-07-09 08:36:21,-6864,550,-515,6905.231423
52, 2018-07-09 08:36:22,-7256,637,-639,7311.882521
53, 2018-07-09 08:36:22,-7032,-186,1,7034.459539
