No, waktu, accx, accY, accZ,Akselerasi
,,-8015,1471,-1461,8278.803476
,,-8192,-766,1298,8329.491221
,,-8192,-1921,4367,9479.968038
,,-8192,-3456,1861,9083.838451
,,-8192,-598,-1386,8329.913805
,,-8192,2376,-4086,9457.78177
,,-8192,3227,-2153,9064.094108
,,-5118,5460,-265,7488.374256
,,-6370,2210,3388,7545.829577
,,-6642,-975,5896,8934.741462
,,-5724,-1097,5144,7773.565527
,,-6271,1134,2081,6703.876341
,,-8148,3645,-1475,9047.184866
,,-8192,2080,-216,8454.698102
,,-7997,-347,1206,8094.865904
,,-7089,-1555,1445,7399.998041
,,-6419,1149,-141,6522.548812
,,-6508,2805,252,7091.233532
,,-6792,2240,141,7153.233185
,,-7025,1197,-108,7127.067981
,,-6820,815,-166,6870.529892
,,-6607,679,-449,6656.958089
,,-6724,611,-651,6783.015406
,,-6997,1342,-672,7156.155183
,,-7534,1758,59,7736.614311
,,-7172,2176,471,7509.620563
,,-6416,3543,1581,7497.830753
,,-7316,4181,173,8428.199452
,,-8192,2279,-2803,8953.184573
,,-8192,-427,-3653,8979.732847
,,-8192,2979,5418,10263.43164
,,-8192,6995,-1102,10828.35597
,,-8192,5722,3207,10494.52224
,,-7980,-843,3081,8595.557574
,,-5143,-1899,2047,5852.081595
,,-4858,-3193,927,5886.827838
,,-3621,834,1859,4154.886039
,,-8192,4150,6061,11003.0489
,,-7490,6894,-1134,10242.71897
,,-7065,-386,153,7077.190827
,,-5820,-578,-147,5850.478015
,,-5506,267,236,5517.519461
,,-5916,1284,-605,6083.8916
,,-6838,2395,-1650,7430.798678
,,-6742,1991,-1383,7164.588893
,,-7083,1562,-1219,7354.909517
,,-7456,421,-789,7509.440592
,,-6952,-1203,1913,7310.067168
,,-7766,-1250,-133,7867.079827
,,-8192,4797,-4599,10548.50103
,,-7259,5821,-1418,9412.111665
,,-5881,2355,-972,6409.131766
,,-6080,-495,-2940,6771.63385
,,-7905,-2310,-2605,8637.774598
,,-8192,-4428,5191,10661.26301
,,-8192,-37,5028,9612.024605
,,-8192,548,1787,8402.531583
,,-7078,555,2768,7620.231821
,,-1527,8192,-2000,8569.748713
,,-4025,5984,1918,7462.412814
,,-6497,1894,4130,7928.123675
,,-8192,-4394,1899,9488.008274
,,-8192,-4327,-436,9274.798596
,,-6227,656,2010,6576.166436
,,-7167,1979,2048,7712.109569
,,-6320,2908,-859,7009.760695
,,-7649,638,103,7676.252601
,,-7200,1352,1042,7399.57215
,,-7264,1863,377,7508.568039
,,-7527,2299,-749,7905.828926
,,-7151,1873,-888,7445.365941
,,-6559,1236,-556,6697.560227
,,-6969,1451,-562,7140.602636
,,-7824,1428,611,7976.683584
,,-7885,2222,587,8213.104042
,,-7865,2568,-766,8309.007462
,,-7936,1807,-2918,8646.390519
,,-8115,-246,-2473,8487.017733
,,-8128,2738,1112,8648.558955
,,-8192,7018,4418,11656.75392
,,-8192,5722,-1133,10056.53206
,,-8192,2306,2648,8912.822449
,,-5890,-1589,2981,6789.947128
,,-5101,-2994,1132,6022.097724
,,-5069,184,-11,5072.350343
,,-8192,2679,2526,8981.457621
,,-8192,7153,-84,10875.722
,,-8192,1361,-837,8346.361722
,,-7818,-1112,21,7896.715077
,,-5747,-1448,495,5947.246254
,,-4882,1073,-247,5004.624062
,,-5366,2793,106,6050.292638
,,-6374,2163,-592,6756.98964
,,-7349,1039,-1483,7568.791912
,,-7669,-14,-1440,7803.035115
,,-7161,430,-991,7242.023336
,,-7150,951,-883,7266.814295
,,-6786,1086,479,6889.022645
,,-6992,-398,1090,7087.634866
,,-8192,1036,-2878,8744.429312
,,-8192,2955,-3292,9310.110257
,,-7769,2969,-2035,8562.333035
,,-7911,1303,306,8023.426076
,,-8192,-1661,5294,9894.150848
,,-8192,-1839,1321,8499.166194
,,-8192,-1861,4075,9336.905804
,,-8192,1277,3071,8841.415837
,,-5988,6987,454,9213.057527
,,-3949,8192,1134,9164.57424
,,-5870,1558,2806,6690.134528
,,-8192,-3701,3036,9488.074673
,,-8192,-5466,640,9868.921927
,,-7469,-592,312,7498.917855
,,-6400,831,1127,6551.388402
,,-4333,6019,-726,7451.867283
,,-6819,2395,901,7283.308795
,,-7427,-1071,1206,7600.118815
,,-7311,680,631,7369.61885
,,-7503,1266,347,7616.966194
,,-7395,1749,-497,7615.25016
,,-7115,1985,-527,7405.483036
,,-6752,2039,-385,7063.656985
,,-6665,1714,-637,6911.27991
,,-6703,1035,-67,6782.766618
,,-7006,1116,386,7104.821462
,,-7768,1846,-251,7988.275221
,,-7833,2456,-816,8249.465498
,,-8192,1070,-1657,8426.114941
,,-8192,-526,-2145,8484.489672
,,-8192,-677,-1182,8304.475721
,,-6920,3160,1447,7743.759358
,,-8192,8192,5667,12897.00031
,,-8192,5166,-1806,9851.804708
,,-8192,-315,873,8244.405254
,,-7673,277,2051,7947.21706
,,-3724,2196,2156,4831.037984
,,-4476,1086,2971,5480.950009
,,-8192,46,1536,8334.883083
,,-8192,172,-894,8242.431923
,,-7339,-55,669,7369.634116
,,-5793,549,421,5834.165836
,,-5837,1505,-56,6028.161411
,,-5927,1610,449,6158.167747
,,-7419,787,-287,7466.143516
,,-7445,1282,-493,7570.640528
,,-7350,1397,-833,7527.814955
,,-6825,1584,-394,7017.472266
,,-7136,1576,-823,7354.155356
,,-8192,1407,-1774,8499.152252
,,-8192,1084,-1873,8473.018883
,,-8192,1575,-2199,8626.99774
,,-8192,1709,-2027,8610.358529
,,-7984,2375,-2026,8572.60503
,,-8192,1786,-1652,8545.628356
,,-8192,1916,-1187,8496.404475
,,-8192,3422,196,8880.16689
,,-8192,1244,1764,8471.605279
,,-6503,-1347,4181,7847.558792
,,-5086,-1992,2455,5988.529452
,,-5645,-344,-1127,5766.670617
,,-8192,3171,-2272,9073.372526
,,-8192,2550,143,8580.898146
,,-6456,1443,1134,6711.791192
,,-5900,734,813,6000.810362
,,-6517,753,-1106,6652.93424
,,-6434,982,-666,6542.494631
,,-6906,842,-104,6957.917505
,,-7476,-138,-409,7488.451175
,,-7396,-354,-580,7427.148309
,,-6600,165,-848,6656.299948
,,-7321,155,-1255,7429.407177
,,-8192,36,-1548,8337.053676
,,-8179,450,-993,8251.338679
,,-7755,-452,-1388,7891.189581
,,-8192,-1010,-2098,8516.488009
,,-8192,874,-2786,8696.81183
,,-8192,2173,-1617,8628.17953
,,-8192,515,-221,8211.146692
,,-8192,-1492,1218,8415.369986
,,-7935,-1417,3194,8670.279696
,,-4056,1605,1829,4729.947357
,,-5190,2370,1233,5837.232992
,,-8192,1135,109,8270.971527
,,-8192,144,-479,8207.255388
,,-8192,-437,210,8206.334931
,,-6082,-332,838,6148.430044
,,-5711,794,22,5765.972685
,,-6045,1743,-565,6316.58919
,,-7101,1242,-461,7223.523102
,,-7402,1389,-379,7540.727153
,,-7311,921,-803,7412.406559
,,-6718,1589,-977,6972.157055
,,-6820,1560,-1052,7074.793566
,,-7167,1515,-950,7386.718757
,,-8192,1865,-1836,8599.882848
,,-8192,1600,-1987,8580.036888
,,-8192,1711,-2009,8606.536237
,,-8054,1718,-1987,8471.517515
,,-7955,1798,-2075,8415.488934
,,-8192,2216,-506,8501.503161
,,-8192,2721,-1835,8824.960623
,,-8192,2113,1262,8553.728836
,,-6607,-710,3370,7450.734796
,,-5245,-2315,3172,6552.162544
,,-5539,-1519,315,5752.139341
,,-8192,4458,-2677,9703.038545
,,-7498,3515,106,8281.694573
,,-5760,763,689,5851.024697
,,-6193,-138,-709,6234.979872
,,-6408,-385,-575,6445.255154
,,-7232,987,-431,7311.754509
,,-7664,-76,-627,7689.980559
,,-6907,-744,-335,6955.027678
,,-6042,-1127,-262,6151.791365
,,-6740,-248,-1320,6872.518025
,,-8192,878,-1691,8410.661627
,,-8192,843,-1109,8309.5965
,,-7585,-464,-1227,7697.600275
,,-8192,-987,-899,8300.074337
,,-8192,655,-3136,8796.1574
,,-8192,2278,-2419,8840.232406
,,-8192,2635,-1512,8737.175344
,,-8192,209,70,8194.964612
,,-8192,-1669,1172,8442.038202
,,-6143,57,2616,6677.061779
,,-3773,1305,2073,4498.431171
,,-7902,1370,213,8022.709829
,,-8192,1123,-946,8322.554235
,,-8192,-374,-729,8232.871978
,,-7008,-648,151,7039.514827
,,-5663,775,874,5782.220162
,,-5642,1754,-101,5909.219999
,,-6452,527,-860,6530.362394
,,-7425,287,-151,7432.078781
,,-7596,719,-620,7655.101371
,,-7392,1449,-1048,7605.233001
,,-6484,2042,-1408,6942.224715
,,-6751,2140,-684,7115.016304
,,-7736,1824,-1636,8114.750027
,,-8192,1700,-1473,8495.210003
,,-8192,1386,-2061,8560.232532
,,-8192,1887,-2151,8677.351785
,,-8067,2359,-2312,8717.035849
,,-8192,1201,-3030,8816.584656
,,-8192,1236,-1479,8415.699674
,,-8192,3437,-596,8903.766001
,,-8192,2992,902,8767.81227
,,-7946,483,2987,8502.609835
,,-5368,-1417,2800,6217.983033
,,-5303,-2184,1260,5871.904717
,,-8192,-494,-1262,8303.34535
,,-8192,3932,-2006,9305.564142
,,-7788,2537,119,8191.671014
,,-6574,1147,610,6701.133113
,,-6116,769,141,6165.768241
,,-6389,335,-1530,6578.179535
,,-7046,553,-132,7068.900127
,,-6993,-166,-529,7014.944476
,,-6967,-597,-976,7060.316848
,,-7437,-872,-932,7545.725744
,,-7175,300,-506,7199.073621
,,-7443,616,-926,7525.634923
,,-8192,600,-2132,8486.123261
,,-8192,463,-2138,8479.049298
,,-8192,1390,-880,8355.558868
,,-8192,2194,-2159,8751.215973
,,-8192,2452,-3436,9215.59895
,,-8192,2733,-965,8689.613225
,,-8192,-671,1396,8337.141057
,,-8192,-2179,2043,8719.561572
,,-7033,-620,3374,7825.047284
,,-3891,1204,1676,4404.369762
,,-5477,2977,1655,6449.735111
,,-8192,1257,-3738,9091.840133
,,-8192,460,-751,8239.202935
,,-8098,-782,490,8150.41275
,,-5454,810,562,5542.387572
,,-5497,688,-59,5540.201621
,,-6484,550,-172,6509.557589
,,-7331,1097,-296,7418.529908
,,-7864,1873,-1554,8231.982811
,,-7044,2425,-1340,7569.290654
,,-6913,1822,-1417,7288.150794
,,-7340,1404,-1579,7638.066313
,,-8081,1607,-1585,8390.306013
,,-8192,1047,-1793,8451.030825
,,-8192,1290,-1637,8452.971844
,,-7922,2558,-1755,8507.730191
,,-7629,3109,-2196,8525.839431
,,-8192,2064,-2271,8747.936957
,,-8192,2643,-677,8634.387181
,,-8192,1935,-1298,8516.918046
,,-8192,1052,-304,8264.864427
,,-6800,-470,1244,6928.812019
,,-4362,-1361,2151,5050.362957
,,-3842,-934,2839,4867.570338
,,-6402,972,1726,6701.45238
,,-8192,3694,-7192,11509.96803
,,-8192,2902,-306,8696.212049
,,-7791,1831,612,8026.629803
,,-6236,340,-128,6246.573461
,,-6101,-492,-1970,6430.020606
,,-6631,274,-827,6687.986693
,,-7309,1174,-1137,7489.494375
,,-7479,551,-1315,7613.689447
,,-7059,197,-1529,7225.381028
,,-7038,168,-1527,7203.707171
,,-7512,669,-1706,7732.279159
,,-7680,1031,-1760,7946.254527
,,-7461,1151,-1557,7708.149648
,,-7605,-882,-576,7677.611933
,,-8192,-864,-1013,8299.489683
,,-8192,1842,-2025,8637.271155
,,-8192,2528,-716,8603.040393
