No, waktu, accx, accY, accZ
4869, 2018-07-09 06:17:48,-8192,934,1740
4870, 2018-07-09 06:17:48,-8061,-1356,4878
4871, 2018-07-09 06:17:48,-5431,-2843,4222
4872, 2018-07-09 06:17:48,-4225,-2650,1843
4873, 2018-07-09 06:17:48,-5030,824,-513
4874, 2018-07-09 06:17:48,-8192,8192,-326
4875, 2018-07-09 06:17:48,-8192,6312,-352
4876, 2018-07-09 06:17:48,-7487,2324,578
4877, 2018-07-09 06:17:48,-5619,480,256
4878, 2018-07-09 06:17:48,-4702,-147,678
4879, 2018-07-09 06:17:48,-5422,930,352
4880, 2018-07-09 06:17:48,-6301,1901,-365
4881, 2018-07-09 06:17:48,-6631,1757,-686
4882, 2018-07-09 06:17:48,-6773,1004,-1528
4883, 2018-07-09 06:17:48,-6662,597,-1736
4884, 2018-07-09 06:17:48,-7136,-473,-57
4885, 2018-07-09 06:17:48,-7314,-382,219
4886, 2018-07-09 06:17:48,-7623,295,706
4887, 2018-07-09 06:17:48,-8192,-75,-773
4888, 2018-07-09 06:17:48,-8192,1526,-4720
4889, 2018-07-09 06:17:48,-8192,1849,-2044
4890, 2018-07-09 06:17:48,-8192,911,4268
4891, 2018-07-09 06:17:48,-8192,1242,-1095
4892, 2018-07-09 06:17:48,-8192,940,1785
4893, 2018-07-09 06:17:48,-5425,1718,3527
4894, 2018-07-09 06:17:48,-4389,4101,2382
4895, 2018-07-09 06:17:48,-4570,3919,1605
4896, 2018-07-09 06:17:48,-7157,419,916
4897, 2018-07-09 06:17:48,-8192,-1408,1388
4898, 2018-07-09 06:17:48,-8192,-2042,1363
4899, 2018-07-09 06:17:48,-7916,1527,377
4900, 2018-07-09 06:17:48,-7138,2899,-53
4901, 2018-07-09 06:17:48,-6266,2924,-296
4902, 2018-07-09 06:17:48,-6230,1705,211
4903, 2018-07-09 06:17:48,-6149,839,956
4904, 2018-07-09 06:17:48,-6962,1366,-423
4905, 2018-07-09 06:17:48,-6836,1451,-979
4906, 2018-07-09 06:17:48,-6908,1001,-1005
4907, 2018-07-09 06:17:48,-7384,1075,262
4908, 2018-07-09 06:17:49,-7241,3124,-33
4909, 2018-07-09 06:17:49,-7404,4362,-1839
4910, 2018-07-09 06:17:49,-8192,2872,-3263
4911, 2018-07-09 06:17:49,-8192,4201,2412
4912, 2018-07-09 06:17:49,-8192,4564,1234
4913, 2018-07-09 06:17:49,-8192,3152,1325
4914, 2018-07-09 06:17:49,-7960,90,3706
4915, 2018-07-09 06:17:49,-4906,-2633,3562
4916, 2018-07-09 06:17:49,-3949,-2663,2307
4917, 2018-07-09 06:17:49,-4989,-161,91
4918, 2018-07-09 06:17:49,-8192,3248,1548
4919, 2018-07-09 06:17:49,-8192,7549,-90
4920, 2018-07-09 06:17:49,-8192,4236,-182
4921, 2018-07-09 06:17:49,-8192,1236,-305
