No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 07:16:16,-8192,-1016,144,-554,-3398,823,-52.51,32.12,8256.01938
2, 2018-07-09 07:16:16,-8192,-400,-42,-1282,-1627,1660,-52.46,31.97,8201.867348
3, 2018-07-09 07:16:16,-7830,648,-75,-1246,990,1398,-52.55,31.84,7857.126001
4, 2018-07-09 07:16:16,-6826,1168,256,-1638,939,669,-52.63,31.7,6929.937662
5, 2018-07-09 07:16:16,-6321,1964,382,-2445,-422,-86,-52.61,31.43,6630.102639
6, 2018-07-09 07:16:16,-6299,2230,166,-1146,-620,-750,-52.56,31.23,6684.149684
7, 2018-07-09 07:16:16,-6621,1212,-197,-340,-877,-1068,-52.5,31.16,6733.898871
8, 2018-07-09 07:16:16,-7015,-93,-638,-738,1732,-1158,-52.57,31.06,7044.566559
9, 2018-07-09 07:16:16,-6474,-747,-101,-1863,1077,-1039,-52.65,30.9,6517.736263
10, 2018-07-09 07:16:16,-5712,-1050,393,-3099,-1047,-1078,-52.59,30.65,5820.987287
11, 2018-07-09 07:16:16,-6151,81,-361,-4569,-1540,-1190,-52.48,30.32,6162.116763
12, 2018-07-09 07:16:16,-7263,1327,-1821,-5103,-502,-2000,-52.52,29.97,7604.481508
13, 2018-07-09 07:16:16,-6457,835,113,-5778,-2699,-2044,-52.39,29.58,6511.74654
14, 2018-07-09 07:16:16,-5548,959,1210,-6195,-756,-1693,-52.32,29.16,5758.826703
15, 2018-07-09 07:16:16,-5358,1318,21,-5358,-1955,-1423,-52.19,28.78,5517.764855
16, 2018-07-09 07:16:16,-6350,837,-16,-5102,-3173,-1379,-52,28.42,6404.945355
17, 2018-07-09 07:16:16,-7348,597,798,-4536,-2298,-2628,-51.86,28.09,7415.275922
18, 2018-07-09 07:16:16,-6809,597,3004,-2917,-637,-3521,-51.82,27.85,7466.117197
19, 2018-07-09 07:16:16,-6403,725,5334,-4715,-233,-928,-51.79,27.54,8365.141362
20, 2018-07-09 07:16:16,-6969,2217,5974,-5368,-4134,6626,-51.63,27.18,9443.025257
21, 2018-07-09 07:16:16,-8192,3499,3034,-242,-11860,11511,-51.05,27.07,9410.474005
22, 2018-07-09 07:16:17,-8192,3200,-296,7469,-6708,4422,-50.6,27.43,8799.799998
23, 2018-07-09 07:16:17,-8192,2607,2741,10715,-1583,937,-50.56,28.05,9023.214172
24, 2018-07-09 07:16:17,-8192,-1438,1219,7804,4164,2905,-50.79,28.52,8406.109029
25, 2018-07-09 07:16:17,-8192,-2023,387,2638,8638,2930,-51.37,28.65,8446.961702
26, 2018-07-09 07:16:17,-5866,1713,440,-542,4453,1426,-51.93,28.6,6126.820138
27, 2018-07-09 07:16:17,-4152,2783,741,-410,-2919,660,-51.86,28.48,5053.046012
28, 2018-07-09 07:16:17,-5540,2338,895,3330,-8959,2412,-51.35,28.6,6079.380643
29, 2018-07-09 07:16:17,-8192,1493,583,8449,-7517,2107,-50.89,29.02,8347.323044
30, 2018-07-09 07:16:17,-8192,1018,372,9859,-1967,312,-50.76,29.57,8263.387441
31, 2018-07-09 07:16:17,-5777,914,574,8915,3697,126,-51.03,30.36,5876.955079
32, 2018-07-09 07:16:17,-4750,444,918,7679,2861,1697,-51.2,30.79,4858.226014
33, 2018-07-09 07:16:17,-4933,164,991,6966,997,2038,-51.25,31.16,5034.229435
34, 2018-07-09 07:16:17,-5539,428,1218,6383,-1029,383,-51.21,31.51,5687.462439
35, 2018-07-09 07:16:17,-7404,899,536,3426,-5031,736,-50.84,31.83,7477.614125
36, 2018-07-09 07:16:17,-8192,1380,-437,2939,1021,2628,-50.82,32,8318.908162
37, 2018-07-09 07:16:17,-7722,1193,-229,4518,4616,1964,-51.13,32.21,7816.967059
38, 2018-07-09 07:16:17,-5949,1470,-405,4958,4549,965,-51.41,32.47,6141.296769
39, 2018-07-09 07:16:17,-4837,2190,-115,4677,1938,1212,-51.55,32.72,5310.922142
40, 2018-07-09 07:16:17,-5242,1351,2184,3190,-4119,1406,-51.35,32.89,5837.26143
41, 2018-07-09 07:16:17,-7611,245,5021,458,-8554,-1325,-50.88,32.9,9121.282092
42, 2018-07-09 07:16:17,-8192,204,6907,-3337,-11796,-6598,-50.29,32.7,10717.14183
43, 2018-07-09 07:16:17,-8192,2301,2626,-7063,-6869,-7543,-49.79,32.23,8905.017743
44, 2018-07-09 07:16:17,-8192,5718,4937,-10549,-6612,-9373,-49.61,31.64,11143.53431
45, 2018-07-09 07:16:17,-8192,5076,-436,4486,8433,-7202,-49.88,31.76,9647.006582
46, 2018-07-09 07:16:17,-8192,3057,2761,4701,14626,-2769,-50.85,32.08,9169.363882
47, 2018-07-09 07:16:17,-5267,775,-273,8556,3468,1622,-51.46,32.61,5330.707552
48, 2018-07-09 07:16:17,-5433,-658,-590,10733,-1530,2635,-51.43,33.2,5504.412139
49, 2018-07-09 07:16:17,-6086,-1934,2816,5290,-9560,1280,-50.85,33.52,6979.226891
50, 2018-07-09 07:16:17,-7272,-2030,3164,-1944,-6086,1980,-50.45,33.35,8186.194476
51, 2018-07-09 07:16:17,-7996,-253,829,-6280,-2927,1855,-50.27,32.93,8042.839424
52, 2018-07-09 07:16:17,-8096,1131,679,-6208,719,2355,-50.34,32.49,8202.768923
53, 2018-07-09 07:16:17,-7974,1569,-140,-3981,1743,1157,-50.48,32.17,8128.101685
54, 2018-07-09 07:16:18,-7062,649,626,-2598,3847,-160,-50.85,31.85,7119.334309
55, 2018-07-09 07:16:18,-6229,775,1047,-3891,1519,-1363,-50.98,31.58,6363.746931
56, 2018-07-09 07:16:18,-7279,1391,-161,-5542,1310,-2117,-51.06,31.03,7412.465379
57, 2018-07-09 07:16:18,-7425,918,-342,-5323,5026,-2518,-51.34,30.65,7489.346634
58, 2018-07-09 07:16:18,-5981,441,203,-4504,5970,-2349,-51.71,30.31,6000.670879
59, 2018-07-09 07:16:18,-5089,1185,392,-2879,2374,-369,-51.89,30.07,5239.829196
60, 2018-07-09 07:16:18,-5737,1827,-1,-537,-1112,1624,-51.79,29.91,6020.888556
61, 2018-07-09 07:16:18,-6549,901,-154,-384,-212,-750,-51.76,29.83,6612.481985
62, 2018-07-09 07:16:18,-7557,1168,-474,-1088,-50,-2516,-51.77,29.72,7661.406464
63, 2018-07-09 07:16:18,-7413,580,-169,-429,-1145,-2594,-51.77,29.64,7437.575546
64, 2018-07-09 07:16:18,-6657,-1063,981,-833,-49,-149,-51.77,29.49,6812.3402
65, 2018-07-09 07:16:18,-7415,-324,-1113,-2077,1841,-752,-51.85,29.23,7505.062958
66, 2018-07-09 07:16:18,-6968,-26,-145,-4296,-2302,-2208,-51.76,28.94,6969.557016
67, 2018-07-09 07:16:18,-6436,1327,1708,-7103,-1839,-1751,-51.55,28.49,6789.719361
68, 2018-07-09 07:16:18,-6164,2827,3569,-6990,-3662,1395,-51.36,28.04,7663.196852
69, 2018-07-09 07:16:18,-6672,1635,5381,-6727,-11914,4823,-50.76,27.59,8726.051226
70, 2018-07-09 07:16:18,-8192,-84,5768,-4021,-18728,4659,-49.75,27.25,10019.26864
71, 2018-07-09 07:16:18,-8192,2381,2942,-228,-8581,800,-49.14,27.15,9024.045046
72, 2018-07-09 07:16:18,-8192,3205,3840,2076,-2871,2437,-48.98,27.21,9598.254477
73, 2018-07-09 07:16:18,-8192,783,2158,4030,2044,3006,-49.15,27.57,8507.579973
74, 2018-07-09 07:16:18,-8192,455,2178,-1354,3178,-1492,-49.55,27.53,8488.791021
75, 2018-07-09 07:16:18,-8192,208,708,-2883,4992,-1790,-49.92,27.31,8225.168205
76, 2018-07-09 07:16:18,-6349,573,1171,-2786,1593,181,-50.09,27.08,6481.463646
77, 2018-07-09 07:16:18,-4961,1457,1107,9,-1848,75,-49.95,26.93,5287.704511
78, 2018-07-09 07:16:18,-5006,1324,1010,2003,-2603,-203,-49.69,27.01,5275.709621
79, 2018-07-09 07:16:18,-5456,1427,586,3179,-1649,672,-49.56,27.16,5669.89074
80, 2018-07-09 07:16:18,-6292,1103,555,3358,-1324,2068,-49.47,27.33,6412.012009
81, 2018-07-09 07:16:18,-7697,825,170,2742,-159,2745,-49.46,27.53,7742.953829
82, 2018-07-09 07:16:18,-7715,555,528,2477,1689,2422,-49.58,27.64,7752.937121
83, 2018-07-09 07:16:18,-7264,190,985,1892,2500,1865,-49.77,27.71,7332.940815
84, 2018-07-09 07:16:18,-7643,70,361,126,1942,1227,-50,27.69,7651.840955
85, 2018-07-09 07:16:19,-7046,1337,465,-721,1839,1843,-50.21,27.56,7186.787182
86, 2018-07-09 07:16:19,-5797,1539,354,1912,2244,1844,-50.4,27.63,6008.248164
87, 2018-07-09 07:16:19,-5475,450,805,945,2005,2551,-50.59,27.69,5552.130222
88, 2018-07-09 07:16:19,-6150,651,1215,1031,-286,1073,-50.58,27.69,6302.5809
89, 2018-07-09 07:16:19,-7210,1334,1044,429,873,3059,-50.65,27.69,7406.321084
90, 2018-07-09 07:16:19,-8192,1453,5198,530,-2472,1863,-50.65,27.66,9810.161925
91, 2018-07-09 07:16:19,-8192,1287,5952,127,-6509,-4841,-50.38,27.67,10207.42558
92, 2018-07-09 07:16:19,-8192,1186,2878,-5437,-4476,-7928,-50.12,27.37,8763.466437
93, 2018-07-09 07:16:19,-8192,4298,2448,-6260,3075,-4935,-50.37,27.02,9569.449932
94, 2018-07-09 07:16:19,-8192,4747,1411,-6250,-1930,-5805,-50.27,26.57,9572.554205
95, 2018-07-09 07:16:19,-8192,4486,403,-2782,9702,-1624,-50.85,26.39,9348.55438
96, 2018-07-09 07:16:19,-8192,3031,876,2041,9709,23,-51.55,26.42,8778.56486
97, 2018-07-09 07:16:19,-5988,2293,-697,8965,5907,211,-51.96,26.89,6449.790849
98, 2018-07-09 07:16:19,-4388,-284,453,8715,-521,-71,-52.1,27.72,4420.453484
99, 2018-07-09 07:16:19,-4869,-1453,2174,2518,-6359,354,-51.76,27.89,5526.721089
100, 2018-07-09 07:16:19,-7427,-516,607,-3715,-6885,826,-51.32,27.66,7469.607352
101, 2018-07-09 07:16:19,-8192,1342,476,-5338,2396,-779,-51.45,27.1,8314.830365
102, 2018-07-09 07:16:19,-7635,1718,-156,-3326,3862,-1379,-51.71,26.84,7827.457122
103, 2018-07-09 07:16:19,-7238,1824,-1422,-726,10064,-534,-52.26,26.74,7598.533016
104, 2018-07-09 07:16:19,-5872,1305,-560,531,7835,-405,-52.77,26.72,6041.275445
105, 2018-07-09 07:16:19,-5183,1444,205,-360,-1362,-1546,-52.81,26.69,5384.296611
106, 2018-07-09 07:16:19,-5771,1822,-755,-1052,-1277,-1706,-52.7,26.59,6098.700681
107, 2018-07-09 07:16:19,-5385,1082,51,-375,-2362,-1131,-52.56,26.52,5492.863552
108, 2018-07-09 07:16:19,-4935,996,1156,435,-4031,-1144,-52.29,26.5,5165.518077
109, 2018-07-09 07:16:19,-6265,2273,-706,1366,-6634,-1608,-51.89,26.54,6701.879587
110, 2018-07-09 07:16:19,-8138,2424,-970,1306,-4043,-1904,-51.71,26.62,8546.561882
111, 2018-07-09 07:16:19,-8192,691,1295,2437,-639,-2402,-51.53,26.73,8322.461775
112, 2018-07-09 07:16:19,-8192,-265,-1199,2939,5019,-5236,-51.8,26.86,8283.51918
113, 2018-07-09 07:16:19,-8192,-930,-979,489,1326,-6241,-51.99,26.87,8302.542081
114, 2018-07-09 07:16:19,-7990,266,479,-3333,-2600,-4058,-51.95,26.65,8008.763762
