No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 07:16:48,-6905,2246,-1636,-461,2773,-2441,-49.9,25.81,7443.120112
2, 2018-07-09 07:16:48,-6797,1663,-257,-1845,4100,-3748,-50.17,25.7,7002.201582
3, 2018-07-09 07:16:48,-6257,1004,889,-3887,2056,-3756,-50.33,25.45,6399.092592
4, 2018-07-09 07:16:48,-6020,269,537,-3959,1259,-2739,-50.4,25.17,6049.886776
5, 2018-07-09 07:16:48,-5770,271,-62,-3880,2961,-1152,-50.54,24.88,5776.693258
6, 2018-07-09 07:16:48,-6147,1907,-447,-2966,2698,-1179,-50.72,24.66,6451.516643
7, 2018-07-09 07:16:48,-6376,2096,204,-2529,-3126,-3965,-50.61,24.48,6714.77535
8, 2018-07-09 07:16:48,-7768,2020,2004,-4358,-4477,-3684,-50.35,24.22,8272.740779
9, 2018-07-09 07:16:48,-8192,2569,4290,-5127,-2307,2227,-50.31,23.89,9597.537445
10, 2018-07-09 07:16:48,-8192,3050,1665,-3253,-2571,5077,-50.21,23.62,8898.516112
11, 2018-07-09 07:16:48,-8192,1227,2056,4571,5613,1036,-50.52,23.81,8534.724893
12, 2018-07-09 07:16:48,-8192,-672,4451,-2369,5503,-4717,-51.43,23.8,9347.290998
13, 2018-07-09 07:16:48,-8192,-377,100,-5290,-4637,3107,-51.23,23.41,8201.279961
14, 2018-07-09 07:16:48,-8192,1251,-2576,-457,6055,2883,-51.69,23.3,8678.112756
15, 2018-07-09 07:16:48,-6460,2389,2122,276,4948,-563,-52.19,23.35,7207.066324
16, 2018-07-09 07:16:48,-4932,933,1174,-2186,-82,-1606,-52.23,23.22,5154.938312
17, 2018-07-09 07:16:48,-5192,1143,543,-2891,-4060,-288,-52,23.01,5343.98372
18, 2018-07-09 07:16:48,-6718,689,1204,610,-4224,912,-51.58,22.9,6859.727473
19, 2018-07-09 07:16:48,-7452,-218,941,1936,-4456,1595,-51.21,23,7514.340224
20, 2018-07-09 07:16:48,-8012,-48,436,1266,-2498,1771,-51.07,23.04,8023.998006
21, 2018-07-09 07:16:48,-7955,1175,-298,73,1463,1601,-51.18,23.02,8046.828816
22, 2018-07-09 07:16:48,-8192,1509,-481,-667,2731,2013,-51.42,22.97,8343.69858
23, 2018-07-09 07:16:48,-8070,1122,67,-1021,2027,2717,-51.62,22.87,8147.899913
24, 2018-07-09 07:16:48,-6501,943,-17,1256,534,2646,-51.73,22.86,6569.059217
25, 2018-07-09 07:16:48,-6483,1315,-682,3152,383,1900,-51.74,23,6650.085563
26, 2018-07-09 07:16:49,-7163,1250,-956,3737,1167,733,-51.93,23.31,7333.826082
27, 2018-07-09 07:16:49,-5262,331,-332,2918,249,2329,-51.98,23.54,5282.84289
28, 2018-07-09 07:16:49,-4579,665,-118,2156,-4418,4560,-51.76,23.64,4628.540807
29, 2018-07-09 07:16:49,-6880,1125,293,1385,-10524,3396,-50.87,23.73,6977.526353
30, 2018-07-09 07:16:49,-7758,999,664,1019,-5369,1596,-50.51,23.76,7850.188596
