No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 08:47:33,-7403,1794,-2623,-2845,6354,-4451,-159.89,-100.9,8056.238204
2, 2018-07-09 08:47:33,-6110,916,-1491,-2305,5091,-4046,-159.99,-100.81,6355.646073
3, 2018-07-09 08:47:33,-4430,141,-811,-6839,4066,-3413,-159.98,-100.95,4505.829779
4, 2018-07-09 08:47:33,-5356,-256,-1187,-7664,1236,-3539,-159.88,-101.24,5491.925072
5, 2018-07-09 08:47:33,-7830,1785,-4161,-6799,1058,-2489,-159.69,-101.42,9044.835322
6, 2018-07-09 08:47:33,-8192,3798,-2713,-6008,3929,-2040,-159.76,-101.54,9428.363432
7, 2018-07-09 08:47:33,-7076,2554,-1963,-4753,5754,-3054,-159.9,-101.6,7774.70649
8, 2018-07-09 08:47:33,-5161,1449,-1363,-4960,6589,-3285,-160.07,-101.67,5531.12023
9, 2018-07-09 08:47:33,-5298,1977,1249,-4792,1592,-1042,-160.02,-101.73,5791.14272
10, 2018-07-09 08:47:33,-8192,1612,1569,-3071,-12773,2658,-159.22,-101.72,8495.243905
11, 2018-07-09 08:47:33,-8192,2159,2731,-4240,-6202,3491,-158.54,-101.71,8901.039602
12, 2018-07-09 08:47:33,-8192,-1938,2481,-6502,7329,-1932,-158.89,-102.01,8776.10785
13, 2018-07-09 08:47:33,-8192,-339,-4937,3992,27061,3387,-160.01,-101.71,9570.671554
14, 2018-07-09 08:47:33,-8192,1630,-1229,2121,11021,-130,-160.69,-101.39,8442.523616
15, 2018-07-09 08:47:33,-6230,4158,-1848,-2747,9387,-5161,-161.09,-101.27,7714.724104
16, 2018-07-09 08:47:33,-7369,360,-4366,-2114,1255,-3911,-161.08,-101.2,8572.84766
17, 2018-07-09 08:47:33,-7392,-461,-1652,-1551,-1633,-2762,-160.81,-101.1,7588.365371
18, 2018-07-09 08:47:33,-8004,-110,-1279,-2186,-1288,-3331,-160.54,-101.02,8106.291199
19, 2018-07-09 08:47:33,-7125,819,-1640,-2383,380,-3901,-160.36,-100.96,7357.036496
20, 2018-07-09 08:47:33,-6440,617,-1082,-2559,763,-3107,-160.18,-100.89,6559.34547
21, 2018-07-09 08:47:33,-5972,-191,-824,-4192,3319,-2091,-160.12,-100.92,6031.603518
22, 2018-07-09 08:47:33,-5768,-70,-1485,-4693,3752,-448,-160.12,-101.01,5956.504764
23, 2018-07-09 08:47:33,-6057,796,-1646,-3932,2354,265,-160.06,-101.05,6326.940888
24, 2018-07-09 08:47:33,-5394,1881,-1199,-3282,1383,850,-159.92,-101.04,5837.036748
25, 2018-07-09 08:47:33,-3862,1311,-1359,-3700,5266,-678,-159.93,-101.03,4298.912188
26, 2018-07-09 08:47:33,-3856,351,-682,-2330,3767,-1086,-159.93,-100.98,3931.546897
27, 2018-07-09 08:47:33,-5306,-677,-1417,-1375,-840,-766,-159.7,-100.9,5533.520941
28, 2018-07-09 08:47:34,-6833,637,-2426,-1280,-394,502,-159.43,-100.76,7278.814052
29, 2018-07-09 08:47:34,-7839,924,-2341,-1659,3937,953,-159.44,-100.64,8233.102574
30, 2018-07-09 08:47:34,-7603,594,-2387,-1289,5517,568,-159.59,-100.53,7991.008322
31, 2018-07-09 08:47:34,-6987,400,-1415,-465,4047,488,-159.66,-100.35,7140.055602
32, 2018-07-09 08:47:34,-7609,-359,-1935,-2688,2174,-196,-159.62,-100.28,7859.388462
33, 2018-07-09 08:47:34,-8192,-580,-1859,-2850,1877,-683,-159.6,-100.28,8420.281765
34, 2018-07-09 08:47:34,-8192,-1783,-300,-1517,2168,-3199,-159.59,-100.21,8389.156871
35, 2018-07-09 08:47:34,-8192,1554,654,-1039,-1806,-3130,-159.4,-100.07,8363.701095
36, 2018-07-09 08:47:34,-8192,2171,2634,-2855,-1064,-1078,-159.15,-99.98,8874.68653
37, 2018-07-09 08:47:34,-6599,1053,2019,-4466,3265,-570,-159.04,-100,6980.828819
38, 2018-07-09 08:47:34,-8192,2430,-3599,-441,22843,1333,-159.93,-99.78,9271.815626
39, 2018-07-09 08:47:34,-8192,1105,-5997,-7275,4155,-7611,-160.46,-99.89,10212.4384
40, 2018-07-09 08:47:34,-7091,2436,-855,-8182,11544,-1501,-160.92,-100.13,7546.350244
41, 2018-07-09 08:47:34,-4693,-860,-737,-6298,9923,3834,-161.3,-100.36,4827.734251
42, 2018-07-09 08:47:34,-4858,410,-892,-3241,-309,2999,-161.18,-100.39,4956.200964
43, 2018-07-09 08:47:34,-7874,2988,-2498,-2663,-4373,-1247,-160.71,-100.31,8784.533226
44, 2018-07-09 08:47:34,-8192,2305,-1585,-2679,2273,-2188,-160.63,-100.24,8656.449272
45, 2018-07-09 08:47:34,-7876,668,-930,-3388,4831,-720,-160.74,-100.22,7958.800161
46, 2018-07-09 08:47:34,-5789,-24,-1269,-5040,5017,-543,-160.83,-100.3,5926.504703
47, 2018-07-09 08:47:34,-4769,-219,-885,-6421,3159,-1527,-160.81,-100.49,4855.362705
48, 2018-07-09 08:47:34,-5489,65,-1419,-6197,594,-2455,-160.63,-100.67,5669.824248
49, 2018-07-09 08:47:34,-7095,824,-2343,-4505,773,-2505,-160.44,-100.75,7517.157042
50, 2018-07-09 08:47:34,-7239,1849,-1750,-4874,2823,-2030,-160.4,-100.82,7673.618573
51, 2018-07-09 08:47:34,-5908,2353,-1285,-6663,3709,-1408,-160.4,-100.96,6487.857736
52, 2018-07-09 08:47:34,-5220,894,-1318,-7744,3518,-1943,-160.37,-101.2,5457.541571
53, 2018-07-09 08:47:34,-6026,-55,-2120,-7564,2444,-3892,-160.31,-101.46,6388.278407
54, 2018-07-09 08:47:34,-7596,944,-2750,-6798,3072,-4120,-160.29,-101.69,8133.440354
55, 2018-07-09 08:47:34,-7563,2033,-2258,-5868,3663,-2991,-160.32,-101.82,8150.498267
56, 2018-07-09 08:47:34,-7004,2319,-2264,-4913,4502,-2313,-160.39,-101.9,7717.478409
57, 2018-07-09 08:47:34,-7941,2971,-619,-3929,3262,-1372,-160.44,-101.9,8501.145982
58, 2018-07-09 08:47:34,-8192,3316,460,-2531,-5595,1535,-160.08,-101.84,8849.650841
59, 2018-07-09 08:47:34,-8192,916,207,2124,-3144,3487,-159.63,-101.53,8245.651521
60, 2018-07-09 08:47:34,-8192,-138,1628,4105,5698,-310,-159.71,-101.09,8353.34017
61, 2018-07-09 08:47:34,-6733,-1102,1286,-440,11834,-3133,-160.17,-100.82,6942.729218
62, 2018-07-09 08:47:34,-8192,-2736,1165,-8076,16839,-4338,-161.01,-101.09,8715.032128
63, 2018-07-09 08:47:34,-8192,1095,-4295,-5820,1172,3496,-160.86,-101.3,9314.231799
64, 2018-07-09 08:47:34,-8192,4829,-2387,-1261,4935,383,-160.94,-101.17,9804.380348
65, 2018-07-09 08:47:34,-8192,2696,-1488,119,7981,-2852,-161.28,-100.89,8751.652644
66, 2018-07-09 08:47:34,-7242,521,-1897,-2005,5957,-3089,-161.5,-100.78,7504.439619
67, 2018-07-09 08:47:34,-6144,-462,-579,-2258,2644,-2715,-161.49,-100.73,6188.491012
68, 2018-07-09 08:47:34,-6606,653,-469,-2609,812,-2427,-161.33,-100.68,6654.743121
69, 2018-07-09 08:47:35,-7086,1113,-1469,-1852,896,-2257,-161.18,-100.59,7321.75703
70, 2018-07-09 08:47:35,-6751,528,-1059,-2033,1514,-2919,-161.06,-100.5,6853.923402
71, 2018-07-09 08:47:35,-5875,344,-726,-2314,2924,-2375,-160.99,-100.43,5929.674274
72, 2018-07-09 08:47:35,-5069,-76,-384,-3090,2872,-1657,-160.93,-100.4,5084.092151
73, 2018-07-09 08:47:35,-5614,-574,-1831,-4065,1773,-1377,-160.81,-100.45,5932.877295
74, 2018-07-09 08:47:35,-6472,-65,-1756,-4495,3586,-746,-160.78,-100.52,6706.30636
75, 2018-07-09 08:47:35,-5122,399,-425,-5044,4060,22,-160.79,-100.62,5155.06644
76, 2018-07-09 08:47:35,-3772,539,-492,-4796,3107,-1063,-160.74,-100.71,3841.948594
