No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 08:48:22,-7041,-48,-2537,-990,29744,-1226,-166.87,-79.89,7484.273779
2, 2018-07-09 08:48:22,-6621,-1457,-5061,-3627,6156,4002,-167.65,-79.99,8460.154313
3, 2018-07-09 08:48:22,-7815,3294,-282,-5784,-4232,2823,-167.27,-80.08,8485.527974
4, 2018-07-09 08:48:23,-8192,2415,-714,-7749,-3376,-914,-166.86,-80.34,8570.349176
5, 2018-07-09 08:48:23,-8192,1767,-1034,-8406,3022,-1720,-166.79,-80.66,8443.95103
6, 2018-07-09 08:48:23,-6030,1377,-950,-7350,7529,-1279,-167.01,-80.94,6257.757506
7, 2018-07-09 08:48:23,-4238,771,-807,-6318,7742,-1689,-167.23,-81.16,4382.503166
8, 2018-07-09 08:48:23,-5294,1285,-1654,-6233,3395,-2486,-167.24,-81.36,5693.274717
9, 2018-07-09 08:48:23,-6394,1813,-944,-6292,2961,-3312,-167.18,-81.56,6712.774464
10, 2018-07-09 08:48:23,-6443,1857,-1079,-5464,3957,-3810,-167.19,-81.72,6791.534363
11, 2018-07-09 08:48:23,-6128,1592,-692,-5524,3813,-4166,-167.18,-81.86,6369.12176
12, 2018-07-09 08:48:23,-5023,484,-1151,-6256,4351,-3669,-167.18,-82.07,5175.865725
13, 2018-07-09 08:48:23,-4934,-159,-2156,-6604,6673,-3674,-167.29,-82.29,5386.8333
14, 2018-07-09 08:48:23,-5604,86,-2352,-7527,6069,-4840,-167.45,-82.59,6078.167158
15, 2018-07-09 08:48:23,-4866,1822,-643,-8279,1611,-4392,-167.35,-82.9,5235.560046
16, 2018-07-09 08:48:23,-5316,1993,-1620,-9273,995,-3326,-167.14,-83.25,5903.922848
17, 2018-07-09 08:48:23,-5524,2575,-3020,-7499,6133,-2948,-167.2,-83.53,6801.882166
18, 2018-07-09 08:48:23,-7249,1756,-3310,-6829,2972,-2287,-167.2,-83.77,8160.124815
19, 2018-07-09 08:48:23,-7759,1786,-2869,-4028,2775,-2963,-167.17,-83.86,8463.039525
20, 2018-07-09 08:48:23,-7319,2245,-2319,-3191,4719,-2062,-167.22,-83.85,7999.096636
21, 2018-07-09 08:48:23,-7722,2091,-1454,-3352,4389,-1681,-167.31,-83.87,8131.154961
