No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 07:34:55,-8192,-240,-1799,6961,821,2893,-30.47,27.8,8390.641513
2, 2018-07-09 07:34:55,-8192,-1507,-3858,6741,7035,4002,-30.98,28.13,9179.546666
3, 2018-07-09 07:34:56,-8192,-356,-230,3825,6891,2805,-31.55,28.35,8202.956784
4, 2018-07-09 07:34:56,-7351,1862,-804,1349,1946,2411,-31.97,28.46,7625.65807
5, 2018-07-09 07:34:56,-6058,2484,323,1791,743,-267,-32.09,28.55,6555.451853
6, 2018-07-09 07:34:56,-6051,1118,253,2705,-4562,-386,-31.9,28.66,6158.614617
7, 2018-07-09 07:34:56,-6587,207,-708,5726,-4761,-94,-31.63,28.91,6628.173353
8, 2018-07-09 07:34:56,-5892,565,95,8429,-994,478,-31.51,29.56,5919.79003
9, 2018-07-09 07:34:56,-6003,787,36,6238,-905,2800,-31.47,30.14,6054.475535
10, 2018-07-09 07:34:56,-5907,166,-419,5078,1067,3171,-31.57,30.53,5924.167958
11, 2018-07-09 07:34:56,-5869,5,-617,5716,-147,1600,-31.64,30.95,5901.345186
12, 2018-07-09 07:34:56,-6297,30,-1303,5405,-1146,1864,-31.62,31.23,6430.467946
13, 2018-07-09 07:34:56,-6056,1219,-1259,3925,-877,3847,-31.59,31.43,6304.456995
14, 2018-07-09 07:34:56,-6472,1056,-1358,4649,-267,4996,-31.6,31.65,6696.721885
15, 2018-07-09 07:34:56,-6402,531,-960,6018,1511,2862,-31.76,32.1,6495.318699
16, 2018-07-09 07:34:56,-4942,1738,-84,4384,224,1909,-31.82,32.35,5239.376299
17, 2018-07-09 07:34:56,-4940,1885,-698,3099,-3264,3252,-31.69,32.52,5333.294385
18, 2018-07-09 07:34:56,-7542,1166,-2223,2607,-5540,4436,-31.4,32.62,7948.776573
19, 2018-07-09 07:34:56,-8192,-291,2314,3873,-2470,756,-31.38,32.85,8517.519651
20, 2018-07-09 07:34:56,-8192,540,3102,4151,-8503,-4701,-31.03,33.05,8776.267316
21, 2018-07-09 07:34:56,-8192,1031,2782,-1300,-3749,-8792,-30.83,32.99,8712.71192
