No, waktu, accx, accY, accZ
1,  07:41:21,-8192,2424,298
2,  07:41:21,-8192,-379,3347
3,  07:41:21,-8008,-331,3073
4,  07:41:21,-6730,149,3397
5,  07:41:21,-6238,468,3567
6,  07:41:21,-7116,780,2412
7,  07:41:21,-8169,1179,1165
8,  07:41:21,-7785,1605,1534
9,  07:41:21,-6956,1952,1960
10,  07:41:21,-6626,2078,1581
11,  07:41:21,-6215,1770,1642
12,  07:41:21,-5623,1734,2098
13,  07:41:21,-6384,838,1590
14,  07:41:21,-7461,-338,767
15,  07:41:21,-6830,-1255,1273
16,  07:41:22,-5233,-1584,1919
17,  07:41:22,-3572,-833,2641
18,  07:41:22,-4399,-618,3964
19,  07:41:22,-7607,-1523,9
20,  07:41:22,-8192,-729,-2748
21,  07:41:22,-8192,1258,992
22,  07:41:22,-7807,1493,1147
23,  07:41:22,-6549,650,246
24,  07:41:22,-6717,95,-294
25,  07:41:22,-7186,6,-322
26,  07:41:22,-7927,212,-142
27,  07:41:22,-8192,1027,93
28,  07:41:22,-8192,501,767
29,  07:41:22,-8192,-1171,1204
30,  07:41:22,-8192,-1737,2070
31,  07:41:22,-8192,-43,2605
32,  07:41:22,-8192,1335,1806
33,  07:41:22,-8192,713,126
34,  07:41:22,-8192,187,1519
35,  07:41:22,-7203,795,3410
36,  07:41:22,-5361,2810,4662
37,  07:41:22,-6810,2113,3535
38,  07:41:22,-8192,521,1288
39,  07:41:22,-8192,-873,-424
40,  07:41:22,-6444,-473,1197
41,  07:41:22,-4247,790,2162
42,  07:41:22,-4546,872,1615
43,  07:41:23,-5486,551,806
44,  07:41:23,-5979,792,702
45,  07:41:23,-6323,1193,1051
46,  07:41:23,-6902,1748,1530
47,  07:41:23,-7054,1724,846
48,  07:41:23,-7008,1517,773
49,  07:41:23,-7075,1028,258
50,  07:41:23,-7323,1687,253
51,  07:41:23,-7883,2652,621
52,  07:41:23,-8192,2098,809
53,  07:41:23,-8192,1665,140
54,  07:41:23,-8192,2357,-474
55,  07:41:23,-8192,4413,3699
56,  07:41:23,-8192,3585,1795
57,  07:41:23,-8192,-40,859
58,  07:41:23,-8192,-1553,2073
59,  07:41:23,-8192,-1664,2620
60,  07:41:23,-5729,-1445,3651
61,  07:41:23,-4630,-536,4053
62,  07:41:23,-6050,994,1305
63,  07:41:23,-6915,2680,-1734
64,  07:41:23,-5815,3401,47
65,  07:41:23,-4936,3113,1533
66,  07:41:23,-4988,2747,900
67,  07:41:23,-5439,2017,-180
68,  07:41:23,-5428,380,1075
69,  07:41:23,-5800,-713,1328
70,  07:41:23,-6609,-894,674
71,  07:41:24,-6841,13,432
72,  07:41:24,-7385,600,224
73,  07:41:24,-8192,113,-577
74,  07:41:24,-7511,-285,5
75,  07:41:24,-6721,-153,304
76,  07:41:24,-6658,-215,95
77,  07:41:24,-6901,-206,614
78,  07:41:24,-7957,409,365
79,  07:41:24,-8192,772,-376
80,  07:41:24,-8192,1022,252
81,  07:41:24,-8192,-1005,762
82,  07:41:24,-8192,-1511,1608
83,  07:41:24,-8192,1995,1984
84,  07:41:24,-8192,4003,-116
85,  07:41:24,-8192,1364,792
86,  07:41:24,-6912,15,2655
87,  07:41:24,-5357,110,3326
88,  07:41:24,-5904,591,2388
89,  07:41:24,-7663,630,456
90,  07:41:24,-7999,512,-437
91,  07:41:24,-6838,242,482
92,  07:41:24,-6220,-87,1198
93,  07:41:24,-6542,-74,817
94,  07:41:24,-7358,544,-285
95,  07:41:24,-6704,1964,-298
96,  07:41:25,-5119,3008,1041
97,  07:41:25,-4627,1485,1303
98,  07:41:25,-5544,-642,1118
99,  07:41:25,-6292,-920,543
100,  07:41:25,-6891,308,148
101,  07:41:25,-8154,3145,-90
102,  07:41:25,-8192,3419,-131
103,  07:41:25,-8192,2401,724
104,  07:41:25,-8192,1778,-232
105,  07:41:25,-8192,1858,-990
106,  07:41:25,-8144,1917,1086
107,  07:41:25,-8192,3703,-219
108,  07:41:25,-8192,4124,3493
109,  07:41:25,-8192,2004,1842
110,  07:41:25,-8192,-439,3069
111,  07:41:25,-8192,-322,3804
112,  07:41:25,-7469,420,2912
113,  07:41:25,-6383,1271,3791
114,  07:41:25,-6953,2130,4015
115,  07:41:25,-8192,2985,1299
116,  07:41:25,-8192,2196,658
117,  07:41:25,-7040,638,1193
118,  07:41:25,-6039,705,1013
119,  07:41:25,-5540,1796,1524
120,  07:41:25,-6288,1572,1442
121,  07:41:25,-7287,650,597
122,  07:41:26,-6556,-118,274
123,  07:41:26,-5560,294,936
124,  07:41:26,-5207,1150,1117
125,  07:41:26,-5754,1098,776
126,  07:41:26,-6258,610,1321
127,  07:41:26,-7648,103,463
128,  07:41:26,-7013,980,500
129,  07:41:26,-7030,1225,1341
130,  07:41:26,-8192,-100,123
131,  07:41:26,-8192,-73,1783
132,  07:41:26,-8192,-211,2823
133,  07:41:26,-8192,1904,2647
134,  07:41:26,-8192,2977,1888
