No, waktu, accx, accY, accZ
1,  08:53:42,-8192,-3071,5058
2,  08:53:42,-8192,-4117,-2578
3,  08:53:42,-8192,1029,3467
4,  08:53:42,-4949,967,3779
5,  08:53:42,-5015,-561,2274
6,  08:53:42,-6581,-130,2478
7,  08:53:42,-7113,771,2210
8,  08:53:42,-7129,1589,1170
9,  08:53:42,-7181,1461,401
10,  08:53:42,-6141,933,945
11,  08:53:42,-5111,1274,834
12,  08:53:42,-4477,2447,442
13,  08:53:42,-5521,2202,815
14,  08:53:42,-6606,1201,750
15,  08:53:42,-7479,385,-126
16,  08:53:42,-7111,595,69
17,  08:53:42,-6960,954,382
18,  08:53:42,-7085,2219,68
19,  08:53:42,-6866,1879,-47
20,  08:53:42,-7305,2302,-804
21,  08:53:42,-7918,2765,-248
22,  08:53:42,-8192,1304,854
23,  08:53:42,-8192,1512,-445
24,  08:53:42,-8192,3350,-1453
25,  08:53:42,-8192,2162,1750
26,  08:53:42,-8192,3278,2930
27,  08:53:42,-8192,3831,284
28,  08:53:42,-8192,1358,2027
29,  08:53:42,-7464,2818,3557
30,  08:53:42,-8192,3543,914
31,  08:53:42,-8192,1621,3207
32,  08:53:42,-7745,1086,1945
33,  08:53:42,-6940,812,1210
34,  08:53:42,-7431,652,1750
35,  08:53:42,-8192,1423,1393
36,  08:53:42,-8192,1364,1249
37,  08:53:42,-7851,671,1151
38,  08:53:42,-6378,236,1521
39,  08:53:42,-5569,415,1450
40,  08:54:50,-7173,1771,-347
41,  08:54:50,-6980,2855,-379
42,  08:54:50,-6131,1861,497
43,  08:54:50,-7130,2428,-675
44,  08:54:50,-7985,4086,-1419
45,  08:54:50,-8081,4010,216
46,  08:54:50,-8192,1310,30
47,  08:54:50,-8192,306,-912
48,  08:54:50,-8192,3975,286
49,  08:54:50,-8192,7258,1745
50,  08:54:51,-8192,2917,-3215
51,  08:54:51,-8192,3294,2785
52,  08:54:51,-6930,2814,3078
53,  08:54:51,-6268,2015,812
54,  08:54:51,-7079,1879,293
55,  08:54:51,-7709,1388,33
56,  08:54:51,-7097,1594,252
57,  08:54:51,-6366,1793,644
58,  08:54:51,-5878,2355,-17
59,  08:54:51,-5690,1957,-500
60,  08:54:51,-5214,678,163
61,  08:54:51,-5008,964,700
62,  08:54:51,-5806,1760,210
63,  08:54:51,-6772,1730,307
64,  08:54:51,-7753,1271,342
65,  08:54:51,-8098,938,-453
66,  08:54:51,-7852,210,50
67,  08:54:51,-7201,152,573
68,  08:54:51,-7385,490,97
69,  08:54:51,-8192,505,-195
70,  08:54:51,-8192,1836,695
71,  08:54:51,-8192,2046,-524
72,  08:54:51,-8192,2157,-1241
73,  08:54:51,-8192,1736,345
74,  08:54:51,-8192,-556,648
75,  08:54:51,-8192,1053,-23
