No, waktu, accx, accY, accZ
1,  08:18:28,-6395,2059,1527
2,  08:18:29,-6535,1331,1673
3,  08:18:29,-6849,1214,1519
4,  08:18:29,-7120,1306,1760
5,  08:18:29,-7119,1207,1636
6,  08:18:29,-7739,1537,1274
7,  08:18:29,-8192,2384,647
8,  08:18:29,-8192,3235,903
9,  08:18:29,-8192,3665,439
10,  08:18:29,-8192,4498,1050
11,  08:18:29,-8192,5557,3680
12,  08:18:29,-8192,3955,2156
13,  08:18:29,-8192,758,2834
14,  08:18:29,-6384,-689,4796
15,  08:18:29,-4972,-137,5040
16,  08:18:29,-5228,981,5627
17,  08:18:29,-6541,1376,3569
18,  08:18:29,-7512,1634,1702
19,  08:18:29,-6899,2117,889
20,  08:18:29,-5527,1859,1586
21,  08:18:29,-4156,900,1764
22,  08:18:29,-4484,262,2309
23,  08:18:29,-5054,150,2442
24,  08:18:29,-6319,220,1672
25,  08:18:29,-6985,600,1373
26,  08:18:29,-7447,1064,965
27,  08:18:29,-7943,1685,969
28,  08:18:29,-8054,1377,638
29,  08:18:29,-7834,752,419
30,  08:18:29,-7475,77,942
31,  08:18:30,-7914,214,876
32,  08:18:30,-8192,142,53
33,  08:18:30,-8192,287,643
34,  08:18:30,-8192,1221,772
35,  08:18:30,-8192,27,1542
36,  08:18:30,-8192,-1487,3019
37,  08:18:30,-8192,502,511
38,  08:18:30,-8192,2175,3233
39,  08:18:30,-4485,1517,4920
40,  08:18:30,-3563,1236,5262
41,  08:18:30,-5849,643,4120
42,  08:18:30,-8192,959,2865
43,  08:18:30,-8192,1455,1738
44,  08:18:30,-7400,1979,2244
45,  08:18:30,-5999,2250,2500
46,  08:18:30,-5820,1759,1988
47,  08:18:30,-6157,1597,1579
48,  08:18:30,-6108,1739,1767
49,  08:18:30,-5908,1355,1986
50,  08:18:30,-6525,1538,1853
51,  08:18:30,-7423,1328,1757
52,  08:18:30,-7814,1446,1337
53,  08:18:30,-7784,2446,670
54,  08:18:30,-6816,3029,1314
55,  08:18:30,-6501,2878,1070
56,  08:18:30,-7314,2226,1043
57,  08:18:30,-7913,1956,772
58,  08:18:31,-8192,1813,555
59,  08:18:31,-8192,2348,1027
60,  08:18:31,-8192,4793,2760
61,  08:18:31,-8192,6355,1204
62,  08:18:31,-8192,3582,2509
63,  08:18:31,-8192,1254,2936
64,  08:18:31,-4841,86,4004
65,  08:18:31,-4272,1213,5757
66,  08:18:31,-5333,1645,6098
67,  08:18:31,-7300,1468,4133
68,  08:18:31,-8192,1542,1549
69,  08:18:31,-7509,1760,523
70,  08:18:31,-6029,1419,1471
71,  08:18:31,-3992,678,2312
72,  08:18:31,-4187,112,2447
73,  08:18:31,-4910,-119,2108
74,  08:18:31,-5798,-300,1725
75,  08:18:31,-6464,356,1738
76,  08:18:31,-7403,1166,1265
77,  08:18:31,-8192,1166,426
78,  08:18:31,-8192,376,164
79,  08:18:31,-8034,562,917
80,  08:18:31,-7875,805,975
81,  08:18:31,-7253,595,1456
82,  08:18:31,-7300,-143,873
83,  08:18:31,-8192,-25,-65
84,  08:18:31,-8192,89,896
85,  08:18:32,-8192,-1269,3063
86,  08:18:32,-8192,-418,2344
87,  08:18:32,-8192,1539,2152
88,  08:18:32,-8192,1764,4372
89,  08:18:32,-4970,2714,3782
90,  08:18:32,-4466,2017,5001
91,  08:18:32,-5636,540,3955
92,  08:18:32,-6913,-36,2007
93,  08:18:32,-6271,803,2186
94,  08:18:32,-5845,1949,2011
95,  08:18:32,-5733,2146,1968
96,  08:18:32,-5825,1769,1342
97,  08:18:32,-6107,1757,1010
98,  08:18:32,-6085,2048,1308
99,  08:18:32,-5776,1843,2048
100,  08:18:32,-6561,1202,2084
101,  08:18:32,-7371,985,1147
102,  08:18:32,-7998,1545,563
103,  08:18:32,-7888,2524,675
104,  08:18:32,-7370,2914,1277
105,  08:18:32,-7193,2306,881
106,  08:18:32,-7191,2675,633
107,  08:18:32,-7363,3316,1633
108,  08:18:32,-8192,3347,765
109,  08:18:32,-8192,3268,1014
110,  08:18:32,-8192,4483,1817
111,  08:18:32,-8192,4368,3289
112,  08:18:32,-8192,2781,2112
113,  08:18:32,-8192,1299,3146
114,  08:18:32,-7293,69,3907
115,  08:18:33,-5697,132,4536
116,  08:18:33,-5964,1778,4832
117,  08:18:33,-6965,2297,3716
118,  08:18:33,-7193,2000,1871
119,  08:18:33,-6261,2040,1525
120,  08:18:33,-5083,1901,1785
121,  08:18:33,-4508,998,1906
122,  08:18:33,-4884,284,1882
123,  08:18:33,-5470,-302,2137
124,  08:18:33,-5633,-282,1607
125,  08:18:33,-5751,330,1395
126,  08:18:33,-6157,1113,1494
127,  08:18:33,-7480,1745,1446
128,  08:18:33,-8192,1298,185
129,  08:18:33,-8192,254,524
130,  08:18:33,-7943,-177,1498
131,  08:18:33,-7865,241,720
132,  08:18:33,-7742,48,1241
133,  08:18:33,-8173,132,954
134,  08:18:33,-8192,861,-130
135,  08:18:33,-8192,209,1051
136,  08:18:33,-8192,-1303,3488
137,  08:18:33,-8192,1112,521
138,  08:18:33,-8192,1904,3560
139,  08:18:33,-4097,2389,4815
140,  08:18:33,-4301,1853,5047
141,  08:18:33,-7868,725,2510
142,  08:18:33,-8192,110,1449
143,  08:18:33,-6632,690,2163
144,  08:18:33,-5235,1109,2209
