No, waktu, accx, accY, accZ
1,  07:47:07,-7211,1216,1209
2,  07:47:07,-7443,1601,1495
3,  07:47:07,-7782,1872,1041
4,  07:47:07,-8192,1911,375
5,  07:47:07,-8192,1289,500
6,  07:47:07,-8192,1527,612
7,  07:47:07,-7672,2715,2974
8,  07:47:07,-8098,5291,1468
9,  07:47:07,-8192,6560,3666
10,  07:47:07,-8192,3194,2219
11,  07:47:07,-8192,-1280,3732
12,  07:47:07,-6785,-747,4431
13,  07:47:07,-5194,801,3901
14,  07:47:07,-4549,2296,3869
15,  07:47:07,-5594,2540,4689
16,  07:47:07,-8143,1891,3403
17,  07:47:08,-8192,641,1239
18,  07:47:08,-8192,215,1736
19,  07:47:08,-6967,798,2315
20,  07:47:08,-6143,2129,1963
21,  07:47:08,-6398,2967,1639
22,  07:47:08,-7109,2732,1260
23,  07:47:08,-7433,1262,705
24,  07:47:08,-6690,508,950
25,  07:47:08,-5223,-324,2132
26,  07:47:08,-4359,-530,2488
27,  07:47:08,-4653,-618,2554
28,  07:47:08,-6312,-706,1906
29,  07:47:08,-8192,-215,1014
30,  07:47:08,-8192,481,1392
31,  07:47:08,-7567,440,1739
32,  07:47:08,-6654,802,1197
33,  07:47:08,-7038,1488,868
34,  07:47:08,-7894,2313,1174
35,  07:47:08,-8192,1629,1441
36,  07:47:08,-8192,-2975,4101
37,  07:47:08,-8192,-1301,2268
38,  07:47:08,-8192,2652,1865
39,  07:47:08,-8192,3423,2345
40,  07:47:08,-7657,1335,2562
41,  07:47:08,-5861,-85,3348
42,  07:47:08,-4506,314,5068
43,  07:47:08,-5406,1286,4498
44,  07:47:08,-7254,1463,1303
45,  07:47:08,-8052,122,1386
46,  07:47:08,-7481,-573,2167
47,  07:47:08,-7205,-374,1863
48,  07:47:08,-6878,655,1273
49,  07:47:08,-6604,1397,1371
50,  07:47:08,-5737,1800,1508
51,  07:47:08,-5161,874,1849
52,  07:47:08,-5149,313,2034
53,  07:47:08,-5829,550,1940
54,  07:47:08,-7125,883,1326
55,  07:47:09,-7905,1307,1210
56,  07:47:09,-7710,1911,1270
57,  07:47:09,-8021,2763,614
58,  07:47:09,-8192,2623,969
59,  07:47:09,-8192,2112,2283
60,  07:47:09,-8192,3066,283
61,  07:47:09,-8192,4831,4334
62,  07:47:09,-8192,3368,2935
63,  07:47:09,-8192,-1120,3774
64,  07:47:09,-8192,-741,3963
65,  07:47:09,-7732,269,2891
66,  07:47:09,-5599,1216,3148
67,  07:47:09,-5290,1362,5021
68,  07:47:09,-6881,1460,3729
69,  07:47:09,-8190,1150,1452
70,  07:47:09,-7594,557,1728
71,  07:47:09,-6470,505,2509
72,  07:47:09,-5714,1148,2434
73,  07:47:09,-6057,1930,2055
74,  07:47:09,-6079,1309,1111
75,  07:47:09,-5371,428,1491
76,  07:47:09,-4831,-44,1737
77,  07:47:09,-4683,563,1548
78,  07:47:09,-5642,1135,1636
79,  07:47:09,-7468,1218,985
80,  07:47:09,-8192,738,1316
81,  07:47:09,-8192,-260,1400
82,  07:47:09,-8192,-1317,1045
83,  07:47:09,-8192,-1447,1486
84,  07:47:09,-8192,215,1832
85,  07:47:09,-8192,1630,1297
86,  07:47:09,-8192,2137,816
87,  07:47:10,-8192,-2070,2868
88,  07:47:10,-8192,-2811,4776
89,  07:47:10,-8192,2285,2800
90,  07:47:10,-8192,2501,2770
91,  07:47:10,-7270,1397,2696
92,  07:47:10,-6196,132,3154
93,  07:47:10,-5639,-560,4956
94,  07:47:10,-5805,170,5382
95,  07:47:10,-7835,843,1442
96,  07:47:10,-7161,104,1081
97,  07:47:10,-5630,-794,2295
98,  07:47:10,-5115,-373,2777
99,  07:47:10,-5139,522,2230
100,  07:47:10,-5421,1058,1543
101,  07:47:10,-5583,1497,1073
102,  07:47:10,-6059,1732,1492
103,  07:47:10,-6513,1995,1891
104,  07:47:10,-6850,1957,1616
105,  07:47:10,-7688,1174,528
106,  07:47:10,-7849,1500,1477
107,  07:47:10,-8192,2265,1569
108,  07:47:10,-8192,2225,1513
109,  07:47:10,-8192,2334,2038
110,  07:47:10,-8192,3938,316
111,  07:47:10,-8192,3857,4735
112,  07:47:10,-8192,-863,3058
113,  07:47:10,-8192,-1770,3774
114,  07:47:10,-8192,-305,3902
115,  07:47:10,-6087,1332,3489
116,  07:47:10,-4864,2682,3846
117,  07:47:10,-5840,2895,3636
118,  07:47:10,-8192,1953,1177
119,  07:47:10,-8192,1528,665
120,  07:47:10,-7760,2142,1215
121,  07:47:10,-7396,2734,733
122,  07:47:10,-5423,1043,906
123,  07:47:10,-4597,-1175,2450
124,  07:47:10,-4308,-1889,2349
125,  07:47:10,-4735,-1038,1320
126,  07:47:11,-5003,389,1664
127,  07:47:11,-5651,930,1821
128,  07:47:11,-7494,492,1647
129,  07:47:11,-8041,120,1096
130,  07:47:11,-7595,85,965
131,  07:47:11,-7503,135,888
132,  07:47:11,-8192,-345,977
133,  07:47:11,-8192,-415,1122
134,  07:47:11,-8192,-20,861
135,  07:47:11,-8192,49,1267
136,  07:47:11,-8192,-930,1861
137,  07:47:11,-8192,-1044,3807
138,  07:47:11,-8192,2033,5031
139,  07:47:11,-6553,2640,3716
140,  07:47:11,-6160,347,3383
141,  07:47:11,-6863,-1314,3700
142,  07:47:11,-6735,-1335,4582
143,  07:47:11,-7241,513,4014
144,  07:47:11,-8192,1365,1767
145,  07:47:11,-7498,1164,1894
146,  07:47:11,-5867,1369,3016
147,  07:47:11,-6430,1164,2404
148,  07:47:11,-7311,879,1772
149,  07:47:11,-7380,908,2072
150,  07:47:11,-6690,1356,1745
151,  07:47:11,-5491,1273,1608
152,  07:47:11,-4882,842,2181
153,  07:47:11,-5125,333,2550
154,  07:47:11,-6953,1267,1205
155,  07:47:11,-7828,2411,1090
156,  07:47:11,-7901,1573,1341
157,  07:47:11,-7092,-133,1517
158,  07:47:11,-6108,-702,1447
159,  07:47:11,-5771,239,2744
160,  07:47:11,-7557,4181,3949
161,  07:47:11,-8192,7124,5475
162,  07:47:11,-8192,3694,-151
163,  07:47:11,-8192,271,2328
164,  07:47:11,-8192,-1089,4685
165,  07:47:11,-8192,-88,5257
166,  07:47:11,-6788,1090,3821
167,  07:47:11,-5975,1621,4014
