No, waktu, accx, accY, accZ
1,  07:34:55,-8192,-240,-1799
2,  07:34:55,-8192,-1507,-3858
3,  07:34:56,-8192,-356,-230
4,  07:34:56,-7351,1862,-804
5,  07:34:56,-6058,2484,323
6,  07:34:56,-6051,1118,253
7,  07:34:56,-6587,207,-708
8,  07:34:56,-5892,565,95
9,  07:34:56,-6003,787,36
10,  07:34:56,-5907,166,-419
11,  07:34:56,-5869,5,-617
12,  07:34:56,-6297,30,-1303
13,  07:34:56,-6056,1219,-1259
14,  07:34:56,-6472,1056,-1358
15,  07:34:56,-6402,531,-960
16,  07:34:56,-4942,1738,-84
17,  07:34:56,-4940,1885,-698
18,  07:34:56,-7542,1166,-2223
19,  07:34:56,-8192,-291,2314
20,  07:34:56,-8192,540,3102
21,  07:34:56,-8192,1031,2782
22,  07:34:56,-8192,2175,3018
23,  07:34:56,-8192,3699,2253
24,  07:34:56,-8192,3524,-1790
25,  07:34:56,-8192,1763,1264
26,  07:34:56,-5806,-14,-753
27,  07:34:56,-5089,-62,-1199
28,  07:34:56,-7636,1065,1404
29,  07:34:56,-8192,1026,1020
30,  07:34:56,-8192,-295,74
31,  07:34:56,-6793,-280,-145
32,  07:34:56,-6488,842,-1105
33,  07:34:56,-6830,1736,-788
34,  07:34:56,-6764,2959,-415
35,  07:34:56,-7307,2820,-1050
36,  07:34:56,-7810,1740,-853
37,  07:34:56,-7105,165,710
38,  07:34:57,-6929,520,-324
39,  07:34:57,-6115,1275,303
40,  07:34:57,-6256,858,-32
41,  07:34:57,-6577,-600,-1604
42,  07:34:57,-5943,-1103,-856
43,  07:34:57,-6479,-385,-2214
44,  07:34:57,-6958,-532,-2878
45,  07:34:57,-6206,-381,-1156
46,  07:34:57,-5560,1071,-1972
47,  07:34:57,-6175,681,-1068
48,  07:34:57,-6995,-440,986
49,  07:34:57,-8192,742,697
50,  07:34:57,-8192,1527,3005
51,  07:34:57,-8192,1906,3615
52,  07:34:57,-8192,959,1808
53,  07:34:57,-8192,22,-1921
54,  07:34:57,-8192,584,4199
55,  07:34:57,-8192,-236,-3343
56,  07:34:57,-8192,-371,-3078
57,  07:34:57,-5344,403,1003
58,  07:34:57,-4405,3176,1734
59,  07:34:57,-6634,3340,-908
60,  07:34:57,-7608,2641,-1635
61,  07:34:57,-6512,2188,8
62,  07:34:57,-6071,1091,594
63,  07:34:57,-6806,3,-1037
64,  07:34:57,-6015,802,-119
65,  07:34:57,-5496,-258,-280
66,  07:34:57,-5518,-1431,-490
67,  07:34:57,-5538,1215,45
68,  07:34:57,-6549,2582,-1109
69,  07:34:57,-7673,1928,-904
70,  07:34:57,-8192,629,1752
71,  07:34:57,-8192,220,1769
72,  07:34:57,-8192,1248,4276
73,  07:34:57,-8192,1656,3570
74,  07:34:57,-8192,2559,2157
75,  07:34:58,-8192,2514,-1199
76,  07:34:58,-8192,1879,-2879
77,  07:34:58,-7366,1785,-1027
78,  07:34:58,-6541,1767,-386
79,  07:34:58,-7626,1404,877
80,  07:34:58,-7259,1364,1744
81,  07:34:58,-7226,1098,510
82,  07:34:58,-7912,489,-946
83,  07:34:58,-7422,426,-252
84,  07:34:58,-6986,1421,208
85,  07:34:58,-6830,1613,-573
86,  07:34:58,-6293,842,-713
87,  07:34:58,-6478,1203,-758
88,  07:34:58,-6922,1847,-1256
89,  07:34:58,-6230,1680,-681
90,  07:34:58,-5950,1468,-411
91,  07:34:58,-5986,1202,-274
92,  07:34:58,-5875,-166,-447
93,  07:34:58,-6795,-1133,-968
94,  07:34:58,-7670,-1178,-1828
95,  07:34:58,-7174,-1054,-689
96,  07:34:58,-6830,700,-1503
97,  07:34:58,-7116,979,-2187
98,  07:34:58,-7250,707,189
99,  07:34:58,-7968,793,4410
100,  07:34:58,-7977,1238,3544
101,  07:34:58,-8192,1868,2704
102,  07:34:58,-8192,1089,-891
103,  07:34:58,-8192,1383,-1023
104,  07:34:58,-8192,-857,-4927
105,  07:34:58,-7079,-239,109
106,  07:34:58,-5351,1618,626
107,  07:34:58,-8192,2386,-186
108,  07:34:59,-8192,2686,-653
109,  07:34:59,-8192,1644,-1182
110,  07:34:59,-8059,478,-497
111,  07:34:59,-6064,-165,-105
112,  07:34:59,-5437,533,-173
113,  07:34:59,-6055,794,-502
114,  07:34:59,-6583,499,-506
115,  07:34:59,-6699,437,-93
116,  07:34:59,-7264,408,-790
117,  07:34:59,-6251,269,-1169
118,  07:34:59,-4957,131,-406
119,  07:34:59,-5102,239,25
120,  07:34:59,-6288,665,-752
121,  07:34:59,-6091,1113,-877
122,  07:34:59,-6158,1070,-957
123,  07:34:59,-7542,1213,-861
124,  07:34:59,-7969,1701,-853
125,  07:34:59,-8192,1155,-429
126,  07:34:59,-8192,573,1844
127,  07:34:59,-8192,1649,2562
128,  07:34:59,-8192,1953,2666
129,  07:34:59,-8192,4511,1036
130,  07:34:59,-8192,2890,-2499
131,  07:34:59,-8192,1159,234
132,  07:34:59,-6196,723,381
133,  07:34:59,-7000,1731,-1145
134,  07:34:59,-7374,2054,921
135,  07:34:59,-6984,1051,405
136,  07:34:59,-6321,-118,179
137,  07:34:59,-6668,515,-104
138,  07:34:59,-7625,1579,-1146
139,  07:34:59,-7785,2118,-928
140,  07:34:59,-7122,2461,-747
141,  07:34:59,-6632,2313,-1132
142,  07:34:59,-5763,1149,-935
143,  07:34:59,-5098,214,-561
144,  07:34:59,-5676,975,-1319
145,  07:34:59,-5792,2347,-1598
146,  07:34:59,-4818,949,194
147,  07:34:59,-5389,-207,-13
148,  07:34:59,-7506,-137,-1624
149,  07:35:00,-8003,-1220,-172
150,  07:35:00,-7091,-1619,-1315
151,  07:35:00,-7767,1331,-3383
152,  07:35:00,-7573,2538,3345
153,  07:35:00,-7703,1542,6879
154,  07:35:00,-8192,1494,2177
155,  07:35:00,-8192,1388,-283
156,  07:35:00,-8192,962,-3005
157,  07:35:00,-8192,-688,-1807
158,  07:35:00,-8192,-72,979
159,  07:35:00,-7318,1324,-1113
160,  07:35:00,-6059,2812,106
161,  07:35:00,-5909,2046,430
162,  07:35:00,-5876,1168,288
163,  07:35:00,-5673,1357,10
164,  07:35:00,-5572,1812,-314
165,  07:35:00,-6238,1457,37
166,  07:35:00,-7136,813,-607
167,  07:35:00,-6611,1243,-808
168,  07:35:00,-5915,796,-831
169,  07:35:00,-6356,-1067,-1317
170,  07:35:00,-6348,-698,-933
171,  07:35:00,-6080,634,-625
172,  07:35:00,-5785,1677,-39
173,  07:35:00,-5323,1714,-132
174,  07:35:00,-5688,2127,-283
175,  07:35:00,-6887,3585,-541
176,  07:35:00,-8192,3764,3355
177,  07:35:00,-8192,1599,5298
178,  07:35:00,-8192,-633,1867
179,  07:35:00,-8192,2796,2165
180,  07:35:00,-8192,3424,2891
181,  07:35:00,-8192,3694,-671
182,  07:35:00,-8192,3696,1341
183,  07:35:00,-3448,2572,-668
184,  07:35:00,-4251,1489,1895
185,  07:35:00,-6014,588,3841
186,  07:35:00,-7661,297,709
