No, waktu, accx, accY, accZ
1,  07:09:11,-6178,247,-1384
2,  07:09:11,-5569,663,-474
3,  07:09:11,-5265,979,-1215
4,  07:09:11,-5597,781,-2505
5,  07:09:11,-5540,158,-1552
6,  07:09:11,-5492,171,-58
7,  07:09:11,-6691,1900,-1179
8,  07:09:11,-8192,3180,-359
9,  07:09:11,-8192,3654,5828
10,  07:09:11,-8192,2251,3695
11,  07:09:11,-8192,-103,8
12,  07:09:11,-8192,-1348,812
13,  07:09:11,-8192,570,-2032
14,  07:09:11,-7211,264,-28
15,  07:09:11,-4989,-1421,1970
16,  07:09:11,-5486,-1039,1361
17,  07:09:11,-7225,1898,-560
18,  07:09:11,-6521,4019,-286
19,  07:09:11,-5420,3140,386
20,  07:09:11,-6577,1085,-35
21,  07:09:11,-8044,-170,-876
22,  07:09:11,-8192,-34,-795
23,  07:09:12,-7517,1059,-234
24,  07:09:12,-6557,1698,-702
25,  07:09:12,-5120,1180,-644
26,  07:09:12,-6033,551,-615
27,  07:09:12,-7631,420,-997
28,  07:09:12,-6153,838,-226
29,  07:09:12,-5777,1983,-622
30,  07:09:12,-6604,1742,-1433
31,  07:09:12,-6572,1809,-1323
32,  07:09:12,-6264,2638,-986
33,  07:09:12,-7577,2181,118
34,  07:09:12,-8192,-319,3562
35,  07:09:12,-8192,264,2116
36,  07:09:12,-8192,1786,366
37,  07:09:12,-8192,5496,-23
38,  07:09:12,-8192,7045,-3189
39,  07:09:12,-8192,3055,221
40,  07:09:12,-6755,-119,738
41,  07:09:12,-4752,-58,-416
42,  07:09:12,-5175,664,1234
43,  07:09:12,-6335,1316,1258
44,  07:09:12,-7218,2043,-449
45,  07:09:12,-7753,2443,-1344
46,  07:09:13,-7521,2891,-1302
47,  07:09:13,-7018,2371,-1292
48,  07:09:13,-7191,2072,-976
49,  07:09:13,-7054,3077,-692
50,  07:09:13,-6082,2939,-829
51,  07:09:13,-5676,643,-231
52,  07:09:13,-5804,-763,-79
53,  07:09:13,-6416,1017,-1205
54,  07:09:13,-6276,1197,-1327
55,  07:09:13,-6421,330,-1386
56,  07:09:13,-6592,329,-770
57,  07:09:13,-5845,344,74
58,  07:09:13,-5588,275,-647
59,  07:09:13,-6064,1712,634
60,  07:09:13,-8192,1675,5388
61,  07:09:13,-8192,1173,4648
62,  07:09:13,-8192,578,-428
63,  07:09:13,-8192,525,-2380
64,  07:09:13,-8192,1252,4569
65,  07:09:13,-8192,732,-2243
66,  07:09:13,-8192,283,-2269
67,  07:09:13,-6889,1034,183
68,  07:09:13,-4989,1880,-857
69,  07:09:13,-5266,3029,-531
70,  07:09:13,-5600,2858,1372
71,  07:09:13,-5541,1577,153
72,  07:09:13,-6342,201,-657
73,  07:09:13,-7744,139,-801
74,  07:09:13,-7873,644,329
75,  07:09:14,-7306,337,-1143
76,  07:09:14,-6655,134,-1301
77,  07:09:14,-6077,402,-988
78,  07:09:14,-6076,1935,-1401
79,  07:09:14,-6856,2948,-808
80,  07:09:14,-7169,2709,-1892
81,  07:09:14,-6409,2426,-521
82,  07:09:14,-5486,1959,-282
83,  07:09:14,-6197,1308,-1111
84,  07:09:14,-8192,384,804
85,  07:09:14,-8192,-183,1410
86,  07:09:14,-8192,2131,1685
87,  07:09:14,-8192,3341,2154
88,  07:09:14,-7164,2455,-241
89,  07:09:14,-8192,3843,-1065
90,  07:09:14,-8192,4096,973
91,  07:09:14,-8192,2776,770
92,  07:09:14,-5011,1377,-658
93,  07:09:14,-3813,-304,1557
94,  07:09:14,-5864,-884,3190
95,  07:09:14,-8192,347,-130
96,  07:09:14,-8192,1633,-1587
97,  07:09:14,-8192,3081,-1670
98,  07:09:14,-6942,3965,-1863
99,  07:09:14,-6229,3416,-1163
100,  07:09:14,-5746,1732,-119
101,  07:09:14,-6129,682,-410
102,  07:09:14,-6428,636,-1061
103,  07:09:15,-6239,1278,-623
104,  07:09:15,-5734,1225,-420
105,  07:09:15,-5478,573,-286
106,  07:09:15,-5916,1309,-935
107,  07:09:15,-6068,1243,-677
108,  07:09:15,-5102,-352,-673
109,  07:09:15,-5472,-530,-2223
110,  07:09:15,-6403,62,-1658
111,  07:09:15,-7004,1469,2895
112,  07:09:15,-8192,4891,5211
113,  07:09:15,-8192,4433,418
114,  07:09:15,-8192,2184,-1596
115,  07:09:15,-8192,1615,4035
116,  07:09:15,-8192,835,-6117
117,  07:09:15,-8192,-113,-1477
118,  07:09:15,-5009,107,730
119,  07:09:15,-3906,1867,-22
120,  07:09:15,-4991,3051,1382
121,  07:09:15,-6599,3172,515
122,  07:09:15,-7222,1786,-411
123,  07:09:15,-7348,683,-356
124,  07:09:15,-6974,662,-1050
125,  07:09:15,-6984,1137,-952
126,  07:09:15,-7572,1251,-1092
127,  07:09:15,-7271,1087,-844
128,  07:09:15,-6415,924,-998
129,  07:09:15,-6005,600,-1225
130,  07:09:15,-6150,121,-250
