No, waktu, accx, accY, accZ
1,  08:43:36,-6640,2990,127
2,  08:43:37,-7552,626,193
3,  08:43:37,-6236,173,638
4,  08:43:37,-5500,1029,-175
5,  08:43:37,-4694,1458,606
6,  08:43:37,-4417,691,267
7,  08:43:37,-4852,416,-781
8,  08:43:37,-6519,1042,-2414
9,  08:43:37,-8137,1812,-1701
10,  08:43:37,-7624,238,331
11,  08:43:37,-2621,-354,974
12,  08:43:37,-3093,-880,-1565
13,  08:43:37,-8192,-870,-6368
14,  08:43:37,-8192,4277,833
15,  08:43:37,-5440,3252,-1252
16,  08:43:37,-5684,2585,-381
17,  08:43:37,-8192,3455,2294
18,  08:43:37,-8192,4405,3037
19,  08:43:37,-8192,-2749,3901
20,  08:43:37,-8192,-2528,-3193
21,  08:43:37,-8192,-3952,-15
22,  08:43:37,-5087,307,-7741
23,  08:43:37,-8192,5578,-699
24,  08:43:37,-8192,3003,-1916
25,  08:43:37,-8192,-239,-727
26,  08:43:37,-6741,-301,-216
27,  08:43:37,-4792,-1093,168
28,  08:43:37,-5615,-310,-464
29,  08:43:37,-6237,368,-530
30,  08:43:37,-6069,343,-560
31,  08:43:37,-6528,-323,-1648
32,  08:43:37,-5280,390,-1024
33,  08:43:37,-3959,1193,-885
34,  08:43:37,-5293,822,-2293
35,  08:43:37,-6975,595,-2636
36,  08:43:38,-6724,202,-1114
37,  08:43:38,-6188,995,-1154
38,  08:43:38,-8108,1067,-2260
39,  08:43:38,-8192,616,-2407
40,  08:43:38,-8192,-2536,-266
41,  08:43:38,-8192,-2702,1756
42,  08:43:38,-8192,2385,2075
43,  08:43:38,-8192,3946,5022
44,  08:43:38,-7267,3487,-1836
45,  08:43:38,-8192,1182,-1421
46,  08:43:38,-8192,428,-2380
47,  08:43:38,-8191,1134,-550
48,  08:43:38,-8192,1560,-1356
49,  08:43:38,-7055,2621,-1524
50,  08:43:38,-5237,1208,491
51,  08:43:38,-5836,-172,588
52,  08:43:38,-7181,-571,-251
53,  08:43:38,-6075,968,-1373
54,  08:43:38,-5597,1890,-1817
55,  08:43:38,-4853,1376,-2883
56,  08:43:38,-4043,441,-26
57,  08:43:38,-4627,-495,-1909
58,  08:43:38,-7262,58,-2317
59,  08:43:38,-8192,2060,-2269
60,  08:43:38,-8192,3918,-2415
61,  08:43:38,-7735,2276,-1767
62,  08:43:38,-5985,1751,-422
63,  08:43:38,-6931,1362,1499
64,  08:43:38,-8192,1388,3748
65,  08:43:38,-8192,974,1835
66,  08:43:38,-8192,-2691,614
67,  08:43:38,-8192,-1894,-25
68,  08:43:38,-8192,2527,-3854
69,  08:43:38,-8033,4037,-1060
70,  08:43:38,-7907,606,-1022
71,  08:43:38,-7500,-1153,-1661
72,  08:43:38,-5745,-675,739
73,  08:43:38,-4549,828,-118
74,  08:43:38,-4930,2117,-99
75,  08:43:38,-6184,1150,-437
76,  08:43:39,-4877,385,60
77,  08:43:39,-4076,-148,-291
78,  08:43:39,-6293,-589,-3633
79,  08:43:39,-6267,802,-881
80,  08:43:39,-5655,1912,188
81,  08:43:39,-7533,736,-794
82,  08:43:39,-8192,154,-2296
83,  08:43:39,-8165,463,1264
84,  08:43:39,-8192,-476,-1382
85,  08:43:39,-8192,360,1719
86,  08:43:39,-8192,2058,3090
87,  08:43:39,-8192,2732,2692
88,  08:43:39,-8192,3099,-931
89,  08:43:39,-8192,3150,-1923
90,  08:43:39,-7480,3245,-1383
91,  08:43:39,-7570,355,-469
92,  08:43:39,-7997,263,-895
93,  08:43:39,-6675,922,-76
94,  08:43:39,-5140,1146,170
95,  08:43:39,-5327,487,-217
96,  08:43:39,-5388,875,-662
97,  08:43:39,-4905,1086,-1463
98,  08:43:39,-4917,1510,-2100
99,  08:43:39,-5855,2297,-293
100,  08:43:39,-4974,1149,384
101,  08:43:39,-5442,-388,-1256
102,  08:43:39,-6797,563,-2893
103,  08:43:39,-5796,1623,-1889
104,  08:43:39,-5499,1239,536
105,  08:43:39,-7598,1948,1884
106,  08:43:39,-8192,3658,2862
107,  08:43:39,-8192,-900,1794
108,  08:43:39,-8192,918,-4799
109,  08:43:39,-8192,37,-2025
110,  08:43:39,-7733,4335,-3249
111,  08:43:39,-8192,3079,-4115
112,  08:43:39,-8192,1439,-2734
113,  08:43:39,-8192,535,-706
114,  08:43:39,-5442,629,-674
115,  08:43:39,-3689,874,-488
116,  08:43:40,-4343,372,-380
117,  08:43:40,-4839,211,62
118,  08:43:40,-3209,542,-396
119,  08:43:40,-3710,270,-1510
120,  08:43:40,-5725,-175,-571
121,  08:43:40,-8192,174,-3027
122,  08:43:40,-8192,-854,-682
123,  08:43:40,-6793,-440,-664
124,  08:43:40,-8192,410,491
125,  08:43:40,-8192,2819,2516
126,  08:43:40,-8192,3873,5335
127,  08:43:40,-8192,3079,-895
128,  08:43:40,-8192,1559,-2790
129,  08:43:40,-8192,2358,-5453
130,  08:43:40,-8192,2399,-1656
131,  08:43:40,-6948,1551,-1034
132,  08:43:40,-4810,450,249
133,  08:43:40,-4273,518,574
134,  08:43:40,-6432,920,-924
135,  08:43:40,-6142,1173,-865
136,  08:43:40,-4209,1693,-875
137,  08:43:40,-3468,500,-2279
138,  08:43:40,-5492,644,-2374
139,  08:43:40,-5809,2005,-900
140,  08:43:40,-4893,2406,-1038
141,  08:43:40,-5379,1491,-3075
142,  08:43:40,-6988,2252,-2966
143,  08:43:40,-7269,685,158
144,  08:43:40,-6774,1439,1992
145,  08:43:40,-8192,1788,2064
146,  08:43:40,-8192,1535,3551
147,  08:43:40,-8192,-515,-324
148,  08:43:40,-8192,-659,-2575
149,  08:43:40,-8192,345,-1194
150,  08:43:40,-8192,2916,-4521
