No, waktu, accx, accY, accZ
1,  07:14:08,-7235,2398,-614
2,  07:14:08,-6662,1156,-364
3,  07:14:08,-5245,264,44
4,  07:14:08,-4430,638,173
5,  07:14:08,-4441,327,700
6,  07:14:08,-5459,567,137
7,  07:14:08,-6475,1400,-1097
8,  07:14:09,-7116,1917,652
9,  07:14:09,-8192,4139,5024
10,  07:14:09,-8192,4893,4113
11,  07:14:09,-8192,2031,-634
12,  07:14:09,-8192,265,-1555
13,  07:14:09,-8192,1179,2755
14,  07:14:09,-8192,1083,-5114
15,  07:14:09,-8192,2218,906
16,  07:14:09,-5616,2381,-419
17,  07:14:09,-5225,2225,-503
18,  07:14:09,-5937,1334,847
19,  07:14:09,-6534,163,1240
20,  07:14:09,-6788,-594,1150
21,  07:14:09,-7063,-277,828
22,  07:14:09,-7253,770,462
23,  07:14:09,-7884,1025,678
24,  07:14:09,-8192,725,498
25,  07:14:09,-8145,485,-835
26,  07:14:09,-6901,909,-718
27,  07:14:09,-6576,1950,-1030
28,  07:14:09,-5939,1861,-645
29,  07:14:09,-5610,1603,-646
30,  07:14:09,-6082,996,-1329
31,  07:14:09,-5948,702,-1439
32,  07:14:09,-5493,685,-696
33,  07:14:09,-5861,1220,-303
34,  07:14:09,-6290,1452,-465
35,  07:14:09,-6551,1067,272
36,  07:14:09,-8192,180,3056
37,  07:14:09,-8192,2451,5507
38,  07:14:09,-8192,3305,3113
39,  07:14:10,-8192,5792,2971
40,  07:14:10,-8192,7227,44
41,  07:14:10,-8192,3772,-1140
42,  07:14:10,-4972,1810,1770
43,  07:14:10,-4297,1714,-260
44,  07:14:10,-6298,1534,432
45,  07:14:10,-6765,531,3845
46,  07:14:10,-7687,859,1396
47,  07:14:10,-7940,1327,-363
48,  07:14:10,-7280,2117,62
49,  07:14:10,-7382,2786,51
50,  07:14:10,-8042,3065,61
51,  07:14:10,-7871,2832,-20
52,  07:14:10,-6961,2659,-314
53,  07:14:10,-6443,2328,-274
54,  07:14:10,-6741,1978,-55
55,  07:14:10,-7054,2068,356
56,  07:14:10,-7336,2452,76
57,  07:14:10,-6956,2206,-137
58,  07:14:10,-6194,1077,535
59,  07:14:10,-6082,325,310
60,  07:14:10,-6824,1033,-884
61,  07:14:10,-5934,951,-450
62,  07:14:10,-6138,878,-796
63,  07:14:10,-7044,1376,-1918
64,  07:14:10,-6028,898,-484
65,  07:14:10,-4419,-226,40
66,  07:14:10,-3914,-354,-647
67,  07:14:10,-5416,1149,-1784
68,  07:14:10,-5227,2876,1789
69,  07:14:10,-4973,2633,7233
70,  07:14:10,-8192,1085,6879
71,  07:14:10,-8192,-236,-2838
