No, waktu, accx, accY, accZ
1,  08:44:56,-6299,1153,-2567
2,  08:44:56,-4927,1110,-307
3,  08:44:56,-4283,801,-960
4,  08:44:56,-5874,1527,-2982
5,  08:44:56,-8192,2502,-2238
6,  08:44:56,-6057,1924,-1665
7,  08:44:56,-5599,1758,-2669
8,  08:44:56,-6062,2444,-2682
9,  08:44:56,-5752,2742,-1693
10,  08:44:56,-7510,1973,2148
11,  08:44:56,-8192,563,2692
12,  08:44:56,-8192,1623,4795
13,  08:44:56,-8192,-1918,-388
14,  08:44:56,-8192,-174,-4950
15,  08:44:56,-8192,-448,-423
16,  08:44:56,-8192,667,-3060
17,  08:44:56,-8192,1382,-3464
18,  08:44:56,-8192,622,-1837
19,  08:44:56,-5267,1302,-1611
20,  08:44:56,-2790,2480,-649
21,  08:44:56,-4621,137,-332
22,  08:44:56,-7133,-611,-2509
23,  08:44:56,-6731,-1054,-935
24,  08:44:56,-4064,86,-918
25,  08:44:56,-4364,-14,-1893
26,  08:44:56,-5152,429,-2270
27,  08:44:56,-4976,478,-1529
28,  08:44:56,-4956,886,-928
29,  08:44:56,-6769,2504,-2873
30,  08:44:56,-8192,1073,-3444
31,  08:44:56,-6941,-175,-948
32,  08:44:56,-8192,-394,-3102
33,  08:44:56,-8192,-2839,-1849
34,  08:44:56,-8192,-204,1734
35,  08:44:56,-8192,1426,734
36,  08:44:56,-8060,2647,1020
37,  08:44:57,-8192,1851,-1885
38,  08:44:57,-8192,3523,-3442
39,  08:44:57,-8192,2782,-4355
40,  08:44:57,-5568,2305,-1039
41,  08:44:57,-7766,126,-990
42,  08:44:57,-8192,899,-2350
43,  08:44:57,-7975,1891,-1859
44,  08:44:57,-7016,1897,-1205
45,  08:44:57,-6508,915,-1728
46,  08:44:57,-5889,795,-1111
47,  08:44:57,-5609,1251,-1115
48,  08:44:57,-5366,1560,-1013
49,  08:44:57,-5893,1283,-1597
50,  08:44:57,-6379,974,-1200
51,  08:44:57,-5342,1073,-1162
52,  08:44:57,-5345,790,-2406
53,  08:44:57,-6117,951,-1946
54,  08:44:57,-5287,902,-1658
55,  08:44:57,-4626,984,-2620
56,  08:44:57,-5622,974,-2255
57,  08:44:57,-6631,800,-1337
58,  08:44:57,-8192,2004,-666
59,  08:44:57,-8192,3499,-1596
60,  08:44:57,-8192,2292,-159
61,  08:44:57,-8192,-1306,-616
62,  08:44:57,-8192,-1034,-4422
63,  08:44:57,-8192,492,-6537
64,  08:44:57,-8192,4408,-2387
65,  08:44:57,-8192,2220,-3378
66,  08:44:57,-6328,-376,-1399
67,  08:44:57,-6138,-1240,407
68,  08:44:57,-5898,-71,-322
69,  08:44:57,-6208,1074,-2214
70,  08:44:57,-6660,954,-1438
71,  08:44:57,-6264,635,-1098
72,  08:44:57,-5855,900,-1301
73,  08:44:57,-5477,407,-2066
74,  08:44:57,-4406,365,-1251
75,  08:44:57,-3494,507,-212
76,  08:44:57,-4268,-190,-1158
77,  08:44:57,-7426,-617,-3150
78,  08:44:58,-7189,327,-805
79,  08:44:58,-8192,2410,-4204
80,  08:44:58,-8192,79,-1087
81,  08:44:58,-8192,-203,-638
82,  08:44:58,-8192,545,-714
83,  08:44:58,-8192,1591,584
84,  08:44:58,-8192,2011,-224
85,  08:44:58,-8192,4352,-1024
86,  08:44:58,-8192,3135,-3747
87,  08:44:58,-5477,1871,-1641
88,  08:44:58,-6851,2349,-4895
89,  08:44:58,-7126,2657,-2442
90,  08:44:58,-6851,1184,-817
91,  08:44:58,-7187,637,-1686
92,  08:44:58,-6606,607,-1624
93,  08:44:58,-5883,423,-1761
94,  08:44:58,-5607,1555,-2383
95,  08:44:58,-5282,1754,-1949
96,  08:44:58,-4949,1565,-1198
97,  08:44:58,-4531,1279,-1410
98,  08:44:58,-4606,335,-1644
99,  08:44:58,-5147,-24,-1401
100,  08:44:58,-5119,318,-2214
101,  08:44:58,-6487,1384,-3746
102,  08:44:58,-7311,2007,-1695
103,  08:44:58,-8192,2177,-30
104,  08:44:58,-8192,1696,-233
105,  08:44:58,-8192,-295,204
106,  08:44:58,-8192,-3200,2086
107,  08:44:58,-8192,203,-6558
108,  08:44:58,-8192,-1113,-7878
109,  08:44:58,-8192,4454,-1565
110,  08:44:58,-8192,2568,-4474
111,  08:44:58,-8192,615,-3605
112,  08:44:58,-6520,448,-1048
113,  08:44:58,-4843,697,391
114,  08:44:58,-4062,1336,133
115,  08:44:58,-5875,984,-2142
116,  08:44:59,-6678,150,-1495
117,  08:44:59,-5799,453,-1011
118,  08:44:59,-4275,730,-656
119,  08:44:59,-2948,-384,-561
120,  08:44:59,-2788,-842,-1322
121,  08:44:59,-7056,703,-3916
122,  08:44:59,-8192,-1039,-2060
123,  08:44:59,-7575,-2480,-1695
124,  08:44:59,-7573,-299,-455
125,  08:44:59,-8192,2244,-2996
