No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 08:02:50,-7505,1728,-1754,7898.577404
2, 2018-07-09 08:02:50,-7446,1742,-1757,7846.306711
3, 2018-07-09 08:02:50,-7371,1718,-1768,7772.321983
4, 2018-07-09 08:02:50,-7411,1743,-1811,7825.643168
5, 2018-07-09 08:02:50,-7397,1754,-1737,7798.031418
6, 2018-07-09 08:02:50,-7462,1717,-1790,7863.436463
7, 2018-07-09 08:02:50,-7454,1750,-1835,7873.48976
8, 2018-07-09 08:02:50,-7335,1735,-1698,7726.296267
9, 2018-07-09 08:02:50,-7415,1721,-1784,7818.358012
10, 2018-07-09 08:02:50,-7452,1728,-1726,7842.025504
11, 2018-07-09 08:02:50,-7434,1732,-1745,7830.019476
12, 2018-07-09 08:02:50,-7406,1719,-1795,7811.902585
13, 2018-07-09 08:02:50,-7390,1727,-1752,7788.718316
14, 2018-07-09 08:02:50,-7418,1730,-1812,7829.621191
15, 2018-07-09 08:02:50,-7435,1736,-1796,7843.375358
16, 2018-07-09 08:02:50,-7395,1728,-1794,7803.232984
17, 2018-07-09 08:02:50,-7391,1718,-1803,7799.308559
18, 2018-07-09 08:02:50,-7414,1714,-1805,7820.691593
19, 2018-07-09 08:02:50,-7443,1731,-1832,7858.169889
20, 2018-07-09 08:02:50,-7444,1723,-1778,7844.944168
21, 2018-07-09 08:02:50,-7379,1737,-1768,7784.127054
22, 2018-07-09 08:02:50,-7412,1722,-1800,7819.400744
23, 2018-07-09 08:02:50,-7477,1729,-1831,7889.710451
24, 2018-07-09 08:02:50,-7445,1720,-1805,7851.397965
25, 2018-07-09 08:02:50,-7357,1699,-1817,7766.179176
26, 2018-07-09 08:02:50,-7405,1705,-1821,7813.903698
27, 2018-07-09 08:02:50,-7404,1747,-1779,7812.558224
28, 2018-07-09 08:02:50,-7425,1684,-1884,7843.209611
29, 2018-07-09 08:02:50,-7402,1708,-1875,7824.480366
30, 2018-07-09 08:02:50,-7367,1716,-1776,7769.911261
31, 2018-07-09 08:02:51,-7446,1708,-1792,7846.747352
32, 2018-07-09 08:02:51,-7416,1684,-1767,7807.381187
33, 2018-07-09 08:02:51,-7434,1712,-1791,7836.005424
34, 2018-07-09 08:02:51,-7423,1743,-1843,7844.464736
35, 2018-07-09 08:02:51,-7385,1735,-1745,7784.181074
36, 2018-07-09 08:02:51,-7450,1723,-1892,7877.23892
37, 2018-07-09 08:02:51,-7403,1711,-1821,7813.320101
38, 2018-07-09 08:02:51,-7397,1724,-1810,7807.937308
39, 2018-07-09 08:02:51,-7389,1736,-1789,7798.175299
40, 2018-07-09 08:02:51,-7411,1742,-1822,7827.973493
41, 2018-07-09 08:02:51,-7443,1742,-1821,7858.043904
42, 2018-07-09 08:02:51,-7521,1788,-1777,7932.219992
43, 2018-07-09 08:02:51,-7440,1741,-1831,7857.305009
44, 2018-07-09 08:02:51,-7314,1701,-1822,7727.074543
45, 2018-07-09 08:02:51,-7288,1720,-1866,7717.208044
46, 2018-07-09 08:02:51,-7433,1765,-1874,7866.167428
47, 2018-07-09 08:02:51,-7443,1745,-1901,7877.631306
48, 2018-07-09 08:02:51,-7372,1757,-1897,7812.300685
49, 2018-07-09 08:02:51,-7356,1722,-1928,7796.999679
50, 2018-07-09 08:02:51,-7340,1748,-1923,7786.464731
51, 2018-07-09 08:02:51,-7344,1747,-1891,7782.173604
52, 2018-07-09 08:02:51,-7402,1717,-1928,7839.316105
53, 2018-07-09 08:02:51,-7403,1717,-1948,7845.202483
54, 2018-07-09 08:02:51,-7303,1720,-1865,7731.134069
55, 2018-07-09 08:02:51,-7318,1700,-1862,7740.16589
56, 2018-07-09 08:02:51,-7415,1724,-1885,7842.679772
57, 2018-07-09 08:02:51,-7459,1739,-1910,7893.598799
58, 2018-07-09 08:02:51,-7348,1718,-1924,7787.580112
59, 2018-07-09 08:02:51,-7337,1689,-1881,7760.312558
60, 2018-07-09 08:02:51,-7395,1712,-1945,7835.814827
61, 2018-07-09 08:02:51,-7417,1695,-1947,7853.389268
62, 2018-07-09 08:02:51,-7396,1707,-1915,7828.275033
63, 2018-07-09 08:02:51,-7345,1716,-1899,7778.167008
64, 2018-07-09 08:02:51,-7354,1685,-1914,7783.568398
65, 2018-07-09 08:02:51,-7372,1714,-1925,7809.596981
66, 2018-07-09 08:02:51,-7374,1736,-1972,7828.04931
67, 2018-07-09 08:02:51,-7383,1742,-1921,7825.183321
68, 2018-07-09 08:02:51,-7387,1705,-1914,7819.091379
69, 2018-07-09 08:02:51,-7363,1708,-1953,7806.743367
70, 2018-07-09 08:02:51,-7383,1716,-1957,7828.358321
71, 2018-07-09 08:02:52,-7445,1708,-1912,7874.073469
72, 2018-07-09 08:02:52,-7352,1671,-1888,7772.302683
73, 2018-07-09 08:02:52,-7408,1657,-1953,7838.260139
74, 2018-07-09 08:02:52,-7381,1691,-1859,7797.084263
75, 2018-07-09 08:02:52,-7379,1663,-1913,7802.229105
76, 2018-07-09 08:02:52,-7446,1689,-1967,7884.461047
77, 2018-07-09 08:02:52,-7374,1678,-1851,7785.740877
78, 2018-07-09 08:02:52,-7331,1682,-1875,7751.664982
79, 2018-07-09 08:02:52,-7338,1695,-1849,7754.873951
80, 2018-07-09 08:02:52,-7396,1682,-1899,7818.960353
81, 2018-07-09 08:02:52,-7416,1706,-1937,7852.353851
82, 2018-07-09 08:02:52,-7345,1702,-1864,7766.616058
83, 2018-07-09 08:02:52,-7350,1681,-1948,7787.359309
84, 2018-07-09 08:02:52,-7404,1658,-1940,7831.460911
85, 2018-07-09 08:02:52,-7380,1682,-1923,7809.702491
86, 2018-07-09 08:02:52,-7340,1681,-1886,7762.625651
87, 2018-07-09 08:02:52,-7395,1694,-1880,7816.013114
88, 2018-07-09 08:02:52,-7408,1690,-1879,7827.209273
89, 2018-07-09 08:02:52,-7387,1700,-1889,7811.919738
90, 2018-07-09 08:02:52,-7383,1689,-1918,7812.81857
91, 2018-07-09 08:02:52,-7368,1683,-1897,7792.209058
92, 2018-07-09 08:02:52,-7402,1686,-1874,7819.467757
93, 2018-07-09 08:02:52,-7439,1703,-1887,7861.278458
94, 2018-07-09 08:02:52,-7376,1698,-1857,7793.3965
95, 2018-07-09 08:02:52,-7383,1697,-1875,7804.109366
96, 2018-07-09 08:02:52,-7415,1708,-1892,7840.864302
97, 2018-07-09 08:02:52,-7383,1696,-1833,7793.907492
98, 2018-07-09 08:02:52,-7413,1668,-1863,7823.398366
99, 2018-07-09 08:02:52,-7414,1725,-1867,7837.646968
100, 2018-07-09 08:02:52,-7401,1739,-1812,7815.514442
101, 2018-07-09 08:02:52,-7418,1689,-1814,7821.12786
102, 2018-07-09 08:02:53,-7389,1683,-1779,7784.256612
