No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 09:16:23,-6986,1312,-3336,7852.033877
2, 2018-07-09 09:16:23,-6983,1307,-3339,7849.806303
3, 2018-07-09 09:16:23,-6961,1272,-3366,7836.036051
4, 2018-07-09 09:16:23,-6941,1317,-3430,7853.462294
5, 2018-07-09 09:16:23,-7018,1301,-3449,7927.20165
6, 2018-07-09 09:16:23,-7082,1303,-3428,7975.193853
7, 2018-07-09 09:16:24,-6972,1254,-3351,7836.485245
8, 2018-07-09 09:16:24,-7038,1269,-3362,7902.331871
9, 2018-07-09 09:16:24,-7035,1298,-3362,7904.3705
10, 2018-07-09 09:16:24,-6978,1332,-3380,7867.090186
11, 2018-07-09 09:16:24,-6991,1278,-3373,7866.669816
12, 2018-07-09 09:16:24,-7039,1283,-3380,7913.154238
13, 2018-07-09 09:16:24,-7012,1281,-3362,7881.126125
14, 2018-07-09 09:16:24,-6995,1296,-3317,7849.339463
15, 2018-07-09 09:16:24,-7012,1284,-3351,7876.928399
16, 2018-07-09 09:16:24,-6977,1286,-3394,7864.57634
17, 2018-07-09 09:16:24,-7009,1312,-3427,7911.495055
18, 2018-07-09 09:16:24,-7029,1282,-3400,7912.671167
19, 2018-07-09 09:16:24,-6987,1286,-3396,7874.311462
20, 2018-07-09 09:16:24,-7077,1272,-3343,7929.537313
21, 2018-07-09 09:16:24,-7027,1269,-3303,7867.585335
22, 2018-07-09 09:16:24,-7014,1264,-3350,7875.048698
23, 2018-07-09 09:16:24,-7024,1256,-3322,7870.819271
24, 2018-07-09 09:16:24,-7039,1279,-3340,7895.502644
25, 2018-07-09 09:16:24,-7056,1284,-3326,7905.571959
26, 2018-07-09 09:16:24,-7058,1279,-3223,7863.773522
27, 2018-07-09 09:16:24,-7018,1398,-3425,7933.306562
28, 2018-07-09 09:16:24,-7012,1289,-3311,7860.813317
29, 2018-07-09 09:16:24,-7058,1157,-3443,7937.774373
30, 2018-07-09 09:16:24,-7003,1204,-3434,7892.020084
31, 2018-07-09 09:16:24,-7031,1252,-3333,7881.075688
32, 2018-07-09 09:16:24,-7044,1346,-3326,7905.183616
33, 2018-07-09 09:16:24,-6994,1338,-3293,7845.389028
34, 2018-07-09 09:16:24,-7027,1303,-3253,7852.295652
35, 2018-07-09 09:16:24,-7054,1305,-3312,7901.347037
