No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 09:19:11,-7021,1396,-3221,7849.719613
2, 2018-07-09 09:19:11,-7051,1425,-3213,7878.489386
3, 2018-07-09 09:19:11,-7144,1413,-3147,7933.278893
4, 2018-07-09 09:19:11,-7070,1454,-3100,7855.50864
5, 2018-07-09 09:19:11,-7068,1472,-3127,7867.752983
6, 2018-07-09 09:19:11,-7040,1423,-3183,7856.081593
7, 2018-07-09 09:19:11,-7067,1296,-3387,7943.165238
8, 2018-07-09 09:19:12,-7005,1272,-2948,7705.758431
9, 2018-07-09 09:19:12,-7174,1401,-2965,7887.98466
10, 2018-07-09 09:19:12,-7217,1458,-3077,7979.898621
11, 2018-07-09 09:19:12,-7189,1449,-3152,7982.256949
12, 2018-07-09 09:19:12,-7107,1583,-3113,7918.718773
13, 2018-07-09 09:19:12,-7069,1516,-3104,7867.898894
14, 2018-07-09 09:19:12,-7112,1481,-3152,7918.902007
15, 2018-07-09 09:19:12,-7169,1473,-3099,7947.835617
16, 2018-07-09 09:19:12,-7262,1446,-3051,8008.505541
17, 2018-07-09 09:19:12,-7221,1467,-2920,7925.99079
18, 2018-07-09 09:19:12,-7125,1367,-2981,7843.51165
19, 2018-07-09 09:19:12,-7093,1263,-3113,7848.349317
20, 2018-07-09 09:19:12,-7162,1447,-3048,7916.966401
21, 2018-07-09 09:19:12,-7132,1415,-3139,7919.65719
22, 2018-07-09 09:19:12,-7097,1379,-3163,7891.36357
23, 2018-07-09 09:19:12,-7092,1333,-3059,7837.782467
24, 2018-07-09 09:19:12,-7163,1240,-3050,7883.442712
25, 2018-07-09 09:19:12,-7074,1300,-3116,7838.426628
26, 2018-07-09 09:19:12,-7210,1255,-3116,7954.154952
27, 2018-07-09 09:19:12,-7154,1308,-3147,7924.278453
28, 2018-07-09 09:19:12,-7114,1328,-3106,7875.266091
29, 2018-07-09 09:19:12,-7149,1276,-3112,7900.691172
30, 2018-07-09 09:19:12,-7162,1337,-3050,7898.374073
31, 2018-07-09 09:19:12,-7055,1352,-3124,7833.281879
32, 2018-07-09 09:19:12,-7103,1357,-3241,7924.527683
33, 2018-07-09 09:19:12,-7173,1288,-3222,7968.196596
34, 2018-07-09 09:19:12,-7065,1263,-3186,7852.387535
35, 2018-07-09 09:19:12,-7112,1246,-3134,7871.150869
36, 2018-07-09 09:19:12,-7161,1359,-3158,7943.536114
37, 2018-07-09 09:19:13,-7097,1269,-3125,7857.696545
38, 2018-07-09 09:19:13,-7101,1284,-3193,7891.014257
39, 2018-07-09 09:19:13,-7104,1330,-3206,7906.589151
40, 2018-07-09 09:19:13,-7036,1342,-3229,7857.016037
41, 2018-07-09 09:19:13,-7052,1440,-3316,7924.655198
42, 2018-07-09 09:19:13,-7102,1323,-3225,7911.343628
43, 2018-07-09 09:19:13,-7105,1174,-3166,7866.565769
44, 2018-07-09 09:19:13,-7175,1214,-3184,7943.064711
45, 2018-07-09 09:19:13,-7116,1230,-3084,7852.47808
46, 2018-07-09 09:19:13,-7048,1252,-3263,7866.954748
47, 2018-07-09 09:19:13,-7125,1312,-3185,7913.987238
48, 2018-07-09 09:19:13,-7138,1281,-3164,7912.199505
49, 2018-07-09 09:19:13,-7124,1292,-3164,7901.36292
50, 2018-07-09 09:19:13,-6990,1193,-3165,7765.344422
51, 2018-07-09 09:19:13,-7167,1207,-3183,7934.369981
52, 2018-07-09 09:19:13,-7169,1445,-3137,7957.597313
53, 2018-07-09 09:19:13,-7087,1514,-3227,7932.924681
54, 2018-07-09 09:19:13,-7012,1454,-3385,7920.889155
55, 2018-07-09 09:19:13,-7004,1322,-3304,7856.215119
56, 2018-07-09 09:19:13,-7074,1242,-3234,7876.724954
57, 2018-07-09 09:19:13,-7121,1206,-3218,7906.870493
58, 2018-07-09 09:19:13,-7032,1263,-3211,7832.924996
59, 2018-07-09 09:19:13,-6984,1278,-3181,7779.993638
60, 2018-07-09 09:19:13,-7062,1284,-3315,7906.30919
61, 2018-07-09 09:19:13,-7203,1179,-3307,8013.08299
62, 2018-07-09 09:19:13,-7017,1030,-3238,7796.39872
63, 2018-07-09 09:19:13,-7045,1192,-3311,7874.999048
64, 2018-07-09 09:19:13,-7098,1680,-3270,7993.553903
65, 2018-07-09 09:19:13,-7037,1641,-3150,7882.559863
66, 2018-07-09 09:19:14,-6940,1545,-3184,7790.281189
67, 2018-07-09 09:19:14,-6968,1463,-3199,7805.574546
68, 2018-07-09 09:19:14,-7120,1526,-3212,7958.644357
69, 2018-07-09 09:19:14,-7096,1425,-3332,7967.814318
70, 2018-07-09 09:19:14,-6973,1338,-3247,7807.431204
71, 2018-07-09 09:19:14,-7002,1124,-3272,7810.080921
72, 2018-07-09 09:19:14,-7136,1027,-3313,7934.304884
73, 2018-07-09 09:19:14,-6984,1233,-3306,7824.716033
74, 2018-07-09 09:19:14,-7000,1385,-3574,7980.708051
75, 2018-07-09 09:19:14,-7022,1561,-3505,8001.889152
76, 2018-07-09 09:19:14,-7144,1361,-2784,7787.150506
77, 2018-07-09 09:19:14,-7157,1232,-3151,7916.392739
78, 2018-07-09 09:19:14,-7312,1198,-3380,8144.013016
79, 2018-07-09 09:19:14,-7042,1210,-3166,7815.204412
80, 2018-07-09 09:19:14,-7092,1250,-3115,7846.157595
81, 2018-07-09 09:19:14,-7009,1077,-2927,7671.59299
82, 2018-07-09 09:19:14,-7156,971,-2910,7785.838234
83, 2018-07-09 09:19:14,-7372,974,-2884,7975.745482
84, 2018-07-09 09:19:14,-7466,1041,-2921,8084.372456
85, 2018-07-09 09:19:14,-7067,1163,-2897,7725.779378
86, 2018-07-09 09:19:14,-7072,1266,-3103,7825.889662
87, 2018-07-09 09:19:14,-7243,1050,-3093,7945.451403
88, 2018-07-09 09:19:14,-7204,982,-3058,7887.541062
89, 2018-07-09 09:19:14,-7134,1127,-3121,7867.955643
90, 2018-07-09 09:19:14,-7102,1277,-3096,7852.028337
91, 2018-07-09 09:19:14,-6993,1357,-2882,7684.362173
92, 2018-07-09 09:19:14,-7142,927,-3159,7864.271994
93, 2018-07-09 09:19:14,-7233,392,-3172,7907.688474
94, 2018-07-09 09:19:14,-7135,852,-3166,7852.240763
95, 2018-07-09 09:19:15,-6861,1837,-3508,7921.739329
96, 2018-07-09 09:19:15,-6987,1627,-3498,7981.309542
97, 2018-07-09 09:19:15,-7228,1788,-3507,8230.42994
98, 2018-07-09 09:19:15,-7117,1840,-3078,7969.402299
99, 2018-07-09 09:19:15,-7064,1550,-2840,7769.697291
100, 2018-07-09 09:19:15,-7280,1238,-2974,7960.886885
101, 2018-07-09 09:19:15,-7306,1093,-2862,7922.331033
102, 2018-07-09 09:19:15,-7243,1065,-2890,7870.66541
103, 2018-07-09 09:19:15,-7145,1085,-3028,7835.625948
104, 2018-07-09 09:19:15,-7072,1074,-3203,7837.465726
105, 2018-07-09 09:19:15,-7043,1098,-3378,7887.986879
106, 2018-07-09 09:19:15,-7208,878,-3249,7955.007794
107, 2018-07-09 09:19:15,-7203,949,-3120,7906.845768
108, 2018-07-09 09:19:15,-7010,1265,-3350,7871.646905
109, 2018-07-09 09:19:15,-7051,1131,-3316,7873.475598
110, 2018-07-09 09:19:15,-7399,1048,-2858,8000.729279
111, 2018-07-09 09:19:15,-7290,838,-2915,7895.794387
112, 2018-07-09 09:19:15,-7164,936,-3181,7894.159423
113, 2018-07-09 09:19:15,-7182,1134,-2990,7861.754257
114, 2018-07-09 09:19:15,-7094,1159,-2816,7719.972345
115, 2018-07-09 09:19:15,-6909,1374,-3068,7683.409465
116, 2018-07-09 09:19:15,-7093,1391,-3365,7973.001631
117, 2018-07-09 09:19:15,-7251,1165,-3286,8045.621294
118, 2018-07-09 09:19:15,-7115,935,-3165,7843.129159
119, 2018-07-09 09:19:15,-6998,1055,-3561,7922.483828
120, 2018-07-09 09:19:15,-6973,1292,-3587,7947.236123
121, 2018-07-09 09:19:15,-6947,1331,-3479,7882.627164
122, 2018-07-09 09:19:16,-6988,1240,-3442,7887.782198
123, 2018-07-09 09:19:16,-7052,1183,-3244,7851.988856
124, 2018-07-09 09:19:16,-7054,1247,-3204,7847.263281
125, 2018-07-09 09:19:16,-7017,1227,-3206,7811.674212
126, 2018-07-09 09:19:16,-7120,945,-3451,7968.489568
127, 2018-07-09 09:19:16,-7222,866,-3291,7983.603259
128, 2018-07-09 09:19:16,-7100,935,-3206,7846.187673
129, 2018-07-09 09:19:16,-7095,1140,-3267,7893.789584
130, 2018-07-09 09:19:16,-7127,1118,-3275,7922.731726
131, 2018-07-09 09:19:16,-7078,974,-3273,7858.707845
132, 2018-07-09 09:19:16,-6980,1015,-3341,7804.672062
133, 2018-07-09 09:19:16,-7117,1091,-3238,7894.720641
134, 2018-07-09 09:19:16,-7037,1225,-3386,7904.744778
135, 2018-07-09 09:19:16,-7090,1158,-3353,7927.904704
136, 2018-07-09 09:19:16,-7140,1166,-3324,7961.666408
137, 2018-07-09 09:19:16,-7123,1038,-3158,7860.504882
138, 2018-07-09 09:19:16,-7049,972,-3119,7769.256464
139, 2018-07-09 09:19:16,-7175,896,-3241,7923.857773
140, 2018-07-09 09:19:16,-7158,901,-3325,7943.827163
141, 2018-07-09 09:19:16,-7163,916,-3301,7940.039421
142, 2018-07-09 09:19:16,-7074,1036,-3175,7822.748686
