No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 08:02:15,-7210,1704,-2576,7843.691223
2, 2018-07-09 08:02:15,-7149,1666,-2516,7759.768875
3, 2018-07-09 08:02:15,-7136,1677,-2575,7769.520577
4, 2018-07-09 08:02:15,-7149,1715,-2595,7796.374221
5, 2018-07-09 08:02:15,-7149,1665,-2523,7761.826782
6, 2018-07-09 08:02:15,-7223,1693,-2583,7855.562806
7, 2018-07-09 08:02:15,-7150,1709,-2565,7786.039173
8, 2018-07-09 08:02:15,-7090,1690,-2495,7703.844819
9, 2018-07-09 08:02:15,-7118,1697,-2486,7728.255236
10, 2018-07-09 08:02:15,-7158,1722,-2502,7775.747681
11, 2018-07-09 08:02:15,-7200,1712,-2555,7829.365811
12, 2018-07-09 08:02:15,-7167,1713,-2546,7796.305151
13, 2018-07-09 08:02:15,-7139,1692,-2534,7762.044898
14, 2018-07-09 08:02:15,-7178,1725,-2527,7802.886517
15, 2018-07-09 08:02:15,-7181,1704,-2513,7796.508578
16, 2018-07-09 08:02:15,-7119,1680,-2520,7736.469544
17, 2018-07-09 08:02:15,-7161,1720,-2515,7782.258413
18, 2018-07-09 08:02:15,-7171,1703,-2525,7790.961109
19, 2018-07-09 08:02:15,-7158,1719,-2490,7771.230598
20, 2018-07-09 08:02:15,-7191,1736,-2502,7809.236903
21, 2018-07-09 08:02:15,-7157,1722,-2528,7783.233069
22, 2018-07-09 08:02:15,-7153,1706,-2475,7758.960626
23, 2018-07-09 08:02:15,-7214,1731,-2535,7839.922321
24, 2018-07-09 08:02:16,-7107,1712,-2488,7722.081131
25, 2018-07-09 08:02:16,-7155,1687,-2509,7767.565577
26, 2018-07-09 08:02:16,-7155,1737,-2483,7770.230563
27, 2018-07-09 08:02:16,-7213,1673,-2498,7814.493074
28, 2018-07-09 08:02:16,-7215,1739,-2521,7838.09843
29, 2018-07-09 08:02:16,-7085,1688,-2429,7677.669568
30, 2018-07-09 08:02:16,-7190,1693,-2447,7781.398203
31, 2018-07-09 08:02:16,-7216,1718,-2447,7810.88913
32, 2018-07-09 08:02:16,-7224,1736,-2487,7834.860624
33, 2018-07-09 08:02:16,-7184,1750,-2447,7788.463584
34, 2018-07-09 08:02:16,-7131,1730,-2433,7730.688844
35, 2018-07-09 08:02:16,-7211,1693,-2467,7807.103112
36, 2018-07-09 08:02:16,-7214,1709,-2505,7825.439413
37, 2018-07-09 08:02:16,-7145,1706,-2488,7755.746579
38, 2018-07-09 08:02:16,-7155,1694,-2522,7773.29692
39, 2018-07-09 08:02:16,-7231,1703,-2478,7831.223021
40, 2018-07-09 08:02:16,-7188,1704,-2505,7800.383644
41, 2018-07-09 08:02:16,-7160,1691,-2520,7776.598292
42, 2018-07-09 08:02:16,-7135,1707,-2456,7736.537339
43, 2018-07-09 08:02:16,-7175,1702,-2483,7780.920126
44, 2018-07-09 08:02:16,-7200,1683,-2527,7813.975813
45, 2018-07-09 08:02:16,-7142,1678,-2491,7747.833826
46, 2018-07-09 08:02:16,-7155,1706,-2548,7784.392398
47, 2018-07-09 08:02:16,-7126,1686,-2480,7731.291742
48, 2018-07-09 08:02:16,-7209,1684,-2538,7826.045042
49, 2018-07-09 08:02:16,-7198,1696,-2618,7844.841872
50, 2018-07-09 08:02:16,-7063,1673,-2460,7663.974034
51, 2018-07-09 08:02:16,-7169,1673,-2512,7778.408192
52, 2018-07-09 08:02:16,-7207,1709,-2503,7818.346309
53, 2018-07-09 08:02:16,-7189,1685,-2536,7807.191685
54, 2018-07-09 08:02:16,-7119,1686,-2508,7733.874902
55, 2018-07-09 08:02:16,-7180,1672,-2555,7802.307928
56, 2018-07-09 08:02:16,-7185,1699,-2559,7814.045495
57, 2018-07-09 08:02:17,-7133,1701,-2569,7769.996847
58, 2018-07-09 08:02:17,-7089,1654,-2601,7730.125355
59, 2018-07-09 08:02:17,-7144,1698,-2544,7771.221011
60, 2018-07-09 08:02:17,-7181,1713,-2589,7823.301797
61, 2018-07-09 08:02:17,-7123,1689,-2568,7757.865299
62, 2018-07-09 08:02:17,-7120,1679,-2604,7764.937669
63, 2018-07-09 08:02:17,-7130,1687,-2510,7744.867268
64, 2018-07-09 08:02:17,-7193,1711,-2565,7825.982047
65, 2018-07-09 08:02:17,-7144,1686,-2553,7771.559753
66, 2018-07-09 08:02:17,-7156,1687,-2531,7775.619975
67, 2018-07-09 08:02:17,-7160,1686,-2584,7796.489723
68, 2018-07-09 08:02:17,-7109,1699,-2510,7728.168088
69, 2018-07-09 08:02:17,-7203,1688,-2601,7842.05037
70, 2018-07-09 08:02:17,-7176,1693,-2559,7804.467054
71, 2018-07-09 08:02:17,-7080,1679,-2498,7693.207719
72, 2018-07-09 08:02:17,-7140,1708,-2555,7773.344776
73, 2018-07-09 08:02:17,-7183,1699,-2538,7805.352907
74, 2018-07-09 08:02:17,-7178,1708,-2571,7813.51323
75, 2018-07-09 08:02:17,-7135,1708,-2561,7770.727765
76, 2018-07-09 08:02:17,-7117,1697,-2540,7744.875596
77, 2018-07-09 08:02:17,-7182,1659,-2563,7803.997309
78, 2018-07-09 08:02:17,-7170,1707,-2545,7797.420984
79, 2018-07-09 08:02:17,-7169,1666,-2454,7758.365356
80, 2018-07-09 08:02:17,-7283,1681,-2432,7860.182822
81, 2018-07-09 08:02:17,-7422,1658,-2536,8016.629217
82, 2018-07-09 08:02:17,-7193,1769,-2943,7970.562025
83, 2018-07-09 08:02:17,-7076,1804,-2931,7868.605531
84, 2018-07-09 08:02:17,-6890,1633,-2444,7490.789344
85, 2018-07-09 08:02:17,-6826,1577,-2289,7370.259561
86, 2018-07-09 08:02:17,-7081,1621,-2735,7761.986022
87, 2018-07-09 08:02:17,-7292,1661,-2691,7948.186334
88, 2018-07-09 08:02:17,-7145,1567,-2587,7758.806803
89, 2018-07-09 08:02:17,-7018,1576,-2823,7726.928821
90, 2018-07-09 08:02:17,-6892,1584,-2691,7566.386258
91, 2018-07-09 08:02:18,-7053,1557,-2759,7731.826369
92, 2018-07-09 08:02:18,-7207,1484,-2843,7888.330242
93, 2018-07-09 08:02:18,-7129,1479,-2761,7786.732498
94, 2018-07-09 08:02:18,-7120,1508,-2645,7743.674128
95, 2018-07-09 08:02:18,-7172,1524,-2585,7774.470078
96, 2018-07-09 08:02:18,-7242,1562,-2553,7836.08429
97, 2018-07-09 08:02:18,-7240,1561,-2556,7835.014805
98, 2018-07-09 08:02:18,-7181,1561,-2510,7765.538101
99, 2018-07-09 08:02:18,-7168,1568,-2408,7722.519796
100, 2018-07-09 08:02:18,-7195,1596,-2474,7774.05409
101, 2018-07-09 08:02:18,-7216,1584,-2469,7789.459095
102, 2018-07-09 08:02:18,-7196,1591,-2520,7788.716005
103, 2018-07-09 08:02:18,-7209,1570,-2512,7793.890235
104, 2018-07-09 08:02:18,-7213,1565,-2567,7814.479061
105, 2018-07-09 08:02:18,-7165,1565,-2504,7749.6107
106, 2018-07-09 08:02:18,-7171,1561,-2488,7749.200346
107, 2018-07-09 08:02:18,-7188,1570,-2455,7756.240649
108, 2018-07-09 08:02:18,-1,-1,-1,1.732050808
109, 2018-07-09 08:02:18,-7207,1529,-2439,7760.632126
110, 2018-07-09 08:02:18,-7195,1511,-2441,7746.588088
111, 2018-07-09 08:02:18,-7262,1540,-2475,7825.207282
112, 2018-07-09 08:02:18,-7164,1510,-2429,7713.821167
113, 2018-07-09 08:02:18,-7315,1535,-2444,7863.751395
114, 2018-07-09 08:02:18,-7239,1501,-2415,7777.425474
115, 2018-07-09 08:02:18,-7172,1521,-2352,7699.54083
116, 2018-07-09 08:02:18,-7282,1536,-2369,7810.184441
117, 2018-07-09 08:02:18,-7284,1534,-2394,7819.274135
118, 2018-07-09 08:02:18,-7243,1524,-2393,7778.822147
119, 2018-07-09 08:02:18,-7226,1530,-2414,7770.673845
120, 2018-07-09 08:02:18,-7269,1510,-2434,7812.990273
121, 2018-07-09 08:02:18,-7250,1503,-2443,7796.778694
122, 2018-07-09 08:02:18,-7217,1485,-2415,7753.872516
123, 2018-07-09 08:02:19,-7277,1495,-2395,7805.496717
124, 2018-07-09 08:02:19,-7262,1539,-2436,7812.7627
125, 2018-07-09 08:02:19,-7259,1554,-2386,7797.49915
126, 2018-07-09 08:02:19,-7281,1520,-2328,7793.776042
127, 2018-07-09 08:02:19,-7249,1508,-2349,7767.873969
128, 2018-07-09 08:02:19,-7170,1489,-2387,7702.193843
129, 2018-07-09 08:02:19,-7197,1537,-2390,7737.653262
