No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 09:14:51,-6835,1178,-3648,7836.632759
2, 2018-07-09 09:14:51,-6866,1180,-3769,7920.840675
3, 2018-07-09 09:14:51,-6886,1065,-3842,7956.895437
4, 2018-07-09 09:14:51,-7006,1037,-3664,7973.976486
5, 2018-07-09 09:14:51,-6906,1025,-3678,7891.206815
6, 2018-07-09 09:14:51,-6702,1053,-3669,7712.792879
7, 2018-07-09 09:14:51,-6812,1134,-3736,7851.5601
8, 2018-07-09 09:14:51,-6942,1170,-3671,7939.553199
9, 2018-07-09 09:14:51,-6919,1118,-3599,7878.787089
10, 2018-07-09 09:14:51,-6902,1083,-3653,7883.838025
11, 2018-07-09 09:14:51,-7009,1130,-3532,7929.565247
12, 2018-07-09 09:14:51,-6920,1186,-3509,7848.953879
13, 2018-07-09 09:14:51,-6884,1182,-3498,7811.695335
14, 2018-07-09 09:14:51,-6977,1198,-3583,7934.20582
15, 2018-07-09 09:14:51,-6922,1216,-3830,8003.851573
16, 2018-07-09 09:14:51,-6829,1223,-3714,7869.22906
17, 2018-07-09 09:14:51,-6922,1153,-3742,7952.738962
18, 2018-07-09 09:14:51,-7072,1095,-3546,7986.634147
19, 2018-07-09 09:14:51,-7035,1096,-3333,7861.382194
20, 2018-07-09 09:14:51,-6902,1211,-3347,7765.728169
21, 2018-07-09 09:14:51,-6862,1350,-3475,7809.300161
22, 2018-07-09 09:14:51,-6937,1423,-3451,7877.582053
23, 2018-07-09 09:14:51,-6870,1412,-3526,7850.052229
24, 2018-07-09 09:14:51,-6820,1315,-3559,7804.364548
25, 2018-07-09 09:14:51,-6778,1228,-3658,7799.373821
26, 2018-07-09 09:14:51,-6943,1133,-3668,7933.672668
27, 2018-07-09 09:14:52,-6988,1057,-3608,7935.178448
28, 2018-07-09 09:14:52,-6924,1077,-3497,7831.392852
29, 2018-07-09 09:14:52,-6939,1120,-3500,7852.013818
30, 2018-07-09 09:14:52,-6985,1117,-3544,7911.880307
31, 2018-07-09 09:14:52,-6950,1180,-3608,7919.126467
32, 2018-07-09 09:14:52,-6852,1213,-3644,7854.935328
33, 2018-07-09 09:14:52,-6891,1248,-3657,7900.445177
34, 2018-07-09 09:14:52,-6875,1272,-3631,7878.310098
35, 2018-07-09 09:14:52,-6791,1184,-3685,7816.569708
36, 2018-07-09 09:14:52,-6907,1267,-3772,7971.193261
37, 2018-07-09 09:14:52,-6943,1335,-3601,7934.398213
38, 2018-07-09 09:14:52,-6899,1165,-3587,7862.569237
39, 2018-07-09 09:14:52,-6846,1158,-3600,7821.040851
40, 2018-07-09 09:14:52,-6879,1221,-3570,7845.787532
41, 2018-07-09 09:14:52,-6971,1279,-3499,7904.029542
42, 2018-07-09 09:14:52,-6912,1189,-3471,7825.426889
43, 2018-07-09 09:14:52,-6955,996,-3550,7871.882939
44, 2018-07-09 09:14:52,-6980,974,-3609,7917.951566
45, 2018-07-09 09:14:52,-6958,1123,-3669,7945.845078
46, 2018-07-09 09:14:52,-6872,1260,-3681,7896.945295
47, 2018-07-09 09:14:52,-6793,1383,-3734,7874.026543
48, 2018-07-09 09:14:52,-6827,1440,-3676,7886.349282
49, 2018-07-09 09:14:52,-6891,1365,-3694,7936.922703
50, 2018-07-09 09:14:52,-6881,1184,-3658,7882.320788
51, 2018-07-09 09:14:52,-6898,1153,-3610,7870.44554
52, 2018-07-09 09:14:52,-6898,1155,-3582,7857.93567
53, 2018-07-09 09:14:52,-6829,1168,-3643,7827.573954
54, 2018-07-09 09:14:52,-6943,1253,-3611,7925.564901
55, 2018-07-09 09:14:52,-6849,1274,-3727,7900.785151
56, 2018-07-09 09:14:52,-6827,1192,-3755,7882.183581
57, 2018-07-09 09:14:52,-6862,1140,-3773,7913.417277
58, 2018-07-09 09:14:52,-6949,1073,-3669,7931.046022
59, 2018-07-09 09:14:52,-6891,1064,-3564,7830.713441
60, 2018-07-09 09:14:52,-6841,1076,-3593,7801.711735
61, 2018-07-09 09:14:52,-6888,1091,-3654,7873.15318
62, 2018-07-09 09:14:52,-6933,1118,-3682,7929.283511
63, 2018-07-09 09:14:52,-6852,1076,-3714,7867.749106
64, 2018-07-09 09:14:52,-6802,1036,-3764,7842.716111
65, 2018-07-09 09:14:52,-6888,1039,-3750,7911.167107
66, 2018-07-09 09:14:52,-6899,1026,-3727,7908.186012
67, 2018-07-09 09:14:52,-6844,1092,-3731,7871.033033
68, 2018-07-09 09:14:53,-6918,1029,-3743,7932.692733
69, 2018-07-09 09:14:53,-6845,1147,-3753,7890.161152
70, 2018-07-09 09:14:53,-6789,1123,-3758,7840.549343
71, 2018-07-09 09:14:53,-6795,1176,-3789,7868.38751
72, 2018-07-09 09:14:53,-6792,1163,-3797,7867.721525
73, 2018-07-09 09:14:53,-6788,1137,-3843,7882.788973
74, 2018-07-09 09:14:53,-6770,1168,-3802,7851.899643
75, 2018-07-09 09:14:53,-6773,1152,-3763,7833.313603
76, 2018-07-09 09:14:53,-6753,1169,-3887,7878.980835
77, 2018-07-09 09:14:53,-6817,1205,-3808,7900.909948
78, 2018-07-09 09:14:53,-6839,1168,-3813,7916.761585
79, 2018-07-09 09:14:53,-6807,1150,-3819,7889.392245
80, 2018-07-09 09:14:53,-6870,1198,-3791,7937.492362
81, 2018-07-09 09:14:53,-6786,1184,-3760,7847.882007
82, 2018-07-09 09:14:53,-6737,1125,-3839,7835.222715
83, 2018-07-09 09:14:53,-6720,996,-3967,7866.861191
84, 2018-07-09 09:14:53,-6686,980,-4009,7857.167238
85, 2018-07-09 09:14:53,-6727,986,-4005,7890.801607
86, 2018-07-09 09:14:53,-6766,1061,-3910,7886.227045
87, 2018-07-09 09:14:53,-6806,1120,-3743,7847.68023
88, 2018-07-09 09:14:53,-6858,1189,-3754,7908.12247
89, 2018-07-09 09:14:53,-6878,1190,-3742,7919.946212
90, 2018-07-09 09:14:53,-6842,1198,-3787,7911.354941
91, 2018-07-09 09:14:53,-6799,1177,-3879,7915.704075
92, 2018-07-09 09:14:53,-6743,1086,-3877,7853.57078
93, 2018-07-09 09:14:53,-6688,1065,-3938,7833.990873
94, 2018-07-09 09:14:53,-6710,989,-3985,7866.539646
95, 2018-07-09 09:14:53,-6719,1105,-3999,7896.707352
96, 2018-07-09 09:14:53,-6724,1155,-3965,7890.97117
97, 2018-07-09 09:14:53,-6631,1180,-3962,7814.090158
98, 2018-07-09 09:14:53,-6697,1207,-3923,7854.7175
99, 2018-07-09 09:14:53,-6730,1228,-3885,7867.280915
100, 2018-07-09 09:14:53,-6743,1195,-3910,7885.694262
101, 2018-07-09 09:14:53,-6714,1162,-3907,7854.469365
102, 2018-07-09 09:14:53,-6766,1153,-3929,7908.552712
103, 2018-07-09 09:14:53,-6786,1182,-3950,7940.36649
104, 2018-07-09 09:14:53,-6716,1197,-3957,7886.400573
105, 2018-07-09 09:14:53,-6653,1160,-3959,7828.262259
106, 2018-07-09 09:14:53,-6701,1180,-3972,7878.615678
107, 2018-07-09 09:14:53,-6785,1172,-3934,7930.07976
108, 2018-07-09 09:14:53,-6721,1123,-3872,7837.432871
109, 2018-07-09 09:14:54,-6747,1139,-3922,7886.787305
110, 2018-07-09 09:14:54,-6772,1151,-3888,7893.119092
111, 2018-07-09 09:14:54,-6704,1163,-3866,7825.735812
112, 2018-07-09 09:14:54,-6607,1233,-3994,7818.233432
113, 2018-07-09 09:14:54,-6672,1226,-4009,7879.767827
114, 2018-07-09 09:14:54,-6623,1216,-4055,7860.395028
115, 2018-07-09 09:14:54,-6610,1218,-4068,7856.478091
116, 2018-07-09 09:14:54,-6636,1197,-4072,7877.213276
117, 2018-07-09 09:14:54,-6747,1126,-4060,7954.463213
118, 2018-07-09 09:14:54,-6774,1096,-3921,7903.324174
119, 2018-07-09 09:14:54,-6793,1098,-3758,7840.473009
120, 2018-07-09 09:14:54,-6746,1080,-3705,7771.868566
121, 2018-07-09 09:14:54,-6763,1114,-3762,7818.683329
122, 2018-07-09 09:14:54,-6840,1130,-3844,7927.095054
123, 2018-07-09 09:14:54,-6831,1118,-3787,7890.111153
124, 2018-07-09 09:14:54,-6845,1153,-3748,7888.658821
125, 2018-07-09 09:14:54,-6779,1107,-3798,7848.891259
126, 2018-07-09 09:14:54,-6742,1102,-3833,7833.317113
127, 2018-07-09 09:14:54,-6826,1150,-3922,7956.058069
128, 2018-07-09 09:14:54,-6815,1164,-3977,7975.941951
129, 2018-07-09 09:14:54,-6725,893,-3857,7803.814644
130, 2018-07-09 09:14:54,-6658,995,-3771,7716.179754
131, 2018-07-09 09:14:54,-6714,1036,-3822,7794.791594
132, 2018-07-09 09:14:54,-6822,1159,-4005,7995.185426
133, 2018-07-09 09:14:54,-6756,1089,-4009,7931.048985
134, 2018-07-09 09:14:54,-6915,1081,-3984,8053.449075
135, 2018-07-09 09:14:54,-6992,1003,-3610,7932.601906
136, 2018-07-09 09:14:54,-6936,891,-3370,7762.659145
137, 2018-07-09 09:14:54,-6859,989,-3447,7739.884431
138, 2018-07-09 09:14:54,-7004,1041,-3423,7864.898346
139, 2018-07-09 09:14:54,-7009,1179,-3524,7933.139227
140, 2018-07-09 09:14:54,-6963,1196,-3521,7893.746006
141, 2018-07-09 09:14:54,-6836,1239,-3655,7850.161909
142, 2018-07-09 09:14:54,-6837,1245,-3767,7904.73801
143, 2018-07-09 09:14:54,-6825,1187,-3782,7892.598938
144, 2018-07-09 09:14:54,-6809,1138,-3709,7836.721636
145, 2018-07-09 09:14:54,-6793,994,-3620,7761.26826
146, 2018-07-09 09:14:54,-6917,995,-3624,7871.994029
147, 2018-07-09 09:14:54,-6842,1103,-3801,7904.250376
148, 2018-07-09 09:14:54,-6856,1262,-3843,7960.278199
149, 2018-07-09 09:14:55,-6900,1333,-3751,7965.983304
150, 2018-07-09 09:14:55,-6818,1303,-3874,7949.264683
151, 2018-07-09 09:14:55,-6746,1349,-3824,7870.914369
152, 2018-07-09 09:14:55,-6782,1339,-3738,7858.822367
153, 2018-07-09 09:14:55,-6812,1331,-3726,7877.688811
154, 2018-07-09 09:14:55,-6825,1268,-3776,7902.317698
155, 2018-07-09 09:14:55,-6862,1220,-3812,7943.978097
156, 2018-07-09 09:14:55,-6926,1211,-3607,7902.306372
157, 2018-07-09 09:14:55,-6908,1104,-3468,7808.092213
158, 2018-07-09 09:14:55,-6928,1092,-3573,7871.211914
159, 2018-07-09 09:14:55,-6901,1206,-3523,7841.541048
160, 2018-07-09 09:14:55,-6902,1243,-3665,7912.956338
161, 2018-07-09 09:14:55,-6848,1095,-3640,7832.223758
162, 2018-07-09 09:14:55,-6766,958,-3751,7795.288385
163, 2018-07-09 09:14:55,-6715,919,-3860,7799.704225
164, 2018-07-09 09:14:55,-6794,943,-3902,7891.342661
165, 2018-07-09 09:14:55,-6885,1107,-3731,7908.794788
166, 2018-07-09 09:14:55,-6829,1207,-3652,7837.677845
167, 2018-07-09 09:14:55,-6784,1281,-3646,7807.492107
168, 2018-07-09 09:14:55,-6856,1253,-3720,7900.199048
169, 2018-07-09 09:14:55,-6882,1135,-3789,7937.674093
170, 2018-07-09 09:14:55,-6850,1111,-3764,7894.58783
171, 2018-07-09 09:14:55,-6855,1102,-3828,7928.367613
172, 2018-07-09 09:14:55,-6843,1064,-3853,7924.91981
173, 2018-07-09 09:14:55,-6831,1026,-3760,7864.657462
174, 2018-07-09 09:14:55,-6770,983,-3739,7796.108645
175, 2018-07-09 09:14:55,-6814,988,-3764,7846.938002
176, 2018-07-09 09:14:55,-6876,964,-3786,7908.379606
177, 2018-07-09 09:14:55,-6858,1037,-3779,7898.631147
178, 2018-07-09 09:14:55,-6819,1077,-3810,7885.099238
179, 2018-07-09 09:14:55,-6808,1062,-3790,7863.892675
