No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 08:02:24,-7359,1718,-1907,7793.783035
2, 2018-07-09 08:02:24,-7389,1708,-1914,7821.635443
3, 2018-07-09 08:02:24,-7376,1742,-1838,7798.601413
4, 2018-07-09 08:02:24,-7260,1700,-1866,7686.322658
5, 2018-07-09 08:02:24,-7193,1711,-1772,7603.075299
6, 2018-07-09 08:02:24,-7481,1781,-2015,7949.688484
7, 2018-07-09 08:02:24,-7646,1691,-2091,8105.126649
8, 2018-07-09 08:02:24,-7573,1545,-2027,7990.374397
9, 2018-07-09 08:02:24,-7326,1624,-2094,7790.538364
10, 2018-07-09 08:02:24,-7245,1862,-2201,7797.529737
11, 2018-07-09 08:02:24,-7344,2151,-2112,7938.61959
12, 2018-07-09 08:02:24,-7355,2143,-1936,7901.681467
13, 2018-07-09 08:02:24,-7434,1829,-1660,7833.59413
14, 2018-07-09 08:02:24,-7646,1615,-1654,7987.819289
15, 2018-07-09 08:02:24,-7464,1596,-1555,7789.514555
16, 2018-07-09 08:02:24,-7242,1724,-1517,7597.369874
17, 2018-07-09 08:02:24,-7327,1730,-1512,7678.800232
18, 2018-07-09 08:02:24,-7627,1708,-1702,7999.074759
19, 2018-07-09 08:02:24,-7474,1538,-1726,7823.374975
20, 2018-07-09 08:02:24,-7404,1455,-1746,7744.982698
21, 2018-07-09 08:02:24,-7532,1638,-1726,7898.933093
22, 2018-07-09 08:02:24,-7605,1730,-1680,7978.17805
23, 2018-07-09 08:02:24,-7530,1545,-1686,7869.594716
24, 2018-07-09 08:02:24,-7440,1549,-1512,7748.493079
25, 2018-07-09 08:02:24,-7598,1645,-1578,7932.572912
26, 2018-07-09 08:02:24,-7501,1677,-1541,7839.133307
27, 2018-07-09 08:02:24,-7432,1724,-1418,7759.995103
28, 2018-07-09 08:02:24,-7583,1725,-1511,7922.161006
29, 2018-07-09 08:02:25,-7544,1639,-1488,7862.086301
30, 2018-07-09 08:02:25,-7533,1604,-1603,7866.925321
31, 2018-07-09 08:02:25,-7493,1627,-1632,7839.362347
32, 2018-07-09 08:02:25,-7405,1673,-1731,7786.482839
33, 2018-07-09 08:02:25,-7479,1578,-1585,7806.263511
34, 2018-07-09 08:02:25,-7556,1486,-1656,7876.780307
35, 2018-07-09 08:02:25,-7536,1499,-1817,7895.554825
36, 2018-07-09 08:02:25,-7437,1550,-1702,7785.131534
37, 2018-07-09 08:02:25,-7430,1552,-1634,7764.248837
38, 2018-07-09 08:02:25,-7461,1537,-1664,7797.293505
39, 2018-07-09 08:02:25,-7483,1541,-1673,7821.054852
40, 2018-07-09 08:02:25,-7507,1552,-1650,7841.317045
41, 2018-07-09 08:02:25,-7457,1524,-1621,7781.84207
42, 2018-07-09 08:02:25,-7538,1541,-1602,7858.913983
43, 2018-07-09 08:02:25,-7532,1553,-1563,7847.6622
44, 2018-07-09 08:02:25,-7523,1590,-1531,7840.126912
45, 2018-07-09 08:02:25,-7505,1583,-1497,7814.852718
46, 2018-07-09 08:02:25,-7499,1588,-1582,7826.84285
47, 2018-07-09 08:02:25,-7502,1608,-1595,7836.433691
48, 2018-07-09 08:02:25,-7500,1615,-1550,7826.923086
49, 2018-07-09 08:02:25,-7520,1632,-1579,7855.384459
50, 2018-07-09 08:02:25,-7517,1577,-1552,7835.874042
51, 2018-07-09 08:02:25,-7523,1597,-1536,7842.527271
52, 2018-07-09 08:02:25,-7551,1639,-1589,7888.526035
53, 2018-07-09 08:02:25,-7483,1630,-1521,7808.049052
54, 2018-07-09 08:02:25,-7518,1612,-1497,7833.25456
55, 2018-07-09 08:02:25,-7576,1653,-1518,7901.424492
56, 2018-07-09 08:02:25,-7545,1561,-1508,7850.975099
57, 2018-07-09 08:02:25,-7528,1576,-1509,7837.833948
58, 2018-07-09 08:02:25,-7487,1592,-1555,7810.739914
59, 2018-07-09 08:02:25,-7478,1584,-1487,7787.214457
60, 2018-07-09 08:02:25,-7530,1589,-1531,7846.641447
61, 2018-07-09 08:02:25,-7529,1590,-1581,7855.794167
62, 2018-07-09 08:02:26,-7504,1607,-1553,7829.704592
63, 2018-07-09 08:02:26,-7520,1617,-1592,7854.906301
64, 2018-07-09 08:02:26,-7504,1630,-1552,7834.259378
