No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 08:03:06,-7503,1785,-1513,7859.414927
2, 2018-07-09 08:03:06,-7462,1797,-1557,7831.660233
3, 2018-07-09 08:03:06,-7454,1762,-1569,7818.473061
4, 2018-07-09 08:03:06,-7527,1784,-1562,7891.655656
5, 2018-07-09 08:03:06,-7483,1782,-1515,7840.027934
6, 2018-07-09 08:03:06,-7462,1751,-1545,7818.853497
7, 2018-07-09 08:03:06,-7508,1722,-1498,7847.251238
8, 2018-07-09 08:03:07,-7531,1706,-1452,7857.14331
9, 2018-07-09 08:03:07,-7521,1737,-1479,7859.392534
10, 2018-07-09 08:03:07,-7465,1742,-1514,7813.640957
11, 2018-07-09 08:03:07,-7441,1766,-1609,7815.121112
12, 2018-07-09 08:03:07,-7433,1790,-1552,7801.428908
13, 2018-07-09 08:03:07,-7454,1834,-1579,7837.021947
14, 2018-07-09 08:03:07,-7467,1830,-1602,7853.113586
15, 2018-07-09 08:03:07,-7437,1804,-1599,7817.94001
16, 2018-07-09 08:03:07,-7403,1807,-1700,7807.666617
17, 2018-07-09 08:03:07,-7472,1792,-1692,7867.967463
18, 2018-07-09 08:03:07,-7437,1752,-1654,7817.55646
19, 2018-07-09 08:03:07,-7394,1754,-1666,7779.672744
20, 2018-07-09 08:03:07,-7491,1780,-1722,7889.788654
21, 2018-07-09 08:03:07,-7402,1797,-1697,7803.756916
22, 2018-07-09 08:03:07,-7383,1761,-1632,7763.583837
23, 2018-07-09 08:03:07,-7409,1810,-1690,7811.880759
24, 2018-07-09 08:03:07,-7441,1792,-1662,7832.112678
25, 2018-07-09 08:03:07,-7426,1791,-1698,7825.366509
26, 2018-07-09 08:03:07,-7430,1805,-1684,7829.353805
27, 2018-07-09 08:03:07,-7411,1793,-1709,7813.990722
28, 2018-07-09 08:03:07,-7417,1804,-1729,7826.605011
29, 2018-07-09 08:03:07,-7405,1762,-1702,7799.709802
30, 2018-07-09 08:03:07,-7411,1802,-1724,7819.354257
31, 2018-07-09 08:03:07,-7431,1809,-1734,7842.129685
32, 2018-07-09 08:03:07,-7418,1801,-1718,7824.439213
33, 2018-07-09 08:03:07,-7420,1793,-1753,7832.257529
34, 2018-07-09 08:03:07,-7384,1804,-1801,7811.624223
35, 2018-07-09 08:03:07,-7425,1790,-1748,7835.191702
36, 2018-07-09 08:03:07,-7416,1817,-1773,7838.499474
37, 2018-07-09 08:03:07,-7417,1824,-1699,7824.670344
38, 2018-07-09 08:03:07,-7434,1798,-1750,7845.996431
39, 2018-07-09 08:03:07,-7385,1785,-1676,7780.323001
40, 2018-07-09 08:03:07,-7466,1805,-1748,7877.47961
41, 2018-07-09 08:03:08,-7475,1835,-1712,7885.036081
42, 2018-07-09 08:03:08,-7402,1839,-1674,7808.572277
43, 2018-07-09 08:03:08,-7428,1806,-1712,7833.757974
44, 2018-07-09 08:03:08,-7448,1806,-1771,7865.798179
45, 2018-07-09 08:03:08,-7377,1746,-1710,7771.276922
46, 2018-07-09 08:03:08,-7345,1773,-1650,7734.019266
47, 2018-07-09 08:03:08,-7398,1769,-1657,7784.947912
48, 2018-07-09 08:03:08,-7470,1761,-1694,7859.494704
49, 2018-07-09 08:03:08,-7500,1766,-1683,7886.776591
50, 2018-07-09 08:03:08,-7428,1791,-1723,7832.725835
51, 2018-07-09 08:03:08,-7359,1797,-1674,7757.987239
52, 2018-07-09 08:03:08,-7455,1820,-1721,7864.557585
53, 2018-07-09 08:03:08,-7432,1822,-1706,7839.945408
54, 2018-07-09 08:03:08,-7408,1832,-1655,7808.566642
55, 2018-07-09 08:03:08,-7432,1820,-1679,7833.649533
