No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 09:07:39,-7689,1976,1356,8053.821019
2, 2018-07-09 09:07:39,-7821,1929,1404,8176.814661
3, 2018-07-09 09:07:39,-7751,1694,1310,8041.376561
4, 2018-07-09 09:07:39,-7646,1838,1408,7988.868756
5, 2018-07-09 09:07:39,-7698,2046,1350,8078.850166
6, 2018-07-09 09:07:39,-7827,1787,1396,8148.871946
7, 2018-07-09 09:07:39,-7646,1759,1430,7974.979436
8, 2018-07-09 09:07:39,-7643,2043,1481,8048.767545
9, 2018-07-09 09:07:39,-7958,1740,1420,8268.842966
10, 2018-07-09 09:07:39,-7531,1782,1445,7872.70665
11, 2018-07-09 09:07:39,-7733,2049,1454,8130.916676
12, 2018-07-09 09:07:39,-7942,1917,1457,8298.981986
13, 2018-07-09 09:07:39,-7593,1695,1387,7902.559269
14, 2018-07-09 09:07:39,-7559,1945,1520,7951.849219
15, 2018-07-09 09:07:39,-7936,1993,1547,8327.385784
16, 2018-07-09 09:07:39,-7956,1714,1423,8262.001029
17, 2018-07-09 09:07:39,-7504,1726,1477,7840.32021
18, 2018-07-09 09:07:39,-7642,2087,1558,8073.604957
19, 2018-07-09 09:07:39,-7986,1961,1487,8356.607326
20, 2018-07-09 09:07:39,-7608,1634,1449,7915.252428
21, 2018-07-09 09:07:39,-7500,2124,1512,7940.246848
22, 2018-07-09 09:07:39,-7969,1925,1473,8329.484678
23, 2018-07-09 09:07:39,-7899,1503,1391,8160.152633
24, 2018-07-09 09:07:39,-7336,1852,1374,7689.907412
25, 2018-07-09 09:07:39,-7834,2182,1500,8269.382081
26, 2018-07-09 09:07:39,-7949,1667,1376,8237.649301
27, 2018-07-09 09:07:39,-7386,1899,1473,7767.169755
28, 2018-07-09 09:07:40,-7726,2055,1471,8128.833988
29, 2018-07-09 09:07:40,-7914,1787,1366,8227.437086
30, 2018-07-09 09:07:40,-7658,1640,1296,7938.147139
31, 2018-07-09 09:07:40,-7642,1991,1388,8018.153715
