No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 09:07:46,-7722,1825,1281,8037.466641
2, 2018-07-09 09:07:46,-7809,1823,1292,8122.381055
3, 2018-07-09 09:07:46,-7771,1767,1282,8071.818506
4, 2018-07-09 09:07:46,-7706,1793,1274,8013.760728
5, 2018-07-09 09:07:46,-7766,1825,1267,8077.541086
6, 2018-07-09 09:07:46,-7783,1825,1219,8086.511918
7, 2018-07-09 09:07:46,-7755,1804,1237,8057.580902
8, 2018-07-09 09:07:46,-7730,1771,1257,8029.283281
9, 2018-07-09 09:07:46,-7785,1834,1241,8093.816282
10, 2018-07-09 09:07:46,-7744,1826,1261,8055.677067
11, 2018-07-09 09:07:46,-7760,1826,1226,8065.665007
12, 2018-07-09 09:07:46,-7739,1787,1250,8040.397378
13, 2018-07-09 09:07:46,-7733,1813,1300,8048.369897
14, 2018-07-09 09:07:46,-7783,1767,1269,8081.320375
15, 2018-07-09 09:07:46,-7757,1796,1279,8064.273433
16, 2018-07-09 09:07:46,-7774,1779,1255,8073.0999
17, 2018-07-09 09:07:46,-7741,1805,1180,8035.764183
18, 2018-07-09 09:07:46,-7765,1793,1246,8066.138481
19, 2018-07-09 09:07:46,-7780,1835,1331,8103.529231
20, 2018-07-09 09:07:46,-7752,1791,1297,8061.227822
21, 2018-07-09 09:07:46,-7742,1815,1166,8036.936294
22, 2018-07-09 09:07:46,-7808,1822,1262,8116.476575
23, 2018-07-09 09:07:46,-7707,1766,1301,8013.064707
24, 2018-07-09 09:07:46,-7697,1791,1300,8008.838243
25, 2018-07-09 09:07:46,-7812,1851,1306,8133.829418
26, 2018-07-09 09:07:46,-7773,1796,1294,8082.053019
27, 2018-07-09 09:07:46,-7704,1791,1249,8007.452654
28, 2018-07-09 09:07:46,-7747,1765,1211,8037.272858
29, 2018-07-09 09:07:46,-7743,1796,1227,8042.710613
30, 2018-07-09 09:07:46,-7752,1819,1293,8066.852794
31, 2018-07-09 09:07:46,-7790,1791,1237,8088.383646
32, 2018-07-09 09:07:46,-7742,1856,1252,8059.206164
33, 2018-07-09 09:07:47,-7773,1785,1279,8077.226938
34, 2018-07-09 09:07:47,-7789,1743,1245,8078.155421
35, 2018-07-09 09:07:47,-7724,1873,1214,8040.031157
36, 2018-07-09 09:07:47,-7750,1836,1314,8072.173933
37, 2018-07-09 09:07:47,-7772,1752,1272,8067.928607
38, 2018-07-09 09:07:47,-7741,1878,1217,8057.980764
39, 2018-07-09 09:07:47,-7732,1871,1231,8049.833911
40, 2018-07-09 09:07:47,-7756,1850,1309,8080.31664
41, 2018-07-09 09:07:47,-7750,1839,1303,8071.073658
42, 2018-07-09 09:07:47,-7747,1796,1129,8032.201815
43, 2018-07-09 09:07:47,-7701,1848,1137,8000.829582
44, 2018-07-09 09:07:47,-7823,1784,1151,8105.972243
45, 2018-07-09 09:07:47,-7768,1735,1186,8047.275626
46, 2018-07-09 09:07:47,-7776,1758,1171,8057.790082
47, 2018-07-09 09:07:47,-7771,1860,1321,8098.955612
48, 2018-07-09 09:07:47,-7752,1816,1271,8062.679517
49, 2018-07-09 09:07:47,-7752,1827,1231,8058.957377
50, 2018-07-09 09:07:47,-7739,1853,1253,8055.789161
51, 2018-07-09 09:07:47,-7814,1772,1276,8113.368967
52, 2018-07-09 09:07:47,-7706,1834,1218,8014.331912
53, 2018-07-09 09:07:47,-7719,1803,1190,8015.601662
54, 2018-07-09 09:07:47,-7740,1787,1241,8039.965796
55, 2018-07-09 09:07:47,-7779,1777,1226,8073.019633
56, 2018-07-09 09:07:47,-7727,1797,1248,8030.768456
57, 2018-07-09 09:07:47,-7778,1826,1257,8087.74437
58, 2018-07-09 09:07:47,-7702,1845,1339,8032.294193
59, 2018-07-09 09:07:47,-7685,1933,1351,8038.713516
60, 2018-07-09 09:07:47,-7814,1846,1397,8149.719075
61, 2018-07-09 09:07:47,-7756,1758,1343,8065.34246
62, 2018-07-09 09:07:47,-7792,1742,1266,8084.094507
63, 2018-07-09 09:07:47,-7748,1964,1304,8098.716935
64, 2018-07-09 09:07:47,-7668,1908,1302,8008.363878
65, 2018-07-09 09:07:47,-7736,1831,1225,8043.561525
66, 2018-07-09 09:07:47,-7681,1818,1391,8014.846599
67, 2018-07-09 09:07:47,-7814,1791,1372,8133.18271
68, 2018-07-09 09:07:47,-7785,1864,1220,8097.476212
69, 2018-07-09 09:07:47,-7666,1884,1295,7999.627304
70, 2018-07-09 09:07:48,-7727,1806,1282,8038.139648
71, 2018-07-09 09:07:48,-7799,1871,1278,8121.473142
