No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 07:49:59,-7742,1583,594,7924.474052
2, 2018-07-09 07:49:59,-7697,1553,752,7888.036638
3, 2018-07-09 07:49:59,-7801,1563,762,7992.44731
4, 2018-07-09 07:49:59,-7757,1502,812,7942.694568
5, 2018-07-09 07:49:59,-7730,1476,909,7921.979361
6, 2018-07-09 07:49:59,-7771,1477,998,7972.827228
7, 2018-07-09 07:49:59,-7750,1584,905,7961.820206
8, 2018-07-09 07:49:59,-7664,1672,1072,7917.175254
9, 2018-07-09 07:49:59,-7759,1593,1085,7994.808003
10, 2018-07-09 07:49:59,-7834,1594,1155,8077.525426
11, 2018-07-09 07:49:59,-7862,1541,1060,8081.418502
12, 2018-07-09 07:49:59,-7823,1475,757,7996.749527
13, 2018-07-09 07:49:59,-7689,1603,807,7895.668369
14, 2018-07-09 07:50:00,-7656,1683,975,7899.205656
15, 2018-07-09 07:50:00,-7770,1628,1202,8029.202202
16, 2018-07-09 07:50:00,-7882,1618,1041,8113.416605
17, 2018-07-09 07:50:00,-7847,1673,1101,8098.551661
18, 2018-07-09 07:50:00,-7870,1760,1285,8166.132806
19, 2018-07-09 07:50:00,-8000,1825,1122,8281.87835
20, 2018-07-09 07:50:00,-7882,1720,1160,8150.455447
21, 2018-07-09 07:50:00,-7683,1555,1266,7940.357045
22, 2018-07-09 07:50:00,-7784,1547,1143,8018.124095
23, 2018-07-09 07:50:00,-7773,1537,1314,8031.717998
24, 2018-07-09 07:50:00,-7719,1507,1344,7978.743385
25, 2018-07-09 07:50:00,-7789,1475,1241,8023.978253
26, 2018-07-09 07:50:00,-7809,1426,1290,8042.266907
27, 2018-07-09 07:50:00,-7858,1422,1279,8087.403106
28, 2018-07-09 07:50:00,-7843,1443,1321,8083.312378
29, 2018-07-09 07:50:00,-7774,1437,1295,8011.059231
30, 2018-07-09 07:50:00,-7736,1404,1276,7965.242495
31, 2018-07-09 07:50:00,-7703,1492,1307,7954.276963
32, 2018-07-09 07:50:00,-7692,1565,1239,7946.773559
33, 2018-07-09 07:50:00,-7661,1659,1317,7948.439532
34, 2018-07-09 07:50:00,-7641,1710,1423,7958.260488
35, 2018-07-09 07:50:00,-7880,1618,1196,8132.8187
36, 2018-07-09 07:50:00,-7868,1474,1229,8098.675262
37, 2018-07-09 07:50:00,-7726,1468,1283,7968.198604
38, 2018-07-09 07:50:00,-7710,1483,1167,7937.586409
39, 2018-07-09 07:50:00,-7743,1495,1185,7974.540676
40, 2018-07-09 07:50:00,-7911,1471,1140,8126.952811
41, 2018-07-09 07:50:00,-7817,1489,1152,8040.504586
42, 2018-07-09 07:50:00,-7782,1510,1375,8045.511109
43, 2018-07-09 07:50:00,-7705,1576,1167,7950.640855
44, 2018-07-09 07:50:00,-7738,1582,1163,7983.228482
45, 2018-07-09 07:50:00,-7727,1535,1144,7960.621207
46, 2018-07-09 07:50:00,-7801,1566,1275,8058.137626
47, 2018-07-09 07:50:01,-7808,1584,1216,8059.3161
48, 2018-07-09 07:50:01,-7806,1426,1186,8023.322753
49, 2018-07-09 07:50:01,-7804,1393,1259,8026.702062
50, 2018-07-09 07:50:01,-7751,1505,1202,7986.728366
51, 2018-07-09 07:50:01,-7717,1550,1227,7966.185913
52, 2018-07-09 07:50:01,-7737,1623,1240,8002.055861
53, 2018-07-09 07:50:01,-7865,1591,1192,8112.35909
54, 2018-07-09 07:50:01,-7822,1697,1296,8108.212442
55, 2018-07-09 07:50:01,-7687,1813,1335,8009.94151
56, 2018-07-09 07:50:01,-7845,1740,1138,8115.8283
