No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 09:08:11,-7692,1828,1586,8063.736355
2, 2018-07-09 09:08:11,-7660,1888,1514,8033.20235
3, 2018-07-09 09:08:11,-7678,1969,1578,8082.000309
4, 2018-07-09 09:08:11,-7747,1947,1590,8144.625099
5, 2018-07-09 09:08:11,-7681,1942,1488,8061.220069
6, 2018-07-09 09:08:11,-7654,1977,1644,8074.340902
7, 2018-07-09 09:08:12,-7726,1939,1578,8120.399067
8, 2018-07-09 09:08:12,-7720,1885,1644,8115.069994
9, 2018-07-09 09:08:12,-7788,1885,1591,8169.299236
10, 2018-07-09 09:08:12,-7750,1801,1586,8113.044866
11, 2018-07-09 09:08:12,-7775,1814,1535,8130.033579
12, 2018-07-09 09:08:12,-7707,1908,1619,8103.053375
13, 2018-07-09 09:08:12,-7599,1825,1547,7966.720467
14, 2018-07-09 09:08:12,-7657,1787,1587,8021.320777
15, 2018-07-09 09:08:12,-7672,1860,1601,8054.960273
16, 2018-07-09 09:08:12,-7728,1862,1535,8096.002285
17, 2018-07-09 09:08:12,-7735,1817,1609,8106.823977
18, 2018-07-09 09:08:12,-7812,1914,1468,8175.92588
19, 2018-07-09 09:08:12,-7715,1853,1493,8073.653634
20, 2018-07-09 09:08:12,-7618,1811,1596,7991.299081
21, 2018-07-09 09:08:12,-7621,1933,1635,8030.526446
22, 2018-07-09 09:08:12,-7714,1859,1646,8103.764125
23, 2018-07-09 09:08:12,-7599,1791,1670,7983.820013
24, 2018-07-09 09:08:12,-7660,1715,1780,8048.926947
25, 2018-07-09 09:08:12,-7800,1808,1837,8214.830065
26, 2018-07-09 09:08:12,-7712,1751,1725,8094.230661
27, 2018-07-09 09:08:12,-7683,1751,1528,8026.784786
28, 2018-07-09 09:08:12,-7619,1907,1702,8036.330879
29, 2018-07-09 09:08:12,-8023,1999,1539,8410.294347
30, 2018-07-09 09:08:12,-7751,2032,1511,8154.149005
31, 2018-07-09 09:08:12,-7717,1880,1518,8086.458619
32, 2018-07-09 09:08:12,-7860,1866,1476,8212.194104
33, 2018-07-09 09:08:12,-7602,1838,1460,7956.145298
34, 2018-07-09 09:08:12,-7728,1889,1416,8080.554498
35, 2018-07-09 09:08:12,-7730,1983,1555,8130.388306
36, 2018-07-09 09:08:12,-7621,1934,1435,7992.44781
37, 2018-07-09 09:08:12,-7632,1847,1513,7996.749465
38, 2018-07-09 09:08:12,-7744,1914,1431,8104.362591
39, 2018-07-09 09:08:12,-7816,1955,1431,8182.887143
40, 2018-07-09 09:08:12,-7659,1853,1505,8022.400825
41, 2018-07-09 09:08:12,-7756,1852,1471,8108.593035
42, 2018-07-09 09:08:12,-7736,1843,1510,8094.593566
43, 2018-07-09 09:08:12,-7718,1849,1453,8068.304283
44, 2018-07-09 09:08:12,-7757,1809,1492,8103.677807
45, 2018-07-09 09:08:12,-7719,1822,1424,8057.941487
46, 2018-07-09 09:08:12,-7742,1867,1498,8103.595313
47, 2018-07-09 09:08:12,-7669,1849,1510,8031.965015
48, 2018-07-09 09:08:12,-7719,1796,1552,8075.721701
49, 2018-07-09 09:08:13,-7745,1774,1445,8075.897845
50, 2018-07-09 09:08:13,-7716,1891,1518,8088.069053
51, 2018-07-09 09:08:13,-7686,1764,1535,8033.835759
52, 2018-07-09 09:08:13,-7663,1839,1498,8021.688974
53, 2018-07-09 09:08:13,-7760,1879,1681,8159.289307
54, 2018-07-09 09:08:13,-7768,1866,1526,8133.416011
55, 2018-07-09 09:08:13,-7620,1936,1558,8014.97723
56, 2018-07-09 09:08:13,-7685,1945,1575,8082.256801
57, 2018-07-09 09:08:13,-7795,1817,1531,8149.078169
58, 2018-07-09 09:08:13,-7711,1796,1622,8081.832775
59, 2018-07-09 09:08:13,-7735,1930,1534,8118.391528
60, 2018-07-09 09:08:13,-7773,1652,1368,8063.501535
61, 2018-07-09 09:08:13,-7626,1763,1406,7952.413533
62, 2018-07-09 09:08:13,-7752,1859,1500,8111.682008
63, 2018-07-09 09:08:13,-7793,1839,1588,8162.996631
64, 2018-07-09 09:08:13,-7746,1858,1478,8101.676617
65, 2018-07-09 09:08:13,-7674,1999,1421,8056.396093
66, 2018-07-09 09:08:13,-7691,2019,1375,8069.601415
67, 2018-07-09 09:08:13,-7688,2003,1541,8092.714872
68, 2018-07-09 09:08:13,-7719,1942,1483,8096.518635
69, 2018-07-09 09:08:13,-7662,1966,1483,8048.023919
70, 2018-07-09 09:08:13,-7746,1936,1362,8099.608386
71, 2018-07-09 09:08:13,-7638,1903,1523,8017.479779
72, 2018-07-09 09:08:13,-7731,1892,1414,8083.77517
73, 2018-07-09 09:08:13,-7772,1898,1445,8129.847047
74, 2018-07-09 09:08:13,-7743,1838,1481,8094.791782
75, 2018-07-09 09:08:13,-7692,1779,1493,8034.970691
76, 2018-07-09 09:08:13,-7692,1789,1514,8041.118144
77, 2018-07-09 09:08:13,-7720,1837,1455,8067.837009
78, 2018-07-09 09:08:13,-7767,1868,1405,8111.08735
79, 2018-07-09 09:08:13,-7619,1819,1476,7970.978484
80, 2018-07-09 09:08:13,-7784,1824,1491,8132.69408
81, 2018-07-09 09:08:13,-7784,1863,1507,8144.47506
82, 2018-07-09 09:08:13,-7666,1938,1567,8060.948393
83, 2018-07-09 09:08:13,-7701,1858,1701,8102.528371
84, 2018-07-09 09:08:13,-7996,1992,1386,8356.140018
85, 2018-07-09 09:08:13,-7672,2168,1355,8086.769009
86, 2018-07-09 09:08:13,-7756,1980,1292,8108.341384
87, 2018-07-09 09:08:13,-7611,1760,1169,7898.827888
88, 2018-07-09 09:08:14,-7546,1838,1261,7868.321358
89, 2018-07-09 09:08:14,-7695,1855,1437,8044.813174
90, 2018-07-09 09:08:14,-7835,1875,1407,8178.172106
91, 2018-07-09 09:08:14,-7758,1919,1312,8098.794293
92, 2018-07-09 09:08:14,-7716,1795,1258,8021.299458
93, 2018-07-09 09:08:14,-7766,1876,1168,8074.302199
94, 2018-07-09 09:08:14,-7727,1905,1190,8046.841244
95, 2018-07-09 09:08:14,-7665,1805,1260,7974.826017
96, 2018-07-09 09:08:14,-7897,1863,1263,8211.48872
97, 2018-07-09 09:08:14,-7675,1877,1326,8011.680847
98, 2018-07-09 09:08:14,-7787,1828,1150,8080.931444
99, 2018-07-09 09:08:14,-7840,1768,1269,8136.447935
100, 2018-07-09 09:08:14,-7747,1783,1232,8044.434225
101, 2018-07-09 09:08:14,-7755,1818,1293,8069.510394
102, 2018-07-09 09:08:14,-7754,1863,1221,8067.597288
103, 2018-07-09 09:08:14,-7835,1852,1136,8130.659567
104, 2018-07-09 09:08:14,-7989,1839,1030,8262.381134
105, 2018-07-09 09:08:14,-7472,1885,1436,7838.756598
106, 2018-07-09 09:08:14,-7397,1921,1431,7775.192023
107, 2018-07-09 09:08:14,-7719,1889,1567,8099.800677
108, 2018-07-09 09:08:14,-7794,1928,1358,8142.959167
109, 2018-07-09 09:08:14,-7762,2016,1386,8138.420977
110, 2018-07-09 09:08:14,-7715,1940,1378,8073.642858
111, 2018-07-09 09:08:14,-7586,1868,1379,7933.376393
112, 2018-07-09 09:08:14,-7783,1877,1363,8121.32914
113, 2018-07-09 09:08:14,-7848,1789,1281,8150.61875
114, 2018-07-09 09:08:14,-7796,1764,1231,8087.315562
115, 2018-07-09 09:08:14,-7815,1688,1238,8090.501406
116, 2018-07-09 09:08:14,-7654,1774,1264,7957.919829
117, 2018-07-09 09:08:14,-7711,1852,1277,8032.443837
118, 2018-07-09 09:08:14,-7720,1950,1240,8058.442778
119, 2018-07-09 09:08:14,-7679,1914,1298,8019.67836
120, 2018-07-09 09:08:14,-7732,1887,1281,8061.361796
121, 2018-07-09 09:08:14,-7794,1881,1288,8120.56285
122, 2018-07-09 09:08:14,-7726,1722,1307,8022.755699
123, 2018-07-09 09:08:14,-7706,1740,1362,8016.55038
124, 2018-07-09 09:08:14,-7837,1877,1310,8164.422699
125, 2018-07-09 09:08:15,-7666,1894,1360,8012.764317
126, 2018-07-09 09:08:15,-7587,1896,1233,7916.923266
127, 2018-07-09 09:08:15,-7624,1883,1350,7968.284947
128, 2018-07-09 09:08:15,-7772,1896,1624,8163.098431
129, 2018-07-09 09:08:15,-7954,1965,1649,8357.424364
130, 2018-07-09 09:08:15,-7719,1861,1639,8107.564554
131, 2018-07-09 09:08:15,-7745,1745,1590,8096.79875
132, 2018-07-09 09:08:15,-7873,1785,1340,8183.272817
133, 2018-07-09 09:08:15,-7787,1807,1292,8097.646695
134, 2018-07-09 09:08:15,-7765,1882,1210,8080.918822
135, 2018-07-09 09:08:15,-7680,2018,1517,8084.306587
136, 2018-07-09 09:08:15,-7824,1890,1420,8173.339342
137, 2018-07-09 09:08:15,-7808,1883,1154,8114.324926
138, 2018-07-09 09:08:15,-7481,1830,1056,7773.634735
139, 2018-07-09 09:08:15,-7797,2019,1276,8154.615012
140, 2018-07-09 09:08:15,-7875,2230,1221,8275.226039
141, 2018-07-09 09:08:15,-7606,2186,1235,8009.6852
142, 2018-07-09 09:08:15,-7627,1926,1076,7939.671341
143, 2018-07-09 09:08:15,-7973,1765,1349,8276.699523
144, 2018-07-09 09:08:15,-7718,2185,1226,8114.482423
145, 2018-07-09 09:08:15,-7667,1776,1260,7970.236195
146, 2018-07-09 09:08:15,-7834,1321,1232,8039.553532
147, 2018-07-09 09:08:15,-7784,1579,1185,8030.449676
148, 2018-07-09 09:08:15,-7914,1803,1401,8236.807998
149, 2018-07-09 09:08:15,-7863,2233,1210,8262.999334
150, 2018-07-09 09:08:15,-7455,2112,1242,7847.301001
151, 2018-07-09 09:08:15,-7510,2138,1120,7888.316931
152, 2018-07-09 09:08:15,-7783,2200,1170,8172.147147
