No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 09:05:12,-7796,1563,879,7999.576614
2, 2018-07-09 09:05:12,-7889,1405,816,8054.576463
3, 2018-07-09 09:05:12,-7781,1613,1020,8011.624679
4, 2018-07-09 09:05:12,-7910,1549,691,8089.807291
5, 2018-07-09 09:05:12,-7838,1428,729,8000.304307
6, 2018-07-09 09:05:12,-7846,1672,736,8055.867179
7, 2018-07-09 09:05:12,-7778,1537,782,7966.880004
8, 2018-07-09 09:05:12,-7750,1504,882,7943.704426
9, 2018-07-09 09:05:12,-7789,1695,812,8012.545788
10, 2018-07-09 09:05:12,-7717,1610,813,7924.970536
11, 2018-07-09 09:05:12,-7918,1621,928,8135.327221
12, 2018-07-09 09:05:12,-7879,1500,1033,8086.76264
13, 2018-07-09 09:05:12,-7984,1368,1051,8168.248343
14, 2018-07-09 09:05:12,-8056,1299,945,8214.594451
15, 2018-07-09 09:05:12,-7872,1503,1182,8100.896062
16, 2018-07-09 09:05:12,-8017,1515,859,8203.986531
17, 2018-07-09 09:05:12,-7827,1359,798,7984.085045
18, 2018-07-09 09:05:12,-7769,1461,909,7957.271077
19, 2018-07-09 09:05:12,-7832,1570,934,8042.231034
20, 2018-07-09 09:05:12,-7945,1566,1028,8162.852749
21, 2018-07-09 09:05:12,-7817,1689,932,8051.511287
22, 2018-07-09 09:05:12,-7844,1607,979,8066.54982
23, 2018-07-09 09:05:12,-7912,1469,990,8107.885359
24, 2018-07-09 09:05:12,-7756,1575,726,7947.530245
25, 2018-07-09 09:05:12,-7841,1731,798,8069.352266
26, 2018-07-09 09:05:12,-7968,1578,892,8171.5832
27, 2018-07-09 09:05:12,-7862,1467,1001,8060.095161
28, 2018-07-09 09:05:12,-7831,1539,717,8012.937726
29, 2018-07-09 09:05:12,-7797,1819,768,8043.120912
30, 2018-07-09 09:05:13,-7917,1812,608,8144.439637
31, 2018-07-09 09:05:13,-7778,1475,795,7956.439782
32, 2018-07-09 09:05:13,-7719,1531,846,7914.710228
33, 2018-07-09 09:05:13,-7819,1674,807,8036.808197
34, 2018-07-09 09:05:13,-7968,1743,689,8185.462357
35, 2018-07-09 09:05:13,-7700,1711,854,7933.904272
36, 2018-07-09 09:05:13,-7807,1701,949,8046.319096
37, 2018-07-09 09:05:13,-7910,1464,974,8103.090275
38, 2018-07-09 09:05:13,-7734,1723,1056,7993.661301
39, 2018-07-09 09:05:13,-7887,2011,758,8174.561395
40, 2018-07-09 09:05:13,-7886,1443,680,8045.722155
41, 2018-07-09 09:05:13,-7636,1187,700,7759.346944
42, 2018-07-09 09:05:13,-7817,1717,988,8064.100818
43, 2018-07-09 09:05:13,-8066,1758,954,8310.296986
44, 2018-07-09 09:05:13,-7803,1481,1050,8011.40874
45, 2018-07-09 09:05:13,-7686,1794,1005,7956.321826
46, 2018-07-09 09:05:13,-8125,1514,753,8299.086094
47, 2018-07-09 09:05:13,-7799,1138,698,7912.43635
48, 2018-07-09 09:05:13,-7750,1827,1053,8031.764314
49, 2018-07-09 09:05:13,-7950,2049,1027,8273.791755
50, 2018-07-09 09:05:13,-7912,1512,833,8098.134168
51, 2018-07-09 09:05:13,-7676,1626,960,7904.837253
52, 2018-07-09 09:05:13,-7929,1806,997,8192.965641
53, 2018-07-09 09:05:13,-7814,1446,886,7995.905702
54, 2018-07-09 09:05:13,-7728,1787,1060,8002.434192
55, 2018-07-09 09:05:13,-7926,1795,996,8187.522031
56, 2018-07-09 09:05:13,-7764,1426,904,7945.46336
57, 2018-07-09 09:05:13,-7795,1636,1124,8043.748939
58, 2018-07-09 09:05:13,-7899,1632,1030,8131.329842
59, 2018-07-09 09:05:13,-7872,1389,849,8038.563678
60, 2018-07-09 09:05:13,-7771,1537,1082,7995.094371
