No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 07:53:04,-7812,1668,828,8030.887373
2, 2018-07-09 07:53:04,-7791,1601,824,7996.365299
3, 2018-07-09 07:53:04,-7828,1661,930,8056.140825
4, 2018-07-09 07:53:04,-7816,1573,883,8021.463333
5, 2018-07-09 07:53:04,-7816,1473,916,8006.162689
6, 2018-07-09 07:53:04,-7858,1598,773,8056.009993
7, 2018-07-09 07:53:04,-7761,1629,870,7977.697788
8, 2018-07-09 07:53:04,-7802,1587,854,8007.439603
9, 2018-07-09 07:53:04,-7804,1564,837,8003.066975
10, 2018-07-09 07:53:04,-7762,1593,865,7970.854283
11, 2018-07-09 07:53:04,-7812,1577,839,8013.625522
12, 2018-07-09 07:53:04,-7807,1515,842,7997.089346
13, 2018-07-09 07:53:04,-7822,1513,976,8026.545272
14, 2018-07-09 07:53:04,-7873,1462,865,8054.178915
15, 2018-07-09 07:53:04,-7826,1463,845,8006.289403
16, 2018-07-09 07:53:04,-7692,1489,993,7897.470101
17, 2018-07-09 07:53:04,-7780,1494,997,7984.638063
18, 2018-07-09 07:53:04,-7889,1536,891,8086.37731
19, 2018-07-09 07:53:04,-7802,1507,950,8002.796574
20, 2018-07-09 07:53:04,-7793,1453,945,7983.425518
21, 2018-07-09 07:53:04,-7765,1519,872,7960.086055
22, 2018-07-09 07:53:04,-7724,1596,816,7929.265288
23, 2018-07-09 07:53:04,-7679,1596,1024,7909.66706
24, 2018-07-09 07:53:04,-7826,1624,916,8045.042449
25, 2018-07-09 07:53:04,-7846,1555,908,8049.981677
26, 2018-07-09 07:53:04,-7823,1569,926,8032.344988
27, 2018-07-09 07:53:05,-7907,1574,938,8116.524441
28, 2018-07-09 07:53:05,-7834,1616,923,8052.014717
29, 2018-07-09 07:53:05,-7810,1591,794,8009.857489
30, 2018-07-09 07:53:05,-7761,1524,847,7954.439389
31, 2018-07-09 07:53:05,-7669,1474,876,7858.346709
32, 2018-07-09 07:53:05,-7829,1436,852,8005.075952
33, 2018-07-09 07:53:05,-7853,1406,823,8020.210346
34, 2018-07-09 07:53:05,-7837,1453,866,8017.464312
35, 2018-07-09 07:53:05,-7928,1449,807,8099.63172
36, 2018-07-09 07:53:05,-7781,1582,848,7985.348396
37, 2018-07-09 07:53:05,-7731,1502,874,7923.903142
38, 2018-07-09 07:53:05,-7810,1428,964,7997.785944
39, 2018-07-09 07:53:05,-7865,1454,830,8041.221362
40, 2018-07-09 07:53:05,-7743,1541,988,7956.436011
41, 2018-07-09 07:53:05,-7762,1586,875,7970.549856
42, 2018-07-09 07:53:05,-7804,1521,855,7996.679436
43, 2018-07-09 07:53:05,-7797,1509,832,7985.14333
44, 2018-07-09 07:53:05,-7775,1527,868,7970.933321
45, 2018-07-09 07:53:05,-7766,1568,903,7974.007086
46, 2018-07-09 07:53:05,-7773,1556,872,7975.026583
47, 2018-07-09 07:53:05,-7829,1542,867,8026.374898
48, 2018-07-09 07:53:05,-7753,1563,860,7955.600417
49, 2018-07-09 07:53:05,-7785,1476,933,7978.426537
50, 2018-07-09 07:53:05,-7883,1470,797,8058.399221
51, 2018-07-09 07:53:05,-7862,1508,815,8046.697024
52, 2018-07-09 07:53:05,-7826,1499,876,8016.274259
53, 2018-07-09 07:53:05,-7815,1508,838,8003.157689
54, 2018-07-09 07:53:05,-7780,1479,878,7967.855734
55, 2018-07-09 07:53:05,-7810,1483,889,7999.106825
56, 2018-07-09 07:53:05,-7800,1505,840,7988.155294
57, 2018-07-09 07:53:05,-7819,1437,826,7992.747087
58, 2018-07-09 07:53:05,-7801,1498,816,7985.327858
59, 2018-07-09 07:53:05,-7728,1561,922,7937.807569
60, 2018-07-09 07:53:05,-7820,1529,829,8011.084945
61, 2018-07-09 07:53:05,-7791,1560,828,7988.671041
62, 2018-07-09 07:53:05,-7780,1555,830,7977.175252
63, 2018-07-09 07:53:05,-7825,1640,843,8039.332933
64, 2018-07-09 07:53:06,-7831,1668,769,8043.515774
65, 2018-07-09 07:53:06,-7732,1598,880,7944.295312
66, 2018-07-09 07:53:06,-7766,1622,804,7974.211936
67, 2018-07-09 07:53:06,-7766,1693,812,7989.765266
68, 2018-07-09 07:53:06,-7792,1615,867,8004.697246
69, 2018-07-09 07:53:06,-7742,1546,795,7934.778195
70, 2018-07-09 07:53:06,-7697,1464,906,7887.201088
71, 2018-07-09 07:53:06,-7890,1505,835,8075.54023
72, 2018-07-09 07:53:06,-7887,1581,795,8083.090684
73, 2018-07-09 07:53:06,-7735,1523,888,7933.36612
74, 2018-07-09 07:53:06,-7824,1432,912,8006.081688
75, 2018-07-09 07:53:06,-7914,1447,754,8080.453019
76, 2018-07-09 07:53:06,-7763,1487,846,7949.280093
77, 2018-07-09 07:53:06,-7794,1442,865,7973.332114
78, 2018-07-09 07:53:06,-7827,1495,809,8009.459095
79, 2018-07-09 07:53:06,-7775,1573,778,7970.5858
80, 2018-07-09 07:53:06,-7787,1481,795,7966.351423
81, 2018-07-09 07:53:06,-7814,1504,805,7998.039572
82, 2018-07-09 07:53:06,-7814,1548,823,8008.260048
83, 2018-07-09 07:53:06,-7812,1442,807,7984.857982
84, 2018-07-09 07:53:06,-7805,1518,837,7995.180924
85, 2018-07-09 07:53:06,-7756,1604,827,7963.182844
86, 2018-07-09 07:53:06,-7832,1491,781,8010.821806
87, 2018-07-09 07:53:06,-7780,1516,893,7976.471964
88, 2018-07-09 07:53:06,-7804,1559,798,7998.106088
89, 2018-07-09 07:53:06,-7817,1551,732,8002.931588
90, 2018-07-09 07:53:06,-7790,1499,867,7980.149748
91, 2018-07-09 07:53:06,-7769,1575,873,7974.968025
92, 2018-07-09 07:53:06,-7841,1539,810,8031.556636
93, 2018-07-09 07:53:06,-7791,1511,790,7975.393533
94, 2018-07-09 07:53:06,-7738,1575,909,7948.808087
