No, waktu, accx, accY, accZ,Akselerasi
1, 2018-07-09 09:11:27,-7052,1514,2000,7484.844688
2, 2018-07-09 09:11:27,-7661,1015,1680,7908.447762
3, 2018-07-09 09:11:27,-8192,2122,1521,8597.975866
4, 2018-07-09 09:11:27,-8192,2021,1812,8629.985458
5, 2018-07-09 09:11:28,-7992,1960,1385,8344.572428
6, 2018-07-09 09:11:28,-7676,1114,1573,7914.309888
7, 2018-07-09 09:11:28,-7733,860,1665,7956.828137
8, 2018-07-09 09:11:28,-7979,1335,1607,8247.976418
9, 2018-07-09 09:11:28,-8099,1907,1111,8394.329693
10, 2018-07-09 09:11:28,-7632,1497,1373,7897.693461
11, 2018-07-09 09:11:28,-7798,1516,1368,8060.923272
12, 2018-07-09 09:11:28,-7765,1711,1502,8091.894092
13, 2018-07-09 09:11:28,-7601,1726,1551,7947.318919
14, 2018-07-09 09:11:28,-7697,1491,1548,7991.445051
15, 2018-07-09 09:11:28,-7874,1953,1618,8272.364172
16, 2018-07-09 09:11:28,-7761,2326,1812,8302.213018
17, 2018-07-09 09:11:28,-7033,1823,1950,7522.560601
18, 2018-07-09 09:11:28,-7104,1717,2040,7587.918357
19, 2018-07-09 09:11:28,-7686,2632,1884,8339.752754
20, 2018-07-09 09:11:28,-8192,2636,2318,8912.378134
21, 2018-07-09 09:11:28,-8192,2136,2343,8784.133936
22, 2018-07-09 09:11:28,-6986,1519,1972,7416.221477
23, 2018-07-09 09:11:28,-6756,2075,1481,7220.977912
24, 2018-07-09 09:11:28,-8060,3025,638,8632.570243
25, 2018-07-09 09:11:28,-8192,3088,1459,8875.431764
26, 2018-07-09 09:11:28,-7493,2101,1732,7972.394496
27, 2018-07-09 09:11:28,-6758,1664,1974,7234.371846
28, 2018-07-09 09:11:28,-6816,1904,1793,7300.542514
29, 2018-07-09 09:11:28,-7569,2315,1742,8104.538852
30, 2018-07-09 09:11:28,-7907,2408,1720,8442.60108
31, 2018-07-09 09:11:28,-7593,2411,1942,8199.874023
32, 2018-07-09 09:11:28,-7353,2446,2024,8009.126107
33, 2018-07-09 09:11:29,-7440,2314,1884,8016.087075
34, 2018-07-09 09:11:29,-7621,2143,1980,8160.42217
35, 2018-07-09 09:11:29,-7660,2103,1915,8171.01181
36, 2018-07-09 09:11:29,-7707,2006,1987,8207.926291
37, 2018-07-09 09:11:29,-7537,1946,1878,8007.50704
38, 2018-07-09 09:11:29,-7386,2230,1915,7949.410104
39, 2018-07-09 09:11:29,-7840,2245,1578,8306.365571
40, 2018-07-09 09:11:29,-7556,1844,1831,7990.371268
41, 2018-07-09 09:11:29,-7287,2246,1892,7856.497248
42, 2018-07-09 09:11:29,-7736,2286,1925,8293.197031
43, 2018-07-09 09:11:29,-7929,1972,1745,8354.809992
44, 2018-07-09 09:11:29,-7528,2102,1928,8050.240493
45, 2018-07-09 09:11:29,-7463,2325,1826,8027.220565
46, 2018-07-09 09:11:29,-7737,1855,1927,8186.300935
47, 2018-07-09 09:11:29,-7642,1982,1833,8104.836642
48, 2018-07-09 09:11:29,-7463,2416,1940,8080.657461
49, 2018-07-09 09:11:29,-7415,1970,1998,7928.122666
50, 2018-07-09 09:11:29,-7559,1828,1821,7987.246459
