No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 07:43:27,-8192,2994,1696,-219,-1229,307,-68.44,-11.73,8885.342762
2, 2018-07-09 07:43:27,-8192,6394,1424,1371,-2279,299,-68.35,-11.58,10489.03599
3, 2018-07-09 07:43:27,-8192,6305,3326,3111,-6664,899,-68.05,-11.26,10859.28934
4, 2018-07-09 07:43:27,-8192,980,2959,7066,-5796,1357,-67.69,-10.83,8764.984027
5, 2018-07-09 07:43:27,-8192,-2563,4151,7738,-1169,-1419,-67.62,-10.35,9534.601932
6, 2018-07-09 07:43:27,-8192,-1702,4316,1066,-2107,-4580,-67.56,-10.19,9414.537907
7, 2018-07-09 07:43:27,-8192,30,2898,-4694,-337,-4816,-67.54,-10.4,8689.543601
8, 2018-07-09 07:43:27,-6009,1633,2836,-4729,2127,-2952,-67.62,-10.67,6842.343604
9, 2018-07-09 07:43:27,-5351,2135,3572,-1850,-459,-872,-67.59,-10.77,6778.687926
10, 2018-07-09 07:43:27,-7001,1864,2510,92,-3208,-1116,-67.38,-10.73,7667.372236
11, 2018-07-09 07:43:27,-8192,1133,1764,-281,-1237,-2683,-67.31,-10.7,8456.018508
12, 2018-07-09 07:43:27,-8192,327,1961,-1138,560,-2996,-67.37,-10.73,8429.787305
13, 2018-07-09 07:43:27,-7810,-62,1576,-2186,935,-2654,-67.44,-10.83,7967.667162
14, 2018-07-09 07:43:27,-7276,281,1374,-2279,1306,-2907,-67.51,-10.95,7409.926653
15, 2018-07-09 07:43:27,-6480,788,1834,-1826,1961,-3627,-67.6,-11.03,6780.479334
16, 2018-07-09 07:43:27,-5716,1312,2260,-1472,913,-3542,-67.63,-11.09,6285.029833
17, 2018-07-09 07:43:27,-5701,1238,1701,-1357,-933,-3029,-67.55,-11.13,6076.795702
18, 2018-07-09 07:43:27,-5937,1236,1022,-20,-756,-3343,-67.45,-11.11,6149.808859
19, 2018-07-09 07:43:28,-5941,1312,1303,1393,-138,-3664,-67.39,-11.01,6222.108485
20, 2018-07-09 07:43:28,-6205,1383,1466,2694,78,-3494,-67.35,-10.83,6524.099172
21, 2018-07-09 07:43:28,-6678,863,1191,3866,650,-3049,-67.36,-10.57,6838.050453
22, 2018-07-09 07:43:28,-6977,181,1106,4232,1207,-2351,-67.41,-10.29,7066.436584
23, 2018-07-09 07:43:28,-7020,-973,1865,3006,172,-1985,-67.42,-10.06,7328.393685
24, 2018-07-09 07:43:28,-7629,-1028,1609,965,-1510,-1758,-67.34,-9.98,7864.305818
25, 2018-07-09 07:43:28,-8192,-583,821,-805,-1356,-1745,-67.3,-9.99,8253.653373
26, 2018-07-09 07:43:28,-8192,94,262,-2650,-935,-1373,-67.28,-10.12,8196.72764
27, 2018-07-09 07:43:28,-8192,1299,678,-3951,1087,-1219,-67.36,-10.32,8322.015922
28, 2018-07-09 07:43:28,-8192,-632,3153,-4345,5069,-1350,-67.67,-10.55,8800.550949
29, 2018-07-09 07:43:28,-8192,506,5300,-4672,-2694,-3451,-67.67,-10.82,9770.102354
30, 2018-07-09 07:43:28,-8192,3827,3050,-3585,-1034,-340,-67.56,-11,9542.394511
31, 2018-07-09 07:43:28,-8192,2552,1358,3043,5855,3270,-67.93,-10.84,8687.101473
32, 2018-07-09 07:43:28,-8192,480,1660,6290,5736,3065,-68.33,-10.44,8372.267554
33, 2018-07-09 07:43:28,-5637,-860,1933,5821,6300,1530,-68.66,-10.06,6020.951586
34, 2018-07-09 07:43:28,-4022,-1134,4302,4236,5902,995,-68.97,-9.77,5997.4698
35, 2018-07-09 07:43:28,-4537,-293,4849,149,-2018,1998,-68.92,-9.64,6647.030841
36, 2018-07-09 07:43:28,-7275,691,1268,92,-6353,2079,-68.54,-9.62,7416.935351
37, 2018-07-09 07:43:28,-8192,1294,-820,2701,1587,1733,-68.45,-9.4,8334.008639
38, 2018-07-09 07:43:28,-7135,816,1196,3374,5076,2748,-68.75,-9.16,7280.418738
39, 2018-07-09 07:43:28,-5665,171,2053,1354,1549,4107,-68.94,-8.94,6027.95778
40, 2018-07-09 07:43:28,-5605,120,1332,-245,-44,4071,-68.87,-8.9,5762.347525
41, 2018-07-09 07:43:28,-5357,479,1288,-360,-185,3206,-68.81,-8.9,5530.446094
42, 2018-07-09 07:43:29,-5299,1384,1454,-445,-2188,2762,-68.58,-8.87,5666.478007
43, 2018-07-09 07:43:29,-6337,1503,1326,-704,-2418,2942,-68.39,-8.88,6646.416629
44, 2018-07-09 07:43:29,-7028,1229,1242,-340,-1173,2647,-68.28,-8.87,7241.946492
45, 2018-07-09 07:43:29,-7168,884,1212,-400,-513,1635,-68.23,-8.86,7323.293248
46, 2018-07-09 07:43:29,-7266,1053,1270,-1604,-687,1018,-68.18,-8.91,7450.937189
47, 2018-07-09 07:43:29,-7438,1878,956,-2581,-423,1239,-68.12,-9.07,7730.760894
48, 2018-07-09 07:43:29,-7813,2120,501,-1280,-835,1799,-68.08,-9.13,8111.003021
49, 2018-07-09 07:43:29,-8192,2497,844,807,117,1909,-68.13,-9.01,8605.591729
50, 2018-07-09 07:43:29,-8192,3330,1137,1570,-1283,1166,-68.14,-8.8,8915.746351
51, 2018-07-09 07:43:29,-8192,3205,990,1255,-3652,957,-67.99,-8.65,8852.174253
52, 2018-07-09 07:43:29,-8192,3984,4978,1736,-5714,1881,-67.7,-8.34,10380.82868
53, 2018-07-09 07:43:29,-8192,1800,1816,2180,-7542,2097,-67.24,-8.22,8581.766718
54, 2018-07-09 07:43:29,-8192,-1066,2578,4479,3371,71,-67.36,-7.93,8653.976196
55, 2018-07-09 07:43:29,-8192,-1092,4482,601,4576,-3579,-67.71,-7.84,9401.577102
56, 2018-07-09 07:43:29,-7055,-225,3906,-5249,1641,-4608,-67.83,-8.07,8067.247734
57, 2018-07-09 07:43:29,-5497,806,2586,-8000,3198,-2440,-67.95,-8.52,6128.135198
58, 2018-07-09 07:43:29,-5461,943,4218,-6424,3309,-290,-68.12,-8.9,6964.43063
59, 2018-07-09 07:43:29,-6553,1139,4214,-4744,-1358,-1159,-68.06,-9.18,7873.812672
60, 2018-07-09 07:43:29,-8192,1373,1126,-5161,-1951,-2025,-67.94,-9.45,8382.235322
61, 2018-07-09 07:43:29,-8192,1053,521,-4616,4067,-1483,-68.15,-9.7,8275.815005
62, 2018-07-09 07:43:29,-7241,223,2004,-4347,5710,-1949,-68.49,-9.95,7516.503575
63, 2018-07-09 07:43:29,-6161,511,1978,-4636,3829,-3835,-68.72,-10.2,6490.880218
64, 2018-07-09 07:43:29,-5431,1340,1228,-3603,2083,-5131,-68.82,-10.4,5727.071241
65, 2018-07-09 07:43:30,-5157,1689,1006,-1839,867,-4679,-68.82,-10.49,5519.004077
66, 2018-07-09 07:43:30,-5145,1102,1288,-375,675,-3821,-68.8,-10.49,5417.044674
67, 2018-07-09 07:43:30,-5330,-230,1385,-520,168,-3438,-68.76,-10.48,5511.80778
68, 2018-07-09 07:43:30,-5806,-246,1028,-1415,-742,-3147,-68.67,-10.54,5901.43508
69, 2018-07-09 07:43:30,-6638,434,681,-799,-643,-2824,-68.59,-10.58,6686.939584
70, 2018-07-09 07:43:30,-7008,1120,756,1349,1011,-2900,-68.62,-10.46,7137.08624
71, 2018-07-09 07:43:30,-6649,768,1307,1610,203,-2512,-68.62,-10.32,6819.624183
72, 2018-07-09 07:43:30,-6428,-279,1332,596,-1813,-1916,-68.5,-10.25,6570.483163
73, 2018-07-09 07:43:30,-7127,-1170,1132,-768,-5328,-1860,-68.2,-10.27,7310.571318
74, 2018-07-09 07:43:30,-8192,-1189,1155,-2835,-7120,-2288,-67.82,-10.42,8358.026681
75, 2018-07-09 07:43:30,-8192,305,939,-3840,-5011,-2420,-67.53,-10.63,8251.279295
76, 2018-07-09 07:43:30,-8192,1826,347,-2273,-2717,-2042,-67.37,-10.76,8400.211247
77, 2018-07-09 07:43:30,-8192,1503,1760,-748,-493,-567,-67.37,-10.76,8512.665446
78, 2018-07-09 07:43:30,-8192,-3540,3147,-1086,604,351,-67.48,-10.8,9462.773008
79, 2018-07-09 07:43:30,-8192,-1179,3587,-2938,-6659,-1438,-67.2,-10.96,9020.281259
80, 2018-07-09 07:43:30,-8192,2261,2983,-1897,-1792,-1659,-67.05,-11.06,9006.623896
81, 2018-07-09 07:43:30,-5801,2362,5283,4276,-2677,1274,-66.91,-10.74,8193.94496
82, 2018-07-09 07:43:30,-6210,-262,4872,5915,-9185,2399,-66.38,-10.36,7897.412741
83, 2018-07-09 07:43:30,-7594,-1428,3378,4828,-7659,1792,-65.86,-10.04,8433.202476
84, 2018-07-09 07:43:30,-7997,-352,3137,2647,-633,1332,-65.76,-9.85,8597.481143
85, 2018-07-09 07:43:30,-7344,1903,3590,4479,634,1321,-65.88,-9.46,8393.083164
86, 2018-07-09 07:43:31,-7147,2059,1400,6902,-919,2240,-65.82,-9.02,7568.295052
87, 2018-07-09 07:43:31,-6331,1194,1252,9102,2801,3265,-65.92,-8.16,6563.131951
88, 2018-07-09 07:43:31,-6007,-106,2834,7240,3496,3714,-66.11,-7.66,6642.8037
89, 2018-07-09 07:43:31,-6445,-610,2832,3003,1188,3244,-66.22,-7.29,7066.141026
90, 2018-07-09 07:43:31,-6597,508,1597,2799,1702,2689,-66.28,-7.11,6806.532304
91, 2018-07-09 07:43:31,-5365,2205,1483,4975,4513,2448,-66.58,-6.66,5987.0309
92, 2018-07-09 07:43:31,-4923,1725,2323,5556,2972,2444,-66.73,-6.28,5710.331251
93, 2018-07-09 07:43:31,-6225,345,2258,4192,276,1874,-66.74,-5.82,6630.853188
94, 2018-07-09 07:43:31,-7584,-204,2194,1377,628,768,-66.76,-5.6,7897.61407
95, 2018-07-09 07:43:31,-8192,1004,1776,-886,2035,531,-66.94,-5.61,8442.218666
