No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 07:45:44,-7109,1991,34,-303,-910,68,-57.85,7.73,7382.622705
2, 2018-07-09 07:45:44,-7343,1957,101,-789,-1326,-341,-57.78,7.71,7599.980197
3, 2018-07-09 07:45:44,-7715,1671,-59,-1405,-922,-836,-57.71,7.61,7894.108373
4, 2018-07-09 07:45:44,-7746,1554,-294,-1821,-642,-791,-57.7,7.51,7905.812292
5, 2018-07-09 07:45:44,-7627,3054,1164,-2646,-2901,-843,-57.55,7.31,8297.76723
6, 2018-07-09 07:45:44,-8192,4711,407,-3544,-5133,-910,-57.32,7.15,9458.754358
7, 2018-07-09 07:45:44,-8192,5557,318,-1021,-4287,224,-57.12,7.13,9904.051545
8, 2018-07-09 07:45:44,-8192,3629,563,-812,-5268,3844,-56.87,7.11,8977.498204
9, 2018-07-09 07:45:44,-8192,1332,-18,4422,-1990,3753,-56.75,7.32,8299.603123
10, 2018-07-09 07:45:44,-8192,2159,1496,2880,599,-608,-56.9,7.71,8602.799602
11, 2018-07-09 07:45:44,-7637,1693,1884,-866,-328,-1389,-56.97,7.75,8046.084389
12, 2018-07-09 07:45:44,-6355,540,3961,-3901,-617,-2283,-56.93,7.55,7507.805671
13, 2018-07-09 07:45:44,-5898,-803,5537,-6086,1115,-2017,-56.95,7.18,8129.549926
14, 2018-07-09 07:45:44,-6728,97,3412,-5874,-1896,-256,-56.9,6.57,7544.344703
15, 2018-07-09 07:45:44,-8192,1500,-472,-3242,1297,56,-56.96,6.35,8341.561485
16, 2018-07-09 07:45:44,-6894,1819,2571,-3475,3448,-1797,-57.31,6.09,7579.31646
17, 2018-07-09 07:45:44,-6240,2004,3074,-3855,1066,-2685,-57.39,5.87,7238.997997
18, 2018-07-09 07:45:45,-6248,2205,1417,-1580,-1263,-2668,-57.32,5.76,6775.50131
19, 2018-07-09 07:45:45,-6631,1961,399,1716,-1541,-2680,-57.21,5.84,6926.39033
20, 2018-07-09 07:45:45,-6936,1496,560,3431,-577,-3207,-57.17,6.05,7117.563628
21, 2018-07-09 07:45:45,-7299,803,1039,3069,-176,-3515,-57.16,6.24,7416.180351
22, 2018-07-09 07:45:45,-6990,549,1418,2533,1330,-3585,-57.25,6.48,7153.476428
23, 2018-07-09 07:45:45,-6443,1144,1181,2494,678,-3403,-57.33,6.7,6649.492161
24, 2018-07-09 07:45:45,-6390,1425,706,4374,154,-3039,-57.34,7.05,6584.91921
25, 2018-07-09 07:45:45,-6776,608,1008,4850,-1283,-2974,-57.26,7.5,6877.492566
