No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 08:52:11,-7531,1711,66,-728,785,1358,-66.78,-27.85,7723.201279
2, 2018-07-09 08:52:12,-7094,2057,-1067,-69,1937,717,-66.88,-27.79,7462.879739
3, 2018-07-09 08:52:12,-6852,4870,-1132,1952,1986,522,-67.08,-27.47,8482.230131
4, 2018-07-09 08:52:12,-8192,2284,-1668,3853,-267,1873,-67.14,-27.17,8666.472408
5, 2018-07-09 08:52:12,-8192,-1814,-1960,1381,1566,1618,-67.26,-26.86,8616.325203
6, 2018-07-09 08:52:12,-8192,2548,999,-1279,-2149,982,-67.26,-26.74,8637.081046
7, 2018-07-09 08:52:12,-8192,3843,-517,-2422,-554,-311,-67.19,-26.82,9063.376964
8, 2018-07-09 08:52:12,-8192,1532,872,75,1530,-2274,-67.48,-26.69,8379.515022
9, 2018-07-09 08:52:12,-6718,2382,2496,213,-2023,-3624,-67.42,-26.58,7552.182731
10, 2018-07-09 08:52:12,-5370,2580,2196,-568,-4569,-2779,-67.08,-26.52,6349.465804
11, 2018-07-09 08:52:12,-7711,1908,1134,-221,-3920,-3191,-66.82,-26.45,8024.085057
12, 2018-07-09 08:52:12,-8192,1426,298,615,-791,-4032,-66.77,-26.36,8320.525464
13, 2018-07-09 08:52:12,-7508,1178,90,2097,1852,-3386,-66.86,-26.17,7600.384727
14, 2018-07-09 08:52:12,-7152,821,-516,2139,2919,-3926,-67.02,-25.98,7217.437288
15, 2018-07-09 08:52:12,-6106,508,-489,1896,2763,-4879,-67.25,-25.71,6146.577991
16, 2018-07-09 08:52:12,-5293,178,46,1008,112,-4945,-67.24,-25.57,5296.191934
17, 2018-07-09 08:52:12,-4776,80,695,-618,-2972,-4387,-67.03,-25.54,4826.966024
18, 2018-07-09 08:52:12,-4709,689,56,-1435,-4387,-3563,-66.7,-25.56,4759.468248
19, 2018-07-09 08:52:12,-5647,792,-13,-647,-3560,-1901,-66.42,-25.55,5702.283928
20, 2018-07-09 08:52:12,-6753,610,-211,-210,-3034,-1374,-66.2,-25.51,6783.776972
21, 2018-07-09 08:52:12,-7376,180,-353,-341,-1010,-1395,-66.1,-25.47,7386.635567
22, 2018-07-09 08:52:12,-7701,324,-1113,-744,440,-1055,-66.12,-25.46,7787.75616
23, 2018-07-09 08:52:12,-7660,-106,-660,138,1063,-520,-66.19,-25.4,7689.111522
24, 2018-07-09 08:52:12,-7033,102,-187,-433,1578,-876,-66.33,-25.36,7036.224982
25, 2018-07-09 08:52:12,-7170,247,-66,-443,-597,-1422,-66.31,-25.34,7174.556781
26, 2018-07-09 08:52:12,-8144,676,-521,-841,-1463,-2173,-66.24,-25.32,8188.598964
27, 2018-07-09 08:52:12,-8192,336,-916,-680,-1124,-2592,-66.22,-25.31,8249.897939
28, 2018-07-09 08:52:12,-8192,125,-2156,152,-51,-2683,-66.25,-25.26,8471.884383
29, 2018-07-09 08:52:12,-8192,1575,-771,1115,-1683,-1121,-66.26,-25.11,8377.584974
30, 2018-07-09 08:52:12,-8192,-1144,1857,-5812,-10015,-538,-65.75,-25.36,8477.384561
31, 2018-07-09 08:52:12,-8192,-1077,-1974,104,-2443,-3708,-65.54,-25.43,8495.026133
32, 2018-07-09 08:52:12,-8192,1645,3642,-5404,476,-1060,-65.64,-25.6,9114.771144
33, 2018-07-09 08:52:12,-6620,-754,2572,-1975,6706,2911,-66.07,-25.74,7141.995519
34, 2018-07-09 08:52:12,-4618,-1462,2061,-865,-1626,2567,-66.03,-25.77,5264.132312
35, 2018-07-09 08:52:12,-5741,-521,2286,108,-6982,2669,-65.58,-25.74,6201.315828
36, 2018-07-09 08:52:12,-8192,219,619,-1368,-4065,3063,-65.28,-25.73,8218.271473
