No, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch,Akselerasi
1, 2018-07-09 08:53:42,-8192,-3071,5058,1920,-12054,680,-64.06,-66.96,10105.60582
2, 2018-07-09 08:53:42,-8192,-4117,-2578,-4623,-4756,-6556,-63.56,-67,9523.898204
3, 2018-07-09 08:53:42,-8192,1029,3467,-5875,3252,1145,-63.86,-67.19,8954.76376
4, 2018-07-09 08:53:42,-4949,967,3779,-1469,4864,3564,-64.15,-67.19,6301.470543
5, 2018-07-09 08:53:42,-5015,-561,2274,-2418,-3135,6177,-64.01,-67.18,5534.981662
6, 2018-07-09 08:53:42,-6581,-130,2478,-5872,-4778,4449,-63.68,-67.37,7033.274131
7, 2018-07-09 08:53:42,-7113,771,2210,-8329,-2810,3109,-63.48,-67.72,7488.211402
8, 2018-07-09 08:53:42,-7129,1589,1170,-7217,-221,3309,-63.42,-68.02,7397.057658
9, 2018-07-09 08:53:42,-7181,1461,401,-5352,4206,3825,-63.64,-68.23,7339.079166
10, 2018-07-09 08:53:42,-6141,933,945,-3782,4879,4845,-63.91,-68.32,6282.944771
11, 2018-07-09 08:53:42,-5111,1274,834,-4204,3652,5071,-64.11,-68.41,5333.006
12, 2018-07-09 08:53:42,-4477,2447,442,-2424,-996,4856,-64.05,-68.48,5121.201226
13, 2018-07-09 08:53:42,-5521,2202,815,-325,-2672,4108,-63.85,-68.35,5999.539149
14, 2018-07-09 08:53:42,-6606,1201,750,-604,-1906,2463,-63.7,-68.22,6756.044479
15, 2018-07-09 08:53:42,-7479,385,-126,-1743,-1006,1830,-63.63,-68.17,7489.96275
16, 2018-07-09 08:53:42,-7111,595,69,-1212,-766,1541,-63.58,-68.11,7136.182943
17, 2018-07-09 08:53:42,-6960,954,382,-1563,-196,887,-63.54,-68.05,7035.45592
18, 2018-07-09 08:53:42,-7085,2219,68,-2534,932,515,-63.61,-68.04,7424.67575
19, 2018-07-09 08:53:42,-6866,1879,-47,-1084,-746,1504,-63.57,-67.95,7118.623884
20, 2018-07-09 08:53:42,-7305,2302,-804,39,-1303,1900,-63.49,-67.79,7701.210619
