device, waktu, accx, accY, accZ
865, 22:42:25,-7765,503,2533
866, 22:42:25,-7688,524,2521
867, 22:42:25,-7693,489,2500
868, 22:42:25,-7799,487,2495
869, 22:42:25,-7778,485,2573
870, 22:42:25,-7729,506,2528
871, 22:42:25,-7752,506,2516
872, 22:42:25,-7769,492,2564
873, 22:42:25,-7743,482,2567
874, 22:42:25,-7762,516,2524
875, 22:42:25,-7728,484,2512
876, 22:42:25,-7762,470,2547
877, 22:42:25,-7713,485,2518
878, 22:42:25,-7741,472,2495
879, 22:42:25,-7763,470,2490
880, 22:42:25,-7754,453,2511
881, 22:42:25,-7729,458,2544
882, 22:42:25,-7762,495,2501
883, 22:42:25,-7730,499,2526
884, 22:42:25,-7729,477,2465
885, 22:42:25,-7769,484,2493
886, 22:42:26,-7794,484,2488
887, 22:42:26,-7737,474,2545
888, 22:42:26,-7736,482,2535
889, 22:42:26,-7781,495,2539
890, 22:42:26,-7748,508,2568
891, 22:42:26,-7711,502,2570
892, 22:42:26,-7752,492,2530
893, 22:42:26,-7719,516,2563
894, 22:42:26,-7738,493,2523
895, 22:42:26,-7752,506,2532
896, 22:42:26,-7728,463,2531
897, 22:42:26,-7739,502,2571
898, 22:42:26,-7743,513,2591
899, 22:42:26,-7747,501,2536
900, 22:42:26,-7740,530,2582
901, 22:42:26,-7714,558,2590
902, 22:42:26,-7679,503,2534
903, 22:42:26,-7796,485,2555
904, 22:42:26,-7766,505,2617
905, 22:42:26,-7682,536,2552
906, 22:42:26,-7751,537,2548
907, 22:42:26,-7758,516,2574
908, 22:42:26,-7741,517,2571
909, 22:42:26,-7723,505,2528
910, 22:42:26,-7723,495,2544
911, 22:42:26,-7751,491,2579
912, 22:42:26,-7737,464,2562
913, 22:42:26,-7749,474,2525
914, 22:42:26,-7739,479,2502
915, 22:42:27,-7726,476,2554
916, 22:42:27,-7749,476,2543
917, 22:42:27,-7755,476,2547
918, 22:42:27,-7739,494,2569
919, 22:42:27,-7682,482,2568
920, 22:42:27,-7758,470,2533
921, 22:42:27,-7785,482,2599
922, 22:42:27,-7775,479,2553
923, 22:42:27,-7725,491,2583
924, 22:42:27,-7759,484,2544
925, 22:42:27,-7719,504,2582
926, 22:42:27,-7710,506,2555
927, 22:42:27,-7750,479,2527
928, 22:42:27,-7762,482,2561
929, 22:42:27,-7728,471,2547
930, 22:42:27,-7731,467,2517
931, 22:42:27,-7743,467,2524
932, 22:42:27,-7740,490,2565
933, 22:42:27,-7736,473,2532
934, 22:42:27,-7747,468,2530
935, 22:42:27,-7718,482,2595
936, 22:42:27,-7709,491,2557
937, 22:42:27,-7717,475,2550
938, 22:42:27,-7785,461,2579
939, 22:42:27,-7763,464,2598
940, 22:42:27,-7700,452,2557
941, 22:42:27,-7748,471,2600
942, 22:42:27,-7744,504,2606
943, 22:42:27,-7724,472,2589
944, 22:42:27,-7735,439,2580
945, 22:42:27,-7757,463,2587
946, 22:42:27,-7702,450,2618
947, 22:42:27,-7734,461,2539
948, 22:42:27,-7718,476,2573
949, 22:42:28,-7718,467,2558
950, 22:42:28,-7723,456,2562
951, 22:42:28,-7724,460,2569
952, 22:42:28,-7727,493,2646
953, 22:42:28,-7727,516,2600
954, 22:42:28,-7710,507,2470
955, 22:42:28,-7775,480,2583
956, 22:42:28,-7766,518,2637
957, 22:42:28,-7712,496,2543
958, 22:42:28,-7722,511,2566
959, 22:42:28,-7707,541,2569
960, 22:42:28,-7742,504,2582
961, 22:42:28,-7733,498,2554
962, 22:42:28,-7733,502,2564
963, 22:42:28,-7716,526,2593
964, 22:42:28,-7739,522,2559
965, 22:42:28,-7743,493,2558
966, 22:42:28,-7734,501,2568
967, 22:42:28,-7725,507,2555
968, 22:42:28,-7754,499,2549
969, 22:42:28,-7711,523,2555
970, 22:42:28,-7709,507,2557
971, 22:42:28,-7741,461,2546
972, 22:42:28,-7774,462,2553
973, 22:42:28,-7750,477,2553
974, 22:42:28,-7729,469,2539
975, 22:42:28,-7779,465,2535
976, 22:42:28,-7731,497,2555
977, 22:42:28,-7707,468,2534
978, 22:42:28,-7713,508,2524
979, 22:42:28,-7746,498,2506
980, 22:42:28,-7767,471,2499
981, 22:42:28,-7737,477,2518
982, 22:42:28,-7713,473,2543
983, 22:42:28,-7731,470,2585
984, 22:42:28,-7733,483,2536
985, 22:42:28,-7790,464,2507
986, 22:42:28,-7731,479,2523
987, 22:42:28,-7786,501,2505
988, 22:42:29,-7720,482,2441
989, 22:42:29,-7719,458,2587
990, 22:42:29,-7739,473,2602
991, 22:42:29,-7725,511,2530
992, 22:42:29,-7738,477,2519
993, 22:42:29,-7736,473,2527
994, 22:42:29,-7720,439,2550
995, 22:42:29,-7701,494,2556
996, 22:42:29,-7757,511,2557
997, 22:42:29,-7746,454,2554
998, 22:42:29,-7746,467,2557
999, 22:42:29,-7724,491,2560
1000, 22:42:29,-7738,475,2571
1001, 22:42:29,-7708,481,2572
1002, 22:42:29,-7761,442,2538
1003, 22:42:29,-7725,476,2590
1004, 22:42:29,-7720,497,2534
1005, 22:42:29,-7705,459,2539
1006, 22:42:29,-7744,457,2564
1007, 22:42:29,-7731,444,2626
1008, 22:42:29,-7711,491,2526
1009, 22:42:29,-7750,477,2546
1010, 22:42:29,-7731,455,2606
1011, 22:42:29,-7723,439,2621
1012, 22:42:29,-7741,466,2497
1013, 22:42:29,-7708,476,2530
1014, 22:42:29,-7747,451,2580
1015, 22:42:29,-7711,474,2601
1016, 22:42:29,-7720,471,2579
1017, 22:42:29,-7747,488,2595
1018, 22:42:29,-7731,495,2526
1019, 22:42:29,-7755,459,2560
1020, 22:42:29,-7713,476,2619
1021, 22:42:29,-7719,495,2585
1022, 22:42:29,-7725,489,2556
1023, 22:42:29,-7754,469,2607
1024, 22:42:29,-7740,475,2633
1025, 22:42:29,-7701,448,2579
1026, 22:42:29,-7756,466,2604
1027, 22:42:29,-7744,467,2583
1028, 22:42:29,-7733,438,2589
1029, 22:42:30,-7719,450,2556
1030, 22:42:30,-7748,452,2618
1031, 22:42:30,-7725,454,2601
1032, 22:42:30,-7714,482,2593
1033, 22:42:30,-7740,464,2557
1034, 22:42:30,-7725,469,2605
1035, 22:42:30,-7709,455,2609
1036, 22:42:30,-7761,467,2610
1037, 22:42:30,-7761,475,2616
1038, 22:42:30,-7694,483,2578
1039, 22:42:30,-7697,457,2534
1040, 22:42:30,-7762,437,2599
1041, 22:42:30,-7761,440,2588
1042, 22:42:30,-7702,472,2552
1043, 22:42:30,-7740,459,2573
1044, 22:42:30,-7730,449,2658
1045, 22:42:30,-7696,472,2567
1046, 22:42:30,-7726,483,2615
1047, 22:42:30,-7717,463,2659
1048, 22:42:30,-7720,479,2591
1049, 22:42:30,-7729,479,2635
1050, 22:42:30,-7724,466,2610
1051, 22:42:30,-7727,468,2605
1052, 22:42:30,-7693,485,2644
1053, 22:42:30,-7722,455,2623
1054, 22:42:30,-7708,494,2640
1055, 22:42:30,-7706,503,2594
1056, 22:42:30,-7693,470,2587
1057, 22:42:30,-7761,455,2646
1058, 22:42:30,-7718,464,2636
1059, 22:42:30,-7704,481,2657
1060, 22:42:30,-7717,486,2654
1061, 22:42:30,-7744,491,2639
1062, 22:42:30,-7707,467,2653
1063, 22:42:30,-7678,474,2629
1064, 22:42:30,-7717,470,2679
1065, 22:42:30,-7714,473,2633
1066, 22:42:30,-7702,479,2645
1067, 22:42:30,-7707,484,2635
1068, 22:42:30,-7717,481,2698
1069, 22:42:31,-7681,476,2632
1070, 22:42:31,-7737,469,2638
1071, 22:42:31,-7711,501,2654
1072, 22:42:31,-7704,511,2632
1073, 22:42:31,-7671,464,2564
1074, 22:42:31,-7740,460,2596
1075, 22:42:31,-7748,478,2655
1076, 22:42:31,-7720,498,2582
1077, 22:42:31,-7734,479,2629
1078, 22:42:31,-7716,510,2620
1079, 22:42:31,-7700,464,2593
1080, 22:42:31,-7700,460,2609
1081, 22:42:31,-7697,453,2572
1082, 22:42:31,-7710,482,2601
1083, 22:42:31,-7720,470,2594
1084, 22:42:31,-7719,445,2627
1085, 22:42:31,-7717,446,2586
1086, 22:42:31,-7741,469,2602
1087, 22:42:31,-7733,445,2614
1088, 22:42:31,-7732,490,2595
1089, 22:42:31,-7728,484,2616
1090, 22:42:31,-7684,484,2546
1091, 22:42:31,-7785,452,2587
1092, 22:42:31,-7724,479,2585
1093, 22:42:31,-7732,467,2591
1094, 22:42:31,-7763,471,2563
1095, 22:42:31,-7739,489,2584
1096, 22:42:31,-7726,472,2613
1097, 22:42:31,-7735,501,2581
1098, 22:42:31,-7726,487,2613
1099, 22:42:31,-7747,481,2588
1100, 22:42:31,-7718,503,2603
1101, 22:42:31,-7721,499,2603
1102, 22:42:31,-7751,472,2595
1103, 22:42:31,-7716,473,2577
1104, 22:42:31,-7699,465,2598
1105, 22:42:31,-7717,473,2638
1106, 22:42:31,-7701,517,2620
1107, 22:42:31,-7683,488,2564
1108, 22:42:32,-7769,477,2586
1109, 22:42:32,-7750,482,2644
1110, 22:42:32,-7668,490,2597
1111, 22:42:32,-7743,455,2628
1112, 22:42:32,-7747,495,2596
1113, 22:42:32,-7723,462,2599
1114, 22:42:32,-7698,498,2623
1115, 22:42:32,-7717,490,2614
1116, 22:42:32,-7716,453,2631
1117, 22:42:32,-7713,464,2586
1118, 22:42:32,-7736,458,2617
1119, 22:42:32,-7694,480,2642
