device, waktu, accx, accY, accZ
1490, 22:54:01,-7916,-903,-701
1491, 22:54:01,-7890,-779,-680
1492, 22:54:01,-7897,-799,-726
1493, 22:54:01,-7908,-815,-726
1494, 22:54:01,-7900,-786,-785
1495, 22:54:01,-7901,-803,-730
1496, 22:54:01,-7912,-793,-738
1497, 22:54:01,-7891,-760,-729
1498, 22:54:01,-7876,-780,-716
1499, 22:54:01,-7892,-753,-750
1500, 22:54:01,-7903,-747,-728
1501, 22:54:01,-7888,-773,-739
1502, 22:54:01,-7929,-745,-748
1503, 22:54:01,-7921,-802,-786
1504, 22:54:01,-7874,-773,-741
1505, 22:54:01,-7891,-763,-676
1506, 22:54:01,-7887,-785,-746
1507, 22:54:01,-7907,-794,-700
1508, 22:54:01,-7916,-767,-690
1509, 22:54:01,-7905,-775,-712
1510, 22:54:01,-7929,-773,-745
1511, 22:54:02,-7907,-751,-755
1512, 22:54:02,-7915,-765,-725
1513, 22:54:02,-7911,-742,-732
1514, 22:54:02,-7894,-814,-718
1515, 22:54:02,-7904,-790,-764
1516, 22:54:02,-7891,-791,-753
1517, 22:54:02,-7902,-790,-745
1518, 22:54:02,-7892,-778,-771
1519, 22:54:02,-7942,-773,-775
1520, 22:54:02,-7911,-778,-772
1521, 22:54:02,-7885,-778,-767
1522, 22:54:02,-7888,-747,-734
1523, 22:54:02,-7891,-732,-759
1524, 22:54:02,-7931,-720,-756
1525, 22:54:02,-7900,-737,-720
1526, 22:54:02,-7882,-700,-810
1527, 22:54:02,-7903,-713,-763
1528, 22:54:02,-7909,-715,-771
1529, 22:54:02,-7910,-756,-731
1530, 22:54:02,-7927,-759,-756
1531, 22:54:02,-7886,-750,-740
1532, 22:54:02,-7896,-740,-718
1533, 22:54:02,-7914,-774,-750
1534, 22:54:02,-7924,-757,-722
1535, 22:54:02,-7899,-761,-707
1536, 22:54:02,-7899,-763,-662
1537, 22:54:02,-7881,-764,-693
1538, 22:54:02,-7925,-783,-679
1539, 22:54:02,-7905,-780,-623
1540, 22:54:02,-7914,-794,-637
1541, 22:54:02,-7896,-765,-627
1542, 22:54:02,-7887,-801,-630
1543, 22:54:02,-7908,-779,-595
1544, 22:54:02,-7886,-800,-612
1545, 22:54:03,-7903,-782,-623
1546, 22:54:03,-7916,-800,-591
1547, 22:54:03,-7914,-776,-619
1548, 22:54:03,-7906,-764,-578
1549, 22:54:03,-7900,-756,-634
1550, 22:54:03,-7900,-768,-580
1551, 22:54:03,-7913,-743,-616
1552, 22:54:03,-7909,-778,-657
1553, 22:54:03,-7892,-796,-644
1554, 22:54:03,-7911,-800,-637
1555, 22:54:03,-7919,-764,-587
1556, 22:54:03,-7907,-772,-600
1557, 22:54:03,-7924,-790,-644
1558, 22:54:03,-7933,-788,-607
1559, 22:54:03,-7892,-776,-634
1560, 22:54:03,-7937,-782,-606
1561, 22:54:03,-7907,-791,-596
1562, 22:54:03,-7912,-792,-621
1563, 22:54:03,-7922,-776,-599
1564, 22:54:03,-7926,-782,-618
1565, 22:54:03,-7932,-790,-637
1566, 22:54:03,-7928,-789,-599
1567, 22:54:03,-7896,-802,-621
1568, 22:54:03,-7918,-786,-654
1569, 22:54:03,-7940,-781,-620
1570, 22:54:03,-7925,-789,-645
1571, 22:54:03,-7902,-777,-636
1572, 22:54:03,-7915,-797,-652
1573, 22:54:03,-7914,-800,-613
1574, 22:54:03,-7921,-801,-630
1575, 22:54:03,-7903,-808,-647
1576, 22:54:04,-7922,-818,-620
1577, 22:54:04,-7890,-811,-624
1578, 22:54:04,-7920,-786,-573
1579, 22:54:04,-7900,-780,-642
1580, 22:54:04,-7922,-764,-643
1581, 22:54:04,-7896,-777,-617
1582, 22:54:04,-7915,-755,-609
1583, 22:54:04,-7898,-778,-676
1584, 22:54:04,-7934,-788,-581
1585, 22:54:04,-7901,-820,-644
1586, 22:54:04,-7929,-803,-641
1587, 22:54:04,-7926,-810,-654
1588, 22:54:04,-7882,-809,-601
1589, 22:54:04,-7907,-781,-640
1590, 22:54:04,-7926,-749,-659
