device, waktu, accx, accY, accZ
3363, 23:06:30,-7845,507,2013
3364, 23:06:30,-7827,557,1937
3365, 23:06:30,-7838,521,1977
3366, 23:06:30,-7918,478,2006
3367, 23:06:30,-7828,418,1813
3368, 23:06:30,-7927,450,1956
3369, 23:06:30,-7903,477,2046
3370, 23:06:30,-7852,529,1892
3371, 23:06:30,-7868,532,1973
3372, 23:06:30,-7865,534,1963
3373, 23:06:30,-7825,533,1916
3374, 23:06:30,-7844,486,1967
3375, 23:06:30,-7854,520,1977
3376, 23:06:31,-7816,541,1990
3377, 23:06:31,-7866,506,2026
3378, 23:06:31,-7822,485,1999
3379, 23:06:31,-7829,488,1971
3380, 23:06:31,-7860,516,2050
3381, 23:06:31,-7849,516,2003
3382, 23:06:31,-7851,529,2024
3383, 23:06:31,-7858,509,2005
3384, 23:06:31,-7846,493,1963
3385, 23:06:31,-7873,521,2046
3386, 23:06:31,-7853,501,2039
3387, 23:06:31,-7881,474,2097
3388, 23:06:31,-7770,510,2008
3389, 23:06:31,-7788,526,2000
3390, 23:06:31,-7871,499,1979
3391, 23:06:31,-7760,461,1831
3392, 23:06:31,-7869,557,2173
3393, 23:06:31,-7850,553,2090
3394, 23:06:31,-7832,498,2003
3395, 23:06:31,-7855,526,2058
3396, 23:06:31,-7846,571,2032
3397, 23:06:31,-7851,513,1986
3398, 23:06:31,-7861,521,1985
3399, 23:06:31,-7871,506,2048
3400, 23:06:31,-7837,530,1990
3401, 23:06:31,-7856,532,1962
3402, 23:06:31,-7864,527,2078
3403, 23:06:31,-7835,570,2032
3404, 23:06:31,-7847,556,1979
3405, 23:06:31,-7805,574,2033
3406, 23:06:31,-7829,566,2011
3407, 23:06:31,-7841,523,1984
3408, 23:06:31,-7812,538,1980
3409, 23:06:31,-7822,530,2028
3410, 23:06:31,-7830,511,2005
3411, 23:06:31,-7793,528,2029
3412, 23:06:32,-7710,504,1927
3413, 23:06:32,-7884,519,2071
3414, 23:06:32,-7938,504,1980
3415, 23:06:32,-7855,457,2100
3416, 23:06:32,-7787,533,2139
3417, 23:06:32,-7795,600,1868
3418, 23:06:32,-7903,548,1977
3419, 23:06:32,-7876,497,2042
3420, 23:06:32,-7803,567,1972
3421, 23:06:32,-7860,525,2049
3422, 23:06:32,-7842,490,1946
3423, 23:06:32,-7867,559,1965
3424, 23:06:32,-7834,551,1959
3425, 23:06:32,-7852,536,1951
3426, 23:06:32,-7872,543,1950
3427, 23:06:32,-7854,546,1964
3428, 23:06:32,-7864,557,1999
3429, 23:06:32,-7854,531,1952
3430, 23:06:32,-7852,541,1932
3431, 23:06:32,-7847,561,1974
3432, 23:06:32,-7869,554,1932
3433, 23:06:32,-7882,542,1983
3434, 23:06:32,-7878,564,2048
3435, 23:06:32,-7810,518,1886
3436, 23:06:32,-7946,574,1983
3437, 23:06:32,-7871,559,1896
3438, 23:06:32,-7920,509,1982
3439, 23:06:32,-7883,537,2038
3440, 23:06:32,-7811,546,1930
3441, 23:06:32,-7920,528,2064
3442, 23:06:32,-7862,520,1890
3443, 23:06:32,-7834,566,1965
3444, 23:06:32,-7839,529,1978
3445, 23:06:32,-7848,548,1951
3446, 23:06:32,-7870,583,2003
3447, 23:06:32,-7825,530,1942
3448, 23:06:32,-7866,539,1954
3449, 23:06:32,-7895,550,2061
3450, 23:06:32,-7830,540,1967
3451, 23:06:32,-7824,491,2059
3452, 23:06:32,-7846,500,1979
3453, 23:06:33,-7863,517,2028
3454, 23:06:33,-7853,541,2039
3455, 23:06:33,-7831,527,2023
3456, 23:06:33,-7813,546,2034
3457, 23:06:33,-7810,568,2039
3458, 23:06:33,-7769,539,1961
3459, 23:06:33,-7912,509,2115
3460, 23:06:33,-7820,510,2033
3461, 23:06:33,-7825,544,2174
3462, 23:06:33,-7756,535,1966
3463, 23:06:33,-7882,515,2123
3464, 23:06:33,-7788,526,2004
3465, 23:06:33,-7774,524,2083
3466, 23:06:33,-7776,532,2063
3467, 23:06:33,-7812,537,1996
3468, 23:06:33,-7823,548,2053
3469, 23:06:33,-7796,533,2072
3470, 23:06:33,-7808,501,2100
3471, 23:06:33,-7829,483,2120
3472, 23:06:33,-7859,498,2076
3473, 23:06:33,-7875,516,2051
3474, 23:06:33,-7822,540,2073
3475, 23:06:33,-7821,556,2083
3476, 23:06:33,-7809,524,2069
3477, 23:06:33,-7812,519,2057
3478, 23:06:34,-7835,573,2110
3479, 23:06:34,-7867,573,2048
3480, 23:06:34,-7832,526,2035
3481, 23:06:34,-7809,514,2070
3482, 23:06:34,-7780,558,2086
3483, 23:06:34,-7759,550,1996
3484, 23:06:34,-7883,550,2124
3485, 23:06:34,-7818,524,1965
3486, 23:06:34,-7882,506,1972
3487, 23:06:34,-7853,525,2143
3488, 23:06:34,-7780,520,2001
3489, 23:06:34,-7837,501,2033
3490, 23:06:34,-7915,499,2022
3491, 23:06:34,-7853,542,1970
3492, 23:06:34,-7845,560,2057
3493, 23:06:34,-7827,499,1992
3494, 23:06:34,-7826,556,2022
3495, 23:06:34,-7877,540,2071
3496, 23:06:34,-7840,535,1953
3497, 23:06:34,-7819,541,1946
3498, 23:06:34,-7833,523,1983
3499, 23:06:34,-7846,538,1989
3500, 23:06:34,-7873,507,2027
3501, 23:06:34,-7847,506,2025
3502, 23:06:34,-7850,538,1978
3503, 23:06:34,-7862,528,2011
3504, 23:06:34,-7841,538,1966
3505, 23:06:34,-7851,510,1992
3506, 23:06:34,-7841,502,1956
3507, 23:06:34,-7865,525,2018
3508, 23:06:34,-7860,517,1979
3509, 23:06:34,-7866,501,2014
3510, 23:06:34,-7881,524,1997
3511, 23:06:34,-7804,520,1955
3512, 23:06:34,-7884,536,2060
3513, 23:06:34,-7831,518,1917
3514, 23:06:34,-7897,540,1951
3515, 23:06:34,-7909,570,2086
3516, 23:06:34,-7831,521,1945
3517, 23:06:34,-7844,515,2025
3518, 23:06:34,-7895,533,1961
3519, 23:06:34,-7879,532,1911
3520, 23:06:35,-7877,536,1977
3521, 23:06:35,-7833,509,1950
3522, 23:06:35,-7850,506,2006
3523, 23:06:35,-7833,504,1939
3524, 23:06:35,-7856,504,1954
3525, 23:06:35,-7845,510,1962
3526, 23:06:35,-7832,509,1948
3527, 23:06:35,-7870,513,1920
3528, 23:06:35,-7838,514,1924
3529, 23:06:35,-7843,535,1978
3530, 23:06:35,-7875,507,2003
3531, 23:06:35,-7854,507,1934
3532, 23:06:35,-7865,543,1965
3533, 23:06:35,-7860,520,1957
3534, 23:06:35,-7858,519,1964
3535, 23:06:35,-7875,518,1968
3536, 23:06:35,-7899,536,1955
3537, 23:06:35,-7854,511,1966
3538, 23:06:35,-7873,522,1990
3539, 23:06:35,-7858,493,1964
3540, 23:06:35,-7855,525,1976
3541, 23:06:35,-7771,552,1971
3542, 23:06:35,-7801,479,1981
3543, 23:06:35,-7917,522,2027
3544, 23:06:35,-7817,510,1881
3545, 23:06:35,-7885,490,1971
3546, 23:06:35,-7820,502,2002
3547, 23:06:35,-7808,496,1961
3548, 23:06:36,-7891,505,2038
3549, 23:06:36,-7850,525,1937
3550, 23:06:36,-7841,538,2021
3551, 23:06:36,-7842,487,2004
3552, 23:06:36,-7844,513,1965
3553, 23:06:36,-7888,525,2011
3554, 23:06:36,-7844,539,2003
3555, 23:06:36,-7801,501,2003
3556, 23:06:36,-7857,446,2045
3557, 23:06:36,-7831,475,2005
3558, 23:06:36,-7849,508,2052
3559, 23:06:36,-7850,500,2012
3560, 23:06:36,-7847,477,2043
3561, 23:06:36,-7830,431,2045
3562, 23:06:36,-7828,480,2024
3563, 23:06:36,-7820,513,2023
3564, 23:06:36,-7790,501,2008
3565, 23:06:36,-7805,505,2007
3566, 23:06:36,-7800,518,2018
3567, 23:06:36,-7826,505,1970
3568, 23:06:36,-7802,504,1999
3569, 23:06:36,-7837,495,2017
3570, 23:06:36,-7824,488,2058
3571, 23:06:36,-7901,437,2051
3572, 23:06:36,-7795,509,2008
3573, 23:06:36,-7843,464,2072
3574, 23:06:36,-7893,522,2070
3575, 23:06:36,-7824,473,1952
3576, 23:06:36,-7907,460,2082
3577, 23:06:36,-7828,485,2103
3578, 23:06:36,-7815,472,1950
