device, waktu, accx, accY, accZ
3921, 23:15:02,-7885,-40,1768
3922, 23:15:02,-7898,-41,1811
3923, 23:15:02,-7908,-56,1771
3924, 23:15:02,-7750,-60,1881
3925, 23:15:02,-8191,-161,2048
3926, 23:15:02,-8079,2,1715
3927, 23:15:02,-8001,-31,1675
3928, 23:15:02,-7931,-94,1571
3929, 23:15:02,-7828,-57,1510
3930, 23:15:02,-7822,-58,1571
3931, 23:15:02,-8056,-45,1729
3932, 23:15:02,-7916,-43,1626
3933, 23:15:03,-7919,-32,1607
3934, 23:15:03,-7881,-65,1610
3935, 23:15:03,-7891,-49,1606
3936, 23:15:03,-8021,-40,1693
3937, 23:15:03,-7934,-60,1628
3938, 23:15:03,-7940,-40,1623
3939, 23:15:03,-7915,-45,1619
3940, 23:15:03,-7971,-50,1684
3941, 23:15:03,-7923,-72,1652
3942, 23:15:03,-7917,-61,1632
3943, 23:15:03,-7906,-41,1613
3944, 23:15:03,-7902,-55,1650
3945, 23:15:03,-7961,-23,1607
3946, 23:15:03,-7918,-47,1616
3947, 23:15:03,-7961,-63,1686
3948, 23:15:03,-7919,-69,1608
3949, 23:15:03,-7881,-62,1625
3950, 23:15:03,-7986,-78,1699
3951, 23:15:03,-7954,-68,1634
3952, 23:15:03,-7924,-67,1608
3953, 23:15:03,-7952,-76,1650
3954, 23:15:03,-7911,-96,1654
3955, 23:15:03,-7951,-69,1667
3956, 23:15:03,-7896,-69,1644
3957, 23:15:03,-7911,-50,1602
3958, 23:15:03,-7905,-54,1611
3959, 23:15:03,-7962,-88,1662
3960, 23:15:03,-7868,-99,1571
3961, 23:15:03,-7945,-40,1617
3962, 23:15:03,-7972,-77,1667
3963, 23:15:03,-7925,-82,1632
3964, 23:15:03,-7969,-49,1611
3965, 23:15:03,-7951,-82,1595
3966, 23:15:03,-7943,-76,1619
3967, 23:15:03,-7911,-94,1593
3968, 23:15:03,-7933,-55,1593
3969, 23:15:03,-7915,-81,1555
3970, 23:15:03,-7916,-74,1582
3971, 23:15:04,-7967,-87,1633
3972, 23:15:04,-7978,-73,1613
3973, 23:15:04,-7931,-74,1568
3974, 23:15:04,-7875,-89,1604
3975, 23:15:04,-7939,-88,1536
3976, 23:15:04,-7930,-51,1574
3977, 23:15:04,-7991,-63,1613
3978, 23:15:04,-7961,-59,1631
3979, 23:15:04,-7863,-81,1560
3980, 23:15:04,-7959,-57,1572
3981, 23:15:04,-7941,-76,1611
3982, 23:15:04,-7869,-74,1574
3983, 23:15:04,-7930,-55,1557
3984, 23:15:04,-7978,-66,1628
3985, 23:15:04,-7962,-48,1627
3986, 23:15:04,-7905,-55,1575
3987, 23:15:04,-7970,-72,1615
3988, 23:15:04,-7927,-60,1580
3989, 23:15:04,-7932,-71,1591
3990, 23:15:04,-7905,-66,1596
3991, 23:15:04,-7924,-99,1594
3992, 23:15:04,-7953,-70,1609
3993, 23:15:04,-8071,-81,1629
3994, 23:15:04,-7961,-86,1573
3995, 23:15:04,-7893,-110,1566
3996, 23:15:04,-7877,-77,1520
3997, 23:15:04,-7969,-89,1604
3998, 23:15:04,-7966,-48,1645
3999, 23:15:04,-7883,-34,1606
4000, 23:15:04,-7931,-64,1615
4001, 23:15:04,-7963,-46,1569
4002, 23:15:04,-7944,-87,1614
4003, 23:15:04,-7907,-90,1577
4004, 23:15:04,-7934,-27,1575
4005, 23:15:04,-7935,-50,1625
4006, 23:15:04,-7921,-66,1563
4007, 23:15:04,-7916,-92,1504
4008, 23:15:04,-8013,-62,1589
4009, 23:15:04,-7962,-66,1585
4010, 23:15:05,-7904,-91,1561
4011, 23:15:05,-7934,-101,1570
4012, 23:15:05,-7962,-80,1559
4013, 23:15:05,-7932,-81,1540
4014, 23:15:05,-7929,-77,1542
4015, 23:15:05,-7971,-103,1571
4016, 23:15:05,-7939,-98,1524
4017, 23:15:05,-7940,-87,1529
4018, 23:15:05,-8002,-51,1537
4019, 23:15:05,-7940,-75,1568
4020, 23:15:05,-7933,-89,1559
4021, 23:15:05,-7941,-62,1516
4022, 23:15:05,-7995,-50,1567
4023, 23:15:05,-7901,-109,1540
4024, 23:15:05,-7954,-50,1508
4025, 23:15:05,-7988,-44,1532
4026, 23:15:05,-7922,-92,1547
4027, 23:15:05,-7943,-80,1538
4028, 23:15:05,-7943,-39,1545
4029, 23:15:05,-7942,-91,1546
4030, 23:15:05,-7901,-66,1551
4031, 23:15:05,-7985,-57,1509
4032, 23:15:05,-7948,-58,1540
4033, 23:15:05,-7968,-65,1555
4034, 23:15:05,-7930,-64,1482
4035, 23:15:05,-7943,-50,1528
4036, 23:15:05,-7948,-97,1543
4037, 23:15:05,-7930,-88,1461
4038, 23:15:05,-7922,-37,1509
4039, 23:15:05,-7971,-84,1545
4040, 23:15:05,-7920,-108,1498
4041, 23:15:05,-7970,-47,1485
4042, 23:15:05,-7959,-98,1501
4043, 23:15:05,-7919,-111,1488
4044, 23:15:05,-7951,-34,1465
4045, 23:15:05,-7931,-85,1495
4046, 23:15:05,-7918,-44,1508
4047, 23:15:05,-7972,-90,1450
4048, 23:15:05,-7989,-70,1483
4049, 23:15:05,-8007,-97,1496
4050, 23:15:05,-7947,-69,1494
4051, 23:15:05,-7920,-84,1441
4052, 23:15:06,-7953,-66,1450
4053, 23:15:06,-7973,-75,1512
4054, 23:15:06,-7976,-69,1499
4055, 23:15:06,-7933,-45,1475
4056, 23:15:06,-7916,-86,1504
4057, 23:15:06,-7987,-82,1525
4058, 23:15:06,-7923,-107,1491
4059, 23:15:06,-7981,-91,1513
4060, 23:15:06,-7909,-89,1458
4061, 23:15:06,-7962,-81,1483
4062, 23:15:06,-7950,-72,1544
4063, 23:15:06,-7933,-86,1506
4064, 23:15:06,-7957,-75,1485
4065, 23:15:06,-7939,-97,1554
4066, 23:15:06,-7939,-81,1563
4067, 23:15:06,-7951,-85,1512
4068, 23:15:06,-7933,-86,1506
4069, 23:15:06,-7909,-107,1505
4070, 23:15:06,-7979,-118,1539
4071, 23:15:06,-7972,-93,1590
4072, 23:15:06,-7912,-93,1501
4073, 23:15:06,-7963,-51,1552
4074, 23:15:06,-7974,-85,1563
4075, 23:15:06,-7963,-98,1518
4076, 23:15:06,-7909,-114,1537
4077, 23:15:06,-7960,-75,1538
4078, 23:15:06,-7944,-59,1539
4079, 23:15:06,-7945,-96,1611
4080, 23:15:06,-7900,-88,1550
4081, 23:15:06,-7963,-63,1556
4082, 23:15:06,-7904,-101,1563
4083, 23:15:06,-7919,-67,1515
4084, 23:15:06,-7981,-55,1553
4085, 23:15:06,-7973,-83,1586
4086, 23:15:06,-7907,-108,1556
4087, 23:15:06,-7939,-106,1517
4088, 23:15:06,-7948,-75,1559
4089, 23:15:06,-7925,-98,1587
4090, 23:15:06,-7965,-76,1595
4091, 23:15:06,-7926,-125,1523
4092, 23:15:06,-7939,-98,1492
4093, 23:15:07,-7946,-106,1548
4094, 23:15:07,-7945,-77,1517
4095, 23:15:07,-7940,-85,1548
4096, 23:15:07,-7941,-82,1560
4097, 23:15:07,-7925,-74,1528
4098, 23:15:07,-7958,-99,1551
4099, 23:15:07,-7977,-101,1574
4100, 23:15:07,-7921,-105,1459
4101, 23:15:07,-7978,-59,1526
4102, 23:15:07,-7952,-81,1555
4103, 23:15:07,-7928,-96,1556
4104, 23:15:07,-7956,-52,1473
4105, 23:15:07,-7971,-79,1506
4106, 23:15:07,-7924,-84,1492
4107, 23:15:07,-7954,-106,1534
4108, 23:15:07,-7951,-74,1489
4109, 23:15:07,-7978,-93,1505
4110, 23:15:07,-7981,-67,1499
4111, 23:15:07,-7931,-69,1451
4112, 23:15:07,-7927,-60,1484
4113, 23:15:07,-7993,-88,1451
4114, 23:15:07,-7946,-85,1426
4115, 23:15:08,-7979,-87,1474
4116, 23:15:08,-7979,-75,1458
4117, 23:15:08,-7931,-65,1449
4118, 23:15:08,-7978,-56,1498
4119, 23:15:08,-7957,-56,1451
4120, 23:15:08,-7967,-50,1485
4121, 23:15:08,-7959,-97,1422
4122, 23:15:08,-8098,-39,1581
4123, 23:15:08,-8000,-75,1540
4124, 23:15:08,-7902,-50,1449
4125, 23:15:08,-7930,-54,1489
4126, 23:15:08,-7921,-94,1501
4127, 23:15:08,-7941,-54,1503
4128, 23:15:08,-7977,-82,1628
4129, 23:15:08,-7949,-68,1541
4130, 23:15:08,-7964,-89,1631
4131, 23:15:08,-7805,-136,1577
4132, 23:15:08,-7834,-89,1670
4133, 23:15:08,-7927,-86,1675
4134, 23:15:08,-7981,-83,1674
4135, 23:15:08,-7910,-68,1686
4136, 23:15:08,-7907,-95,1700
4137, 23:15:08,-7941,-95,1693
4138, 23:15:08,-7883,-84,1634
4139, 23:15:08,-7946,-101,1690
4140, 23:15:08,-7927,-92,1668
4141, 23:15:08,-7929,-66,1709
4142, 23:15:08,-7878,-101,1640
4143, 23:15:08,-7979,-92,1733
4144, 23:15:08,-7874,-87,1663
4145, 23:15:08,-7936,-97,1661
4146, 23:15:08,-7958,-72,1684
4147, 23:15:08,-7910,-59,1719
4148, 23:15:08,-7944,-93,1697
4149, 23:15:08,-7914,-87,1620
4150, 23:15:08,-7943,-102,1688
4151, 23:15:08,-7874,-108,1730
4152, 23:15:08,-7898,-69,1699
4153, 23:15:08,-7905,-64,1638
4154, 23:15:08,-7920,-89,1665
4155, 23:15:08,-7924,-78,1682
4156, 23:15:08,-7950,-75,1667
4157, 23:15:09,-7881,-65,1664
4158, 23:15:09,-7955,-69,1680
4159, 23:15:09,-7910,-86,1722
4160, 23:15:09,-7940,-71,1715
4161, 23:15:09,-7883,-99,1640
4162, 23:15:09,-7986,-40,1768
4163, 23:15:09,-7869,-88,1641
4164, 23:15:09,-7947,-69,1655
4165, 23:15:09,-7953,-79,1673
4166, 23:15:09,-7920,-95,1650
4167, 23:15:09,-7929,-76,1731
4168, 23:15:09,-7890,-66,1697
4169, 23:15:09,-7928,-57,1684
4170, 23:15:09,-7924,-85,1662
4171, 23:15:09,-7926,-68,1625
4172, 23:15:09,-7926,-58,1606
4173, 23:15:09,-7935,-72,1657
4174, 23:15:09,-7941,-52,1687
4175, 23:15:09,-7928,-80,1650
4176, 23:15:09,-7936,-84,1674
4177, 23:15:09,-7918,-37,1639
4178, 23:15:09,-7905,-56,1663
4179, 23:15:09,-7935,-68,1652
4180, 23:15:09,-7905,-60,1649
4181, 23:15:09,-7937,-49,1627
4182, 23:15:10,-7995,-45,1705
4183, 23:15:10,-7874,-88,1631
4184, 23:15:10,-7944,-45,1658
4185, 23:15:10,-7935,-56,1642
4186, 23:15:10,-7980,-84,1699
4187, 23:15:10,-7871,-81,1627
4188, 23:15:10,-7936,-63,1627
4189, 23:15:10,-7916,-73,1690
4190, 23:15:10,-7914,-86,1657
