 device, waktu, accx, accY, accZ
702, 23:43:00,-7938,310,1588
703, 23:43:00,-7935,312,1575
704, 23:43:00,-7944,285,1549
705, 23:43:00,-7957,312,1573
706, 23:43:00,-7917,316,1586
707, 23:43:00,-7949,306,1572
708, 23:43:00,-7950,306,1565
709, 23:43:00,-7945,285,1568
710, 23:43:00,-7944,293,1569
711, 23:43:00,-7967,285,1538
712, 23:43:00,-7912,258,1597
713, 23:43:00,-7909,324,1576
714, 23:43:00,-7928,301,1565
715, 23:43:00,-7945,282,1578
716, 23:43:00,-7932,287,1597
717, 23:43:00,-7907,306,1575
718, 23:43:00,-7939,313,1582
719, 23:43:00,-7911,281,1567
720, 23:43:00,-7916,256,1591
721, 23:43:01,-7933,272,1598
722, 23:43:01,-7913,299,1525
723, 23:43:01,-7962,287,1601
724, 23:43:01,-7906,274,1576
725, 23:43:01,-7904,247,1601
726, 23:43:01,-7938,272,1575
727, 23:43:01,-7951,289,1560
728, 23:43:01,-7915,266,1593
729, 23:43:01,-7920,302,1570
730, 23:43:01,-7940,308,1539
731, 23:43:01,-7953,298,1564
732, 23:43:01,-7940,274,1549
733, 23:43:01,-7907,290,1543
734, 23:43:01,-7895,283,1537
735, 23:43:01,-7935,276,1585
736, 23:43:01,-7908,258,1531
737, 23:43:01,-7973,283,1572
738, 23:43:01,-7912,280,1585
739, 23:43:01,-7922,275,1515
740, 23:43:01,-7924,288,1588
741, 23:43:01,-7973,265,1510
742, 23:43:01,-7965,262,1572
743, 23:43:01,-7902,282,1580
744, 23:43:01,-7908,316,1548
745, 23:43:01,-7920,299,1590
746, 23:43:01,-7928,270,1531
747, 23:43:01,-7931,273,1574
748, 23:43:01,-7915,269,1565
749, 23:43:01,-7911,272,1561
750, 23:43:01,-7939,317,1586
751, 23:43:01,-7946,321,1568
752, 23:43:01,-7939,299,1575
753, 23:43:01,-7912,295,1557
754, 23:43:01,-7925,292,1548
755, 23:43:02,-7923,287,1516
756, 23:43:02,-7936,260,1526
757, 23:43:02,-7935,283,1536
758, 23:43:02,-7908,283,1548
759, 23:43:02,-7930,301,1529
760, 23:43:02,-7914,283,1487
761, 23:43:02,-7965,255,1584
762, 23:43:02,-7963,254,1555
763, 23:43:02,-7919,267,1549
764, 23:43:02,-7928,278,1506
765, 23:43:02,-7928,232,1532
766, 23:43:02,-7968,279,1576
767, 23:43:02,-7929,272,1526
768, 23:43:02,-7944,278,1545
769, 23:43:02,-7933,294,1582
770, 23:43:02,-7905,249,1507
771, 23:43:02,-7962,265,1582
772, 23:43:02,-7919,259,1526
773, 23:43:02,-7950,262,1573
774, 23:43:02,-7937,269,1545
775, 23:43:02,-7942,265,1524
776, 23:43:02,-7939,300,1573
777, 23:43:02,-7952,272,1512
778, 23:43:02,-7965,247,1520
779, 23:43:02,-7946,270,1495
780, 23:43:02,-7923,265,1549
781, 23:43:02,-7919,245,1497
782, 23:43:02,-7952,261,1538
783, 23:43:02,-7945,243,1511
784, 23:43:02,-7947,268,1526
785, 23:43:02,-7919,225,1528
786, 23:43:03,-7937,251,1516
787, 23:43:03,-7941,231,1558
788, 23:43:03,-7932,252,1519
789, 23:43:03,-7930,232,1536
790, 23:43:03,-7965,234,1484
791, 23:43:03,-7934,249,1503
792, 23:43:03,-7949,258,1566
793, 23:43:03,-7917,277,1482
794, 23:43:03,-7958,230,1544
795, 23:43:03,-7939,268,1505
796, 23:43:03,-7927,244,1508
797, 23:43:03,-7947,273,1530
798, 23:43:03,-7933,255,1535
799, 23:43:03,-7943,254,1522
800, 23:43:03,-7945,254,1479
801, 23:43:03,-7959,262,1514
802, 23:43:03,-7923,248,1491
803, 23:43:03,-7945,235,1497
804, 23:43:03,-7924,237,1472
805, 23:43:03,-7954,246,1491
806, 23:43:03,-7945,231,1483
807, 23:43:03,-7940,229,1480
808, 23:43:03,-7918,273,1479
809, 23:43:03,-7919,252,1502
810, 23:43:03,-7948,271,1453
811, 23:43:03,-1,-1,-1
812, 23:43:03,-7973,256,1485
813, 23:43:03,-7933,246,1479
814, 23:43:03,-7970,271,1485
815, 23:43:03,-7931,252,1465
816, 23:43:03,-7959,235,1492
817, 23:43:03,-7942,248,1465
818, 23:43:03,-7930,261,1484
819, 23:43:03,-7918,255,1475
820, 23:43:03,-7945,217,1486
821, 23:43:03,-7966,228,1509
822, 23:43:03,-7961,282,1492
823, 23:43:03,-7924,266,1511
824, 23:43:03,-7936,250,1517
825, 23:43:03,-7943,236,1499
826, 23:43:04,-7926,221,1502
827, 23:43:04,-7952,248,1486
828, 23:43:04,-7991,251,1488
829, 23:43:04,-7938,269,1518
830, 23:43:04,-7929,268,1465
831, 23:43:04,-7950,257,1481
832, 23:43:04,-7986,262,1465
833, 23:43:04,-7949,253,1480
834, 23:43:04,-7947,254,1498
835, 23:43:04,-7950,250,1504
836, 23:43:04,-7944,287,1545
837, 23:43:04,-7947,247,1500
838, 23:43:04,-7914,242,1517
839, 23:43:04,-7954,280,1470
840, 23:43:04,-7926,239,1506
841, 23:43:04,-7917,297,1501
842, 23:43:04,-7960,278,1482
843, 23:43:04,-7974,251,1492
844, 23:43:04,-7933,279,1484
845, 23:43:04,-7926,276,1497
846, 23:43:04,-7946,248,1481
847, 23:43:05,-7991,276,1496
848, 23:43:05,-7952,251,1479
849, 23:43:05,-7921,277,1546
850, 23:43:05,-7899,261,1460
851, 23:43:05,-7983,277,1479
852, 23:43:05,-7942,251,1492
853, 23:43:05,-7950,297,1449
854, 23:43:05,-7935,309,1447
855, 23:43:05,-7958,268,1469
856, 23:43:05,-7943,277,1475
857, 23:43:05,-7931,272,1460
858, 23:43:05,-7950,264,1452
859, 23:43:05,-7945,260,1464
860, 23:43:05,-7951,262,1455
861, 23:43:05,-7949,267,1463
862, 23:43:05,-7935,255,1466
863, 23:43:05,-7952,285,1479
864, 23:43:05,-7924,304,1455
865, 23:43:05,-7934,265,1468
866, 23:43:05,-7957,246,1458
867, 23:43:05,-7962,256,1493
868, 23:43:05,-7878,267,1421
869, 23:43:05,-7962,285,1516
870, 23:43:05,-7959,295,1434
871, 23:43:05,-7958,267,1481
872, 23:43:05,-7922,300,1426
873, 23:43:05,-7921,318,1505
874, 23:43:05,-7942,289,1467
875, 23:43:06,-7960,301,1445
876, 23:43:06,-7941,294,1430
877, 23:43:06,-7932,301,1470
878, 23:43:06,-7933,274,1462
879, 23:43:06,-7980,295,1488
880, 23:43:06,-7941,293,1522
881, 23:43:06,-7933,320,1435
882, 23:43:06,-7813,280,1387
883, 23:43:06,-7994,276,1549
884, 23:43:06,-7965,276,1455
885, 23:43:06,-7963,317,1452
886, 23:43:06,-7968,318,1468
887, 23:43:06,-7943,322,1400
888, 23:43:06,-7964,311,1499
889, 23:43:06,-7930,316,1469
890, 23:43:06,-7931,306,1444
891, 23:43:06,-7940,307,1448
892, 23:43:06,-7970,324,1470
893, 23:43:06,-7939,306,1426
894, 23:43:06,-7945,332,1483
895, 23:43:06,-7938,325,1438
896, 23:43:06,-7969,290,1441
897, 23:43:06,-7958,287,1440
898, 23:43:06,-7975,279,1452
899, 23:43:06,-7961,296,1374
900, 23:43:06,-7963,285,1379
901, 23:43:06,-7934,274,1396
902, 23:43:06,-7945,323,1443
903, 23:43:06,-7978,329,1412
904, 23:43:06,-7957,291,1371
905, 23:43:06,-7947,259,1440
906, 23:43:06,-7922,297,1433
907, 23:43:06,-7969,309,1433
908, 23:43:06,-7972,298,1397
909, 23:43:06,-7931,327,1450
910, 23:43:06,-7966,309,1430
911, 23:43:06,-7971,304,1425
912, 23:43:06,-7970,296,1383
913, 23:43:06,-7940,282,1397
914, 23:43:06,-7952,261,1392
915, 23:43:06,-7949,285,1394
916, 23:43:07,-7944,278,1383
917, 23:43:07,-7922,261,1424
918, 23:43:07,-7955,268,1393
919, 23:43:07,-7983,304,1378
920, 23:43:07,-7961,277,1390
921, 23:43:07,-7938,274,1398
922, 23:43:07,-7928,305,1386
923, 23:43:07,-7991,261,1415
924, 23:43:07,-7949,275,1346
925, 23:43:07,-7968,253,1407
926, 23:43:07,-7955,254,1360
927, 23:43:07,-7973,257,1382
928, 23:43:07,-7939,247,1384
929, 23:43:07,-7939,249,1397
930, 23:43:07,-7941,240,1386
931, 23:43:07,-7995,229,1436
932, 23:43:07,-7944,246,1354
933, 23:43:07,-7961,273,1398
934, 23:43:07,-7953,236,1361
935, 23:43:07,-7971,240,1371
936, 23:43:07,-7951,250,1387
937, 23:43:07,-7944,232,1417
938, 23:43:07,-7977,220,1380
939, 23:43:07,-7963,212,1393
940, 23:43:07,-7926,242,1398
941, 23:43:07,-7965,248,1391
942, 23:43:07,-7958,266,1344
943, 23:43:07,-7933,229,1395
944, 23:43:07,-7971,234,1395
945, 23:43:07,-7923,231,1436
946, 23:43:07,-7956,244,1396
947, 23:43:07,-7981,232,1387
948, 23:43:07,-7971,234,1366
949, 23:43:07,-7956,251,1329
950, 23:43:07,-7942,225,1346
951, 23:43:07,-7957,223,1365
952, 23:43:07,-7968,227,1372
953, 23:43:07,-7982,221,1392
954, 23:43:07,-7940,287,1352
955, 23:43:07,-7950,207,1381
956, 23:43:07,-7960,222,1362
957, 23:43:07,-7972,235,1394
958, 23:43:07,-8003,266,1355
959, 23:43:08,-7951,218,1378
960, 23:43:08,-7945,235,1326
961, 23:43:08,-7915,251,1356
962, 23:43:08,-7985,242,1397
963, 23:43:08,-7994,264,1404
964, 23:43:08,-7932,273,1381
965, 23:43:08,-7947,253,1398
966, 23:43:08,-7982,260,1358
967, 23:43:08,-7981,252,1358
968, 23:43:08,-7932,238,1343
969, 23:43:08,-7904,256,1393
970, 23:43:08,-7956,257,1357
971, 23:43:08,-8011,249,1416
972, 23:43:08,-7926,269,1300
973, 23:43:08,-7941,269,1414
974, 23:43:08,-7890,294,1299
975, 23:43:08,-7996,257,1416
976, 23:43:08,-7940,262,1292
977, 23:43:08,-7975,268,1358
978, 23:43:08,-7921,267,1371
979, 23:43:08,-7951,246,1359
980, 23:43:08,-7969,247,1346
981, 23:43:08,-7960,237,1370
982, 23:43:08,-7976,280,1353
983, 23:43:08,-7982,287,1401
984, 23:43:08,-7942,272,1320
985, 23:43:08,-7965,236,1366
986, 23:43:08,-7947,253,1413
987, 23:43:08,-7936,258,1367
988, 23:43:08,-7940,267,1390
989, 23:43:08,-7974,247,1394
990, 23:43:08,-7949,277,1366
991, 23:43:08,-7912,295,1392
992, 23:43:08,-7966,288,1392
993, 23:43:08,-7944,285,1412
994, 23:43:08,-7942,291,1430
995, 23:43:09,-7973,325,1403
996, 23:43:09,-7922,285,1406
997, 23:43:09,-7968,299,1371
998, 23:43:09,-7945,289,1413
999, 23:43:09,-7941,299,1392
1000, 23:43:09,-7964,297,1371
1001, 23:43:09,-7965,291,1387
1002, 23:43:09,-7967,275,1378
1003, 23:43:09,-7945,298,1377
1004, 23:43:09,-7947,306,1425
1005, 23:43:09,-7932,291,1388
1006, 23:43:09,-7947,266,1375
1007, 23:43:09,-7962,235,1419
1008, 23:43:09,-7974,279,1444
1009, 23:43:09,-7944,265,1438
1010, 23:43:09,-7914,294,1407
1011, 23:43:10,-7944,294,1430
1012, 23:43:10,-7960,303,1393
1013, 23:43:10,-7910,271,1394
1014, 23:43:10,-7967,311,1411
1015, 23:43:10,-7963,312,1412
1016, 23:43:10,-7964,284,1419
1017, 23:43:10,-7932,282,1389
1018, 23:43:10,-7952,319,1399
1019, 23:43:10,-7766,592,1265
1020, 23:43:10,-7977,306,1412
1021, 23:43:10,-7962,288,1363
1022, 23:43:10,-8002,299,1372
1023, 23:43:10,-7964,297,1360
1024, 23:43:10,-7943,301,1344
1025, 23:43:10,-7938,326,1390
1026, 23:43:10,-7939,266,1345
1027, 23:43:10,-7983,302,1390
1028, 23:43:10,-7984,330,1369
1029, 23:43:10,-7945,321,1368
1030, 23:43:10,-7982,284,1411
1031, 23:43:10,-7943,314,1357
1032, 23:43:10,-7959,287,1381
1033, 23:43:10,-7958,296,1354
1034, 23:43:10,-7960,274,1324
1035, 23:43:10,-7943,300,1338
1036, 23:43:10,-7961,284,1369
1037, 23:43:10,-7956,279,1355
1038, 23:43:10,-7957,254,1328
1039, 23:43:10,-7982,276,1383
1040, 23:43:11,-7959,321,1376
1041, 23:43:11,-7914,297,1367
1042, 23:43:11,-7959,317,1366
1043, 23:43:11,-7963,282,1321
1044, 23:43:11,-7962,315,1392
1045, 23:43:11,-7945,320,1362
1046, 23:43:11,-7946,327,1333
1047, 23:43:11,-7966,268,1357
1048, 23:43:11,-7986,301,1377
1049, 23:43:11,-7953,324,1372
1050, 23:43:11,-7969,320,1388
1051, 23:43:11,-7916,302,1316
1052, 23:43:11,-7963,314,1409
1053, 23:43:11,-7965,340,1331
1054, 23:43:11,-7969,314,1367
1055, 23:43:11,-7954,307,1364
1056, 23:43:11,-7918,324,1389
1057, 23:43:11,-7933,325,1386
1058, 23:43:11,-7952,338,1366
1059, 23:43:11,-7973,321,1392
1060, 23:43:11,-7937,276,1375
1061, 23:43:11,-7959,293,1386
1062, 23:43:11,-7936,291,1413
1063, 23:43:11,-7944,309,1360
1064, 23:43:11,-7948,293,1350
1065, 23:43:11,-7949,285,1442
1066, 23:43:11,-7962,307,1373
1067, 23:43:11,-7957,321,1395
1068, 23:43:11,-7949,309,1416
1069, 23:43:11,-7924,306,1391
1070, 23:43:11,-7956,327,1426
1071, 23:43:11,-7971,327,1374
1072, 23:43:12,-7992,337,1435
1073, 23:43:12,-7952,316,1430
1074, 23:43:12,-7965,328,1442
1075, 23:43:12,-7931,314,1424
1076, 23:43:12,-7960,312,1396
1077, 23:43:12,-7965,325,1382
1078, 23:43:12,-7962,325,1434
1079, 23:43:12,-7944,337,1440
1080, 23:43:12,-7926,358,1446
1081, 23:43:12,-7931,305,1441
1082, 23:43:12,-7935,309,1485
1083, 23:43:12,-7930,326,1424
1084, 23:43:12,-7970,355,1462
1085, 23:43:12,-7909,342,1412
1086, 23:43:12,-7899,357,1457
1087, 23:43:12,-7919,294,1445
1088, 23:43:12,-7922,297,1450
1089, 23:43:12,-7969,301,1425
1090, 23:43:12,-7975,329,1430
1091, 23:43:12,-7917,354,1435
1092, 23:43:12,-7918,345,1400
1093, 23:43:12,-7957,316,1413
1094, 23:43:12,-7968,340,1362
1095, 23:43:12,-7962,343,1399
1096, 23:43:12,-7948,382,1409
1097, 23:43:12,-7933,325,1371
1098, 23:43:12,-7955,348,1362
1099, 23:43:12,-7951,366,1346
1100, 23:43:12,-7985,340,1361
1101, 23:43:12,-7972,327,1308
1102, 23:43:12,-7956,318,1335
1103, 23:43:12,-7956,344,1321
1104, 23:43:12,-7950,342,1317
1105, 23:43:12,-7973,343,1282
1106, 23:43:12,-7992,353,1309
1107, 23:43:12,-7982,360,1290
1108, 23:43:12,-7966,377,1279
1109, 23:43:13,-7967,368,1310
1110, 23:43:13,-7988,385,1303
1111, 23:43:13,-7977,364,1298
1112, 23:43:13,-7986,385,1319
1113, 23:43:13,-7916,378,1285
1114, 23:43:13,-7919,380,1299
1115, 23:43:13,-7971,323,1345
1116, 23:43:13,-7943,361,1316
1117, 23:43:13,-7952,364,1362
1118, 23:43:13,-7986,343,1358
1119, 23:43:13,-7951,367,1395
1120, 23:43:13,-7971,383,1357
1121, 23:43:13,-7957,353,1399
1122, 23:43:13,-7978,342,1339
1123, 23:43:13,-7921,350,1385
1124, 23:43:13,-7952,370,1434
1125, 23:43:13,-7953,360,1396
1126, 23:43:13,-7919,281,1432
1127, 23:43:13,-7919,330,1433
1128, 23:43:13,-7934,354,1400
1129, 23:43:13,-7938,314,1381
1130, 23:43:13,-7951,290,1390
1131, 23:43:13,-7952,341,1440
1132, 23:43:13,-7936,410,1445
1133, 23:43:13,-7945,353,1357
1134, 23:43:13,-7933,315,1345
1135, 23:43:13,-8003,317,1379
1136, 23:43:13,-7953,349,1370
1137, 23:43:13,-7923,367,1405
1138, 23:43:16,-7944,364,1386
1139, 23:43:16,-7976,369,1399
1140, 23:43:16,-7997,350,1381
1141, 23:43:16,-7962,342,1395
1142, 23:43:16,-7929,351,1369
1143, 23:43:16,-7940,358,1366
1144, 23:43:16,-7941,342,1371
1145, 23:43:16,-7978,344,1354
1146, 23:43:16,-7937,323,1356
1147, 23:43:16,-7961,346,1330
1148, 23:43:16,-7938,326,1368
1149, 23:43:16,-7951,308,1295
1150, 23:43:16,-7944,334,1348
1151, 23:43:16,-7964,327,1295
1152, 23:43:16,-7992,342,1312
1153, 23:43:16,-7948,310,1320
1154, 23:43:16,-7946,314,1332
1155, 23:43:16,-7936,346,1345
1156, 23:43:16,-7956,353,1332
1157, 23:43:16,-8019,341,1330
1158, 23:43:16,-7954,364,1283
1159, 23:43:16,-7953,402,1351
1160, 23:43:16,-7940,337,1287
1161, 23:43:16,-7955,357,1340
1162, 23:43:16,-7943,349,1325
1163, 23:43:16,-7966,368,1386
1164, 23:43:16,-7916,424,1362
1165, 23:43:16,-7956,350,1364
1166, 23:43:16,-7963,316,1352
1167, 23:43:16,-7991,347,1340
1168, 23:43:16,-7912,314,1323
1169, 23:43:16,-7972,337,1368
1170, 23:43:16,-7944,379,1286
1171, 23:43:16,-7968,366,1324
1172, 23:43:16,-7969,358,1303
1173, 23:43:16,-7960,319,1303
1174, 23:43:16,-7992,312,1334
1175, 23:43:17,-7969,338,1367
1176, 23:43:17,-7946,327,1361
1177, 23:43:17,-7952,327,1327
1178, 23:43:17,-7960,287,1349
1179, 23:43:17,-7971,334,1275
1180, 23:43:17,-7988,346,1339
1181, 23:43:17,-7979,327,1341
1182, 23:43:17,-7975,287,1343
1183, 23:43:17,-7974,345,1354
1184, 23:43:17,-7929,341,1378
1185, 23:43:17,-7954,320,1299
1186, 23:43:17,-7958,300,1323
1187, 23:43:17,-7983,320,1322
1188, 23:43:17,-7957,333,1274
1189, 23:43:17,-7971,308,1306
1190, 23:43:17,-7967,315,1336
1191, 23:43:17,-7945,321,1323
1192, 23:43:17,-7991,321,1357
1193, 23:43:17,-7961,318,1258
1194, 23:43:17,-7955,308,1353
1195, 23:43:17,-7972,307,1342
1196, 23:43:17,-7949,302,1284
1197, 23:43:17,-7971,317,1250
1198, 23:43:17,-7950,300,1331
1199, 23:43:17,-7955,340,1262
1200, 23:43:17,-7950,341,1310
1201, 23:43:17,-7980,327,1321
1202, 23:43:17,-7986,320,1273
1203, 23:43:17,-7964,300,1265
1204, 23:43:17,-7965,317,1272
1205, 23:43:17,-7945,299,1301
1206, 23:43:17,-7942,308,1260
1207, 23:43:17,-8003,333,1283
1208, 23:43:17,-7954,340,1280
1209, 23:43:17,-7976,289,1251
1210, 23:43:17,-7999,322,1360
1211, 23:43:17,-7944,302,1328
1212, 23:43:17,-7954,352,1331
1213, 23:43:17,-7964,305,1273
1214, 23:43:18,-7985,289,1307
1215, 23:43:18,-7950,336,1306
1216, 23:43:18,-7965,365,1283
1217, 23:43:18,-7971,305,1273
1218, 23:43:18,-8000,303,1298
1219, 23:43:18,-7946,311,1278
1220, 23:43:18,-7936,359,1300
1221, 23:43:18,-7946,333,1284
1222, 23:43:18,-7978,297,1244
1223, 23:43:18,-7992,333,1305
1224, 23:43:18,-7948,360,1277
1225, 23:43:18,-7968,340,1362
1226, 23:43:18,-7953,338,1261
1227, 23:43:18,-7954,360,1326
1228, 23:43:18,-7985,329,1326
1229, 23:43:18,-7979,349,1294
1230, 23:43:18,-7966,351,1280
1231, 23:43:18,-7949,338,1252
1232, 23:43:18,-7933,337,1350
1233, 23:43:18,-7956,394,1292
1234, 23:43:18,-7929,336,1278
1235, 23:43:18,-7939,332,1300
1236, 23:43:18,-7968,352,1321
1237, 23:43:18,-7975,367,1305
1238, 23:43:18,-7939,363,1335
1239, 23:43:18,-7942,387,1289
1240, 23:43:18,-7974,343,1251
1241, 23:43:18,-7984,325,1282
1242, 23:43:18,-7958,329,1273
1243, 23:43:18,-7964,350,1298
1244, 23:43:18,-7977,342,1286
1245, 23:43:18,-7992,349,1271
1246, 23:43:18,-7962,345,1253
1247, 23:43:18,-7960,330,1318
1248, 23:43:18,-7912,351,1254
1249, 23:43:18,-7978,323,1272
1250, 23:43:18,-7959,363,1237
1251, 23:43:18,-7971,338,1273
1252, 23:43:18,-7951,339,1265
1253, 23:43:19,-7968,323,1283
1254, 23:43:19,-7975,353,1316
1255, 23:43:19,-7932,341,1249
1256, 23:43:19,-8008,358,1308
1257, 23:43:19,-7961,316,1292
1258, 23:43:19,-7923,365,1331
1259, 23:43:19,-7970,368,1301
1260, 23:43:19,-7992,337,1336
1261, 23:43:19,-7954,373,1296
1262, 23:43:19,-7950,359,1296
1263, 23:43:19,-7974,342,1283
1264, 23:43:19,-7971,361,1250
1265, 23:43:19,-7980,325,1279
1266, 23:43:19,-7973,368,1308
1267, 23:43:19,-7957,350,1294
1268, 23:43:19,-7941,334,1298
1269, 23:43:19,-7991,299,1278
1270, 23:43:19,-7984,346,1287
1271, 23:43:19,-7946,361,1294
1272, 23:43:19,-7946,391,1308
1273, 23:43:19,-7956,361,1305
1274, 23:43:19,-7954,340,1309
1275, 23:43:19,-7987,388,1333
1276, 23:43:19,-7955,349,1286
1277, 23:43:19,-7959,349,1329
1278, 23:43:19,-7967,347,1309
1279, 23:43:19,-7977,362,1302
1280, 23:43:19,-7931,404,1299
1281, 23:43:19,-7976,355,1317
1282, 23:43:19,-7980,342,1322
1283, 23:43:19,-7922,385,1290
1284, 23:43:19,-7946,421,1313
1285, 23:43:19,-7977,416,1350
1286, 23:43:19,-7987,361,1331
1287, 23:43:19,-7951,403,1342
1288, 23:43:19,-7935,382,1293
1289, 23:43:19,-7930,403,1313
1290, 23:43:20,-7934,404,1314
1291, 23:43:20,-7986,403,1299
1292, 23:43:20,-7960,347,1286
1293, 23:43:20,-7989,328,1255
1294, 23:43:20,-7979,358,1371
1295, 23:43:20,-7948,402,1318
1296, 23:43:20,-7913,348,1247
1297, 23:43:20,-7993,382,1353
1298, 23:43:20,-7973,396,1322
1299, 23:43:20,-7972,350,1253
1300, 23:43:20,-7956,358,1317
1301, 23:43:20,-7954,359,1321
1302, 23:43:20,-7952,382,1343
1303, 23:43:20,-7959,367,1257
1304, 23:43:20,-7957,382,1316
1305, 23:43:20,-8002,389,1251
1306, 23:43:20,-7951,364,1310
1307, 23:43:20,-7964,352,1279
1308, 23:43:20,-7979,360,1299
1309, 23:43:20,-7963,378,1311
1310, 23:43:20,-7938,370,1320
1311, 23:43:20,-7978,373,1277
1312, 23:43:20,-7975,367,1286
1313, 23:43:20,-7935,395,1298
1314, 23:43:20,-7926,397,1291
1315, 23:43:20,-7980,350,1249
1316, 23:43:20,-7977,405,1294
1317, 23:43:21,-7939,374,1232
1318, 23:43:21,-7985,379,1290
1319, 23:43:21,-7944,404,1280
1320, 23:43:21,-7965,378,1282
1321, 23:43:21,-7968,376,1276
1322, 23:43:21,-7944,348,1260
1323, 23:43:21,-7949,348,1271
1324, 23:43:21,-7974,380,1228
1325, 23:43:21,-7992,390,1231
1326, 23:43:21,-7952,372,1262
1327, 23:43:21,-7953,352,1293
1328, 23:43:21,-7947,379,1249
1329, 23:43:21,-7949,394,1238
1330, 23:43:21,-7950,374,1274
1331, 23:43:21,-7942,347,1285
1332, 23:43:21,-7956,363,1311
1333, 23:43:21,-7929,352,1226
1334, 23:43:21,-7961,358,1261
1335, 23:43:21,-7980,352,1264
1336, 23:43:21,-7961,380,1275
1337, 23:43:21,-7968,367,1247
1338, 23:43:22,-7948,365,1238
1339, 23:43:22,-7966,365,1247
1340, 23:43:22,-7970,323,1264
1341, 23:43:22,-7963,338,1255
1342, 23:43:22,-7966,368,1240
1343, 23:43:22,-7953,355,1291
1344, 23:43:22,-7977,373,1259
1345, 23:43:22,-8009,367,1264
1346, 23:43:22,-7986,361,1264
1347, 23:43:22,-7950,337,1258
1348, 23:43:22,-7946,340,1262
1349, 23:43:22,-7962,409,1255
1350, 23:43:22,-7937,382,1239
1351, 23:43:22,-7949,333,1291
1352, 23:43:22,-7973,345,1318
1353, 23:43:22,-7947,361,1256
1354, 23:43:22,-7948,316,1233
1355, 23:43:22,-8006,350,1304
1356, 23:43:22,-7956,359,1260
1357, 23:43:22,-7955,342,1284
1358, 23:43:22,-7982,322,1218
1359, 23:43:22,-7969,309,1281
1360, 23:43:22,-7960,338,1258
1361, 23:43:22,-7963,295,1247
1362, 23:43:22,-8012,294,1254
1363, 23:43:22,-7968,333,1225
1364, 23:43:22,-7991,305,1278
1365, 23:43:22,-7988,309,1264
1366, 23:43:22,-7945,288,1294
1367, 23:43:22,-7955,296,1266
1368, 23:43:22,-7975,313,1265
1369, 23:43:22,-7960,328,1266
1370, 23:43:22,-7987,296,1228
1371, 23:43:22,-7961,320,1253
1372, 23:43:22,-7970,332,1259
1373, 23:43:22,-7982,309,1271
1374, 23:43:22,-7980,293,1225
1375, 23:43:23,-7973,312,1273
1376, 23:43:23,-7979,323,1274
1377, 23:43:23,-7972,290,1237
1378, 23:43:23,-7967,311,1253
1379, 23:43:23,-8009,350,1265
1380, 23:43:23,-7963,305,1240
1381, 23:43:23,-7953,339,1278
1382, 23:43:23,-7936,342,1276
1383, 23:43:23,-7987,315,1284
1384, 23:43:23,-7970,324,1250
1385, 23:43:23,-7977,367,1236
