No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
3436,7,2, 2018-07-09 06:14:16,-6721,-138,958,534,4682,1606,-32.85,66.99
3437,7,2, 2018-07-09 06:14:16,-6167,-100,1169,-1795,2733,1661,-33.08,66.78
3438,7,2, 2018-07-09 06:14:16,-6620,1125,692,-3497,661,3474,-33.24,66.3
3439,7,2, 2018-07-09 06:14:16,-7209,1945,-96,-3098,652,3288,-33.36,65.84
3440,7,2, 2018-07-09 06:14:16,-7076,1779,153,-2832,1626,2088,-33.5,65.55
3441,7,2, 2018-07-09 06:14:16,-6704,1083,-129,-2752,1758,666,-33.73,65.14
3442,7,2, 2018-07-09 06:14:16,-6553,1364,-876,-3948,2465,-82,-33.91,64.8
3443,7,2, 2018-07-09 06:14:16,-6612,2086,-871,-4552,1653,-506,-34.07,64.43
3444,7,2, 2018-07-09 06:14:16,-7069,1872,-418,-4113,804,-344,-34.17,64.07
3445,7,2, 2018-07-09 06:14:17,-7568,1236,-190,-4873,813,-684,-34.28,63.68
3446,7,2, 2018-07-09 06:14:17,-8192,578,-597,-7056,1330,-1590,-34.45,63.17
3447,7,2, 2018-07-09 06:14:17,-8192,1223,-1298,-7934,2592,-1848,-34.72,62.58
3448,7,2, 2018-07-09 06:14:17,-8192,3303,-1536,-8838,1884,-1881,-34.96,61.96
3449,7,2, 2018-07-09 06:14:17,-7588,5515,-2425,-8073,3079,-356,-35.2,61.4
3450,7,2, 2018-07-09 06:14:17,-8192,5683,2317,-4901,-4704,1428,-35.14,61.05
3451,7,2, 2018-07-09 06:14:17,-8192,6900,5007,1586,-14935,4087,-34.4,61.01
3452,7,2, 2018-07-09 06:14:17,-8192,2655,3256,6044,-6353,3702,-33.92,61.28
3453,7,2, 2018-07-09 06:14:17,-8192,-2403,2617,8654,15243,-2154,-34.75,61.65
3454,7,2, 2018-07-09 06:14:17,-6660,-2973,4056,-152,15182,-5257,-35.82,61.61
3455,7,2, 2018-07-09 06:14:17,-3421,-3624,2275,-8465,8369,-6987,-36.39,60.98
3456,7,2, 2018-07-09 06:14:17,-2828,1531,1796,-4222,-1834,5815,-36.51,60.21
3457,7,2, 2018-07-09 06:14:17,-8192,5753,4954,-4208,-9923,12659,-36.04,59.93
3458,7,2, 2018-07-09 06:14:17,-6719,7951,-489,7001,2771,-6610,-35.96,60.3
3459,7,2, 2018-07-09 06:14:17,-7084,1564,1554,10064,125,-5570,-36.13,60.73
3460,7,2, 2018-07-09 06:14:17,-7703,-1337,539,8155,2219,-1700,-36.3,61.11
3461,7,2, 2018-07-09 06:14:17,-6544,-1575,666,6622,2059,-2383,-36.48,61.4
3462,7,2, 2018-07-09 06:14:17,-6000,-128,500,4069,-57,-1569,-36.52,61.55
3463,7,2, 2018-07-09 06:14:17,-6620,2213,-77,3154,-1071,1114,-36.5,61.69
3464,7,2, 2018-07-09 06:14:17,-7082,2101,-316,4068,-1727,-447,-36.44,61.91
3465,7,2, 2018-07-09 06:14:17,-7636,1371,-1189,5327,-1618,-35,-36.4,62.11
3466,7,2, 2018-07-09 06:14:17,-7687,643,-1376,6525,-383,484,-36.43,62.39
3467,7,2, 2018-07-09 06:14:17,-6767,689,-737,6048,-6,548,-36.5,62.79
3468,7,2, 2018-07-09 06:14:17,-6397,1086,-623,4321,-535,628,-36.51,63.06
3469,7,2, 2018-07-09 06:14:17,-6550,1387,199,3999,-1341,1739,-36.47,63.2
3470,7,2, 2018-07-09 06:14:17,-7555,781,782,3578,-3186,2060,-36.29,63.38
3471,7,2, 2018-07-09 06:14:17,-8192,1182,-1505,4016,-2459,110,-36.24,63.5
3472,7,2, 2018-07-09 06:14:17,-8192,2788,-3251,6026,3588,-1415,-36.42,63.74
3473,7,2, 2018-07-09 06:14:18,-8192,2899,-2492,8253,1427,-1643,-36.61,64.14
3474,7,2, 2018-07-09 06:14:18,-7260,1724,-1735,7591,-733,-757,-36.66,64.52
3475,7,2, 2018-07-09 06:14:18,-8192,-325,26,6135,-6476,706,-36.45,64.78
3476,7,2, 2018-07-09 06:14:18,-8192,-3449,6480,1431,-20274,-8269,-35.54,64.77
3477,7,2, 2018-07-09 06:14:18,-8192,-695,1473,-4698,-3665,-4985,-35.04,64.42
3478,7,2, 2018-07-09 06:14:18,-8192,323,2924,-5888,14604,-88,-35.96,63.96
3479,7,2, 2018-07-09 06:14:18,-7613,1991,3024,-5436,2447,4174,-36.39,63.48
3480,7,2, 2018-07-09 06:14:18,-4356,5866,-174,3480,-2865,128,-36.24,63.53
3481,7,2, 2018-07-09 06:14:18,-3036,4807,2787,8798,2352,593,-36.23,64.26
3482,7,2, 2018-07-09 06:14:18,-7009,-73,4443,2229,-1707,-2616,-36.29,64.49
3483,7,2, 2018-07-09 06:14:18,-8192,-4525,982,-3077,-3317,-5482,-36.19,64.17
3484,7,2, 2018-07-09 06:14:18,-8192,-655,95,-4181,1811,206,-36.29,63.78
3485,7,2, 2018-07-09 06:14:18,-7944,1742,1599,-3891,4897,7940,-36.68,63.45
3486,7,2, 2018-07-09 06:14:18,-6082,6890,1156,-4745,3243,2950,-36.96,63.11
3487,7,2, 2018-07-09 06:14:18,-6733,2230,81,-3810,2837,235,-37.17,62.81
3488,7,2, 2018-07-09 06:14:18,-6721,139,708,-3969,2321,300,-37.43,62.28
3489,7,2, 2018-07-09 06:14:18,-6204,1467,1466,-3865,461,2876,-37.57,61.77
3490,7,2, 2018-07-09 06:14:18,-7189,1830,498,-4961,-1780,2402,-37.53,61.38
3491,7,2, 2018-07-09 06:14:18,-7743,1998,-791,-5507,123,751,-37.56,60.95
3492,7,2, 2018-07-09 06:14:18,-7142,2127,-247,-4554,1916,-9,-37.82,60.37
3493,7,2, 2018-07-09 06:14:18,-6954,2207,-649,-3491,1364,220,-37.95,60.05
3494,7,2, 2018-07-09 06:14:18,-7003,1805,-668,-3338,2313,102,-38.12,59.76
3495,7,2, 2018-07-09 06:14:18,-6893,1260,-75,-3564,2540,-770,-38.32,59.44
3496,7,2, 2018-07-09 06:14:18,-6643,878,67,-2938,1294,-1586,-38.45,59.14
3497,7,2, 2018-07-09 06:14:18,-6079,1604,441,-2568,-112,-1979,-38.48,58.89
3498,7,2, 2018-07-09 06:14:18,-6252,2709,-161,-2004,-2286,-1361,-38.39,58.67
3499,7,2, 2018-07-09 06:14:18,-8192,1770,-1510,-2493,-3660,71,-38.25,58.45
3500,7,2, 2018-07-09 06:14:18,-8192,658,-1988,-4569,286,378,-38.32,58.1
3501,7,2, 2018-07-09 06:14:18,-8192,413,-1738,-6002,2220,-453,-38.55,57.63
3502,7,2, 2018-07-09 06:14:19,-8192,4570,2174,-5471,-2314,1042,-38.73,57.04
3503,7,2, 2018-07-09 06:14:19,-8192,7254,2970,-4446,-11687,4151,-38.19,56.71
3504,7,2, 2018-07-09 06:14:19,-8192,5760,2254,4937,-2831,2684,-37.95,56.87
3505,7,2, 2018-07-09 06:14:19,-8192,2315,3851,8212,6689,1857,-38.4,57.32
