No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
4922,14,2, 2018-07-09 06:17:52,-8192,4934,2628,568,-2252,-338,-77.22,-12.83
4923,14,2, 2018-07-09 06:17:52,-8192,2045,4359,1587,11740,-1522,-77.86,-12.66
4924,14,2, 2018-07-09 06:17:52,-6875,-1245,4151,-1427,8716,-1281,-78.43,-12.67
4925,14,2, 2018-07-09 06:17:52,-5565,-2294,1515,-6514,1451,-211,-78.52,-13.02
4926,14,2, 2018-07-09 06:17:52,-6805,167,1087,-5178,3756,811,-78.65,-13.35
4927,14,2, 2018-07-09 06:17:52,-6560,3312,2120,-4192,6145,-3801,-78.96,-13.55
4928,14,2, 2018-07-09 06:17:52,-6009,4068,2265,-4094,3621,-3920,-79.18,-13.72
4929,14,2, 2018-07-09 06:17:52,-5647,3104,1143,-1651,-183,-2296,-79.13,-13.79
4930,14,2, 2018-07-09 06:17:52,-6046,1600,-17,1870,2303,-1886,-79.16,-13.66
4931,14,2, 2018-07-09 06:17:52,-5646,-14,809,3400,3927,-3089,-79.33,-13.43
4932,14,2, 2018-07-09 06:17:52,-5138,-342,1477,2587,596,-3988,-79.35,-13.23
4933,14,2, 2018-07-09 06:17:52,-5865,1118,471,440,-3956,-2385,-79.08,-13.14
4934,14,2, 2018-07-09 06:17:52,-7140,2590,-1043,1102,-2786,-123,-78.84,-13.04
4935,14,2, 2018-07-09 06:17:52,-7547,2450,-1128,3702,-542,1109,-78.76,-12.78
4936,14,2, 2018-07-09 06:17:52,-6778,1685,-1574,5027,174,618,-78.73,-12.43
4937,14,2, 2018-07-09 06:17:52,-6753,1398,-1209,5311,-851,426,-78.64,-12.07
4938,14,2, 2018-07-09 06:17:52,-7435,1110,-404,5492,-611,572,-78.56,-11.7
4939,14,2, 2018-07-09 06:17:52,-6749,1816,798,6401,1404,2002,-78.6,-11.06
4940,14,2, 2018-07-09 06:17:52,-7557,882,923,5744,-2983,2343,-78.47,-10.66
4941,14,2, 2018-07-09 06:17:52,-8192,-678,-3133,4312,-5706,-871,-78.14,-10.36
4942,14,2, 2018-07-09 06:17:52,-8192,149,-4432,4997,2458,-2418,-78.18,-10.04
4943,14,2, 2018-07-09 06:17:52,-8192,1227,7085,-1872,-8102,-1282,-78.24,-9.91
4944,14,2, 2018-07-09 06:17:52,-8192,1417,2515,-5173,-9517,-3232,-77.45,-10.15
4945,14,2, 2018-07-09 06:17:52,-8192,1045,1047,-749,15678,-1378,-78.15,-10.24
4946,14,2, 2018-07-09 06:17:52,-3925,2735,3347,4941,7868,-634,-79.2,-9.91
4947,14,2, 2018-07-09 06:17:52,-2823,3841,3205,6320,-3304,-3040,-78.98,-9.44
4948,14,2, 2018-07-09 06:17:52,-5237,3101,1177,3292,-3179,-1495,-78.66,-9.13
4949,14,2, 2018-07-09 06:17:52,-7777,527,1054,1472,1158,546,-78.66,-8.99
4950,14,2, 2018-07-09 06:17:52,-8192,-1900,1775,606,-1254,137,-78.68,-8.95
4951,14,2, 2018-07-09 06:17:52,-8192,-1720,660,-1442,-819,351,-78.61,-9.02
4952,14,2, 2018-07-09 06:17:52,-6060,1343,921,-4331,6174,3225,-79,-9.32
4953,14,2, 2018-07-09 06:17:52,-5642,2349,988,-5807,2823,4779,-79.15,-9.6
4954,14,2, 2018-07-09 06:17:52,-6232,2183,-86,-5777,-266,2392,-79.09,-9.91
4955,14,2, 2018-07-09 06:17:52,-7046,1546,-410,-4956,275,1152,-79.05,-10.18
4956,14,2, 2018-07-09 06:17:53,-6879,1457,196,-4239,1606,1356,-79.09,-10.4
4957,14,2, 2018-07-09 06:17:53,-6448,1622,200,-3970,1635,1828,-79.14,-10.6
4958,14,2, 2018-07-09 06:17:53,-6514,1787,-695,-5094,1008,475,-79.16,-10.85
4959,14,2, 2018-07-09 06:17:53,-6339,1686,-1626,-6104,1923,-1129,-79.2,-11.17
4960,14,2, 2018-07-09 06:17:53,-6519,1390,-730,-7185,1839,-2123,-79.27,-11.55
4961,14,2, 2018-07-09 06:17:53,-7076,1570,457,-8371,612,-2042,-79.28,-12
