No, id_percobaan, id_pasien, waktu, accx, accY, accZ, gyroX, gyroY, gyroZ, roll, pitch
3043,14,2, 2018-07-09 08:37:59,-6840,340,679,4840,-2149,-2745,-58.78,31.32
3044,14,2, 2018-07-09 08:37:59,-7692,838,580,3666,-251,-2762,-58.76,31.51
3045,14,2, 2018-07-09 08:37:59,-7118,480,1024,2034,312,-2449,-58.82,31.65
3046,14,2, 2018-07-09 08:37:59,-6717,845,463,1665,-726,-1585,-58.76,31.72
3047,14,2, 2018-07-09 08:38:00,-6910,756,629,1487,-1454,-1183,-58.69,31.76
3048,14,2, 2018-07-09 08:38:00,-7968,908,-218,1752,-980,-396,-58.58,31.83
3049,14,2, 2018-07-09 08:38:00,-7962,-7,-683,1067,1735,309,-58.72,31.87
3050,14,2, 2018-07-09 08:38:00,-7516,620,-781,711,3892,133,-59.09,31.85
3051,14,2, 2018-07-09 08:38:00,-7212,576,-1265,-420,-1141,1007,-59.12,31.75
3052,14,2, 2018-07-09 08:38:00,-7825,945,-1367,143,-1826,1153,-59.03,31.69
3053,14,2, 2018-07-09 08:38:00,-8192,1477,-1916,391,-62,1246,-59.04,31.66
3054,14,2, 2018-07-09 08:38:00,-8192,-702,-198,-278,-1008,633,-59.13,31.58
3055,14,2, 2018-07-09 08:38:00,-8192,198,-478,1254,-6641,-1360,-58.85,31.58
3056,14,2, 2018-07-09 08:38:00,-8192,574,1027,-4905,-1095,-2342,-58.77,31.3
3057,14,2, 2018-07-09 08:38:00,-6080,1138,2065,-4011,1659,-565,-58.84,30.96
3058,14,2, 2018-07-09 08:38:00,-4637,1028,2677,1844,-1448,566,-58.87,30.97
3059,14,2, 2018-07-09 08:38:00,-6204,915,2770,819,-4463,384,-58.58,31
3060,14,2, 2018-07-09 08:38:00,-8192,743,2134,-1504,-1419,155,-58.48,30.89
3061,14,2, 2018-07-09 08:38:00,-8192,408,-1185,-3836,10446,-649,-59.01,30.62
3062,14,2, 2018-07-09 08:38:00,-7637,903,1023,-4446,6553,969,-59.57,30.31
3063,14,2, 2018-07-09 08:38:00,-6245,692,813,-977,903,3003,-59.74,30.01
3064,14,2, 2018-07-09 08:38:00,-5898,1740,1412,-1649,-309,2447,-59.71,29.89
3065,14,2, 2018-07-09 08:38:00,-6641,1335,1325,-2446,-374,1947,-59.68,29.7
3066,14,2, 2018-07-09 08:38:00,-7589,769,541,-1915,1383,1269,-59.81,29.42
3067,14,2, 2018-07-09 08:38:00,-7400,1288,227,-2864,991,964,-59.89,29.21
3068,14,2, 2018-07-09 08:38:00,-7433,1613,-837,-2271,2612,-257,-60.04,29.02
3069,14,2, 2018-07-09 08:38:00,-6744,2206,-29,-2185,866,-656,-60.13,28.87
